Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Non obstante , matiza a devandita afirmación a o expresar que se trata de unha partida de esixible moi peculiar e , en todo caso , xeralmente , a longo prazo .","Non obstante , matiza a devandita afirmación a o expresar que se trata de unha partida de esixible moi peculiar","Non obstante , matiza a devandita afirmación a o expresar que se trata , en todo caso , xeralmente , a longo prazo","Non obstante , matiza a devandita afirmación a o expresar que se trata de partida","Non obstante , matiza a devandita afirmación a o expresar que se trata en caso",de partida,en caso,tratar,de unha partida de esixible moi peculiar,", en todo caso , xeralmente , a longo prazo",7,10,de,en,partida,caso,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"A densidade de poboación é de 97,2 habitantes por km2 , presentando se desequilibrios en a súa distribución territorial , dende os 203 habitantes por km2 de a provincia de Pontevedra a os 37,6 habitantes por km2 de Lugo .","A densidade de poboación é de 97,2 habitantes por km2 , presentando se desequilibrios en a súa distribución territorial","A densidade de poboación é de 97,2 habitantes por km2 , presentando se desequilibrios , dende os 203 habitantes por km2 de a provincia de Pontevedra a os 37,6 habitantes por km2 de Lugo","A densidade de poboación é de 97,2 habitantes por km2 , presentando se desequilibrios en distribución","A densidade de poboación é de 97,2 habitantes por km2 , presentando se desequilibrios dende habitantes",en distribución,dende habitante,presentar,en a súa distribución territorial,", dende os 203 habitantes por km2 de a provincia de Pontevedra a os 37,6 habitantes por km2 de Lugo",5,20,en,dende,distribución,habitante,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
Organizar os servizos de urxencias de os hospitais para que poidan atender de forma emerxente os enfermos con sospeita de síndrome coronaria aguda .,Organizar os servizos de urxencias de os hospitais para que poidan atender de forma emerxente,Organizar os servizos de urxencias de os hospitais para que poidan atender con sospeita de síndrome coronaria aguda,Organizar os servizos de urxencias de os hospitais para que poidan atender de forma,Organizar os servizos de urxencias de os hospitais para que poidan atender con sospeita,de forma,con sospeita,atender,de forma emerxente,con sospeita de síndrome coronaria aguda,3,6,de,con,forma,sospeita,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Galicia gozará de un tempo seco e soleado , agás en a Mariña , onde pode haber nubosidade de estancamento e mesmo chuvias febles .",Galicia gozará de un tempo seco e soleado,"Galicia gozará , agás en a Mariña , onde pode haber nubosidade de estancamento e mesmo chuvias febles",Galicia gozará de tempo,Galicia gozará agás en Mariña,de tempo,agás en mariña,gozar,de un tempo seco e soleado,", agás en a Mariña , onde pode haber nubosidade de estancamento e mesmo chuvias febles",6,16,de,agás en,tempo,mariña,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
En a táboa e en o gráfico seguintes pode se ver o número de mortes por enfermidades de o aparello dixestivo durante 1997 en a totalidade e en cada unha de as provincias de Galicia .,En a táboa e,en o gráfico seguintes,En táboa,en gráfico,en táboa,en gráfico,ver,En a táboa e,en o gráfico seguintes,4,4,en,en,táboa,gráfico,NOUN,ADJ,prepositional,prepositional,Preverbal,Galician
"O traballo de o grupo de expertos concluíu en xaneiro de 2003 con a redacción de un informe onde se analizou e comentou o texto , a o mesmo tempo que se formularon propostas e suxestións relacionadas con a materia obxecto de o estudio .",O traballo de o grupo de expertos concluíu en xaneiro de 2003,O traballo de o grupo de expertos concluíu con a redacción de un informe onde se analizou,O traballo de o grupo de expertos concluíu en xaneiro,O traballo de o grupo de expertos concluíu con redacción,en xaneiro,con redacción,concluír,en xaneiro de 2003,con a redacción de un informe onde se analizou,4,9,en,con,xaneiro,redacción,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Estas subvencións farán se efectivas con cargo a a aplicación orzamentaria 13.04.760.0 , programa 123.A , correspondente a os orzamentos xerais de a Comunidade Autónoma de Galicia para o 2005 , ata unha contía máxima de 1.654.000 A.",Estas subvencións farán se efectivas con cargo,"Estas subvencións farán se efectivas a a aplicación orzamentaria 13.04.760.0 , programa 123.A , correspondente a os orzamentos xerais de a Comunidade Autónoma de Galicia para o 2005 , ata unha contía máxima de 1.654.000 A.",Estas subvencións farán se efectivas con cargo,Estas subvencións farán se efectivas a aplicación,con cargo,a aplicación,facer,con cargo,"a a aplicación orzamentaria 13.04.760.0 , programa 123.A , correspondente a os orzamentos xerais de a Comunidade Autónoma de Galicia para o 2005 , ata unha contía máxima de 1.654.000 A.",2,31,con,a,cargo,aplicación,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"A superficie queimada en a última década , despois de a creación en 1990 de o INFOGA reduciu se en un 73 % con respecto a a década de os setenta , e a un 77 % menos que en a década de os oitenta .","A superficie queimada en a última década , despois de a creación en 1990 de o INFOGA reduciu se en un 73 %","A superficie queimada en a última década , despois de a creación en 1990 de o INFOGA reduciu se con respecto a a década de os setenta , e a un 77 % menos que en a década de os oitenta","A superficie queimada en a última década , despois de a creación en 1990 de o INFOGA reduciu se en 73","A superficie queimada en a última década , despois de a creación en 1990 de o INFOGA reduciu se con respecto",en 73,con respecto,reducir,en un 73 %,"con respecto a a década de os setenta , e a un 77 % menos que en a década de os oitenta",4,22,en,con,73,respecto,NUM,NOUN,prepositional,prepositional,Postverbal,Galician
"A xerencia , así como os traballadores de os centros turísticos , deben saber que o coñecemento medioambiental de a clientela vai en aumento , por iso non se lle deben presentar productos nin servicios con unha publicidade ambiental enganosa .","A xerencia , así como os traballadores de os centros turísticos , deben saber que o coñecemento medioambiental de a clientela vai en aumento","A xerencia , así como os traballadores de os centros turísticos , deben saber que o coñecemento medioambiental de a clientela vai , por iso","A xerencia , así como os traballadores de os centros turísticos , deben saber que o coñecemento medioambiental de a clientela vai en aumento","A xerencia , así como os traballadores de os centros turísticos , deben saber que o coñecemento medioambiental de a clientela vai por iso",en aumento,por iso,ir,en aumento,", por iso",2,3,en,por,aumento,iso,NOUN,PRON,prepositional,prepositional,Postverbal,Galician
"Non sei quen os botou en o encoro , pero non hai moito tamén estaban en Sabón , como en moitas outras partes de a Península .","Non sei quen os botou en o encoro , pero non hai moito tamén estaban en Sabón","Non sei quen os botou en o encoro , pero non hai moito tamén estaban , como en moitas outras partes de a Península","Non sei quen os botou en o encoro , pero non hai moito tamén estaban en Sabón","Non sei quen os botou en o encoro , pero non hai moito tamén estaban en partes",en sabón,en parte,estar,en Sabón,", como en moitas outras partes de a Península",2,9,en,en,sabón,parte,PROPN,NOUN,prepositional,prepositional,Postverbal,Galician
"En relación a a poboación parada , en a última década rexistra se en Galicia unha reducción próxima ás 30.000 persoas , o que provoca un decrecemento de a taxa de paro de 3,7 puntos ( de o 16,3 % en 1991 a o 12,6 % en 2001 ) .","En relación a a poboación parada ,",en a última década,En relación,en década,en relación,en década,rexistrar,"En relación a a poboación parada ,",en a última década,7,4,en,en,relación,década,NOUN,NOUN,prepositional,prepositional,Preverbal,Galician
"Transcorrido o dito prazo sen efectuar se a comparecencia , a notificación entenderá se producida , para todos os efectos legais , desde o día seguinte a o de o vencemento de o prazo sinalado para comparecer .","Transcorrido o dito prazo sen efectuar se a comparecencia , a notificación entenderá se producida , para todos os efectos legais ,","Transcorrido o dito prazo sen efectuar se a comparecencia , a notificación entenderá se producida desde o día seguinte a o de o vencemento de o prazo sinalado para comparecer","Transcorrido o dito prazo sen efectuar se a comparecencia , a notificación entenderá se producida para efectos","Transcorrido o dito prazo sen efectuar se a comparecencia , a notificación entenderá se producida desde día",para efecto,desde día,entender,", para todos os efectos legais ,",desde o día seguinte a o de o vencemento de o prazo sinalado para comparecer,7,15,para,desde,efecto,día,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"En a actualidade e despois de fortes investimentos , estas grandes empresas contan con centros productores especializados en a producción de túnidos e paralelamente abandonan a producción de moitas especies ou segmentos .","En a actualidade e despois de fortes investimentos , estas grandes empresas contan con centros productores especializados","En a actualidade e despois de fortes investimentos , estas grandes empresas contan en a producción de túnidos","En a actualidade e despois de fortes investimentos , estas grandes empresas contan con centros","En a actualidade e despois de fortes investimentos , estas grandes empresas contan en producción",con centro,en producción,contar,con centros productores especializados,en a producción de túnidos,4,5,con,en,centro,producción,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Se coexisten a parafasia verbal e a literal , cousa , por o demais , frecuente , os enfermos expresan se en unha xerga inintelixible , formada , en parte , por palabras ben pronunciadas , incongruentes ou non en o discurso , e en parte , por palabras extrañas desprovistas de todo sentido ( xargonofasia ) .","Se coexisten a parafasia verbal e a literal , cousa , por o demais , frecuente , os enfermos expresan se en unha xerga inintelixible , formada , en parte ,","Se coexisten a parafasia verbal e a literal , cousa , por o demais , frecuente , os enfermos expresan se en unha xerga inintelixible , formada por palabras ben pronunciadas , incongruentes ou non en o discurso , e en parte , por palabras extrañas desprovistas de todo sentido ( xargonofasia )","Se coexisten a parafasia verbal e a literal , cousa , por o demais , frecuente , os enfermos expresan se en unha xerga inintelixible , formada en parte","Se coexisten a parafasia verbal e a literal , cousa , por o demais , frecuente , os enfermos expresan se en unha xerga inintelixible , formada por palabras",en parte,por palabra,formar,", en parte ,","por palabras ben pronunciadas , incongruentes ou non en o discurso , e en parte , por palabras extrañas desprovistas de todo sentido ( xargonofasia )",4,26,en,por,parte,palabra,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
Desde o exercicio de o dereito de votar ata a militancia en un partido político existe un continuo de accións que podemos definir como políticas e que están a disposición de todos .,Desde o exercicio de o dereito de votar ata a militancia,Desde o exercicio de o dereito de votar en un partido político,Desde o exercicio de o dereito de votar ata militancia,Desde o exercicio de o dereito de votar en partido,ata militancia,en partido,votar,ata a militancia,en un partido político,3,4,ata,en,militancia,partido,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Por a súa parte , cando a taxa de depreciación se eleva a un 30 % , o custo de o capital experimenta un notable incremento a o situar se en un valor medio de un 22,65 % en as pequenas empresas fronte a un 21,48 % de as grandes empresas .","Por a súa parte , cando a taxa de depreciación se eleva a un 30 % , o custo de o capital experimenta un notable incremento a o situar se en un valor medio de un 22,65 %","Por a súa parte , cando a taxa de depreciación se eleva a un 30 % , o custo de o capital experimenta un notable incremento a o situar se en as pequenas empresas fronte a un 21,48 % de as grandes empresas","Por a súa parte , cando a taxa de depreciación se eleva a un 30 % , o custo de o capital experimenta un notable incremento a o situar se en valor","Por a súa parte , cando a taxa de depreciación se eleva a un 30 % , o custo de o capital experimenta un notable incremento a o situar se en empresas",en valor,en empresa,situar,"en un valor medio de un 22,65 %","en as pequenas empresas fronte a un 21,48 % de as grandes empresas",8,13,en,en,valor,empresa,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Inclúen se tamén os demandantes de primeiro emprego de as mesmas características que , de feito , carecen de oportunidades reais en o mercado de traballo .","Inclúen se tamén os demandantes de primeiro emprego de as mesmas características que , de feito , carecen de oportunidades reais","Inclúen se tamén os demandantes de primeiro emprego de as mesmas características que , de feito , carecen en o mercado de traballo","Inclúen se tamén os demandantes de primeiro emprego de as mesmas características que , de feito , carecen de oportunidades","Inclúen se tamén os demandantes de primeiro emprego de as mesmas características que , de feito , carecen en mercado",de oportunidade,en mercado,carecer,de oportunidades reais,en o mercado de traballo,3,5,de,en,oportunidade,mercado,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Os custos reais e as condicións financeiras , incluídas as non concesionarias , dependerán , entre outros factores , de as estratexias e os programas específicos que os gobernos decidan executar .","Os custos reais e as condicións financeiras , incluídas as non concesionarias , dependerán , entre outros factores ,","Os custos reais e as condicións financeiras , incluídas as non concesionarias , dependerán de as estratexias e os programas específicos que os gobernos decidan executar","Os custos reais e as condicións financeiras , incluídas as non concesionarias , dependerán entre factores","Os custos reais e as condicións financeiras , incluídas as non concesionarias , dependerán de estratexias",entre factor,de estratexia,depender,", entre outros factores ,",de as estratexias e os programas específicos que os gobernos decidan executar,5,12,entre,de,factor,estratexia,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Non haberá discriminación por razóns de sexo en materia de retribucións , xornada laboral e demais condicións de traballo .",Non haberá discriminación por razóns de sexo,"Non haberá discriminación en materia de retribucións , xornada laboral e demais condicións de traballo",Non haberá discriminación por razóns,Non haberá discriminación en materia,por razón,en materia,haber,por razóns de sexo,"en materia de retribucións , xornada laboral e demais condicións de traballo",4,12,por,en,razón,materia,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Os organismos e entidades de a Rede eran , en o ano de a súa composición , en todo o ámbito autonómico : CIG , CITEGalicia , UXT-Galicia e Cruz Vermella .","Os organismos e entidades de a Rede eran , en o ano de a súa composición ,","Os organismos e entidades de a Rede eran en todo o ámbito autonómico : CIG , CITEGalicia , UXT-Galicia e Cruz Vermella",Os organismos e entidades de a Rede eran en ano,Os organismos e entidades de a Rede eran en ámbito,en ano,en ámbito,ser,", en o ano de a súa composición ,","en todo o ámbito autonómico : CIG , CITEGalicia , UXT-Galicia e Cruz Vermella",9,14,en,en,ano,ámbito,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
As cuestións agruparon se por sectores con o obxectivo de consultar os entrevistados unicamente sobre aqueles sectores de os que tiñan maior coñecemento .,As cuestións agruparon se por sectores,As cuestións agruparon se con o obxectivo de consultar os entrevistados unicamente sobre aqueles sectores de os que tiñan maior coñecemento,As cuestións agruparon se por sectores,As cuestións agruparon se con obxectivo,por sector,con obxectivo,agrupar,por sectores,con o obxectivo de consultar os entrevistados unicamente sobre aqueles sectores de os que tiñan maior coñecemento,2,17,por,con,sector,obxectivo,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"A opinión de Exner , segundo a cal o centro gráfico residiría en o pe de a segunda circunvolución frontal , foi rebatida con éxito por outros investigadores .","A opinión de Exner , segundo a cal o centro gráfico residiría en o pe de a segunda circunvolución frontal , foi rebatida con éxito","A opinión de Exner , segundo a cal o centro gráfico residiría en o pe de a segunda circunvolución frontal , foi rebatida por outros investigadores","A opinión de Exner , segundo a cal o centro gráfico residiría en o pe de a segunda circunvolución frontal , foi rebatida con éxito","A opinión de Exner , segundo a cal o centro gráfico residiría en o pe de a segunda circunvolución frontal , foi rebatida por investigadores",con éxito,por investigador,rebater,con éxito,por outros investigadores,2,3,con,por,éxito,investigador,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
As medidas que se deben ter en conta en esta etapa son as que se indican a continuación : lavado de as latas con auga de recirculación de outros procesos .,As medidas que se deben ter en conta,As medidas que se deben ter en esta etapa,As medidas que se deben ter en conta,As medidas que se deben ter en etapa,en conta,en etapa,ter,en conta,en esta etapa,2,3,en,en,conta,etapa,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Os historiais médicos serán remitidos por a autoridade laboral á sanitaria , quen os conservará , garantindo se en todo caso a confidencialidade de a información en eles contida .","Os historiais médicos serán remitidos por a autoridade laboral á sanitaria , quen os conservará , garantindo se en todo caso","Os historiais médicos serán remitidos por a autoridade laboral á sanitaria , quen os conservará , garantindo se a confidencialidade de a información en eles contida","Os historiais médicos serán remitidos por a autoridade laboral á sanitaria , quen os conservará , garantindo se en caso","Os historiais médicos serán remitidos por a autoridade laboral á sanitaria , quen os conservará , garantindo se a confidencialidade",en caso,a confidencialidade,garantir,en todo caso,a confidencialidade de a información en eles contida,3,8,en,a,caso,confidencialidade,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Para abastecer de auga os porcos en explotacións intensivas , as formas máis convenientes son as que non permiten un estancamento de o líquido .",Para abastecer de auga,Para abastecer en explotacións intensivas,Para abastecer de auga,Para abastecer en explotacións,de auga,en explotación,abastecer,de auga,en explotacións intensivas,2,3,de,en,auga,explotación,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"Os recursos de o coñecemento converteron se en o activo principal en a sociedade de a información , o que implica prestar unha especial atención a o desenvolvemento de unha actitude social positiva e aberta a prol de a formación , o coñecemento e a investigación .",Os recursos de o coñecemento converteron se en o activo principal,"Os recursos de o coñecemento converteron se en a sociedade de a información , o que implica prestar unha especial atención a o desenvolvemento de unha actitude social positiva e aberta a prol de a formación , o coñecemento e a investigación",Os recursos de o coñecemento converteron se en activo,Os recursos de o coñecemento converteron se en sociedade,en activo,en sociedade,converter,en o activo principal,"en a sociedade de a información , o que implica prestar unha especial atención a o desenvolvemento de unha actitude social positiva e aberta a prol de a formación , o coñecemento e a investigación",4,35,en,en,activo,sociedade,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"A Administración é consciente de que a violencia contra as mulleres é un problema condicionado , en gran medida , por o contorno privado en o que normalmente se produce , así como por os estereotipos educacionais que seguen a perpetuar a discriminación de xénero .","A Administración é consciente de que a violencia contra as mulleres é un problema condicionado , en gran medida ,","A Administración é consciente de que a violencia contra as mulleres é un problema condicionado por o contorno privado en o que normalmente se produce , así como por os estereotipos educacionais que seguen a perpetuar a discriminación de xénero",A Administración é consciente de que a violencia contra as mulleres é un problema condicionado en medida,A Administración é consciente de que a violencia contra as mulleres é un problema condicionado por contorno,en medida,por contorno,condicionar,", en gran medida ,","por o contorno privado en o que normalmente se produce , así como por os estereotipos educacionais que seguen a perpetuar a discriminación de xénero",5,25,en,por,medida,contorno,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"En a actualidade , sabemos que as necesidades nutricionais de iodo están aumentadas en toda muller embarazada , tanto por un aumento de os requirimentos como por o incremento en a filtración glomerular ; esta adaptación consegue se sen dificultade por a maquinaria tiroide normal .","En a actualidade , sabemos que as necesidades nutricionais de iodo están aumentadas en toda muller embarazada , tanto por un aumento de os requirimentos como por o incremento en a filtración glomerular ; esta adaptación consegue se sen dificultade","En a actualidade , sabemos que as necesidades nutricionais de iodo están aumentadas en toda muller embarazada , tanto por un aumento de os requirimentos como por o incremento en a filtración glomerular ; esta adaptación consegue se por a maquinaria tiroide normal","En a actualidade , sabemos que as necesidades nutricionais de iodo están aumentadas en toda muller embarazada , tanto por un aumento de os requirimentos como por o incremento en a filtración glomerular ; esta adaptación consegue se sen dificultade","En a actualidade , sabemos que as necesidades nutricionais de iodo están aumentadas en toda muller embarazada , tanto por un aumento de os requirimentos como por o incremento en a filtración glomerular ; esta adaptación consegue se por maquinaria",sen dificultade,por maquinaria,conseguir,sen dificultade,por a maquinaria tiroide normal,2,5,sen,por,dificultade,maquinaria,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
Realizar un estudio de as tipoloxías arquitectónicas propias de a cultura galega en cada comarca con o fin de integrar os valores de a súa conservación en a normativa urbanística e de ordenación territorial .,Realizar un estudio de as tipoloxías arquitectónicas propias de a cultura galega en cada comarca,Realizar un estudio de as tipoloxías arquitectónicas propias de a cultura galega con o fin de integrar os valores de a súa conservación en a normativa urbanística e de ordenación territorial,Realizar un estudio de as tipoloxías arquitectónicas propias de a cultura galega en comarca,Realizar un estudio de as tipoloxías arquitectónicas propias de a cultura galega con fin,en comarca,con fin,realizar,en cada comarca,con o fin de integrar os valores de a súa conservación en a normativa urbanística e de ordenación territorial,3,19,en,con,comarca,fin,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"As declaracións que , de conformidade con este real decreto , deban realizar por medios telemáticos os compradores transformadores e industriais cuxas compras totais en o período 2004/2005 sexan inferiores a un millón de quilogramos poderán se presentar en soporte papel durante o período 2005/2006 .","As declaracións que , de conformidade con este real decreto , deban realizar por medios telemáticos os compradores transformadores e industriais cuxas compras totais en o período 2004/2005 sexan inferiores a un millón de quilogramos poderán se presentar en soporte","As declaracións que , de conformidade con este real decreto , deban realizar por medios telemáticos os compradores transformadores e industriais cuxas compras totais en o período 2004/2005 sexan inferiores a un millón de quilogramos poderán se presentar durante o período 2005/2006","As declaracións que , de conformidade con este real decreto , deban realizar por medios telemáticos os compradores transformadores e industriais cuxas compras totais en o período 2004/2005 sexan inferiores a un millón de quilogramos poderán se presentar en soporte","As declaracións que , de conformidade con este real decreto , deban realizar por medios telemáticos os compradores transformadores e industriais cuxas compras totais en o período 2004/2005 sexan inferiores a un millón de quilogramos poderán se presentar durante período",en soporte,durante período,presentar,en soporte,durante o período 2005/2006,2,4,en,durante,soporte,período,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
"O resto de liñas de actuación están localizadas a a dereita de a zona marcada en azul , que é a que corresponde a aquelas iniciativas con un grao de avance proporcional a a súa importancia .","O resto de liñas de actuación están localizadas a a dereita de a zona marcada en azul , que é a que corresponde a aquelas iniciativas","O resto de liñas de actuación están localizadas a a dereita de a zona marcada en azul , que é a que corresponde con un grao de avance proporcional","O resto de liñas de actuación están localizadas a a dereita de a zona marcada en azul , que é a que corresponde a iniciativas","O resto de liñas de actuación están localizadas a a dereita de a zona marcada en azul , que é a que corresponde con grao",a iniciativa,con grao,corresponder,a aquelas iniciativas,con un grao de avance proporcional,3,6,a,con,iniciativa,grao,NOUN,NOUN,prepositional,prepositional,Postverbal,Galician
