Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Mladénov entró en el Gabinete del Gobierno comunista a la edad de 35 años y se esforzó en la apertura del país hacia el mundo .,Mladénov entró en el Gabinete del Gobierno comunista,Mladénov entró a la edad de 35 años,Mladénov entró en Gabinete,Mladénov entró a edad,en Gabinete,a edad,entrar,en el Gabinete del Gobierno comunista,a la edad de 35 años,6,6,en,a,Gabinete,edad,PROPN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Ayllón ha presentado un escrito con esta petición , firmado por él mismo y otros senadores del PSOE que pertenecen a las circunscripciones por las que discurrirá el trazado del futuro AVE , informó hoy en una nota de prensa el Grupo Socialista en el Senado .","Ayllón ha presentado un escrito con esta petición , firmado por él mismo y otros senadores del PSOE que pertenecen a las circunscripciones por las que discurrirá el trazado del futuro AVE , informó hoy en una nota de prensa","Ayllón ha presentado un escrito con esta petición , firmado por él mismo y otros senadores del PSOE que pertenecen a las circunscripciones por las que discurrirá el trazado del futuro AVE , informó hoy en el Senado","Ayllón ha presentado un escrito con esta petición , firmado por él mismo y otros senadores del PSOE que pertenecen a las circunscripciones por las que discurrirá el trazado del futuro AVE , informó hoy en nota","Ayllón ha presentado un escrito con esta petición , firmado por él mismo y otros senadores del PSOE que pertenecen a las circunscripciones por las que discurrirá el trazado del futuro AVE , informó hoy en Senado",en nota,en Senado,informar,en una nota de prensa,en el Senado,5,3,en,en,nota,Senado,NOUN,PROPN,prepositional,prepositional,Postverbal,Spanish
"La salud de las 31 personas retenidas en el Parlamento desde el 19 de mayo por un grupo de hombres armados que intentan consolidar una intentona golpista ha comenzado a resentir se por la tensión en la que viven , según un equipo de médicos que los pudo visitar hoy jueves .",La salud de las 31 personas retenidas en el Parlamento desde el 19 de mayo por un grupo de hombres armados que intentan consolidar una intentona golpista ha comenzado a resentir se por la tensión en la que viven,"La salud de las 31 personas retenidas en el Parlamento desde el 19 de mayo por un grupo de hombres armados que intentan consolidar una intentona golpista ha comenzado a resentir se , según un equipo de médicos que los pudo visitar hoy jueves",La salud de las 31 personas retenidas en el Parlamento desde el 19 de mayo por un grupo de hombres armados que intentan consolidar una intentona golpista ha comenzado a resentir se por tensión,La salud de las 31 personas retenidas en el Parlamento desde el 19 de mayo por un grupo de hombres armados que intentan consolidar una intentona golpista ha comenzado a resentir se según equipo,por tensión,según equipo,comenzar,por la tensión en la que viven,", según un equipo de médicos que los pudo visitar hoy jueves",7,12,por,según,tensión,equipo,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Speight aún no ha logrado consolidar su intentona , aunque sí la disolución del gobierno de Chaudhry , y negocia con un régimen militar , impuesto en el país el lunes pasado , una salida a la crisis política que originó el 19 de mayo , cuando entró con seis hombres armados en el Parlamento .","Speight aún no ha logrado consolidar su intentona , aunque sí la disolución del gobierno de Chaudhry , y negocia con un régimen militar , impuesto en el país el lunes pasado , una salida a la crisis política que originó el 19 de mayo , cuando entró con seis hombres armados","Speight aún no ha logrado consolidar su intentona , aunque sí la disolución del gobierno de Chaudhry , y negocia con un régimen militar , impuesto en el país el lunes pasado , una salida a la crisis política que originó el 19 de mayo , cuando entró en el Parlamento","Speight aún no ha logrado consolidar su intentona , aunque sí la disolución del gobierno de Chaudhry , y negocia con un régimen militar , impuesto en el país el lunes pasado , una salida a la crisis política que originó el 19 de mayo , cuando entró con hombres","Speight aún no ha logrado consolidar su intentona , aunque sí la disolución del gobierno de Chaudhry , y negocia con un régimen militar , impuesto en el país el lunes pasado , una salida a la crisis política que originó el 19 de mayo , cuando entró en Parlamento",con hombre,en Parlamento,entrar,con seis hombres armados,en el Parlamento,4,3,con,en,hombre,Parlamento,NOUN,PROPN,prepositional,prepositional,Postverbal,Spanish
"Clinton y Barak se reunieron hoy jueves en el hotel lisboeta donde se hospeda el primero de ellos , en un nuevo intento por parte de Washington de hacer avanzar el proceso y lograr un acuerdo marco sobre el estatuto final de los territorios palestinos .",Clinton y Barak se reunieron hoy jueves en el hotel lisboeta donde se hospeda el primero de ellos,"Clinton y Barak se reunieron hoy jueves , en un nuevo intento por parte de Washington de hacer avanzar el proceso y lograr un acuerdo marco sobre el estatuto final de los territorios palestinos",Clinton y Barak se reunieron hoy jueves en hotel,Clinton y Barak se reunieron hoy jueves en intento,en hotel,en intento,reunir,en el hotel lisboeta donde se hospeda el primero de ellos,", en un nuevo intento por parte de Washington de hacer avanzar el proceso y lograr un acuerdo marco sobre el estatuto final de los territorios palestinos",11,27,en,en,hotel,intento,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"El presidente estadounidense habló por teléfono este miércoles con Arafat , para conocer su punto de vista de la situación .",El presidente estadounidense habló por teléfono,El presidente estadounidense habló con Arafat,El presidente estadounidense habló por teléfono,El presidente estadounidense habló con Arafat,por teléfono,con Arafat,hablar,por teléfono,con Arafat,2,2,por,con,teléfono,Arafat,NOUN,PROPN,prepositional,prepositional,Postverbal,Spanish
"Guterres , quien también habló el miércoles por teléfono con Arafat para conocer la versión de las dos partes , manifestó a Barak que la UE quiere cooperar para relanzar el proceso de paz sobre bases fuertes , no sólo entre Israel y los palestinos , sino también con Siria .","Guterres , quien también habló el miércoles por teléfono","Guterres , quien también habló el miércoles con Arafat","Guterres , quien también habló el miércoles por teléfono","Guterres , quien también habló el miércoles con Arafat",por teléfono,con Arafat,hablar,por teléfono,con Arafat,2,2,por,con,teléfono,Arafat,NOUN,PROPN,prepositional,prepositional,Postverbal,Spanish
"Guterres , quien también habló el miércoles por teléfono con Arafat para conocer la versión de las dos partes , manifestó a Barak que la UE quiere cooperar para relanzar el proceso de paz sobre bases fuertes , no sólo entre Israel y los palestinos , sino también con Siria .","Guterres , quien también habló el miércoles por teléfono con Arafat para conocer la versión de las dos partes , manifestó a Barak que la UE quiere cooperar para relanzar el proceso de paz sobre bases fuertes","Guterres , quien también habló el miércoles por teléfono con Arafat para conocer la versión de las dos partes , manifestó a Barak que la UE quiere cooperar para relanzar el proceso de paz no sólo entre Israel y los palestinos , sino también con Siria","Guterres , quien también habló el miércoles por teléfono con Arafat para conocer la versión de las dos partes , manifestó a Barak que la UE quiere cooperar para relanzar el proceso de paz sobre bases","Guterres , quien también habló el miércoles por teléfono con Arafat para conocer la versión de las dos partes , manifestó a Barak que la UE quiere cooperar para relanzar el proceso de paz entre Israel",sobre base,entre Israel,relanzar,sobre bases fuertes,"no sólo entre Israel y los palestinos , sino también con Siria",3,12,sobre,entre,base,Israel,NOUN,PROPN,prepositional,prepositional,Postverbal,Spanish
"Dos millares de prostitutas , los mejores ciclistas de Alemania , miles de abogados y médicos de todo el país y varios líderes mundiales , incluido Bill Clinton , coincidirán estos días en Berlín , que deberá poner a prueba su capacidad de organización ante semejante avalancha de acontecimientos .","Dos millares de prostitutas , los mejores ciclistas de Alemania , miles de abogados y médicos de todo el país y varios líderes mundiales , incluido Bill Clinton , coincidirán estos días en Berlín , que deberá poner a prueba","Dos millares de prostitutas , los mejores ciclistas de Alemania , miles de abogados y médicos de todo el país y varios líderes mundiales , incluido Bill Clinton , coincidirán estos días en Berlín , que deberá poner ante semejante avalancha de acontecimientos","Dos millares de prostitutas , los mejores ciclistas de Alemania , miles de abogados y médicos de todo el país y varios líderes mundiales , incluido Bill Clinton , coincidirán estos días en Berlín , que deberá poner a prueba","Dos millares de prostitutas , los mejores ciclistas de Alemania , miles de abogados y médicos de todo el país y varios líderes mundiales , incluido Bill Clinton , coincidirán estos días en Berlín , que deberá poner ante avalancha",a prueba,ante avalancha,poner,a prueba,ante semejante avalancha de acontecimientos,2,5,a,ante,prueba,avalancha,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Diversas actividades , que van desde un congreso mundial de prostitutas hasta una prueba ciclista , dificultarán la labor de la policía de Berlín durante este fin de semana en que se reúnen en la capital 14 líderes para una cumbre de reformistas .","Diversas actividades , que van desde un congreso mundial de prostitutas","Diversas actividades , que van hasta una prueba ciclista","Diversas actividades , que van desde congreso","Diversas actividades , que van hasta prueba",desde congreso,hasta prueba,ir,desde un congreso mundial de prostitutas,hasta una prueba ciclista,6,4,desde,hasta,congreso,prueba,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Diversas actividades , que van desde un congreso mundial de prostitutas hasta una prueba ciclista , dificultarán la labor de la policía de Berlín durante este fin de semana en que se reúnen en la capital 14 líderes para una cumbre de reformistas .","Diversas actividades , que van desde un congreso mundial de prostitutas hasta una prueba ciclista , dificultarán la labor de la policía de Berlín durante este fin de semana en que se reúnen en la capital","Diversas actividades , que van desde un congreso mundial de prostitutas hasta una prueba ciclista , dificultarán la labor de la policía de Berlín durante este fin de semana en que se reúnen para una cumbre de reformistas","Diversas actividades , que van desde un congreso mundial de prostitutas hasta una prueba ciclista , dificultarán la labor de la policía de Berlín durante este fin de semana en que se reúnen en capital","Diversas actividades , que van desde un congreso mundial de prostitutas hasta una prueba ciclista , dificultarán la labor de la policía de Berlín durante este fin de semana en que se reúnen para cumbre",en capital,para cumbre,reunir,en la capital,para una cumbre de reformistas,3,5,en,para,capital,cumbre,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Pero antes de eso , habrá otras coincidencias : cuando Clinton , esté llegando esta tarde al Palacio de Bellevue , donde será recibido con honores militares por el presidente alemán , Johannes Rau , a pocos metros de distancia , en la Avenida 17 de Junio , los corredores de la Vuelta Ciclista a Alemania darán los últimos golpes de pedal de su entrada triunfal a la capital .","Pero antes de eso , habrá otras coincidencias : cuando Clinton , esté llegando esta tarde al Palacio de Bellevue , donde será recibido con honores militares por el presidente alemán , Johannes Rau , a pocos metros de distancia","Pero antes de eso , habrá otras coincidencias : cuando Clinton , esté llegando esta tarde al Palacio de Bellevue , donde será recibido con honores militares por el presidente alemán , Johannes Rau , , en la Avenida 17 de Junio ,","Pero antes de eso , habrá otras coincidencias : cuando Clinton , esté llegando esta tarde al Palacio de Bellevue , donde será recibido con honores militares por el presidente alemán , Johannes Rau , a metros","Pero antes de eso , habrá otras coincidencias : cuando Clinton , esté llegando esta tarde al Palacio de Bellevue , donde será recibido con honores militares por el presidente alemán , Johannes Rau , en Avenida",a metro,en Avenida,dar,a pocos metros de distancia,", en la Avenida 17 de Junio ,",5,8,a,en,metro,Avenida,NOUN,PROPN,prepositional,prepositional,Preverbal,Spanish
"Para los responsables de la ciudad , la coincidencia de los diversos eventos , especialmente la visita de Clinton , se convertirá desde el punto de vista logístico en una de las mayores pruebas de fuerza desde el Puente Aéreo de 1948 , cuando los norteamericanos abastecieron Berlín desde el aire durante el bloqueo soviético .","Para los responsables de la ciudad , la coincidencia de los diversos eventos , especialmente la visita de Clinton , se convertirá desde el punto de vista logístico en una de las mayores pruebas de fuerza desde el Puente Aéreo de 1948 , cuando los norteamericanos abastecieron Berlín desde el aire","Para los responsables de la ciudad , la coincidencia de los diversos eventos , especialmente la visita de Clinton , se convertirá desde el punto de vista logístico en una de las mayores pruebas de fuerza desde el Puente Aéreo de 1948 , cuando los norteamericanos abastecieron Berlín durante el bloqueo soviético","Para los responsables de la ciudad , la coincidencia de los diversos eventos , especialmente la visita de Clinton , se convertirá desde el punto de vista logístico en una de las mayores pruebas de fuerza desde el Puente Aéreo de 1948 , cuando los norteamericanos abastecieron Berlín desde aire","Para los responsables de la ciudad , la coincidencia de los diversos eventos , especialmente la visita de Clinton , se convertirá desde el punto de vista logístico en una de las mayores pruebas de fuerza desde el Puente Aéreo de 1948 , cuando los norteamericanos abastecieron Berlín durante bloqueo",desde aire,durante bloqueo,abastecer,desde el aire,durante el bloqueo soviético,3,4,desde,durante,aire,bloqueo,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Las exportaciones totales pasaron de los 12,3 millones de dólares en 1999 a los 14,8 millones en el presente año , lo que supone una subida del 20,47 por ciento .","Las exportaciones totales pasaron de los 12,3 millones de dólares en 1999","Las exportaciones totales pasaron a los 14,8 millones en el presente año",Las exportaciones totales pasaron de millones,Las exportaciones totales pasaron a millones,de millón,a millón,pasar,"de los 12,3 millones de dólares en 1999","a los 14,8 millones en el presente año",8,8,de,a,millón,millón,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Según proyecciones de Chilevid , comparando el comportamiento de los últimos cuatro años en el año 2000 se debería alcanzar los 600 millones de dólares de exportación .","Según proyecciones de Chilevid ,",en el año 2000,Según proyecciones,en año,según proyección,en año,alcanzar,"Según proyecciones de Chilevid ,",en el año 2000,5,4,según,en,proyección,año,NOUN,NOUN,prepositional,prepositional,Preverbal,Spanish
Las exportaciones de Uruguay a Brasil se redujeron en un 40 por ciento durante 1999 .,Las exportaciones de Uruguay a Brasil se redujeron en un 40 por ciento,Las exportaciones de Uruguay a Brasil se redujeron durante 1999,Las exportaciones de Uruguay a Brasil se redujeron en 40,Las exportaciones de Uruguay a Brasil se redujeron durante 1999,en 40,durante 1999,reducir,en un 40 por ciento,durante 1999,5,2,en,durante,40,1999,NUM,NOUN,prepositional,prepositional,Postverbal,Spanish
"El Producto Interior Bruto ( PIB ) de Uruguay cayó un 3,4 por ciento durante el año pasado y el déficit fiscal subió del 1,9 al 3,9 por ciento , como consecuencia de la crisis brasileña .","El Producto Interior Bruto ( PIB ) de Uruguay cayó un 3,4 por ciento durante el año pasado y el déficit fiscal subió del 1,9","El Producto Interior Bruto ( PIB ) de Uruguay cayó un 3,4 por ciento durante el año pasado y el déficit fiscal subió al 3,9 por ciento","El Producto Interior Bruto ( PIB ) de Uruguay cayó un 3,4 por ciento durante el año pasado y el déficit fiscal subió del 1,9","El Producto Interior Bruto ( PIB ) de Uruguay cayó un 3,4 por ciento durante el año pasado y el déficit fiscal subió al 3,9",del 1.9,"al 3,9",subir,"del 1,9","al 3,9 por ciento",2,4,del,al,1.9,"3,9",NUM,NUM,prepositional,prepositional,Postverbal,Spanish
"La Reunión del Consejo Permanente de la OEA había generado expectativa en la oposición de Perú ante la posibilidad de que se iniciara un proceso para sancionar a esta nación al considerar "" ilegítima "" la reelección de Fujimori y "" nulos "" los comicios .",La Reunión del Consejo Permanente de la OEA había generado expectativa en la oposición de Perú,"La Reunión del Consejo Permanente de la OEA había generado expectativa ante la posibilidad de que se iniciara un proceso para sancionar a esta nación al considerar "" ilegítima "" la reelección de Fujimori y "" nulos "" los comicios",La Reunión del Consejo Permanente de la OEA había generado expectativa en oposición,La Reunión del Consejo Permanente de la OEA había generado expectativa ante posibilidad,en oposición,ante posibilidad,generar,en la oposición de Perú,"ante la posibilidad de que se iniciara un proceso para sancionar a esta nación al considerar "" ilegítima "" la reelección de Fujimori y "" nulos "" los comicios",5,29,en,ante,oposición,posibilidad,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Al reiterar las críticas que pronunció contra Stein ante la reunión del Consejo Permanente de la OEA , la embajadora peruana dijo que no se puede aceptar que las misiones observadoras se conviertan en instrumentos para avalar o no avalar procesos internos y rebatir la legislación interna .",Al reiterar las críticas que pronunció contra Stein,Al reiterar las críticas que pronunció ante la reunión del Consejo Permanente de la OEA,Al reiterar las críticas que pronunció contra Stein,Al reiterar las críticas que pronunció ante reunión,contra Stein,ante reunión,pronunciar,contra Stein,ante la reunión del Consejo Permanente de la OEA,2,9,contra,ante,Stein,reunión,PROPN,NOUN,prepositional,prepositional,Postverbal,Spanish
"Villalba explicó que "" conseguimos un corredor vial a través de Venezuela , con un permiso especial de la hermana República , para transportar la materia prima que necesita la industria avícola , con el fin de sacar productos , especialmente pollos y huevos "" .","Villalba explicó que "" conseguimos un corredor vial a través de Venezuela , con un permiso especial de la hermana República ,","Villalba explicó que "" conseguimos un corredor vial a través de Venezuela , con el fin de sacar productos , especialmente pollos y huevos","Villalba explicó que "" conseguimos un corredor vial a través de Venezuela con permiso","Villalba explicó que "" conseguimos un corredor vial a través de Venezuela con fin",con permiso,con fin,conseguir,", con un permiso especial de la hermana República ,",", con el fin de sacar productos , especialmente pollos y huevos",10,12,con,con,permiso,fin,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
"La consola PlayStation 2 , que ha vendido cerca de un 1,8 millones de unidades desde su lanzamiento el 4 de marzo , llegará a los mercados de Norteamérica y Europa el próximo mes de octubre , según Sony .","La consola PlayStation 2 , que ha vendido cerca de un 1,8 millones de unidades desde su lanzamiento el 4 de marzo , llegará a los mercados de Norteamérica y Europa","La consola PlayStation 2 , que ha vendido cerca de un 1,8 millones de unidades desde su lanzamiento el 4 de marzo , llegará , según Sony","La consola PlayStation 2 , que ha vendido cerca de un 1,8 millones de unidades desde su lanzamiento el 4 de marzo , llegará a mercados","La consola PlayStation 2 , que ha vendido cerca de un 1,8 millones de unidades desde su lanzamiento el 4 de marzo , llegará según Sony",a mercado,según Sony,llegar,a los mercados de Norteamérica y Europa,", según Sony",7,3,a,según,mercado,Sony,NOUN,PROPN,prepositional,prepositional,Postverbal,Spanish
"El desempleo de los jóvenes menores de 25 años se redujo en mayo en 12.463 personas , un 4,61 por ciento , y su tasa de paro es del 10,41 por ciento .",El desempleo de los jóvenes menores de 25 años se redujo en mayo,"El desempleo de los jóvenes menores de 25 años se redujo en 12.463 personas , un 4,61 por ciento ,",El desempleo de los jóvenes menores de 25 años se redujo en mayo,El desempleo de los jóvenes menores de 25 años se redujo en personas,en mayo,en persona,reducir,en mayo,"en 12.463 personas , un 4,61 por ciento ,",2,9,en,en,mayo,persona,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de 18 meses a cinco años y ampliar de ocho a doce meses el periodo de referencia ( en el cual se exige haber trabajado cuatro meses ) para poder solicitar el subsidio .,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de 18 meses,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar a cinco años,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de meses,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar a años,de mes,a año,oscilar,de 18 meses,a cinco años,3,3,de,a,mes,año,NOUN,NOUN,prepositional,prepositional,Postverbal,Spanish
El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de 18 meses a cinco años y ampliar de ocho a doce meses el periodo de referencia ( en el cual se exige haber trabajado cuatro meses ) para poder solicitar el subsidio .,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de 18 meses a cinco años y ampliar de ocho,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de 18 meses a cinco años y ampliar a doce meses,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de 18 meses a cinco años y ampliar de ocho,El texto de la patronal contempla también la creación de nuevos contratos de trabajo enfocados a la reinserción laboral de una duración que podrá oscilar de 18 meses a cinco años y ampliar a meses,de ocho,a mes,ampliar,de ocho,a doce meses,2,3,de,a,ocho,mes,NUM,NOUN,prepositional,prepositional,Postverbal,Spanish
