Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Сватята й госпожа Гена , дошла също по случая от Пловдив , свила се , със зачервени очи , до краката на детето , мълчи и сумти .","Сватята й госпожа Гена , дошла също по случая от Пловдив , свила се , със зачервени очи ,","Сватята й госпожа Гена , дошла също по случая от Пловдив , свила се до краката на детето","Сватята й госпожа Гена , дошла също по случая от Пловдив , свила се със очи","Сватята й госпожа Гена , дошла също по случая от Пловдив , свила се до краката",със око,до крак,свия-(се),", със зачервени очи ,",до краката на детето,5,4,със,до,око,крак,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
Следващата среща ще се проведе в Румъния през втората половина на тази година .,Следващата среща ще се проведе в Румъния,Следващата среща ще се проведе през втората половина на тази година,Следващата среща ще се проведе в Румъния,Следващата среща ще се проведе през половина,в румъния,през половина,проведа,в Румъния,през втората половина на тази година,2,6,в,през,румъния,половина,PROPN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
След миг из стаята хвърчаха дрехи .,След миг,из стаята,След миг,из стаята,след миг,из стая,хвърча,След миг,из стаята,2,2,след,из,миг,стая,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"Човекът , който носеше името на своя син , възправи гърди пред съчувствието й като пред разстрел .","Човекът , който носеше името на своя син , възправи гърди пред съчувствието й","Човекът , който носеше името на своя син , възправи гърди като пред разстрел","Човекът , който носеше името на своя син , възправи гърди пред съчувствието","Човекът , който носеше името на своя син , възправи гърди като пред разстрел",пред съчувствие,като пред разстрел,възправя-(се),пред съчувствието й,като пред разстрел,3,3,пред,като пред,съчувствие,разстрел,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
След срещата пред журналисти двамата председатели определиха проведените разговори като успешни и ползотворни .,След срещата,пред журналисти,След срещата,пред журналисти,след среща,пред журналист,определя-(се),След срещата,пред журналисти,2,2,след,пред,среща,журналист,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
По настояване на българската страна като точка от дневния ред на заседанието беше включена ситуацията в Република Македония .,По настояване на българската страна,като точка от дневния ред на заседанието,По настояване,като точка,по настояване,като точка,включа-(се),По настояване на българската страна,като точка от дневния ред на заседанието,5,7,по,като,настояване,точка,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"В крайна сметка обаче от цялата история истински спечелиха само двамата овчари , които месец по-късно намериха насред полето мрежата с бутилки .",В крайна сметка,от цялата история,В сметка,от история,в сметка,от история,спечеля,В крайна сметка,от цялата история,3,3,в,от,сметка,история,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
Социологическите изследвания по традиция от десет години насам отчитат висок рейтинг на армията .,Социологическите изследвания по традиция,Социологическите изследвания от десет години насам,Социологическите изследвания по традиция,Социологическите изследвания от години,по традиция,от година,отчитам-(се),по традиция,от десет години насам,2,4,по,от,традиция,година,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"А само на стотина метра по склона над тях спотаената в тъмнината на крайпътните храсти фигура проследи с очи светлината от фаровете и бързо закрачи по шосето в обратната посока , нагоре към заставата на охраната ...",А само на стотина метра по склона над тях спотаената в тъмнината на крайпътните храсти фигура проследи с очи светлината от фаровете и бързо закрачи по шосето,А само на стотина метра по склона над тях спотаената в тъмнината на крайпътните храсти фигура проследи с очи светлината от фаровете и бързо закрачи в обратната посока,А само на стотина метра по склона над тях спотаената в тъмнината на крайпътните храсти фигура проследи с очи светлината от фаровете и бързо закрачи по шосето,А само на стотина метра по склона над тях спотаената в тъмнината на крайпътните храсти фигура проследи с очи светлината от фаровете и бързо закрачи в посока,по шосе,в посока,закрача,по шосето,в обратната посока,2,3,по,в,шосе,посока,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"След провалянето на дебатите в местния парламент поради липса на кворум , за следващата седмица е насрочено ново заседание .","След провалянето на дебатите в местния парламент поради липса на кворум ,",за следващата седмица,След провалянето,за седмица,след проваляне,за седмица,насроча,"След провалянето на дебатите в местния парламент поради липса на кворум ,",за следващата седмица,12,3,след,за,проваляне,седмица,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
Което веднага разбуди у нея съпротивата и тя седна с дръзко достойнство под обстрела на дузината чифта научно любознателни очи .,Което веднага разбуди у нея съпротивата и тя седна с дръзко достойнство,Което веднага разбуди у нея съпротивата и тя седна под обстрела на дузината чифта научно любознателни очи,Което веднага разбуди у нея съпротивата и тя седна с достойнство,Което веднага разбуди у нея съпротивата и тя седна под обстрела,с достойнство,под обстрел,седна,с дръзко достойнство,под обстрела на дузината чифта научно любознателни очи,3,8,с,под,достойнство,обстрел,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Конете живееха при тях в резервати , на свобода , а тя за пръв път чуваше , че някога се налагало да бъдат подковавани .",Конете живееха при тях,"Конете живееха в резервати , на свобода",Конете живееха при тях,Конете живееха в резервати,при аз,в резерват,живея,при тях,"в резервати , на свобода",2,5,при,в,аз,резерват,PRON,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"- Бързи законодателни промени , както в областта на наказателното право и процес , така и в икономическата сфера , в които поради липсата на подробна нормативна регламентация , организираната престъпност бе намерила своите финансови източници .","- Бързи законодателни промени , както в областта на наказателното право и процес , така и в икономическата сфера , в които","- Бързи законодателни промени , както в областта на наказателното право и процес , така и в икономическата сфера , поради липсата на подробна нормативна регламентация ,","- Бързи законодателни промени , както в областта на наказателното право и процес , така и в икономическата сфера , в които","- Бързи законодателни промени , както в областта на наказателното право и процес , така и в икономическата сфера , поради липсата",в който,поради липса,намеря-(се),в които,"поради липсата на подробна нормативна регламентация ,",2,7,в,поради,който,липса,PRON,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"Инвестирането обаче се признава от всички като проблем , при който освен с липсата на алтернативи за финансиране се сблъскват и с тромава администрация и неблагоприятно данъчно законодателство .","Инвестирането обаче се признава от всички като проблем , при който","Инвестирането обаче се признава от всички като проблем , освен с липсата на алтернативи за финансиране","Инвестирането обаче се признава от всички като проблем , при който","Инвестирането обаче се признава от всички като проблем , освен с липсата",при който,освен с липса,сблъсквам-(се),при който,освен с липсата на алтернативи за финансиране,2,7,при,освен с,който,липса,PRON,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"Ще прочета двете становища за двата проекта за решение по реда , по който са постъпили в Комисията по външна и интеграционна политика .",Ще прочета двете становища за двата проекта за решение,"Ще прочета двете становища за двата проекта по реда , по който са постъпили в Комисията по външна и интеграционна политика",Ще прочета двете становища за двата проекта за решение,Ще прочета двете становища за двата проекта по реда,за решение,по ред,прочета,за решение,"по реда , по който са постъпили в Комисията по външна и интеграционна политика",2,14,за,по,решение,ред,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
- Жилищната политика на Министерството на отбраната се изгражда съвместно между структури на Българската армия и Министерството на отбраната съобразно предвижданията за структурни промени в Българската армия .,- Жилищната политика на Министерството на отбраната се изгражда съвместно между структури на Българската армия и Министерството на отбраната,- Жилищната политика на Министерството на отбраната се изгражда съвместно съобразно предвижданията за структурни промени в Българската армия,- Жилищната политика на Министерството на отбраната се изгражда съвместно между структури,- Жилищната политика на Министерството на отбраната се изгражда съвместно съобразно предвижданията,между структура,съобразно предвиждане,изграждам,между структури на Българската армия и Министерството на отбраната,съобразно предвижданията за структурни промени в Българската армия,9,8,между,съобразно,структура,предвиждане,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
По ваша инициатива в навечерието на Гергьовден бе организирано тържество за жените военнослужещи .,По ваша инициатива,в навечерието на Гергьовден,По инициатива,в навечерието,по инициатива,в навечерие,организирам,По ваша инициатива,в навечерието на Гергьовден,3,4,по,в,инициатива,навечерие,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
Но ние ще останем в тяхното разбиране като един потенциален враг в продължение на десетилетия .,Но ние ще останем в тяхното разбиране като един потенциален враг,Но ние ще останем в тяхното разбиране в продължение на десетилетия,Но ние ще останем в тяхното разбиране като враг,Но ние ще останем в тяхното разбиране в десетилетия,като враг,в десетилетие,остана,като един потенциален враг,в продължение на десетилетия,4,4,като,в,враг,десетилетие,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
След три дена го пренесохме по гръб през село .,След три дена го пренесохме по гръб,След три дена го пренесохме през село,След три дена го пренесохме по гръб,След три дена го пренесохме през село,по гръб,през село,пренеса-(се),по гръб,през село,2,2,по,през,гръб,село,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Само за две години извън голямата битка националният ни отбор се срина с пет места в ранглистата и вече изпитва затруднения да бие отбори като Финландия и Полша , която от миналата година също е сред участниците в лигата .",Само за две години извън голямата битка националният ни отбор се срина с пет места,Само за две години извън голямата битка националният ни отбор се срина в ранглистата,Само за две години извън голямата битка националният ни отбор се срина с места,Само за две години извън голямата битка националният ни отбор се срина в ранглистата,с място,в ранглиста,срина-(се),с пет места,в ранглистата,3,2,с,в,място,ранглиста,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"През годините на Първата световна война в него се подготвят пилоти , наблюдатели и технически персонал .",През годините на Първата световна война,в него,През годините,в него,през година,в аз,подготвям-(се),През годините на Първата световна война,в него,6,2,през,в,година,аз,NOUN,PRON,prepositional,prepositional,Preverbal,Bulgarian
"Кирил благоволи най-после да тръгне с професора по простата причина , че нямаше друг избор .",Кирил благоволи най-после да тръгне с професора,"Кирил благоволи най-после да тръгне по простата причина , че нямаше друг избор",Кирил благоволи най-после да тръгне с професора,Кирил благоволи най-после да тръгне по причина,с професор,по причина,тръгна-(си),с професора,"по простата причина , че нямаше друг избор",2,8,с,по,професор,причина,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"През юни тази година министрите се срещнаха за втори път в Атина , за да обсъдят конкретните стъпки за развитие на пазара .",През юни тази година министрите се срещнаха за втори път,През юни тази година министрите се срещнаха в Атина,През юни тази година министрите се срещнаха за път,През юни тази година министрите се срещнаха в Атина,за път,в атина,срещна-(се),за втори път,в Атина,3,2,за,в,път,атина,NOUN,PROPN,prepositional,prepositional,Postverbal,Bulgarian
"Да предположим , че една община има приемлив кредитен рейтинг и получава кредит от банка за инвестиционни цели за срок от пет години .","Да предположим , че една община има приемлив кредитен рейтинг и получава кредит от банка за инвестиционни цели","Да предположим , че една община има приемлив кредитен рейтинг и получава кредит от банка за срок от пет години","Да предположим , че една община има приемлив кредитен рейтинг и получава кредит от банка за цели","Да предположим , че една община има приемлив кредитен рейтинг и получава кредит от банка за срок",за цел,за срок,получавам,за инвестиционни цели,за срок от пет години,3,5,за,за,цел,срок,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
По общата логика в този случай отново следва да се иска решение на общинския съвет и отново възниква въпросът за начина на съчетаване на интересите при вземането на решение .,По общата логика,в този случай,По логика,в случай,по логика,в случай,следва,По общата логика,в този случай,3,3,по,в,логика,случай,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
От тази година в Полша влезе в сила специален Закон за регионалната политика .,От тази година,в Полша,От година,в Полша,от година,в полша,вляза,От тази година,в Полша,3,2,от,в,година,полша,NOUN,PROPN,prepositional,prepositional,Preverbal,Bulgarian
Какви промени се подготвят в нормативен план във връзка с привеждането в действие на по-краткия срок на службата за наборните войници ?,Какви промени се подготвят в нормативен план,Какви промени се подготвят във връзка с привеждането в действие на по-краткия срок на службата за наборните войници,Какви промени се подготвят в план,Какви промени се подготвят във връзка,в план,във връзка,подготвям-(се),в нормативен план,във връзка с привеждането в действие на по-краткия срок на службата за наборните войници,3,14,в,във,план,връзка,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Състоянието , в което сега се намира българското селско стопанство , не може да се определи по друг начин освен като критично .","Състоянието , в което сега се намира българското селско стопанство , не може да се определи по друг начин","Състоянието , в което сега се намира българското селско стопанство , не може да се определи освен като критично","Състоянието , в което сега се намира българското селско стопанство , не може да се определи по начин","Състоянието , в което сега се намира българското селско стопанство , не може да се определи освен като критично",по начин,освен като критичен,определя-(се),по друг начин,освен като критично,3,3,по,освен като,начин,критичен,NOUN,ADJ,prepositional,prepositional,Postverbal,Bulgarian
"Благодарност към президента на Република България за следенето на нашата парламентарна дейност , включително за върнатите закони , с което в много случаи позволи те да бъдат подобрени .","Благодарност към президента на Република България за следенето на нашата парламентарна дейност , включително за върнатите закони , с което","Благодарност към президента на Република България за следенето на нашата парламентарна дейност , включително за върнатите закони , в много случаи","Благодарност към президента на Република България за следенето на нашата парламентарна дейност , включително за върнатите закони , с което","Благодарност към президента на Република България за следенето на нашата парламентарна дейност , включително за върнатите закони , в случаи",с който,в случай,позволя-(си),с което,в много случаи,2,3,с,в,който,случай,PRON,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"А ако някой иска да вземе някой полигон за ползване за по-дълго време , може също да му се разреши въпросът .",А ако някой иска да вземе някой полигон за ползване,А ако някой иска да вземе някой полигон за по-дълго време,А ако някой иска да вземе някой полигон за ползване,А ако някой иска да вземе някой полигон за време,за ползване,за време,взема,за ползване,за по-дълго време,2,3,за,за,ползване,време,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"И именно заради това в декларацията , която предлагаме , ние настояваме за това .",И именно заради това,"И именно в декларацията , която предлагаме ,",И именно заради това,И именно в декларацията,заради този,в декларация,настоявам-(се),заради това,"в декларацията , която предлагаме ,",2,6,заради,в,този,декларация,PRON,NOUN,prepositional,prepositional,Preverbal,Bulgarian
- За съжаление в областта на сигурността никога няма прости отговори .,- За съжаление,- в областта на сигурността,- За съжаление,- в областта,за съжаление,в област,нямам,За съжаление,в областта на сигурността,2,4,за,в,съжаление,област,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
На картата на Европа по естествен прираст България се нарежда на почти последно място .,На картата на Европа,по естествен прираст,На картата,по прираст,на карта,по прираст,нареждам-(се),На картата на Европа,по естествен прираст,4,3,на,по,карта,прираст,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"През юношеските си години , освен с писане , той се занимава активно и с бокс .",През юношеските си години,", освен с писане ,",През години,освен с писане,през година,освен с писане,занимавам-(се),През юношеските си години,", освен с писане ,",4,5,през,освен с,година,писане,NOUN,NOUN,prepositional,prepositional,Preverbal,Bulgarian
"Постройките ще бъдат използвани за стопански цели , съгласно Закона за горите и Закона за лова и опазването на дивеча .",Постройките ще бъдат използвани за стопански цели,"Постройките ще бъдат използвани , съгласно Закона за горите и Закона за лова и опазването на дивеча",Постройките ще бъдат използвани за цели,Постройките ще бъдат използвани съгласно Закона,за цел,съгласно закон,използвам,за стопански цели,", съгласно Закона за горите и Закона за лова и опазването на дивеча",3,13,за,съгласно,цел,закон,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Не се обърна , усети я съвсем до себе си по парфюма й и преди да чуе гласа й , каза твърдо : - Работя ..","Не се обърна , усети я съвсем до себе си","Не се обърна , усети я по парфюма й","Не се обърна , усети я до себе","Не се обърна , усети я по парфюма",до себе,по парфюм,усетя-(се),съвсем до себе си,по парфюма й,4,3,до,по,себе,парфюм,PRON,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Изборите , националните и местните референдуми се произвеждат въз основа на общо , равно и пряко избирателно право с тайно гласуване .","Изборите , националните и местните референдуми се произвеждат въз основа на общо , равно и пряко избирателно право","Изборите , националните и местните референдуми се произвеждат с тайно гласуване","Изборите , националните и местните референдуми се произвеждат въз основа","Изборите , националните и местните референдуми се произвеждат с гласуване",въз основа,с гласуване,произвеждам,"въз основа на общо , равно и пряко избирателно право",с тайно гласуване,10,3,въз,с,основа,гласуване,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Членовете на Министерския съвет полагат пред Народното събрание клетвата по чл. 76 , ал. 2 .",Членовете на Министерския съвет полагат пред Народното събрание,"Членовете на Министерския съвет полагат по чл. 76 , ал. 2",Членовете на Министерския съвет полагат пред събрание,Членовете на Министерския съвет полагат по чл.,пред събрание,по чл.,полагам,пред Народното събрание,"по чл. 76 , ал. 2",3,6,пред,по,събрание,чл.,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Законът за изменение и допълнение на Конституцията се подписва и се обнародва от председателя на Народното събрание в "" Държавен вестник "" в седемдневен срок от приемането му .","Законът за изменение и допълнение на Конституцията се подписва и се обнародва от председателя на Народното събрание в "" Държавен вестник """,Законът за изменение и допълнение на Конституцията се подписва и се обнародва от председателя на Народното събрание в седемдневен срок от приемането му,Законът за изменение и допълнение на Конституцията се подписва и се обнародва от председателя на Народното събрание в вестник,Законът за изменение и допълнение на Конституцията се подписва и се обнародва от председателя на Народното събрание в срок,в вестник,в срок,подписвам-(се),"в "" Държавен вестник """,в седемдневен срок от приемането му,5,6,в,в,вестник,срок,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
Този инстинкт изкристализира в особено голяма степен преди и по време на последната за столетието среща на върха в Ница .,Този инстинкт изкристализира в особено голяма степен,Този инстинкт изкристализира преди и по време на последната за столетието среща на върха в Ница,Този инстинкт изкристализира в степен,Този инстинкт изкристализира преди среща,в степен,преди среща,изкристализирам,в особено голяма степен,преди и по време на последната за столетието среща на върха в Ница,4,13,в,преди,степен,среща,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
По стара традиция от времето на СИВ в Централна Европа се разгаря социалистическо съревнование коя страна да бъде първа отличничка в очите на брюкселската администрация .,По стара традиция от времето на СИВ,в Централна Европа,По традиция,в Европа,по традиция,в европа,разгарям-(се),По стара традиция от времето на СИВ,в Централна Европа,7,3,по,в,традиция,европа,NOUN,PROPN,prepositional,prepositional,Preverbal,Bulgarian
"Понякога учех в библиотеката през първите 10 минути от времето за обяд - всичко , което пропусках , бяха дългите опашки в стола .",Понякога учех в библиотеката,Понякога учех през първите 10 минути от времето за обяд,Понякога учех в библиотеката,Понякога учех през минути,в библиотека,през минута,уча-(се),в библиотеката,през първите 10 минути от времето за обяд,2,8,в,през,библиотека,минута,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"Това интервю е публикувано от Емил Симон в "" Ла ревю дю Кер "" през 1948 г.","Това интервю е публикувано от Емил Симон в "" Ла ревю дю Кер """,Това интервю е публикувано от Емил Симон през 1948 г.,Това интервю е публикувано от Емил Симон в Ла,Това интервю е публикувано от Емил Симон през г.,в ла,през година,публикувам,"в "" Ла ревю дю Кер """,през 1948 г.,7,3,в,през,ла,година,PROPN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
"И аз не ще извиня тази отвратителна чума в Западна Европа , защото тя извършва своите опустошения на Изток върху много по-големи пространства .","И аз не ще извиня тази отвратителна чума в Западна Европа , защото тя извършва своите опустошения на Изток","И аз не ще извиня тази отвратителна чума в Западна Европа , защото тя извършва своите опустошения върху много по-големи пространства","И аз не ще извиня тази отвратителна чума в Западна Европа , защото тя извършва своите опустошения на Изток","И аз не ще извиня тази отвратителна чума в Западна Европа , защото тя извършва своите опустошения върху пространства",на изток,върху пространство,извършвам,на Изток,върху много по-големи пространства,2,4,на,върху,изток,пространство,NOUN,NOUN,prepositional,prepositional,Postverbal,Bulgarian
