Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
6 月 19 日 に 保釈 金 を 支払い 釈放 、 7 月 15 日 から イングランド 艦隊 の 義勇 兵 と なり 、 8 月 1日 に ノルウェー の ベルゲン 港 で オランダ 共和 国 と の 交戦 を 経験 し た 。,6 月 19 日 に 保釈 金 を 支払い 釈放 、 7 月 15 日 から イングランド 艦隊 の 義勇 兵 と なり 、 8 月 1日 に,6 月 19 日 に 保釈 金 を 支払い 釈放 、 7 月 15 日 から イングランド 艦隊 の 義勇 兵 と なり 、 ノルウェー の ベルゲン 港 で,6 月 19 日 に 保釈 金 を 支払い 釈放 、 7 月 15 日 から イングランド 艦隊 の 義勇 兵 と なり 、 1日 に,6 月 19 日 に 保釈 金 を 支払い 釈放 、 7 月 15 日 から イングランド 艦隊 の 義勇 兵 と なり 、 港 で,1日 に,港 で,経験,8 月 1日 に,ノルウェー の ベルゲン 港 で,4,5,に,で,1日,港,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
今月 22 日 に は 、 今回 の 現場 から わずか 260 メートル ほど の 事務 所 から 出火 し て おり 、 警察 に よる と 、 放火 の 可能 性 が ある と いう 。,今月 22 日 に は 、,今回 の 現場 から わずか 260 メートル ほど の 事務 所 から,日 に は,所 から,日 に は,所 から,出火,今月 22 日 に は 、,今回 の 現場 から わずか 260 メートル ほど の 事務 所 から,6,12,に は,から,日,所,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
球界 の 話題 を 独占 し て いる 次代 の エース に 対し 、 ダルビッシュ は 自身 の ルーキー 時代 を 振り返り ながら 苦笑 交じり に 比較 し た 。,球界 の 話題 を 独占 し て いる 次代 の エース に 対し 、,苦笑 交じり に,エース に,交じり に,エース に,交じり に,比較,球界 の 話題 を 独占 し て いる 次代 の エース に 対し 、,苦笑 交じり に,14,3,に,に,エース,交じり,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
更に その 後 、 繊維 ・ 水着 のみ なら ず 、 グループ 事業 全体 の PR も 担わ せる ため 、 第 33 代 から 「 旭 化成 グループ キャンペーン モデル 」 に 名称 変更 し 、 今 に 至っ て いる 。,更に その 後 、 繊維 ・ 水着 のみ なら ず 、 グループ 事業 全体 の PR も 担わ せる ため 、 第 33 代 から,更に その 後 、 繊維 ・ 水着 のみ なら ず 、 グループ 事業 全体 の PR も 担わ せる ため 、 「 旭 化成 グループ キャンペーン モデル 」 に,更に その 後 、 繊維 ・ 水着 のみ なら ず 、 グループ 事業 全体 の PR も 担わ せる ため 、 代 から,更に その 後 、 繊維 ・ 水着 のみ なら ず 、 グループ 事業 全体 の PR も 担わ せる ため 、 モデル に,代 から,モデル に,変更,第 33 代 から,「 旭 化成 グループ キャンペーン モデル 」 に,4,8,から,に,代,モデル,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
近年 で は 『 うたばん 』 の よう に 、 それ を 逆手 に 取り 笑い の ネタ と し て 積極 的 に 活用 する 番組 も 現れ て いる 。,近年 で は,『 うたばん 』 の よう に 、 それ を 逆手 に 取り 笑い の ネタ と し て 積極 的 に 活用 する 番組 も,近年 で は,番組 も,近年 で は,番組 も,現れる,近年 で は,『 うたばん 』 の よう に 、 それ を 逆手 に 取り 笑い の ネタ と し て 積極 的 に 活用 する 番組 も,3,25,で は,も,近年,番組,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
シリンダー に よっ て は 噴射 から 吸入 まで やや タイム ラグ が 発生 する 為 、 当然 ながら 燃焼 制御 も 大雑把 な もの と なる 。,シリンダー に よっ て は,噴射 から 吸入 まで,シリンダー に は,吸入 まで,シリンダー に は,吸入 まで,発生,シリンダー に よっ て は,噴射 から 吸入 まで,5,4,に は,まで,シリンダー,吸入,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
シリンダー に よっ て は 噴射 から 吸入 まで やや タイム ラグ が 発生 する 為 、 当然 ながら 燃焼 制御 も 大雑把 な もの と なる 。,シリンダー に よっ て は 噴射 から 吸入 まで やや タイム ラグ が 発生 する 為 、 当然 ながら 燃焼 制御 も,シリンダー に よっ て は 噴射 から 吸入 まで やや タイム ラグ が 発生 する 為 、 当然 ながら 大雑把 な もの と,シリンダー に よっ て は 噴射 から 吸入 まで やや タイム ラグ が 発生 する 為 、 当然 ながら 制御 も,シリンダー に よっ て は 噴射 から 吸入 まで やや タイム ラグ が 発生 する 為 、 当然 ながら もの と,制御 も,もの と,なる,燃焼 制御 も,大雑把 な もの と,3,4,も,と,制御,もの,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
R - 12 は 1932 年 9 月 27 日 に ニューロンドン を 出航 し ペンシルベニア 州 フィラデルフィア に 向かい 、 1932 年 12 月 7 日 に 退役 、 他 の R 級 潜水 艦 と 共 に 予備 役 艦隊 で 保管 さ れ た 。,R - 12 は 1932 年 9 月 27 日 に ニューロンドン を 出航 し ペンシルベニア 州 フィラデルフィア に 向かい 、 1932 年 12 月 7 日 に 退役 、 他 の R 級 潜水 艦 と 共 に,R - 12 は 1932 年 9 月 27 日 に ニューロンドン を 出航 し ペンシルベニア 州 フィラデルフィア に 向かい 、 1932 年 12 月 7 日 に 退役 、 予備 役 艦隊 で,R - 12 は 1932 年 9 月 27 日 に ニューロンドン を 出航 し ペンシルベニア 州 フィラデルフィア に 向かい 、 1932 年 12 月 7 日 に 退役 、 共 に,R - 12 は 1932 年 9 月 27 日 に ニューロンドン を 出航 し ペンシルベニア 州 フィラデルフィア に 向かい 、 1932 年 12 月 7 日 に 退役 、 艦隊 で,共 に,艦隊 で,保管,他 の R 級 潜水 艦 と 共 に,予備 役 艦隊 で,9,4,に,で,共,艦隊,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
なお 、 太陽 の 50 % 以下 の 質量 の 星 で は その 一生 は 1000 億 年 以上 に 及ぶ 。,なお 、 太陽 の 50 % 以下 の 質量 の 星 で は,なお 、 1000 億 年 以上 に,なお 、 星 で は,なお 、 以上 に,星 で は,以上 に,及ぶ,太陽 の 50 % 以下 の 質量 の 星 で は,1000 億 年 以上 に,11,5,で は,に,星,以上,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
9 日 夜 から 風邪 の 症状 を 訴え 、 10 日 から グラウンド に は 姿 を 見せ て おら ず 。,9 日 夜 から 風邪 の 症状 を 訴え 、 10 日 から,9 日 夜 から 風邪 の 症状 を 訴え 、 グラウンド に は,9 日 夜 から 風邪 の 症状 を 訴え 、 日 から,9 日 夜 から 風邪 の 症状 を 訴え 、 グラウンド に は,日 から,グラウンド に は,見せる,10 日 から,グラウンド に は,3,3,から,に は,日,グラウンド,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
店 の 雰囲気 も 高級 感 に 溢れ て おり 、 先方 も 料理 に は 大 満足 だっ た らしく 接待 も いい 感じ で 進ん だ と 思い ます ね 。,店 の 雰囲気 も,高級 感 に,雰囲気 も,感 に,雰囲気 も,感 に,溢れる,店 の 雰囲気 も,高級 感 に,4,3,も,に,雰囲気,感,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
店 の 雰囲気 も 高級 感 に 溢れ て おり 、 先方 も 料理 に は 大 満足 だっ た らしく 接待 も いい 感じ で 進ん だ と 思い ます ね 。,店 の 雰囲気 も 高級 感 に 溢れ て おり 、 先方 も 料理 に は 大 満足 だっ た らしく 接待 も,店 の 雰囲気 も 高級 感 に 溢れ て おり 、 先方 も 料理 に は 大 満足 だっ た らしく いい 感じ で,店 の 雰囲気 も 高級 感 に 溢れ て おり 、 先方 も 料理 に は 大 満足 だっ た らしく 接待 も,店 の 雰囲気 も 高級 感 に 溢れ て おり 、 先方 も 料理 に は 大 満足 だっ た らしく 感じ で,接待 も,感じ で,進む,接待 も,いい 感じ で,2,3,も,で,接待,感じ,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
毎回 70 人 前後 を 集める コンサート も 本部 の 新しい 魅力 の 一 つ に 育ち つつ ある 。,毎回 70 人 前後 を 集める コンサート も,本部 の 新しい 魅力 の 一 つ に,コンサート も,つ に,コンサート も,つ に,育つ,毎回 70 人 前後 を 集める コンサート も,本部 の 新しい 魅力 の 一 つ に,8,8,も,に,コンサート,つ,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
敗者 復活 トーナメント で 韓国 に 大勝 し 、 最後 の 1 枠 を 賭け た カナダ 戦 に 挑ん だ が 、 第 1 Q で 10 点 差 付け られ 、 第 2 Q 以降 巻き返す も 及ば ず 、 2 大会 連続 で オリンピック 出場 を 逃し た 。,敗者 復活 トーナメント で,韓国 に,トーナメント で,韓国 に,トーナメント で,韓国 に,大勝,敗者 復活 トーナメント で,韓国 に,4,2,で,に,トーナメント,韓国,NOUN,PROPN,postpositional,postpositional,Preverbal,Japanese
福岡 ローカル で 1970 年 代 から 放送 さ れ て いる CM も 大変 有名 で ある 。,福岡 ローカル で,1970 年 代 から,ローカル で,代 から,ローカル で,代 から,放送,福岡 ローカル で,1970 年 代 から,3,4,で,から,ローカル,代,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
疲労 回復 で は 他 に 譲る か ?,疲労 回復 で は,他 に,回復 で は,他 に,回復 で は,他 に,譲る,疲労 回復 で は,他 に,4,2,で は,に,回復,他,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
その 一方 で 、 財政 赤字 問題 に 関し て は 欧州 諸国 が 協力 し て 支援 する と の 報道 が 相 次い で いる 状況 と なっ て いる こと から 、 これ ら が 幾分 から 下支え 要因 に なる か に も 注目 。,その 一方 で 、 財政 赤字 問題 に 関し て は,その 一方 で 、 欧州 諸国 が 協力 し て 支援 する と の 報道 が 相 次い で いる 状況 と,その 一方 で 、 問題 に は,その 一方 で 、 状況 と,問題 に は,状況 と,なる,財政 赤字 問題 に 関し て は,欧州 諸国 が 協力 し て 支援 する と の 報道 が 相 次い で いる 状況 と,7,18,に は,と,問題,状況,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
"今回 の リーフレット で は カルト 対策 と し て , しっかり “ 偽装 サークル ” の 勧誘 へ の 啓発 が 含ま れ て い ます 。",今回 の リーフレット で は,"カルト 対策 と し て ,",リーフレット で は,対策 と,リーフレット で は,対策 と,含む,今回 の リーフレット で は,"カルト 対策 と し て ,",5,6,で は,と,リーフレット,対策,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
この 時点 で は 商品 化 に つい て 触れ られ て い なかっ た が 、 2006 年 1 月 に 発売 計画 が 発表 さ れ た 。,この 時点 で は,商品 化 に つい て,時点 で は,化 に,時点 で は,化 に,触れる,この 時点 で は,商品 化 に つい て,4,5,で は,に,時点,化,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
何事 も 占い で 決める 極度 の 占い好き 。,何事 も,占い で,何事 も,占い で,何事 も,占い で,決める,何事 も,占い で,2,2,も,で,何事,占い,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
MH から は ハートフル コミューン に よっ て 変身 する よう に なる 。,MH から は,ハートフル コミューン に よっ て,MH から は,コミューン に,MH から は,コミューン に,変身,MH から は,ハートフル コミューン に よっ て,3,5,から は,に,MH,コミューン,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
生 合成 に も 使わ れ て いる グルタミン 酸 デヒドロゲナーゼ や 、 アミノ トランスフェラーゼ 、 グルタミン 酸 合成 酵素 など の 酵素 と 補 酵素 の 作用 に よっ て 、 それぞれ 異なる 原料 から 製造 する 方法 も ある 。,生 合成 に も 使わ れ て いる グルタミン 酸 デヒドロゲナーゼ や 、 アミノ トランスフェラーゼ 、 グルタミン 酸 合成 酵素 など の 酵素 と 補 酵素 の 作用 に よっ て 、,それぞれ 異なる 原料 から,作用 に,原料 から,作用 に,原料 から,製造,生 合成 に も 使わ れ て いる グルタミン 酸 デヒドロゲナーゼ や 、 アミノ トランスフェラーゼ 、 グルタミン 酸 合成 酵素 など の 酵素 と 補 酵素 の 作用 に よっ て 、,それぞれ 異なる 原料 から,32,4,に,から,作用,原料,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
船 が 静止 し て いる 状態 で は 、 船体 に は 重力 と 浮力 の 二 つ の 力 が 加わる 。,船 が 静止 し て いる 状態 で は 、,船体 に は,状態 で は,船体 に は,状態 で は,船体 に は,加わる,船 が 静止 し て いる 状態 で は 、,船体 に は,10,3,で は,に は,状態,船体,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
「 カラス の パラドックス 」 と も 呼ば れる が 、 パラドックス と し て 扱う べき か どう か に は 異論 も ある 。,「 カラス の パラドックス 」 と も 呼ば れる が 、 パラドックス と し て 扱う べき か どう か に は,「 カラス の パラドックス 」 と も 呼ば れる が 、 異論 も,「 カラス の パラドックス 」 と も 呼ば れる が 、 どう か に は,「 カラス の パラドックス 」 と も 呼ば れる が 、 異論 も,どう か に は,異論 も,ある,パラドックス と し て 扱う べき か どう か に は,異論 も,11,2,か に は,も,どう,異論,ADV,NOUN,postpositional,postpositional,Preverbal,Japanese
1948 - 49 シーズン に は レアル ・ マドリード に 移籍 し 、 1950 年 11 月 5 日 に は クラブ の 通算 1000 点 目 を 決め た 。,1948 - 49 シーズン に は,レアル ・ マドリード に,シーズン に は,マドリード に,シーズン に は,マドリード に,移籍,1948 - 49 シーズン に は,レアル ・ マドリード に,6,4,に は,に,シーズン,マドリード,NOUN,PROPN,postpositional,postpositional,Preverbal,Japanese
起 終点 は いずれ も 三重 県 に ある が 、 3 . 5 km だけ 奈良 県 を 通過 する ため 三重 県内 完結 路線 で は ない 。,起 終点 は いずれ も,起 終点 は 三重 県 に,起 終点 は いずれ も,起 終点 は 県 に,いずれ も,県 に,ある,いずれ も,三重 県 に,2,3,も,に,いずれ,県,PRON,NOUN,postpositional,postpositional,Preverbal,Japanese
"しかし , 昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から , 住民 から は いまだ に 土地 購入 の 経緯 を 問いただす 質問 が 出 た ほか , 学園 建設 計画 の 図面 が たびたび 変更 に なっ て いる こと を 不審 がる 質問 , “ 住民 の 意見 は 計画 は 変え ない と いう 態度 で 話 に なら ない ” と する 意見 など が 噴出 。","しかし , 昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から ,","しかし , 住民 から は","しかし , こと から","しかし , 住民 から は",こと から,住民 から は,出る,"昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から ,",住民 から は,29,3,から,から は,こと,住民,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
"しかし , 昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から , 住民 から は いまだ に 土地 購入 の 経緯 を 問いただす 質問 が 出 た ほか , 学園 建設 計画 の 図面 が たびたび 変更 に なっ て いる こと を 不審 がる 質問 , “ 住民 の 意見 は 計画 は 変え ない と いう 態度 で 話 に なら ない ” と する 意見 など が 噴出 。","しかし , 昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から , 住民 から は いまだ に 土地 購入 の 経緯 を 問いただす 質問 が 出 た ほか , 学園 建設 計画 の 図面 が たびたび 変更 に なっ て いる こと を 不審 がる 質問 , “ 住民 の 意見 は 計画 は 変え ない と いう 態度 で","しかし , 昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から , 住民 から は いまだ に 土地 購入 の 経緯 を 問いただす 質問 が 出 た ほか , 学園 建設 計画 の 図面 が たびたび 変更 に なっ て いる こと を 不審 がる 質問 , “ 住民 の 意見 は 話 に","しかし , 昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から , 住民 から は いまだ に 土地 購入 の 経緯 を 問いただす 質問 が 出 た ほか , 学園 建設 計画 の 図面 が たびたび 変更 に なっ て いる こと を 不審 がる 質問 , “ 住民 の 意見 は 態度 で","しかし , 昨年 10 月 に 幸福 の 科学 学園 が 土地 を 購入 し た 際 に 地元 へ の 情報 伝達 が 不 十分 だっ た こと から , 住民 から は いまだ に 土地 購入 の 経緯 を 問いただす 質問 が 出 た ほか , 学園 建設 計画 の 図面 が たびたび 変更 に なっ て いる こと を 不審 がる 質問 , “ 住民 の 意見 は 話 に",態度 で,話 に,なる,計画 は 変え ない と いう 態度 で,話 に,8,2,で,に,態度,話,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
セントルイス ・ ラムズ が 2 巡 全体 33 位 で 彼 を 指名 する 可能 性 が ある こと から 、 ナイナーズ が 1 巡 で 指名 し た と 考え られ た が 、 この 指名 に は 疑問 の 声 が あがっ た 。,セントルイス ・ ラムズ が 2 巡 全体 33 位 で 彼 を 指名 する 可能 性 が ある こと から 、,1 巡 で,こと から,巡 で,こと から,巡 で,指名,セントルイス ・ ラムズ が 2 巡 全体 33 位 で 彼 を 指名 する 可能 性 が ある こと から 、,1 巡 で,21,3,から,で,こと,巡,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
ここ で 検討 対象 の ひと つ に 挙がっ て いる 民間 療法 に “ ホメオパシー ” が あり ます 。,ここ で,検討 対象 の ひと つ に,ここ で,つ に,ここ で,つ に,挙がる,ここ で,検討 対象 の ひと つ に,2,6,で,に,ここ,つ,PRON,NOUN,postpositional,postpositional,Preverbal,Japanese
宋 から は 西夏 と 呼ば れる 。,宋 から は,西夏 と,宋 から は,西夏 と,宋 から は,西夏 と,呼ぶ,宋 から は,西夏 と,3,2,から は,と,宋,西夏,PROPN,PROPN,postpositional,postpositional,Preverbal,Japanese
また 抗議 し た 浩子 も WWE 首脳 に 注目 さ れ 、 結果 ディーヴァ 「 ゲイシャ ガール 」 と し て 共 に デビュー 、 活躍 する こと と なっ た 。,また 抗議 し た 浩子 も,また WWE 首脳 に,また 浩子 も,また 首脳 に,浩子 も,首脳 に,注目,抗議 し た 浩子 も,WWE 首脳 に,5,3,も,に,浩子,首脳,PROPN,NOUN,postpositional,postpositional,Preverbal,Japanese
標準 軌 へ の 改築 に つい て は 、 1938 年 7 月 1日 に 完成 し て いる が 、 慶州 - 永川 間 は 、 762 mm 軌間 の まま 残さ れ た 。,標準 軌 へ の 改築 に つい て は 、,1938 年 7 月 1日 に,改築 に は,1日 に,改築 に は,1日 に,完成,標準 軌 へ の 改築 に つい て は 、,1938 年 7 月 1日 に,10,6,に は,に,改築,1日,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
グループ ホーム で は 、 介護 職員 の 過酷 な 勤務 状況 、 虐待 、 安全 対策 が 問題 と なる こと が ある 。,グループ ホーム で は 、,問題 と,ホーム で は,問題 と,ホーム で は,問題 と,なる,グループ ホーム で は 、,問題 と,5,2,で は,と,ホーム,問題,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
2人 は 犯行 を 否認 し た が 、 B が 「 A が 射殺 し た 」 と 供述 し た こと 、 パナマ 帽 を A に 買い与え た と する 台湾 人 の 証言 を 得 た こと を 証拠 に 殺人 罪 で 起訴 し た 。,2人 は 犯行 を 否認 し た が 、 B が 「 A が 射殺 し た 」 と 供述 し た こと 、 パナマ 帽 を A に 買い与え た と する 台湾 人 の 証言 を 得 た こと を 証拠 に,2人 は 犯行 を 否認 し た が 、 殺人 罪 で,2人 は 犯行 を 否認 し た が 、 証拠 に,2人 は 犯行 を 否認 し た が 、 罪 で,証拠 に,罪 で,起訴,B が 「 A が 射殺 し た 」 と 供述 し た こと 、 パナマ 帽 を A に 買い与え た と する 台湾 人 の 証言 を 得 た こと を 証拠 に,殺人 罪 で,35,3,に,で,証拠,罪,NOUN,NOUN,postpositional,postpositional,Preverbal,Japanese
