Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Bawiąc się w salonie z Jurkiem Łobzowskim , zaczepił em kiedyś rękawicą bokserską o lep na muchy .",Bawiąc się w salonie,Bawiąc się z Jurkiem Łobzowskim,Bawiąc się w salonie,Bawiąc się z Jurkiem,w salon,z Jurek,bawić,w salonie,z Jurkiem Łobzowskim,2,3,w,z,salon,Jurek,NOUN,PROPN,prepositional,prepositional,Postverbal,Polish
"Bez przesady , nie jestem już tym , co wycierał się na Mazurach w pomarańczowy ręcznik .","Bez przesady , nie jestem już tym , co wycierał się na Mazurach","Bez przesady , nie jestem już tym , co wycierał się w pomarańczowy ręcznik","Bez przesady , nie jestem już tym , co wycierał się na Mazurach","Bez przesady , nie jestem już tym , co wycierał się w ręcznik",na Mazury,w ręcznik,wycierać,na Mazurach,w pomarańczowy ręcznik,2,3,na,w,Mazury,ręcznik,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
Biznesmena Roku wybierano na Pomorzu już po raz szósty .,Biznesmena Roku wybierano na Pomorzu,Biznesmena Roku wybierano już po raz szósty,Biznesmena Roku wybierano na Pomorzu,Biznesmena Roku wybierano po raz,na Pomorze,po raz,wybierać,na Pomorzu,już po raz szósty,2,4,na,po,Pomorze,raz,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
- Będzie biegł od zatoczki autobusowej przy Sandomierskiej do budynku Urzędu Gminy .,- Będzie biegł od zatoczki autobusowej przy Sandomierskiej,- Będzie biegł do budynku Urzędu Gminy,- Będzie biegł od zatoczki,- Będzie biegł do budynku,od zatoczka,do budynek,biec,od zatoczki autobusowej przy Sandomierskiej,do budynku Urzędu Gminy,5,4,od,do,zatoczka,budynek,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Całe starostwo spiskie od 1591 do 1745 roku należało do Lubomirskich .,Całe starostwo spiskie od 1591,Całe starostwo spiskie do 1745 roku,Całe starostwo spiskie od 1591,Całe starostwo spiskie do roku,od 1591,do rok,należeć,od 1591,do 1745 roku,2,3,od,do,1591,rok,ADJ,NOUN,prepositional,prepositional,Preverbal,Polish
"Celnikom wyjaśniła , że muszlę kupiła w Acapulco za 20 dolarów .","Celnikom wyjaśniła , że muszlę kupiła w Acapulco","Celnikom wyjaśniła , że muszlę kupiła za 20 dolarów","Celnikom wyjaśniła , że muszlę kupiła w Acapulco","Celnikom wyjaśniła , że muszlę kupiła za dolarów",w Acapulco,za dolar,kupić,w Acapulco,za 20 dolarów,2,3,w,za,Acapulco,dolar,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
Chciał em wejść na chwilę do dyrektora .,Chciał em wejść na chwilę,Chciał em wejść do dyrektora,Chciał em wejść na chwilę,Chciał em wejść do dyrektora,na chwila,do dyrektor,wejść,na chwilę,do dyrektora,2,2,na,do,chwila,dyrektor,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Chodzę w czarnych okularach nawet w pochmurne dni .,Chodzę w czarnych okularach,Chodzę nawet w pochmurne dni,Chodzę w okularach,Chodzę w dni,w okulary,w dzień,chodzić,w czarnych okularach,nawet w pochmurne dni,3,4,w,w,okulary,dzień,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
"- Cieszę się , że wreszcie doszło do pielgrzymki w waszym kraju .","- Cieszę się , że wreszcie doszło do pielgrzymki","- Cieszę się , że wreszcie doszło w waszym kraju","- Cieszę się , że wreszcie doszło do pielgrzymki","- Cieszę się , że wreszcie doszło w kraju",do pielgrzymka,w kraj,dojść,do pielgrzymki,w waszym kraju,2,3,do,w,pielgrzymka,kraj,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
"Coś poruszyło się z tyłu , za ramieniem dziesiętnika .",Coś poruszyło się z tyłu,Coś poruszyło się za ramieniem dziesiętnika,Coś poruszyło się z tyłu,Coś poruszyło się za ramieniem,z tył,za ramię,poruszyć,z tyłu,za ramieniem dziesiętnika,2,3,z,za,tył,ramię,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Czasem przyjeżdżają do Nataszy z Polski rodzice .,Czasem przyjeżdżają do Nataszy,Czasem przyjeżdżają z Polski,Czasem przyjeżdżają do Nataszy,Czasem przyjeżdżają z Polski,do Natasza,z Polska,przyjeżdżać,do Nataszy,z Polski,2,2,do,z,Natasza,Polska,PROPN,PROPN,prepositional,prepositional,Postverbal,Polish
Czeka na nią na dworcu .,Czeka na nią,Czeka na dworcu,Czeka na nią,Czeka na dworcu,na on,na dworzec,czekać,na nią,na dworcu,2,2,na,na,on,dworzec,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
- Czekam na pana przy wyjściu .,- Czekam na pana,- Czekam przy wyjściu,- Czekam na pana,- Czekam przy wyjściu,na pan,przy wyjście,czekać,na pana,przy wyjściu,2,2,na,przy,pan,wyjście,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Czy bez Marka Pola w rządzie miał by pan pełnomocnika do spraw kobiet albo pomysły autostradowo - winietowe ?,Czy bez Marka Pola,Czy w rządzie,Czy bez Marka,Czy w rządzie,bez Marek,w rząd,mieć,bez Marka Pola,w rządzie,3,2,bez,w,Marek,rząd,PROPN,NOUN,prepositional,prepositional,Preverbal,Polish
Czy kiedykolwiek rozmawiał eś o tym z twoimi przyjaciółmi ?,Czy kiedykolwiek rozmawiał eś o tym,Czy kiedykolwiek rozmawiał eś z twoimi przyjaciółmi,Czy kiedykolwiek rozmawiał eś o tym,Czy kiedykolwiek rozmawiał eś z przyjaciółmi,o to,z przyjaciel,rozmawiać,o tym,z twoimi przyjaciółmi,2,3,o,z,to,przyjaciel,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
- Czy można dojść do czegoś na tym padole ?,- Czy można dojść do czegoś,- Czy można dojść na tym padole,- Czy można dojść do czegoś,- Czy można dojść na padole,do coś,na padół,dojść,do czegoś,na tym padole,2,3,do,na,coś,padół,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
Dino spojrzał na mnie z głęboką wdzięcznością .,Dino spojrzał na mnie,Dino spojrzał z głęboką wdzięcznością,Dino spojrzał na mnie,Dino spojrzał z wdzięcznością,na ja,z wdzięczność,spojrzeć,na mnie,z głęboką wdzięcznością,2,3,na,z,ja,wdzięczność,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
Dlaczego euro przez ostatnie trzy miesiące wbrew prognozom osłabło ?,Dlaczego euro przez ostatnie trzy miesiące,Dlaczego euro wbrew prognozom,Dlaczego euro przez miesiące,Dlaczego euro wbrew prognozom,przez miesiąc,wbrew prognoza,osłabnąć,przez ostatnie trzy miesiące,wbrew prognozom,4,2,przez,wbrew,miesiąc,prognoza,NOUN,NOUN,prepositional,prepositional,Preverbal,Polish
Dlatego umówił em się z nim w restauracji i zawiadomił em policję .,Dlatego umówił em się z nim,Dlatego umówił em się w restauracji,Dlatego umówił em się z nim,Dlatego umówił em się w restauracji,z on,w restauracja,umówić,z nim,w restauracji,2,2,z,w,on,restauracja,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
"Do domu weszli przez pomieszczenia gospodarcze , po wyjęciu z futryn okna .",Do domu weszli przez pomieszczenia gospodarcze,Do domu weszli po wyjęciu z futryn okna,Do domu weszli przez pomieszczenia,Do domu weszli po wyjęciu,przez pomieszczenie,po wyjąć,wejść,przez pomieszczenia gospodarcze,po wyjęciu z futryn okna,3,5,przez,po,pomieszczenie,wyjąć,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
"Do dziś w sądownictwie pracują osoby , które rozpoczynały swoją karierę w latach stalinowskich .",Do dziś,w sądownictwie,Do dziś,w sądownictwie,do dziś,w sądownictwo,pracować,Do dziś,w sądownictwie,2,2,do,w,dziś,sądownictwo,NOUN,NOUN,prepositional,prepositional,Preverbal,Polish
Do minionej środy takie pismo do starostwa w Bytowie nie nadeszło .,Do minionej środy,do starostwa w Bytowie,Do środy,do starostwa,do środa,do starostwo,nadejść,Do minionej środy,do starostwa w Bytowie,3,4,do,do,środa,starostwo,NOUN,NOUN,prepositional,prepositional,Preverbal,Polish
Do tej pory w Polsce około tysiąc aut ma zamontowany system tej amerykańskiej firmy .,Do tej pory,w Polsce,Do pory,w Polsce,do pora,w Polska,mieć,Do tej pory,w Polsce,3,2,do,w,pora,Polska,NOUN,PROPN,prepositional,prepositional,Preverbal,Polish
Do zdarzenia doszło w środę około godziny 20 .,Do zdarzenia doszło w środę,Do zdarzenia doszło około godziny 20,Do zdarzenia doszło w środę,Do zdarzenia doszło około godziny,w środa,około godzina,dojść,w środę,około godziny 20,2,3,w,około,środa,godzina,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Doniesienie o możliwych nieprawidłowościach wpłynęło do tucholskiej prokuratury w gorącym przedwyborczym okresie na początku października .,Doniesienie o możliwych nieprawidłowościach wpłynęło do tucholskiej prokuratury,Doniesienie o możliwych nieprawidłowościach wpłynęło w gorącym przedwyborczym okresie na początku października,Doniesienie o możliwych nieprawidłowościach wpłynęło do prokuratury,Doniesienie o możliwych nieprawidłowościach wpłynęło w okresie,do prokuratura,w okres,wpłynąć,do tucholskiej prokuratury,w gorącym przedwyborczym okresie na początku października,3,7,do,w,prokuratura,okres,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Dopiero po północy sam w parku został em .,Dopiero po północy,w parku,po północy,w parku,po północ,w park,zostać,Dopiero po północy,w parku,3,2,po,w,północ,park,NOUN,NOUN,prepositional,prepositional,Preverbal,Polish
"Dostrzegła m , że patrzą na mnie ze współczuciem .","Dostrzegła m , że patrzą na mnie","Dostrzegła m , że patrzą ze współczuciem","Dostrzegła m , że patrzą na mnie","Dostrzegła m , że patrzą ze współczuciem",na ja,z współczucie,patrzeć,na mnie,ze współczuciem,2,2,na,z,ja,współczucie,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
Dotychczas odwołujący się mogą pozostawać w Niemczech przez wiele miesięcy .,Dotychczas odwołujący się mogą pozostawać w Niemczech,Dotychczas odwołujący się mogą pozostawać przez wiele miesięcy,Dotychczas odwołujący się mogą pozostawać w Niemczech,Dotychczas odwołujący się mogą pozostawać przez miesięcy,w Niemcy,przez miesiąc,pozostawać,w Niemczech,przez wiele miesięcy,2,3,w,przez,Niemcy,miesiąc,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
"- Dowiedziała m się , że pan spotyka się od pewnego czasu z Renią .","- Dowiedziała m się , że pan spotyka się od pewnego czasu","- Dowiedziała m się , że pan spotyka się z Renią","- Dowiedziała m się , że pan spotyka się od czasu","- Dowiedziała m się , że pan spotyka się z Renią",od czas,z Renia,spotykać,od pewnego czasu,z Renią,3,2,od,z,czas,Renia,NOUN,PROPN,prepositional,prepositional,Postverbal,Polish
Doświadczenie zawodowe zdobyła pracując w teatrze i telewizji w Polsce i na Ukrainie .,Doświadczenie zawodowe zdobyła pracując w teatrze i telewizji,Doświadczenie zawodowe zdobyła pracując w Polsce i na Ukrainie,Doświadczenie zawodowe zdobyła pracując w teatrze,Doświadczenie zawodowe zdobyła pracując w Polsce,w teatr,w Polska,pracować,w teatrze i telewizji,w Polsce i na Ukrainie,4,5,w,w,teatr,Polska,NOUN,PROPN,prepositional,prepositional,Postverbal,Polish
Drwale ściągali już z roboty do swoich rzeczy leżących przy drodze .,Drwale ściągali już z roboty,Drwale ściągali już do swoich rzeczy leżących przy drodze,Drwale ściągali już z roboty,Drwale ściągali już do rzeczy,z robota,do rzecz,ściągać,z roboty,do swoich rzeczy leżących przy drodze,2,6,z,do,robota,rzecz,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
"Dzień później trener Bogdan Pamuła zabrał swoich podopiecznych , tym razem pod sztandarem juniorskim , na mecz do Przemyśla .","Dzień później trener Bogdan Pamuła zabrał swoich podopiecznych , tym razem pod sztandarem juniorskim , na mecz","Dzień później trener Bogdan Pamuła zabrał swoich podopiecznych , tym razem pod sztandarem juniorskim , do Przemyśla","Dzień później trener Bogdan Pamuła zabrał swoich podopiecznych , tym razem pod sztandarem juniorskim , na mecz","Dzień później trener Bogdan Pamuła zabrał swoich podopiecznych , tym razem pod sztandarem juniorskim , do Przemyśla",na mecz,do Przemyśl,zabrać,na mecz,do Przemyśla,2,2,na,do,mecz,Przemyśl,NOUN,PROPN,prepositional,prepositional,Postverbal,Polish
"Dzięki filmowi album sprzedał się w milionowym nakładzie w Ameryce i w Niemczech , miał szanse na złoto także w Polsce .",Dzięki filmowi album sprzedał się w milionowym nakładzie,Dzięki filmowi album sprzedał się w Ameryce i w Niemczech,Dzięki filmowi album sprzedał się w nakładzie,Dzięki filmowi album sprzedał się w Ameryce,w nakład,w Ameryka,sprzedać,w milionowym nakładzie,w Ameryce i w Niemczech,3,5,w,w,nakład,Ameryka,NOUN,PROPN,prepositional,prepositional,Postverbal,Polish
"Dzięki filmowi album sprzedał się w milionowym nakładzie w Ameryce i w Niemczech , miał szanse na złoto także w Polsce .","Dzięki filmowi album sprzedał się w milionowym nakładzie w Ameryce i w Niemczech , miał szanse na złoto","Dzięki filmowi album sprzedał się w milionowym nakładzie w Ameryce i w Niemczech , miał szanse także w Polsce","Dzięki filmowi album sprzedał się w milionowym nakładzie w Ameryce i w Niemczech , miał szanse na złoto","Dzięki filmowi album sprzedał się w milionowym nakładzie w Ameryce i w Niemczech , miał szanse w Polsce",na złoto,w Polska,mieć,na złoto,także w Polsce,2,3,na,w,złoto,Polska,NOUN,PROPN,prepositional,prepositional,Postverbal,Polish
Dzięki nim pojazd może pracować przy każdej pogodzie przez 24 godziny na dobę .,Dzięki nim pojazd może pracować przy każdej pogodzie,Dzięki nim pojazd może pracować przez 24 godziny na dobę,Dzięki nim pojazd może pracować przy pogodzie,Dzięki nim pojazd może pracować przez godziny,przy pogoda,przez godzina,pracować,przy każdej pogodzie,przez 24 godziny na dobę,3,5,przy,przez,pogoda,godzina,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Dzięki temu mogł em dotrwać kilka lat do emerytury bez zmieniania pracy .,Dzięki temu mogł em dotrwać kilka lat do emerytury,Dzięki temu mogł em dotrwać kilka lat bez zmieniania pracy,Dzięki temu mogł em dotrwać kilka lat do emerytury,Dzięki temu mogł em dotrwać kilka lat bez zmieniania,do emerytura,bez zmieniać,dotrwać,do emerytury,bez zmieniania pracy,2,3,do,bez,emerytura,zmieniać,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
Dzięki temu po wyjęciu dwóch foteli uzyskamy dodatkową powierzchnię bagażową .,Dzięki temu,po wyjęciu dwóch foteli,Dzięki temu,po wyjęciu,dzięki to,po wyjąć,uzyskać,Dzięki temu,po wyjęciu dwóch foteli,2,4,dzięki,po,to,wyjąć,PRON,NOUN,prepositional,prepositional,Preverbal,Polish
"Emil Drejtser urodził się w Odessie , wyemigrował do USA w 1974 roku .","Emil Drejtser urodził się w Odessie , wyemigrował do USA","Emil Drejtser urodził się w Odessie , wyemigrował w 1974 roku","Emil Drejtser urodził się w Odessie , wyemigrował do USA","Emil Drejtser urodził się w Odessie , wyemigrował w roku",do USA,w rok,wyemigrować,do USA,w 1974 roku,2,3,do,w,USA,rok,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
Ewa i Ania chodziły z Agnieszką do jednej klasy trzeci rok .,Ewa i Ania chodziły z Agnieszką,Ewa i Ania chodziły do jednej klasy,Ewa i Ania chodziły z Agnieszką,Ewa i Ania chodziły do klasy,z Agnieszka,do klasa,chodzić,z Agnieszką,do jednej klasy,2,3,z,do,Agnieszka,klasa,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
Firma Connex świadczy usługi transportowe w Polsce od roku 1998 .,Firma Connex świadczy usługi transportowe w Polsce,Firma Connex świadczy usługi transportowe od roku 1998,Firma Connex świadczy usługi transportowe w Polsce,Firma Connex świadczy usługi transportowe od roku,w Polska,od rok,świadczyć,w Polsce,od roku 1998,2,3,w,od,Polska,rok,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
"Firmy nominowano w pięciu kategoriach , w zależności od wielkości zatrudnienia .",Firmy nominowano w pięciu kategoriach,Firmy nominowano w zależności od wielkości zatrudnienia,Firmy nominowano w kategoriach,Firmy nominowano w zależności,w kategoria,w zależność,nominować,w pięciu kategoriach,w zależności od wielkości zatrudnienia,3,5,w,w,kategoria,zależność,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
- Franciszek spojrzał z politowaniem na obie .,- Franciszek spojrzał z politowaniem,- Franciszek spojrzał na obie,- Franciszek spojrzał z politowaniem,- Franciszek spojrzał na obie,z politowanie,na oba,spojrzeć,z politowaniem,na obie,2,2,z,na,politowanie,oba,NOUN,NUM,prepositional,prepositional,Postverbal,Polish
"Gagosian nadal milczał , siedząc za biurkiem na swój sztywny sposób .","Gagosian nadal milczał , siedząc za biurkiem","Gagosian nadal milczał , siedząc na swój sztywny sposób","Gagosian nadal milczał , siedząc za biurkiem","Gagosian nadal milczał , siedząc na sposób",za biurko,na sposób,siedzieć,za biurkiem,na swój sztywny sposób,2,4,za,na,biurko,sposób,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
"Gdy goście opuścili jego dom i pozostał jedynie 63-letni emeryt , doszło między nimi do sprzeczki .","Gdy goście opuścili jego dom i pozostał jedynie 63-letni emeryt , doszło między nimi","Gdy goście opuścili jego dom i pozostał jedynie 63-letni emeryt , doszło do sprzeczki","Gdy goście opuścili jego dom i pozostał jedynie 63-letni emeryt , doszło między nimi","Gdy goście opuścili jego dom i pozostał jedynie 63-letni emeryt , doszło do sprzeczki",między on,do sprzeczka,dojść,między nimi,do sprzeczki,2,2,między,do,on,sprzeczka,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
"Gdy rozpędzał je kamień , uciekały w krzaki z pyskami wbitymi w puszki po konserwach .","Gdy rozpędzał je kamień , uciekały w krzaki","Gdy rozpędzał je kamień , uciekały z pyskami wbitymi w puszki po konserwach","Gdy rozpędzał je kamień , uciekały w krzaki","Gdy rozpędzał je kamień , uciekały z pyskami",w krzak,z pysk,uciekać,w krzaki,z pyskami wbitymi w puszki po konserwach,2,7,w,z,krzak,pysk,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
"Gdy wróciła , usiadła obok niego na tapczanie .","Gdy wróciła , usiadła obok niego","Gdy wróciła , usiadła na tapczanie","Gdy wróciła , usiadła obok niego","Gdy wróciła , usiadła na tapczanie",obok on,na tapczan,usiąść,obok niego,na tapczanie,2,2,obok,na,on,tapczan,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
Haberda patrzy na Gabrielę bez sympatii .,Haberda patrzy na Gabrielę,Haberda patrzy bez sympatii,Haberda patrzy na Gabrielę,Haberda patrzy bez sympatii,na Gabriela,bez sympatia,patrzeć,na Gabrielę,bez sympatii,2,2,na,bez,Gabriela,sympatia,PROPN,NOUN,prepositional,prepositional,Postverbal,Polish
Hari nie gościł u niego od dziesięciu lat .,Hari nie gościł u niego,Hari nie gościł od dziesięciu lat,Hari nie gościł u niego,Hari nie gościł od lat,u on,od rok,gościć,u niego,od dziesięciu lat,2,3,u,od,on,rok,PRON,NOUN,prepositional,prepositional,Postverbal,Polish
Henryk przystąpił do działalności rewolucyjnej z dużym rozmachem .,Henryk przystąpił do działalności rewolucyjnej,Henryk przystąpił z dużym rozmachem,Henryk przystąpił do działalności,Henryk przystąpił z rozmachem,do działalność,z rozmach,przystąpić,do działalności rewolucyjnej,z dużym rozmachem,3,3,do,z,działalność,rozmach,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
I coś ścisnęło mnie w piersiach od tych jego słów .,I coś ścisnęło mnie w piersiach,I coś ścisnęło mnie od tych jego słów,I coś ścisnęło mnie w piersiach,I coś ścisnęło mnie od słów,w pierś,od słowo,ścisnąć,w piersiach,od tych jego słów,2,4,w,od,pierś,słowo,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
I doczekać z antykaczyńskim rządem do jesiennych wyborów .,I doczekać z antykaczyńskim rządem,I doczekać do jesiennych wyborów,I doczekać z rządem,I doczekać do wyborów,z rząd,do wybory,doczekać,z antykaczyńskim rządem,do jesiennych wyborów,3,3,z,do,rząd,wybory,NOUN,NOUN,prepositional,prepositional,Postverbal,Polish
I ma w dodatku zorganizowane oparcie w ZNP .,I ma w dodatku,I ma w ZNP,I ma w dodatku,I ma w ZNP,w dodatek,w ZNP,mieć,w dodatku,w ZNP,2,2,w,w,dodatek,ZNP,NOUN,PROPN,prepositional,prepositional,Postverbal,Polish
– i to jest z czego z Olkusza ?,– i to jest z czego,– i to jest z Olkusza,– i to jest z czego,– i to jest z Olkusza,z co,z Olkusz,być,z czego,z Olkusza,2,2,z,z,co,Olkusz,PRON,PROPN,prepositional,prepositional,Postverbal,Polish
