Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Selle versiooni kohaselt oli ta interneti kaudu tutvunud kellegi noore piigaga , kes osutus ühe praegu vahi all oleva noormehe kallimaks .",Selle versiooni kohaselt,interneti kaudu,versiooni kohaselt,interneti kaudu,versioon kohaselt,internet kaudu,tutvuma,Selle versiooni kohaselt,interneti kaudu,3,2,kohaselt,kaudu,versioon,internet,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
"Jewitti kalkulatsioonide kohaselt on tõenäosus , et inimene oma elu jooksul taevakeha läbi surma saab , üks juhus 20 000 kohta .","Jewitti kalkulatsioonide kohaselt on tõenäosus , et inimene oma elu jooksul","Jewitti kalkulatsioonide kohaselt on tõenäosus , et inimene taevakeha läbi","Jewitti kalkulatsioonide kohaselt on tõenäosus , et inimene elu jooksul","Jewitti kalkulatsioonide kohaselt on tõenäosus , et inimene taevakeha läbi",elu jooksul,taeva_keha läbi,saama,oma elu jooksul,taevakeha läbi,3,2,jooksul,läbi,elu,taeva_keha,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
Meteoriit põrkas vastu Maad 550 miljonit aastat tagasi .,Meteoriit põrkas vastu Maad,Meteoriit põrkas 550 miljonit aastat tagasi,Meteoriit põrkas vastu Maad,Meteoriit põrkas aastat tagasi,vastu Maa,aasta tagasi,põrkama,vastu Maad,550 miljonit aastat tagasi,2,4,vastu,tagasi,Maa,aasta,PROPN,NOUN,prepositional,postpositional,Postverbal,Estonian
"1996 läks üks Wallace'i ja Gromiti prototüüp New Yorgi taksos kaduma ja meeleheitel Park trampis päev otsa mööda uudistestuudioid , paludes selle tagasi tuua .",1996 läks üks Wallace'i ja Gromiti prototüüp New Yorgi taksos kaduma ja meeleheitel Park trampis päev otsa,1996 läks üks Wallace'i ja Gromiti prototüüp New Yorgi taksos kaduma ja meeleheitel Park trampis mööda uudistestuudioid,1996 läks üks Wallace'i ja Gromiti prototüüp New Yorgi taksos kaduma ja meeleheitel Park trampis päev otsa,1996 läks üks Wallace'i ja Gromiti prototüüp New Yorgi taksos kaduma ja meeleheitel Park trampis mööda uudistestuudioid,päev otsa,mööda uudiste_stuudio,trampima,päev otsa,mööda uudistestuudioid,2,2,otsa,mööda,päev,uudiste_stuudio,NOUN,NOUN,postpositional,prepositional,Postverbal,Estonian
"Järgmise põlvkonna Saab 9-3 peaks mõningate kuulujuttude järgi avalikkuse ette jõudma juba mõnel sellesügisesel autonäitusel , tõenäoliselt Frankfurdis .",Järgmise põlvkonna Saab 9-3 peaks mõningate kuulujuttude järgi,Järgmise põlvkonna Saab 9-3 peaks avalikkuse ette,Järgmise põlvkonna Saab 9-3 peaks kuulujuttude järgi,Järgmise põlvkonna Saab 9-3 peaks avalikkuse ette,kuulu_jutt järgi,avalikkus ette,jõudma,mõningate kuulujuttude järgi,avalikkuse ette,3,2,järgi,ette,kuulu_jutt,avalikkus,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
"Mõistagi uue põlvkonna Vectral , mis praeguste plaanide järgi peaks 2002. aasta keskel müügile jõudma .","Mõistagi uue põlvkonna Vectral , mis praeguste plaanide järgi","Mõistagi uue põlvkonna Vectral , mis 2002. aasta keskel","Mõistagi uue põlvkonna Vectral , mis plaanide järgi","Mõistagi uue põlvkonna Vectral , mis aasta keskel",plaan järgi,aasta keskel,jõudma,praeguste plaanide järgi,2002. aasta keskel,3,3,järgi,keskel,plaan,aasta,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
""" Idaeuroopa tüdrukud on praegu moes , "" kinnitab Carmen Kass , kes tundide viisi Fashion TV püüne peal marsib .",""" Idaeuroopa tüdrukud on praegu moes , "" kinnitab Carmen Kass , kes tundide viisi",""" Idaeuroopa tüdrukud on praegu moes , "" kinnitab Carmen Kass , kes Fashion TV püüne peal",""" Idaeuroopa tüdrukud on praegu moes , "" kinnitab Carmen Kass , kes tundide viisi",""" Idaeuroopa tüdrukud on praegu moes , "" kinnitab Carmen Kass , kes püüne peal",tund viisi,püüne peal,marssima,tundide viisi,Fashion TV püüne peal,2,4,viisi,peal,tund,püüne,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
""" Kõik on lesed , "" kordab kasvataja üle ta pea minu poole .",""" Kõik on lesed , "" kordab kasvataja üle ta pea",""" Kõik on lesed , "" kordab kasvataja minu poole",""" Kõik on lesed , "" kordab kasvataja üle pea",""" Kõik on lesed , "" kordab kasvataja minu poole",üle pea,mina poole,kordama,üle ta pea,minu poole,3,2,üle,poole,pea,mina,NOUN,PRON,prepositional,postpositional,Postverbal,Estonian
"Löök oli nii professionaalne , et mees suri sealsamas turvameeste käte vahel vaatamata kutsutud kiirabile .","Löök oli nii professionaalne , et mees suri sealsamas turvameeste käte vahel","Löök oli nii professionaalne , et mees suri sealsamas vaatamata kutsutud kiirabile","Löök oli nii professionaalne , et mees suri sealsamas käte vahel","Löök oli nii professionaalne , et mees suri sealsamas vaatamata kiirabile",käsi vahel,vaatamata kiir_abi,surema,turvameeste käte vahel,vaatamata kutsutud kiirabile,3,3,vahel,vaatamata,käsi,kiir_abi,NOUN,NOUN,postpositional,prepositional,Postverbal,Estonian
"Reido Ruuveni sõnul tegi tollal rekordi tema paarimees , saades ühe kliendi käest õhtu jooksul tuhat dollarit , siis oli see 12 600 krooni !","Reido Ruuveni sõnul tegi tollal rekordi tema paarimees , saades ühe kliendi käest","Reido Ruuveni sõnul tegi tollal rekordi tema paarimees , saades õhtu jooksul","Reido Ruuveni sõnul tegi tollal rekordi tema paarimees , saades kliendi käest","Reido Ruuveni sõnul tegi tollal rekordi tema paarimees , saades õhtu jooksul",klient käest,õhtu jooksul,saama,ühe kliendi käest,õhtu jooksul,3,2,käest,jooksul,klient,õhtu,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
Veetase tõusis Pärnu lahes aga lubatud 150 sentimeetri asemel 114 sentimeetrit üle Kroonlinna nulli .,Veetase tõusis Pärnu lahes aga lubatud 150 sentimeetri asemel,Veetase tõusis Pärnu lahes aga üle Kroonlinna nulli,Veetase tõusis Pärnu lahes aga sentimeetri asemel,Veetase tõusis Pärnu lahes aga üle nulli,senti_meeter asemel,üle null,tõusma,lubatud 150 sentimeetri asemel,üle Kroonlinna nulli,4,3,asemel,üle,senti_meeter,null,NOUN,NOUN,postpositional,prepositional,Postverbal,Estonian
"Viimane õnnetus toimus kohaliku aja järgi kell 14.25 Leningradi oblastis Niþnie Oselki küla lähistel , kus süttis maandumisel põlema sportlennuk Jak-18T .",Viimane õnnetus toimus kohaliku aja järgi,Viimane õnnetus toimus Niþnie Oselki küla lähistel,Viimane õnnetus toimus aja järgi,Viimane õnnetus toimus küla lähistel,aeg järgi,küla lähistel,toimuma,kohaliku aja järgi,Niþnie Oselki küla lähistel,3,4,järgi,lähistel,aeg,küla,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
"Tallinna sotsiaaldemokraatide esimees Jaak Juske ütles , et linnavolikogu pressiesindaja Ester Ðank tellis talt ajalehe Pealinn tarvis linnaeelarve eelnõu kohta kriitilise artikli .","Tallinna sotsiaaldemokraatide esimees Jaak Juske ütles , et linnavolikogu pressiesindaja Ester Ðank tellis talt ajalehe Pealinn tarvis","Tallinna sotsiaaldemokraatide esimees Jaak Juske ütles , et linnavolikogu pressiesindaja Ester Ðank tellis talt linnaeelarve eelnõu kohta","Tallinna sotsiaaldemokraatide esimees Jaak Juske ütles , et linnavolikogu pressiesindaja Ester Ðank tellis talt ajalehe tarvis","Tallinna sotsiaaldemokraatide esimees Jaak Juske ütles , et linnavolikogu pressiesindaja Ester Ðank tellis talt eelnõu kohta",aja_leht tarvis,eel_nõu kohta,tellima,ajalehe Pealinn tarvis,linnaeelarve eelnõu kohta,3,3,tarvis,kohta,aja_leht,eel_nõu,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
""" Ma ei usu , et president küsib minult enne välisvisiidile minemist selle maa kultuuri kohta , "" tõi Rohumaa näite .",""" Ma ei usu , et president küsib minult enne välisvisiidile minemist",""" Ma ei usu , et president küsib minult selle maa kultuuri kohta",""" Ma ei usu , et president küsib minult enne minemist",""" Ma ei usu , et president küsib minult kultuuri kohta",enne minemine,kultuur kohta,küsima,enne välisvisiidile minemist,selle maa kultuuri kohta,3,4,enne,kohta,minemine,kultuur,NOUN,NOUN,prepositional,postpositional,Postverbal,Estonian
"Kui kõnnid , võtmed taskus , siis on nad kõndija suhtes paigal , aga liiguvad koos omanikuga nende esemete suhtes , millest ta möödub .","Kui kõnnid , võtmed taskus , siis on nad kõndija suhtes paigal , aga liiguvad koos omanikuga","Kui kõnnid , võtmed taskus , siis on nad kõndija suhtes paigal , aga liiguvad nende esemete suhtes , millest ta möödub","Kui kõnnid , võtmed taskus , siis on nad kõndija suhtes paigal , aga liiguvad koos omanikuga","Kui kõnnid , võtmed taskus , siis on nad kõndija suhtes paigal , aga liiguvad esemete suhtes",koos omanik,ese suhtes,liikuma,koos omanikuga,"nende esemete suhtes , millest ta möödub",2,7,koos,suhtes,omanik,ese,NOUN,NOUN,prepositional,postpositional,Postverbal,Estonian
"-. 18 tundi ööpäevas loetakse Hari Mandiris pühasid tekste ning mängib elav muusika , mis arvukate valjuhääldite abil üle terve templikompleksi võimendatakse .","-. 18 tundi ööpäevas loetakse Hari Mandiris pühasid tekste ning mängib elav muusika , mis arvukate valjuhääldite abil","-. 18 tundi ööpäevas loetakse Hari Mandiris pühasid tekste ning mängib elav muusika , mis üle terve templikompleksi","-. 18 tundi ööpäevas loetakse Hari Mandiris pühasid tekste ning mängib elav muusika , mis valjuhääldite abil","-. 18 tundi ööpäevas loetakse Hari Mandiris pühasid tekste ning mängib elav muusika , mis üle templikompleksi",valju_hääldi abil,üle templi_kompleks,võimendama,arvukate valjuhääldite abil,üle terve templikompleksi,3,3,abil,üle,valju_hääldi,templi_kompleks,NOUN,NOUN,postpositional,prepositional,Preverbal,Estonian
"Aga krooniline neelupõletik ongi tihtipeale tingitud sellest , et suulagi peksab norskamise ajal vastu teisi limaskesta osi , ja taob need nii pehmeks , et tekib põletik .","Aga krooniline neelupõletik ongi tihtipeale tingitud sellest , et suulagi peksab norskamise ajal","Aga krooniline neelupõletik ongi tihtipeale tingitud sellest , et suulagi peksab vastu teisi limaskesta osi","Aga krooniline neelupõletik ongi tihtipeale tingitud sellest , et suulagi peksab norskamise ajal","Aga krooniline neelupõletik ongi tihtipeale tingitud sellest , et suulagi peksab vastu osi",norskamine ajal,vastu osa,peksma,norskamise ajal,vastu teisi limaskesta osi,2,4,ajal,vastu,norskamine,osa,NOUN,NOUN,postpositional,prepositional,Postverbal,Estonian
"Kaelkirjakud olid aga väga rahulikud , ühe puu juurest teise juurde liikudes ei tulnud nad meile lähemale kui kümme meetrit .","Kaelkirjakud olid aga väga rahulikud , ühe puu juurest","Kaelkirjakud olid aga väga rahulikud , teise juurde","Kaelkirjakud olid aga väga rahulikud , puu juurest","Kaelkirjakud olid aga väga rahulikud , teise juurde",puu juurest,teine juurde,liikuma,ühe puu juurest,teise juurde,3,2,juurest,juurde,puu,teine,NOUN,PRON,postpositional,postpositional,Preverbal,Estonian
"Tõsi , tänaseks on palju vara endiste kommunistide käest välismaalaste kätte läinud .","Tõsi , tänaseks on palju vara endiste kommunistide käest","Tõsi , tänaseks on palju vara välismaalaste kätte","Tõsi , tänaseks on palju vara kommunistide käest","Tõsi , tänaseks on palju vara välismaalaste kätte",kommunist käest,välis_maalane kätte,minema,endiste kommunistide käest,välismaalaste kätte,3,2,käest,kätte,kommunist,välis_maalane,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
"Pärimuse kohaselt jõudis ristiusk armeenlaste sekka veidi pärast Jeesus Kristuse ristisurma , kui seda 60. aasta paiku asusid levitama apostlid Bartolomeus ja Tadeus .",Pärimuse kohaselt jõudis ristiusk armeenlaste sekka,Pärimuse kohaselt jõudis ristiusk veidi pärast Jeesus Kristuse ristisurma,Pärimuse kohaselt jõudis ristiusk armeenlaste sekka,Pärimuse kohaselt jõudis ristiusk pärast ristisurma,armeenlane sekka,pärast risti_surm,jõudma,armeenlaste sekka,veidi pärast Jeesus Kristuse ristisurma,2,5,sekka,pärast,armeenlane,risti_surm,NOUN,NOUN,postpositional,prepositional,Postverbal,Estonian
"Ei ole alust arvata , et viimase aasta jooksul nende kahe institutsiooni maine oleks valijate seas tugevnenud .","Ei ole alust arvata , et viimase aasta jooksul","Ei ole alust arvata , et valijate seas","Ei ole alust arvata , et aasta jooksul","Ei ole alust arvata , et valijate seas",aasta jooksul,valija seas,tugevnema,viimase aasta jooksul,valijate seas,3,2,jooksul,seas,aasta,valija,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
"Lisaks läks sõja käigus kontroll riigivara üle salakaubavedajate , relvakaubitsejate ja sõjaväeliste rühmituste kätte ja nende võimu on ka rahuaja tingimustes raske piirata .",Lisaks läks sõja käigus,"Lisaks läks salakaubavedajate , relvakaubitsejate ja sõjaväeliste rühmituste kätte",Lisaks läks sõja käigus,Lisaks läks salakaubavedajate kätte,sõda käigus,sala_kauba_vedaja kätte,minema,sõja käigus,"salakaubavedajate , relvakaubitsejate ja sõjaväeliste rühmituste kätte",2,7,käigus,kätte,sõda,sala_kauba_vedaja,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
1999. aastal saatis Saksamaa esmakordselt pärast Teist maailmasõda oma sõdurid piiri taha Kosovosse rahu tagama .,1999. aastal saatis Saksamaa esmakordselt pärast Teist maailmasõda,1999. aastal saatis Saksamaa esmakordselt piiri taha,1999. aastal saatis Saksamaa esmakordselt pärast maailmasõda,1999. aastal saatis Saksamaa esmakordselt piiri taha,pärast maa_ilma_sõda,piir taha,saatma,pärast Teist maailmasõda,piiri taha,3,2,pärast,taha,maa_ilma_sõda,piir,NOUN,NOUN,prepositional,postpositional,Postverbal,Estonian
""" Istun pliidi ees paku otsas ja mõtlen , kuidas omadega välja tulla . """,""" Istun pliidi ees",""" Istun paku otsas",""" Istun pliidi ees",""" Istun paku otsas",pliit ees,pakk otsas,istuma,pliidi ees,paku otsas,2,2,ees,otsas,pliit,pakk,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
"Pakutud taseme juures saaks Eesti põllumees liitumise järel ca 430 krooni ha kohta , samal ajal Saksa või Hollandi põllumees ca 6000 krooni , Leedu põllumees ca 570 kr .",Pakutud taseme juures saaks Eesti põllumees liitumise järel,Pakutud taseme juures saaks Eesti põllumees ha kohta,Pakutud taseme juures saaks Eesti põllumees liitumise järel,Pakutud taseme juures saaks Eesti põllumees ha kohta,liitumine järel,ha kohta,saama,liitumise järel,ha kohta,2,2,järel,kohta,liitumine,ha,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
"Sellises olukorras on isegi üllatav , kuidas Mõõdukad on püsinud truud oma peamisele partnerile ja liikunud temaga koos "" loogeldes loojaku poole "" , seeasemel et minna oma teed ja leida endale vasakparteina oma nägu .","Sellises olukorras on isegi üllatav , kuidas Mõõdukad on püsinud truud oma peamisele partnerile ja liikunud temaga koos","Sellises olukorras on isegi üllatav , kuidas Mõõdukad on püsinud truud oma peamisele partnerile ja liikunud loojaku poole ""","Sellises olukorras on isegi üllatav , kuidas Mõõdukad on püsinud truud oma peamisele partnerile ja liikunud temaga koos","Sellises olukorras on isegi üllatav , kuidas Mõõdukad on püsinud truud oma peamisele partnerile ja liikunud loojaku poole",tema koos,loojak poole,liikuma,temaga koos,"loojaku poole """,2,3,koos,poole,tema,loojak,PRON,NOUN,postpositional,postpositional,Postverbal,Estonian
Õpilastele samme valides mängleb Jansu iga päev tundide kaupa peegli ees ning tunneb silmnähtavat naudingut igast oma liigutusest .,Õpilastele samme valides mängleb Jansu iga päev tundide kaupa,Õpilastele samme valides mängleb Jansu iga päev peegli ees,Õpilastele samme valides mängleb Jansu iga päev tundide kaupa,Õpilastele samme valides mängleb Jansu iga päev peegli ees,tund kaupa,peegel ees,mänglema,tundide kaupa,peegli ees,2,2,kaupa,ees,tund,peegel,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
"“ See on hea , laps saab rütmitunnet , ” õhkab ühe tüdrukukese vanaema , kes kogu tunni vältel heldinud pilgul ukse vahelt oma ümarate kehavormidega õnnistatud võsukese liigutusi jälgib .","“ See on hea , laps saab rütmitunnet , ” õhkab ühe tüdrukukese vanaema , kes kogu tunni vältel","“ See on hea , laps saab rütmitunnet , ” õhkab ühe tüdrukukese vanaema , kes ukse vahelt","“ See on hea , laps saab rütmitunnet , ” õhkab ühe tüdrukukese vanaema , kes tunni vältel","“ See on hea , laps saab rütmitunnet , ” õhkab ühe tüdrukukese vanaema , kes ukse vahelt",tund vältel,uks vahelt,jälgima,kogu tunni vältel,ukse vahelt,3,2,vältel,vahelt,tund,uks,NOUN,NOUN,postpositional,postpositional,Preverbal,Estonian
Harju politsei pressiesindaja Beata Perensi sõnul kaotas välisministri autojuht ligi 400 000 krooni maksva Mercedese üle juhitavuse ilmselt libeda tee tõttu .,Harju politsei pressiesindaja Beata Perensi sõnul kaotas välisministri autojuht ligi 400 000 krooni maksva Mercedese üle,Harju politsei pressiesindaja Beata Perensi sõnul kaotas välisministri autojuht libeda tee tõttu,Harju politsei pressiesindaja Beata Perensi sõnul kaotas välisministri autojuht Mercedese üle,Harju politsei pressiesindaja Beata Perensi sõnul kaotas välisministri autojuht tee tõttu,Mercedes üle,tee tõttu,kaotama,ligi 400 000 krooni maksva Mercedese üle,libeda tee tõttu,7,3,üle,tõttu,Mercedes,tee,PROPN,NOUN,postpositional,postpositional,Postverbal,Estonian
"Kuigi politsei algatas mullu septembris kriminaalasja ka Äripäeva nelja ajakirjaniku vastu altkäemaksu andmise eest , lõpetati see kuriteokoosseisu puudumise tõttu .",Kuigi politsei algatas mullu septembris kriminaalasja ka Äripäeva nelja ajakirjaniku vastu,Kuigi politsei algatas mullu septembris kriminaalasja altkäemaksu andmise eest,Kuigi politsei algatas mullu septembris kriminaalasja ajakirjaniku vastu,Kuigi politsei algatas mullu septembris kriminaalasja andmise eest,aja_kirjanik vastu,andmine eest,algatama,ka Äripäeva nelja ajakirjaniku vastu,altkäemaksu andmise eest,5,3,vastu,eest,aja_kirjanik,andmine,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
"Indiaani-kanuus , varustatud kahe püssi , jahikoera , raadio ja telgiga , asusid nad Tartust Emajõge mööda Võrtsjärve poole teele .","Indiaani-kanuus , varustatud kahe püssi , jahikoera , raadio ja telgiga , asusid nad Tartust Emajõge mööda","Indiaani-kanuus , varustatud kahe püssi , jahikoera , raadio ja telgiga , asusid nad Tartust Võrtsjärve poole","Indiaani-kanuus , varustatud kahe püssi , jahikoera , raadio ja telgiga , asusid nad Tartust Emajõge mööda","Indiaani-kanuus , varustatud kahe püssi , jahikoera , raadio ja telgiga , asusid nad Tartust Võrtsjärve poole",Ema_jõgi mööda,Võrts_järv poole,asuma,Emajõge mööda,Võrtsjärve poole,2,2,mööda,poole,Ema_jõgi,Võrts_järv,PROPN,PROPN,postpositional,postpositional,Postverbal,Estonian
"Öeldu kehtib ka Eesti kohta , sh riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele .",Öeldu kehtib ka Eesti kohta,"Öeldu kehtib riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele",Öeldu kehtib Eesti kohta,Öeldu kehtib rahvuspoliitika kohta,Eesti kohta,rahvus_poliitika kohta,kehtima,ka Eesti kohta,"riigi rahvuspoliitika kohta , mille keskseks küsimuseks on praegu üleminek etniliselt rahvusriikluselt poliitilisele rahvusriiklusele",3,14,kohta,kohta,Eesti,rahvus_poliitika,PROPN,NOUN,postpositional,postpositional,Postverbal,Estonian
"Tavalises "" Tuhkatriinus "" sigatseb võõrasema koos kasuõdedega orvukese kallal siis , kui tema isa pole kodus .","Tavalises "" Tuhkatriinus "" sigatseb võõrasema koos kasuõdedega","Tavalises "" Tuhkatriinus "" sigatseb võõrasema orvukese kallal","Tavalises "" Tuhkatriinus "" sigatseb võõrasema koos kasuõdedega","Tavalises "" Tuhkatriinus "" sigatseb võõrasema orvukese kallal",koos kasu_õde,orvu=ke kallal,sigatsema,koos kasuõdedega,orvukese kallal,2,2,koos,kallal,kasu_õde,orvu=ke,NOUN,NOUN,prepositional,postpositional,Postverbal,Estonian
Maa eest võib tasuda osade kaupa kuni 50 aasta jooksul .,Maa eest võib tasuda osade kaupa,Maa eest võib tasuda kuni 50 aasta jooksul,Maa eest võib tasuda osade kaupa,Maa eest võib tasuda aasta jooksul,osa kaupa,aasta jooksul,tasuma,osade kaupa,kuni 50 aasta jooksul,2,4,kaupa,jooksul,osa,aasta,NOUN,NOUN,postpositional,postpositional,Postverbal,Estonian
