Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"I mitt foredrag sa eg i alle høve , på generelt grunnlag , at det er ei tilbakevending til kyrkjas tradisjonar , og særleg til thomismen , som etter alt å døme synast å vere vegen vidare for kyrkja om ho vil gje eit seriøst og truverdig svar på sekularismens og naturalismens "" livssyn . """,I mitt foredrag sa eg i alle høve,"I mitt foredrag sa eg , på generelt grunnlag ,",I mitt foredrag sa eg i høve,I mitt foredrag sa eg på grunnlag,i høve,på grunnlag,seie,i alle høve,", på generelt grunnlag ,",3,5,i,på,høve,grunnlag,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Men det viser seg veldig vanskeleg å kome til semje om hermeneutikken og kva Bibelen bør ha å seie for oss i dag , like eins kva det faktisk vil seie at Bibelen skal fungere som autoritet .",Men det viser seg veldig vanskeleg å kome til semje om hermeneutikken og kva Bibelen bør ha å seie for oss,Men det viser seg veldig vanskeleg å kome til semje om hermeneutikken og kva Bibelen bør ha å seie i dag,Men det viser seg veldig vanskeleg å kome til semje om hermeneutikken og kva Bibelen bør ha å seie for oss,Men det viser seg veldig vanskeleg å kome til semje om hermeneutikken og kva Bibelen bør ha å seie i dag,for vi,i dag,seie,for oss,i dag,2,2,for,i,vi,dag,PRON,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Ein blir tvinga til å tenke gjennom kva som eigentleg gjekk gale , og korleis det kunne gått annleis , og kva vi eventuelt kan lære av dette for framtida , liksom .","Ein blir tvinga til å tenke gjennom kva som eigentleg gjekk gale , og korleis det kunne gått annleis , og kva vi eventuelt kan lære av dette","Ein blir tvinga til å tenke gjennom kva som eigentleg gjekk gale , og korleis det kunne gått annleis , og kva vi eventuelt kan lære for framtida","Ein blir tvinga til å tenke gjennom kva som eigentleg gjekk gale , og korleis det kunne gått annleis , og kva vi eventuelt kan lære av dette","Ein blir tvinga til å tenke gjennom kva som eigentleg gjekk gale , og korleis det kunne gått annleis , og kva vi eventuelt kan lære for framtida",av dette,for framtid,lære,av dette,for framtida,2,2,av,for,dette,framtid,PRON,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
""" Hald - framfor alt ! - saman i kjærleik og einskap og fred og same sinn og tanke ! """,""" Hald - framfor alt",""" Hald i kjærleik og einskap og fred og same sinn og tanke",""" Hald framfor alt",""" Hald i kjærleik",framfor alt,i kjærleik,halde,- framfor alt,i kjærleik og einskap og fred og same sinn og tanke,3,11,framfor,i,alt,kjærleik,PRON,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Ein er fullstendig frelst , tilgjeven , rettferdiggjort , frikjent etc. ved trua , og kan ikkje bidra med noko sjølv til dette .","Ein er fullstendig frelst , tilgjeven , rettferdiggjort , frikjent etc. ved trua , og kan ikkje bidra med noko","Ein er fullstendig frelst , tilgjeven , rettferdiggjort , frikjent etc. ved trua , og kan ikkje bidra til dette","Ein er fullstendig frelst , tilgjeven , rettferdiggjort , frikjent etc. ved trua , og kan ikkje bidra med noko","Ein er fullstendig frelst , tilgjeven , rettferdiggjort , frikjent etc. ved trua , og kan ikkje bidra til dette",med noko,til dette,bidra,med noko,til dette,2,2,med,til,noko,dette,PRON,PRON,prepositional,prepositional,Postverbal,NorwegianNynorsk
Å setje fram helgenar som førebilete kan raskt leie til gjerningstrelldom og tillit til sine eigne gjerningar i staden for Kristus .,Å setje fram helgenar som førebilete kan raskt leie til gjerningstrelldom og tillit til sine eigne gjerningar,Å setje fram helgenar som førebilete kan raskt leie i staden for Kristus,Å setje fram helgenar som førebilete kan raskt leie til gjerningstrelldom,Å setje fram helgenar som førebilete kan raskt leie i staden,til gjerningstrelldom,i stad,leie,til gjerningstrelldom og tillit til sine eigne gjerningar,i staden for Kristus,8,4,til,i,gjerningstrelldom,stad,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Eg forstår godt at Luther reagerte på den måten han gjorde , mot middelalderkristendomen , og spennet mellom denne og den kristendomen han fann i NT .",Eg forstår godt at Luther reagerte på den måten han gjorde,"Eg forstår godt at Luther reagerte , mot middelalderkristendomen , og spennet mellom denne og den kristendomen han fann i NT",Eg forstår godt at Luther reagerte på måten,Eg forstår godt at Luther reagerte mot middelalderkristendomen,på måte,mot middelalderkristendom,reagere,på den måten han gjorde,", mot middelalderkristendomen , og spennet mellom denne og den kristendomen han fann i NT",5,15,på,mot,måte,middelalderkristendom,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Men ok , skal ikkje gå i detalj på dette her no .","Men ok , skal ikkje gå i detalj","Men ok , skal ikkje gå på dette","Men ok , skal ikkje gå i detalj","Men ok , skal ikkje gå på dette",i detalj,på dette,gå,i detalj,på dette,2,2,i,på,detalj,dette,NOUN,PRON,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Men eg trur det er mogleg å forklare thomistisk seksualmoral på ein relativt enkel måte for ein konfirmant ( som du nemner som døme ) , om ein ville setje dette som mål .",Men eg trur det er mogleg å forklare thomistisk seksualmoral på ein relativt enkel måte,Men eg trur det er mogleg å forklare thomistisk seksualmoral for ein konfirmant ( som du nemner som døme ),Men eg trur det er mogleg å forklare thomistisk seksualmoral på måte,Men eg trur det er mogleg å forklare thomistisk seksualmoral for konfirmant,på måte,for konfirmant,forklare,på ein relativt enkel måte,for ein konfirmant ( som du nemner som døme ),5,10,på,for,måte,konfirmant,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Dei vil skjøne at forelsking , tiltrekning , kjensler , tryggleik , kropp , openheit , sårbarheit , ærlegheit , seksualitet etc. heng saman , dersom ein legg dette fram på ein fornuftig måte ( på vår sumarleir med konfirmantar kjem kvart år Hans Inge Fagervik og snakkar til konfirmantane om nettopp dette ; Trekant-programmet , porno , kjensler , respekt , sex-liv i ekteskapet etc","Dei vil skjøne at forelsking , tiltrekning , kjensler , tryggleik , kropp , openheit , sårbarheit , ærlegheit , seksualitet etc. heng saman , dersom ein legg dette fram på ein fornuftig måte ( på vår sumarleir med konfirmantar kjem kvart år Hans Inge Fagervik og snakkar til konfirmantane","Dei vil skjøne at forelsking , tiltrekning , kjensler , tryggleik , kropp , openheit , sårbarheit , ærlegheit , seksualitet etc. heng saman , dersom ein legg dette fram på ein fornuftig måte ( på vår sumarleir med konfirmantar kjem kvart år Hans Inge Fagervik og snakkar om nettopp dette ; Trekant-programmet , porno , kjensler , respekt , sex-liv i ekteskapet etc","Dei vil skjøne at forelsking , tiltrekning , kjensler , tryggleik , kropp , openheit , sårbarheit , ærlegheit , seksualitet etc. heng saman , dersom ein legg dette fram på ein fornuftig måte ( på vår sumarleir med konfirmantar kjem kvart år Hans Inge Fagervik og snakkar til konfirmantane","Dei vil skjøne at forelsking , tiltrekning , kjensler , tryggleik , kropp , openheit , sårbarheit , ærlegheit , seksualitet etc. heng saman , dersom ein legg dette fram på ein fornuftig måte ( på vår sumarleir med konfirmantar kjem kvart år Hans Inge Fagervik og snakkar om dette",til konfirmant,om dette,snakke,til konfirmantane,"om nettopp dette ; Trekant-programmet , porno , kjensler , respekt , sex-liv i ekteskapet etc",2,16,til,om,konfirmant,dette,NOUN,PRON,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Kva som er godt , fylgjer av slik naturen faktisk er , og dei mål Gud har sett for denne naturen i oppfylling og utfalding i tråd med fornyinga ved trua .","Kva som er godt , fylgjer av slik naturen faktisk er , og dei mål Gud har sett for denne naturen i oppfylling og utfalding","Kva som er godt , fylgjer av slik naturen faktisk er , og dei mål Gud har sett i tråd med fornyinga ved trua","Kva som er godt , fylgjer av slik naturen faktisk er , og dei mål Gud har sett for naturen","Kva som er godt , fylgjer av slik naturen faktisk er , og dei mål Gud har sett i tråd",for natur,i tråd,setje,for denne naturen i oppfylling og utfalding,i tråd med fornyinga ved trua,7,6,for,i,natur,tråd,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Men ja , mine illusjonar om at dei fleste kristne par klarte å "" halde seg på matta "" før ekteskapet , brast etter kvart som eg vart eldre og lærte meir om , vel , korleis ting heng saman .","Men ja , mine illusjonar om at dei fleste kristne par klarte å "" halde seg på matta","Men ja , mine illusjonar om at dei fleste kristne par klarte å "" halde seg før ekteskapet","Men ja , mine illusjonar om at dei fleste kristne par klarte å "" halde seg på matta","Men ja , mine illusjonar om at dei fleste kristne par klarte å "" halde seg før ekteskapet",på matte,før ekteskap,halde,på matta,før ekteskapet,2,2,på,før,matte,ekteskap,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Eg er også samd i at tradisjonen stadig må nytenkast og approprierast for kvar generasjon , i ljos av dagens problemstillingar .",Eg er også samd i at tradisjonen stadig må nytenkast og approprierast for kvar generasjon,"Eg er også samd i at tradisjonen stadig må nytenkast og approprierast , i ljos av dagens problemstillingar",Eg er også samd i at tradisjonen stadig må nytenkast og approprierast for generasjon,Eg er også samd i at tradisjonen stadig må nytenkast og approprierast i ljos,for generasjon,i ljos,appropriere,for kvar generasjon,", i ljos av dagens problemstillingar",3,6,for,i,generasjon,ljos,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Noreg er på veg til å passere Danmark i folketal , for første gong i historia .",Noreg er på veg til å passere Danmark i folketal,"Noreg er på veg til å passere Danmark , for første gong i historia",Noreg er på veg til å passere Danmark i folketal,Noreg er på veg til å passere Danmark for gong,i folketal,for gong,passere,i folketal,", for første gong i historia",2,6,i,for,folketal,gong,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Danmark hadde til dømes truleg omtrent dobbelt så stor befolkning som Noreg i høgmellomalderen , seier Orning .",Danmark hadde til dømes,Danmark hadde i høgmellomalderen,Danmark hadde til dømes,Danmark hadde i høgmellomalderen,til døme,i høgmellomalder,ha,til dømes,i høgmellomalderen,2,2,til,i,døme,høgmellomalder,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Dersom Noreg snart går forbi Danmark i folketal , slik framskrivingane tilseier , kan også dette langt på veg forklarast med naturressursar .",Dersom Noreg snart går forbi Danmark,Dersom Noreg snart går i folketal,Dersom Noreg snart går forbi Danmark,Dersom Noreg snart går i folketal,forbi Danmark,i folketal,gå,forbi Danmark,i folketal,2,2,forbi,i,Danmark,folketal,PROPN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
Witzleben sa til dømes til ein rasande Freisler :,Witzleben sa til dømes,Witzleben sa til ein rasande Freisler,Witzleben sa til dømes,Witzleben sa til Freisler,til døme,til Freisler,seie,til dømes,til ein rasande Freisler,2,4,til,til,døme,Freisler,NOUN,PROPN,prepositional,prepositional,Postverbal,NorwegianNynorsk
Mange hundre agentar frå Border Patrol jaktar døgnet rundt på coyotar og kyllingar .,Mange hundre agentar frå Border Patrol jaktar døgnet rundt,Mange hundre agentar frå Border Patrol jaktar på coyotar og kyllingar,Mange hundre agentar frå Border Patrol jaktar døgnet rundt,Mange hundre agentar frå Border Patrol jaktar på coyotar,døgn rundt,på coyote,jakte,døgnet rundt,på coyotar og kyllingar,2,4,rundt,på,døgn,coyote,NOUN,NOUN,postpositional,prepositional,Postverbal,NorwegianNynorsk
Det er langt mellom bilane på Arizona Federal Route 15 så seint på kvelden .,Det er langt mellom bilane på Arizona Federal Route 15,Det er langt mellom bilane så seint på kvelden,Det er langt mellom bilane på Arizona,Det er langt mellom bilane på kvelden,på Arizona,på kveld,vere,på Arizona Federal Route 15,så seint på kvelden,5,4,på,på,Arizona,kveld,PROPN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Men ørkenen vaknar til liv om natta , når det blendande kvite lyset løyser sitt brutale grep over landet .",Men ørkenen vaknar til liv,Men ørkenen vaknar om natta,Men ørkenen vaknar til liv,Men ørkenen vaknar om natta,til liv,om natt,vakne,til liv,om natta,2,2,til,om,liv,natt,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
Men plutseleg gassar bilen på og forsvinn i stor fart langs ein sideveg .,Men plutseleg gassar bilen på og forsvinn i stor fart,Men plutseleg gassar bilen på og forsvinn langs ein sideveg,Men plutseleg gassar bilen på og forsvinn i fart,Men plutseleg gassar bilen på og forsvinn langs sideveg,i fart,langs sideveg,forsvinne,i stor fart,langs ein sideveg,3,3,i,langs,fart,sideveg,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Det første eg ser , er at ho er utan skor , men at to skor ligg på vegen mange meter framfor henne .","Det første eg ser , er at ho er utan skor , men at to skor ligg på vegen","Det første eg ser , er at ho er utan skor , men at to skor ligg mange meter framfor henne","Det første eg ser , er at ho er utan skor , men at to skor ligg på vegen","Det første eg ser , er at ho er utan skor , men at to skor ligg framfor henne",på veg,framfor ho,liggje,på vegen,mange meter framfor henne,2,4,på,framfor,veg,ho,NOUN,PRON,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Eg dreg i handbrekket , opnar døra , går ut og set meg på kne framfor jenta .","Eg dreg i handbrekket , opnar døra , går ut og set meg på kne","Eg dreg i handbrekket , opnar døra , går ut og set meg framfor jenta","Eg dreg i handbrekket , opnar døra , går ut og set meg på kne","Eg dreg i handbrekket , opnar døra , går ut og set meg framfor jenta",på kne,framfor jente,setje,på kne,framfor jenta,2,2,på,framfor,kne,jente,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
Likevel sender den norske regjeringa norske ungdomar til livsfarlege oppdrag i Afghanistan i påvente av at Obama-administrasjonen skal trekkja troppane ut .,Likevel sender den norske regjeringa norske ungdomar til livsfarlege oppdrag i Afghanistan,Likevel sender den norske regjeringa norske ungdomar i påvente av at Obama-administrasjonen skal trekkja troppane ut,Likevel sender den norske regjeringa norske ungdomar til oppdrag,Likevel sender den norske regjeringa norske ungdomar i påvente,til oppdrag,i påvente,sende,til livsfarlege oppdrag i Afghanistan,i påvente av at Obama-administrasjonen skal trekkja troppane ut,5,9,til,i,oppdrag,påvente,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Eg er i Tyskland for å tala med tyskarar om økonomi og eurokrisa , men tyskarar er ikkje økonomar .",Eg er i Tyskland for å tala med tyskarar,Eg er i Tyskland for å tala om økonomi og eurokrisa,Eg er i Tyskland for å tala med tyskarar,Eg er i Tyskland for å tala om økonomi,med tyskar,om økonomi,tale,med tyskarar,om økonomi og eurokrisa,2,4,med,om,tyskar,økonomi,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
"Svaret vart å gjera vilkåra for dei som er nedst , dårlegare , medan dei som arbeider i eksportsektoren og gjekk inn i reformperioden med høge løningar , fekk halda lønene sine oppe .","Svaret vart å gjera vilkåra for dei som er nedst , dårlegare , medan dei som arbeider i eksportsektoren og gjekk inn i reformperioden","Svaret vart å gjera vilkåra for dei som er nedst , dårlegare , medan dei som arbeider i eksportsektoren og gjekk med høge løningar","Svaret vart å gjera vilkåra for dei som er nedst , dårlegare , medan dei som arbeider i eksportsektoren og gjekk inn i reformperioden","Svaret vart å gjera vilkåra for dei som er nedst , dårlegare , medan dei som arbeider i eksportsektoren og gjekk med løningar",inn i reformperiode,med løning,gå,inn i reformperioden,med høge løningar,3,3,inn i,med,reformperiode,løning,NOUN,NOUN,prepositional,prepositional,Postverbal,NorwegianNynorsk
