Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Jsou - li tato zařízení v místnostech určených k výhradnímu užívání uživatele bytu nebo provozních místností , musí být učiněna taková opatření , aby by k nim byl v případě nutnosti přístup i za nepřítomnosti uživatele bytu nebo příslušníků jeho domácnosti , nebo po skončení * v provozních místnostech .","Jsou - li tato zařízení v místnostech určených k výhradnímu užívání uživatele bytu nebo provozních místností , musí být učiněna taková opatření , aby by k nim byl v případě nutnosti","Jsou - li tato zařízení v místnostech určených k výhradnímu užívání uživatele bytu nebo provozních místností , musí být učiněna taková opatření , aby by k nim byl i za nepřítomnosti uživatele bytu nebo příslušníků jeho domácnosti , nebo po skončení * v provozních místnostech","Jsou - li tato zařízení v místnostech určených k výhradnímu užívání uživatele bytu nebo provozních místností , musí být učiněna taková opatření , aby by k nim byl v případě","Jsou - li tato zařízení v místnostech určených k výhradnímu užívání uživatele bytu nebo provozních místností , musí být učiněna taková opatření , aby by k nim byl za nepřítomnosti",v případ,za přítomnost,být,v případě nutnosti,"i za nepřítomnosti uživatele bytu nebo příslušníků jeho domácnosti , nebo po skončení * v provozních místnostech",3,17,v,za,případ,přítomnost,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Každý , kdo má domovní klíč , je povinen v době , kdy má být dům uzavřen , za sebou zamknout .","Každý , kdo má domovní klíč , je povinen v době , kdy má být dům uzavřen ,","Každý , kdo má domovní klíč , je povinen za sebou","Každý , kdo má domovní klíč , je povinen v době","Každý , kdo má domovní klíč , je povinen za sebou",v doba,za se,zamknout,"v době , kdy má být dům uzavřen ,",za sebou,9,2,v,za,doba,se,NOUN,PRON,prepositional,prepositional,Preverbal,Czech
"Je nutné , aby by dům byl uzavřen trvale , vedou - li od domovních dveří zvonky do bytů všech uživatelů a nebrání - li trvalé uzavření domu poště nebo jiným orgánům ve výkonu jejich povinností .","Je nutné , aby by dům byl uzavřen trvale , vedou - li od domovních dveří","Je nutné , aby by dům byl uzavřen trvale , vedou - li do bytů všech uživatelů","Je nutné , aby by dům byl uzavřen trvale , vedou - li od dveří","Je nutné , aby by dům byl uzavřen trvale , vedou - li do bytů",od dveře,do byt,vést,od domovních dveří,do bytů všech uživatelů,3,4,od,do,dveře,byt,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Potvrzením organizace , u níž byl pracovník dosud v pracovním poměru , o tom , jaká doba mu byla započtena pro účely dovolené na zotavenou , kolik pracovních dnů pracovník vyčerpal ze své dovolené za běžný kalendářní rok , popřípadě za kolik dnů dostal náhradu za nevyčerpanou dovolenou nebo o kolik pracovních dnů byla dovolená zkrácena a z jakého důvodu .","Potvrzením organizace , u níž byl pracovník dosud v pracovním poměru , o tom , jaká doba mu byla započtena pro účely dovolené na zotavenou , kolik pracovních dnů pracovník vyčerpal ze své dovolené","Potvrzením organizace , u níž byl pracovník dosud v pracovním poměru , o tom , jaká doba mu byla započtena pro účely dovolené na zotavenou , kolik pracovních dnů pracovník vyčerpal za běžný kalendářní rok","Potvrzením organizace , u níž byl pracovník dosud v pracovním poměru , o tom , jaká doba mu byla započtena pro účely dovolené na zotavenou , kolik pracovních dnů pracovník vyčerpal ze dovolené","Potvrzením organizace , u níž byl pracovník dosud v pracovním poměru , o tom , jaká doba mu byla započtena pro účely dovolené na zotavenou , kolik pracovních dnů pracovník vyčerpal za rok",z dovolená,za rok,vyčerpat,ze své dovolené,za běžný kalendářní rok,3,4,z,za,dovolená,rok,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
Kromě toho se do občanského průkazu nezaznamenává vznik pracovního poměru v případech vyjmenovaných v * .,Kromě toho,do občanského průkazu,Kromě toho,do průkazu,kromě ten,do průkaz,zaznamenávat,Kromě toho,do občanského průkazu,2,3,kromě,do,ten,průkaz,DET,NOUN,prepositional,prepositional,Preverbal,Czech
"S pracovníky jiné organizace pro takové práce , které této organizaci přísluší provést v rámci jejich plánovaných úkolů , s výjimkou případů uvedených shora pod * .","S pracovníky jiné organizace pro takové práce , které této organizaci přísluší provést v rámci jejich plánovaných úkolů","S pracovníky jiné organizace pro takové práce , které této organizaci přísluší provést , s výjimkou případů uvedených shora pod *","S pracovníky jiné organizace pro takové práce , které této organizaci přísluší provést v úkolů","S pracovníky jiné organizace pro takové práce , které této organizaci přísluší provést s případů",v úkol,s případ,provést,v rámci jejich plánovaných úkolů,", s výjimkou případů uvedených shora pod *",5,8,v,s,úkol,případ,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
Podnik je povinen převést pracovníka na jinou než v pracovní smlouvě sjednanou práci jednostranným opatřením jen v případech uvedených v ZP .,Podnik je povinen převést pracovníka na jinou než v pracovní smlouvě sjednanou práci,Podnik je povinen převést pracovníka jen v případech uvedených v ZP,Podnik je povinen převést pracovníka na práci,Podnik je povinen převést pracovníka v případech,na práce,v případ,převést,na jinou než v pracovní smlouvě sjednanou práci,jen v případech uvedených v ZP,8,6,na,v,práce,případ,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Přeložit pracovníka k soustavnému výkonu práce do jiného místa v rámci podniku než bylo sjednáno v pracovní smlouvě jednostranným opatřením podniku lze pouze tehdy , vyžaduje - li to nezbytně jeho provozní potřeba , nejdéle však celkem na # dnů v kalendářním roce .",Přeložit pracovníka k soustavnému výkonu práce,Přeložit pracovníka do jiného místa v rámci podniku než bylo sjednáno v pracovní smlouvě,Přeložit pracovníka k výkonu,Přeložit pracovníka do místa,k výkon,do místo,přeložit,k soustavnému výkonu práce,do jiného místa v rámci podniku než bylo sjednáno v pracovní smlouvě,4,12,k,do,výkon,místo,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Předloží - li pracovník potvrzení lékařské posudkové komise , že nemůže dále konat práci bez vážného ohrožení svého zdraví , je podnik povinen jej převést na jinou práci nebo pracoviště do # dnů , viz * ZP .","Předloží - li pracovník potvrzení lékařské posudkové komise , že nemůže dále konat práci bez vážného ohrožení svého zdraví , je podnik povinen jej převést na jinou práci nebo pracoviště","Předloží - li pracovník potvrzení lékařské posudkové komise , že nemůže dále konat práci bez vážného ohrožení svého zdraví , je podnik povinen jej převést do # dnů","Předloží - li pracovník potvrzení lékařské posudkové komise , že nemůže dále konat práci bez vážného ohrožení svého zdraví , je podnik povinen jej převést na práci","Předloží - li pracovník potvrzení lékařské posudkové komise , že nemůže dále konat práci bez vážného ohrožení svého zdraví , je podnik povinen jej převést do dnů",na práce,do den,převést,na jinou práci nebo pracoviště,do # dnů,5,3,na,do,práce,den,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Vrátí - li se do práce pracovník po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby nebo pracovnice po skončení mateřské dovolené ZP nebo vrátí - li se do práce pracovník po skončení dočasné pracovní neschopnosti nebo karantény ( karanténního * ) , je podnik povinen zařadit je na jejich původní práci a pracoviště .",Vrátí - li se do práce,"Vrátí - li se po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby",Vrátí - li se do práce,Vrátí - li se po skončení,do práce,po skončení,vrátit,do práce,"po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby",2,24,do,po,práce,skončení,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Vrátí - li se do práce pracovník po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby nebo pracovnice po skončení mateřské dovolené ZP nebo vrátí - li se do práce pracovník po skončení dočasné pracovní neschopnosti nebo karantény ( karanténního * ) , je podnik povinen zařadit je na jejich původní práci a pracoviště .","Vrátí - li se do práce pracovník po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby nebo pracovnice po skončení mateřské dovolené ZP nebo vrátí - li se do práce","Vrátí - li se do práce pracovník po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby nebo pracovnice po skončení mateřské dovolené ZP nebo vrátí - li se po skončení dočasné pracovní neschopnosti nebo karantény ( karanténního * )","Vrátí - li se do práce pracovník po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby nebo pracovnice po skončení mateřské dovolené ZP nebo vrátí - li se do práce","Vrátí - li se do práce pracovník po skončení výkonu veřejné funkce nebo jiné činnosti pro společenskou organizaci , po školení nebo skončení * v ozbrojených silách s výjimkou základní služby nebo pracovnice po skončení mateřské dovolené ZP nebo vrátí - li se po skončení",do práce,po skončení,vrátit,do práce,po skončení dočasné pracovní neschopnosti nebo karantény ( karanténního * ),2,11,do,po,práce,skončení,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Vrátí - li se do práce pracovník po skončení základní vojenské služby nebo pracovnice po skončení další mateřské dovolené ZP , je podnik povinen zařadit je na práci odpovídající pracovní smlouvě .",Vrátí - li se do práce,Vrátí - li se po skončení základní vojenské služby,Vrátí - li se do práce,Vrátí - li se po skončení,do práce,po skončení,vrátit,do práce,po skončení základní vojenské služby,2,5,do,po,práce,skončení,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Dotazují se jak důchodci , kteří pracují v trvalém zaměstnání , tak i důchodci , kteří odpracovali v krátkodobém zaměstnání v kalendářním roce # pracovních dnů nebo # pracovních hodin , tak jak jim to umožňuje nařízení vlády ČSSR o výjimečném poskytování důchodu některým pracujícím důchodcům .","Dotazují se jak důchodci , kteří pracují v trvalém zaměstnání , tak i důchodci , kteří odpracovali v krátkodobém zaměstnání","Dotazují se jak důchodci , kteří pracují v trvalém zaměstnání , tak i důchodci , kteří odpracovali v kalendářním roce","Dotazují se jak důchodci , kteří pracují v trvalém zaměstnání , tak i důchodci , kteří odpracovali v zaměstnání","Dotazují se jak důchodci , kteří pracují v trvalém zaměstnání , tak i důchodci , kteří odpracovali v roce",v zaměstnání,v rok,odpracovat,v krátkodobém zaměstnání,v kalendářním roce,3,3,v,v,zaměstnání,rok,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Pracující důchodce bude mít v tomto případě nárok na dovolenou v roce # i v roce # , protože splnil podmínku čekací doby , neboť byl v organizaci zaměstnán v roce # nepřetržitě # měsíců .",Pracující důchodce bude mít v tomto případě,Pracující důchodce bude mít v roce # i v roce #,Pracující důchodce bude mít v případě,Pracující důchodce bude mít v roce,v případ,v rok,mít,v tomto případě,v roce # i v roce #,3,7,v,v,případ,rok,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Organizace vyzvala svého bývalého pracovníka , aby by nastoupil do zaměstnání a pomohl od # října do # prosince při * plánovaných úkolů .","Organizace vyzvala svého bývalého pracovníka , aby by nastoupil do zaměstnání a pomohl od # října","Organizace vyzvala svého bývalého pracovníka , aby by nastoupil do zaměstnání a pomohl do # prosince","Organizace vyzvala svého bývalého pracovníka , aby by nastoupil do zaměstnání a pomohl od října","Organizace vyzvala svého bývalého pracovníka , aby by nastoupil do zaměstnání a pomohl do prosince",od říjen,do prosinec,pomoci,od # října,do # prosince,3,3,od,do,říjen,prosinec,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Podle tohoto nařízení vlády mohou poživatelé starobního důchodu pracovat v trvalém zaměstnání s důchodem v plné výši , jestliže jejich výdělek nepřevýší # Kčs měsíčně ( * vlády * ) , důchodem do # Kčs měsíčně bez ohledu na výši výdělku , jestliže vykonávají jinou než administrativní práci , ve výrobě , při provádění oprav , údržby a jiných prací směřujících k uspokojování potřeb obyvatelstva , nebo pracují jako topiči , údržbáři , členové závodní stráže ( * vlády * ) , s důchodem v nezměněné výši bez ohledu na výši výdělku , jestliže vykonávají práce mimořádné důležitosti v klíčových bohatou národního hospodářství ( usnesení * vlády ČSSR a usnesení * vlády ČSSR ) , s důchodem ve výši jedné poloviny , jestliže výdělek po vzniku nároku na starobní důchod podstatně poklesl v důsledku zkrácení pracovního úvazku nebo změnou zaměstnání ( * vlády * ) .",Podle tohoto nařízení vlády mohou poživatelé starobního důchodu pracovat v trvalém zaměstnání,Podle tohoto nařízení vlády mohou poživatelé starobního důchodu pracovat s důchodem v plné výši,Podle tohoto nařízení vlády mohou poživatelé starobního důchodu pracovat v zaměstnání,Podle tohoto nařízení vlády mohou poživatelé starobního důchodu pracovat s důchodem,v zaměstnání,s důchod,pracovat,v trvalém zaměstnání,s důchodem v plné výši,3,5,v,s,zaměstnání,důchod,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Náhradu mzdy však tento důchodce nedostane za všechny dny , za ? se stanoví tak , že se celkový počet odpracovaných dnů vydělí počtem týdnů a zjistí se tak , kolik pracovních dnů by tomuto důchodci připadlo v průměru na jeden týden .","Náhradu mzdy však tento důchodce nedostane za všechny dny , za ? se stanoví tak , že se celkový počet odpracovaných dnů vydělí počtem týdnů a zjistí se tak , kolik pracovních dnů by tomuto důchodci připadlo v průměru","Náhradu mzdy však tento důchodce nedostane za všechny dny , za ? se stanoví tak , že se celkový počet odpracovaných dnů vydělí počtem týdnů a zjistí se tak , kolik pracovních dnů by tomuto důchodci připadlo na jeden týden","Náhradu mzdy však tento důchodce nedostane za všechny dny , za ? se stanoví tak , že se celkový počet odpracovaných dnů vydělí počtem týdnů a zjistí se tak , kolik pracovních dnů by tomuto důchodci připadlo v průměru","Náhradu mzdy však tento důchodce nedostane za všechny dny , za ? se stanoví tak , že se celkový počet odpracovaných dnů vydělí počtem týdnů a zjistí se tak , kolik pracovních dnů by tomuto důchodci připadlo na týden",v průměr,na týden,připadnout,v průměru,na jeden týden,2,3,v,na,průměr,týden,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"Náleží jim po skončení pracovního poměru místo dovolené za každých # takto odpracovaných dnů náhrada mzdy za jednu dvanáctinu dovolené , která by jim jinak náležela , když by splnili podmínky pro vznik nároku na dovolenou .",Náleží jim po skončení pracovního poměru,Náleží jim místo dovolené za každých # takto odpracovaných dnů,Náleží jim po skončení,Náleží jim místo dovolené,po skončení,místo dovolená,náležet,po skončení pracovního poměru,místo dovolené za každých # takto odpracovaných dnů,4,8,po,místo,skončení,dovolená,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
Ostatní stavy po infarktu myokardu bude možno jako dosud léčit v lázních na terminované poukazy v době po # měsících a nejpozději do # měsíců od vzniku akutního infarktu .,Ostatní stavy po infarktu myokardu bude možno jako dosud léčit v lázních,Ostatní stavy po infarktu myokardu bude možno jako dosud léčit na terminované poukazy v době po # měsících,Ostatní stavy po infarktu myokardu bude možno jako dosud léčit v lázních,Ostatní stavy po infarktu myokardu bude možno jako dosud léčit na poukazy,v lázně,na poukaz,léčit,v lázních,na terminované poukazy v době po # měsících,2,8,v,na,lázně,poukaz,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
V odstavci # se na konci připojuje tato věta .,V odstavci #,na konci,V odstavci,na konci,v odstavec,na konec,připojovat,V odstavci #,na konci,3,2,v,na,odstavec,konec,NOUN,NOUN,prepositional,prepositional,Preverbal,Czech
V odstavci # se na konci připojují tato ustanovení .,V odstavci #,na konci,V odstavci,na konci,v odstavec,na konec,připojovat,V odstavci #,na konci,3,2,v,na,odstavec,konec,NOUN,NOUN,prepositional,prepositional,Preverbal,Czech
"Návrh , který LPK kladně posoudila , předá její předseda s propisem propouštěcí zprávy do # dnů krajskému internistovi .","Návrh , který LPK kladně posoudila , předá její předseda s propisem propouštěcí zprávy","Návrh , který LPK kladně posoudila , předá její předseda do # dnů","Návrh , který LPK kladně posoudila , předá její předseda s propisem","Návrh , který LPK kladně posoudila , předá její předseda do dnů",s propis,do den,předat,s propisem propouštěcí zprávy,do # dnů,4,3,s,do,propis,den,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
V odstavci # se na konci připojuje tato věta .,V odstavci #,na konci,V odstavci,na konci,v odstavec,na konec,připojovat,V odstavci #,na konci,3,2,v,na,odstavec,konec,NOUN,NOUN,prepositional,prepositional,Preverbal,Czech
"Pro zajištění plnění výrobních příkazů , především exportních , v předepsaných termínech neustále zpřesňovat potvrzování a vyjasňování výrobních příkazů na základě dodávek režného zboží .","Pro zajištění plnění výrobních příkazů , především exportních ,",v předepsaných termínech,Pro zajištění,v termínech,pro zajištění,v termín,zpřesňovat,"Pro zajištění plnění výrobních příkazů , především exportních ,",v předepsaných termínech,9,3,pro,v,zajištění,termín,NOUN,NOUN,prepositional,prepositional,Preverbal,Czech
"Zajistit rovnoměrnost realizace v průběhu měsíce , nejméně v dohodnutých podílech v dohodě s financující pobočkou SBČS .","Zajistit rovnoměrnost realizace v průběhu měsíce , nejméně v dohodnutých podílech","Zajistit rovnoměrnost realizace v průběhu měsíce , v dohodě s financující pobočkou SBČS","Zajistit rovnoměrnost realizace v průběhu měsíce , v podílech","Zajistit rovnoměrnost realizace v průběhu měsíce , v pobočkou",v podíl,v pobočka,zajistit,nejméně v dohodnutých podílech,v dohodě s financující pobočkou SBČS,4,6,v,v,podíl,pobočka,NOUN,NOUN,prepositional,prepositional,Postverbal,Czech
"V rámci KSR dosáhnout rozepsaného plánu přínosů KSR na * po * ve výši # Kčs , z toho na úsporách energie , paliv a vody dosáhnout částky # Kčs a na úsporách materiálů # Kčs .","V rámci KSR dosáhnout rozepsaného plánu přínosů KSR na * po * ve výši # Kčs , z toho","V rámci KSR dosáhnout rozepsaného plánu přínosů KSR na * po * ve výši # Kčs , na úsporách energie , paliv a vody","V rámci KSR dosáhnout rozepsaného plánu přínosů KSR na * po * ve výši # Kčs , z toho","V rámci KSR dosáhnout rozepsaného plánu přínosů KSR na * po * ve výši # Kčs , na úsporách",z ten,na úspora,dosáhnout,z toho,"na úsporách energie , paliv a vody",2,7,z,na,ten,úspora,DET,NOUN,prepositional,prepositional,Preverbal,Czech
"K zajištění správné relace mezi růstem produktivity práce a růstem průměrných výdělků , a to jak ve vztahu k plánu , tak i ke skutečnosti roku # , v případě neplnění této relace provádět následující opatření .","K zajištění správné relace mezi růstem produktivity práce a růstem průměrných výdělků , a to jak ve vztahu k plánu , tak i ke skutečnosti roku # ,",v případě neplnění této relace,K zajištění,v případě,k zajištění,v případ,provádět,"K zajištění správné relace mezi růstem produktivity práce a růstem průměrných výdělků , a to jak ve vztahu k plánu , tak i ke skutečnosti roku # ,",v případě neplnění této relace,28,5,k,v,zajištění,případ,NOUN,NOUN,prepositional,prepositional,Preverbal,Czech
