Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Kopiera data till andra program för användning utan interaktivitet,Kopiera data till andra program,Kopiera data för användning utan interaktivitet,Kopiera data till program,Kopiera data för användning,till program,för användning,kopiera,till andra program,för användning utan interaktivitet,3,4,till,för,program,användning,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"3 När du filtrerar ett fält ändras färgen på det filtrerade fältets nedrullningsbara pil Fältpil från svart till blå , och knappen Autofilter i verktygsfältet markeras .",3 När du filtrerar ett fält ändras färgen på det filtrerade fältets nedrullningsbara pil Fältpil från svart,3 När du filtrerar ett fält ändras färgen på det filtrerade fältets nedrullningsbara pil Fältpil till blå,3 När du filtrerar ett fält ändras färgen på det filtrerade fältets nedrullningsbara pil Fältpil från svart,3 När du filtrerar ett fält ändras färgen på det filtrerade fältets nedrullningsbara pil Fältpil till blå,från svart,till blå,ändra,från svart,till blå,2,2,från,till,svart,blå,ADJ,ADJ,prepositional,prepositional,Postverbal,Swedish
När du utformar en webbsida med Microsoft Office Web Components kan alla användare med en Microsoft Office XP-licens samverka med komponenterna i webbläsaren med den interaktivitetsnivå som du väljer .,När du utformar en webbsida med Microsoft Office Web Components kan alla användare med en Microsoft Office XP-licens samverka med komponenterna i webbläsaren,När du utformar en webbsida med Microsoft Office Web Components kan alla användare med en Microsoft Office XP-licens samverka med den interaktivitetsnivå som du väljer,När du utformar en webbsida med Microsoft Office Web Components kan alla användare med en Microsoft Office XP-licens samverka med komponenterna,När du utformar en webbsida med Microsoft Office Web Components kan alla användare med en Microsoft Office XP-licens samverka med interaktivitetsnivå,med komponent,med interaktivitetsnivå,samverka,med komponenterna i webbläsaren,med den interaktivitetsnivå som du väljer,4,6,med,med,komponent,interaktivitetsnivå,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Användare som inte har någon Office XP-licens kan visa komponenterna och informationen i dem samt skriva ut komponenterna som de visas , men de kan inte samverka med komponenterna eller arbeta med dem i en designsmiljö .","Användare som inte har någon Office XP-licens kan visa komponenterna och informationen i dem samt skriva ut komponenterna som de visas , men de kan inte samverka med komponenterna eller arbeta med dem","Användare som inte har någon Office XP-licens kan visa komponenterna och informationen i dem samt skriva ut komponenterna som de visas , men de kan inte samverka med komponenterna eller arbeta i en designsmiljö","Användare som inte har någon Office XP-licens kan visa komponenterna och informationen i dem samt skriva ut komponenterna som de visas , men de kan inte samverka med komponenterna eller arbeta med dem","Användare som inte har någon Office XP-licens kan visa komponenterna och informationen i dem samt skriva ut komponenterna som de visas , men de kan inte samverka med komponenterna eller arbeta i designsmiljö",med de,i designsmiljö,arbeta,med dem,i en designsmiljö,2,3,med,i,de,designsmiljö,PRON,NOUN,prepositional,prepositional,Postverbal,Swedish
Användaren kan bara samverka med komponenten i designläget i det programmet ( inte i webbläsaren eller andra program ) .,Användaren kan bara samverka med komponenten,Användaren kan bara samverka i designläget i det programmet ( inte i webbläsaren eller andra program ),Användaren kan bara samverka med komponenten,Användaren kan bara samverka i designläget,med komponent,i designläge,samverka,med komponenten,i designläget i det programmet ( inte i webbläsaren eller andra program ),2,13,med,i,komponent,designläge,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Hur du undviker problem som orsakas av att blanda frågor under olika ANSI SQL-frågelägen i samma databas,Hur du undviker problem som orsakas av att blanda frågor under olika ANSI SQL-frågelägen,Hur du undviker problem som orsakas av att blanda frågor i samma databas,Hur du undviker problem som orsakas av att blanda frågor under SQL-frågelägen,Hur du undviker problem som orsakas av att blanda frågor i databas,under SQLfrågeläge,i databas,blanda,under olika ANSI SQL-frågelägen,i samma databas,4,3,under,i,SQLfrågeläge,databas,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Först söker Access efter en RefLibPaths-nyckel på följande plats i Microsoft Windows-registret :,Först söker Access efter en RefLibPaths-nyckel,Först söker Access på följande plats i Microsoft Windows-registret,Först söker Access efter RefLibPaths-nyckel,Först söker Access på plats,efter reflibpaths-nyckel,på plats,söka,efter en RefLibPaths-nyckel,på följande plats i Microsoft Windows-registret,3,6,efter,på,reflibpaths-nyckel,plats,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Du kan också spara tabeller , vyer , lagrade procedurer , funktioner och formulär i ett Microsoft Access-projekt som dataåtkomstsidor .","Du kan också spara tabeller , vyer , lagrade procedurer , funktioner och formulär i ett Microsoft Access-projekt","Du kan också spara tabeller , vyer , lagrade procedurer , funktioner och formulär som dataåtkomstsidor","Du kan också spara tabeller , vyer , lagrade procedurer , funktioner och formulär i Access-projekt","Du kan också spara tabeller , vyer , lagrade procedurer , funktioner och formulär som dataåtkomstsidor",i Access-projekt,som dataåtkomstsida,spara,i ett Microsoft Access-projekt,som dataåtkomstsidor,4,2,i,som,Access-projekt,dataåtkomstsida,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Kod i formulär och rapporter som inte kan köras från en dataåtkomstsida importeras till sidan som ett kommentarsblock i slutet av dokumentet .,Kod i formulär och rapporter som inte kan köras från en dataåtkomstsida importeras till sidan,Kod i formulär och rapporter som inte kan köras från en dataåtkomstsida importeras som ett kommentarsblock i slutet av dokumentet,Kod i formulär och rapporter som inte kan köras från en dataåtkomstsida importeras till sidan,Kod i formulär och rapporter som inte kan köras från en dataåtkomstsida importeras som kommentarsblock,till sida,som kommentarsblock,importera,till sidan,som ett kommentarsblock i slutet av dokumentet,2,7,till,som,sida,kommentarsblock,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
På sommaren såg han på baseball i TV ; på vintern gick han på operan .,På sommaren såg han på baseball,På sommaren såg han i TV,På sommaren såg han på baseball,På sommaren såg han i TV,på baseball,i TV,se,på baseball,i TV,2,2,på,i,baseball,TV,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Det var rörelsen som var det viktiga , detta att sätta den ena foten framför den andra och liksom låta sig hänga på släp efter den egna kroppen .","Det var rörelsen som var det viktiga , detta att sätta den ena foten framför den andra och liksom låta sig hänga på släp","Det var rörelsen som var det viktiga , detta att sätta den ena foten framför den andra och liksom låta sig hänga efter den egna kroppen","Det var rörelsen som var det viktiga , detta att sätta den ena foten framför den andra och liksom låta sig hänga på släp","Det var rörelsen som var det viktiga , detta att sätta den ena foten framför den andra och liksom låta sig hänga efter kroppen",på släp,efter kropp,hänga,på släp,efter den egna kroppen,2,4,på,efter,släp,kropp,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Han har väntat på er sen klockan åtta .,Han har väntat på er,Han har väntat sen klockan åtta,Han har väntat på er,Han har väntat sen åtta,på ni,sedan åtta,vänta,på er,sen klockan åtta,2,3,på,sedan,ni,åtta,PRON,NUM,prepositional,prepositional,Postverbal,Swedish
Peter Stillman kom in i rummet och satte sig i en röd sammetsstol mitt emot Quinn .,Peter Stillman kom in i rummet och satte sig i en röd sammetsstol,Peter Stillman kom in i rummet och satte sig mitt emot Quinn,Peter Stillman kom in i rummet och satte sig i sammetsstol,Peter Stillman kom in i rummet och satte sig emot Quinn,i sammetsstol,emot Quinn,sätta,i en röd sammetsstol,mitt emot Quinn,4,3,i,emot,sammetsstol,Quinn,NOUN,PROPN,prepositional,prepositional,Postverbal,Swedish
"Detta att förflytta sig från ett ställe till ett annat såg ut att kräva all hans uppmärksamhet , som om han skulle drabbas av orörlighet om han inte helhjärtat gick in för det han gjorde .",Detta att förflytta sig från ett ställe,Detta att förflytta sig till ett annat,Detta att förflytta sig från ställe,Detta att förflytta sig till annat,från ställe,till annan,förflytta,från ett ställe,till ett annat,3,3,från,till,ställe,annan,NOUN,PRON,prepositional,prepositional,Postverbal,Swedish
Han satt där stum på sin plats och såg i sin tur tillbaka på Stillman .,Han satt där stum på sin plats och såg i sin tur,Han satt där stum på sin plats och såg tillbaka på Stillman,Han satt där stum på sin plats och såg i tur,Han satt där stum på sin plats och såg på Stillman,i tur,på Stillman,se,i sin tur,tillbaka på Stillman,3,3,i,på,tur,Stillman,NOUN,PROPN,prepositional,prepositional,Postverbal,Swedish
Medan bilen slamrande körde genom parken i riktning mot de västra stadsdelarna såg Quinn ut genom rutan och funderade över om det var de här träden som Peter Stillman brukade betrakta under sina promenader ut i luften och ljuset .,Medan bilen slamrande körde genom parken,Medan bilen slamrande körde i riktning mot de västra stadsdelarna,Medan bilen slamrande körde genom parken,Medan bilen slamrande körde i riktning,genom park,i riktning,köra,genom parken,i riktning mot de västra stadsdelarna,2,6,genom,i,park,riktning,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Han ryckte på axlarna åt denna brist på överensstämmelse och sa sig att han måste lära sig att titta på klockan lite oftare .,Han ryckte på axlarna,Han ryckte åt denna brist på överensstämmelse,Han ryckte på axlarna,Han ryckte åt brist,på axel,åt brist,rycka,på axlarna,åt denna brist på överensstämmelse,2,5,på,åt,axel,brist,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Han gick tillbaka längs 107:e gatan , tog av åt vänster in på Broadway och började gå norrut för att försöka hitta något lämpligt ställe att äta på .","Han gick tillbaka längs 107:e gatan , tog av åt vänster","Han gick tillbaka längs 107:e gatan , tog av in på Broadway","Han gick tillbaka längs 107:e gatan , tog av åt vänster","Han gick tillbaka längs 107:e gatan , tog av på Broadway",åt vänster,på Broadway,ta,åt vänster,in på Broadway,2,3,åt,på,vänster,Broadway,NOUN,PROPN,prepositional,prepositional,Postverbal,Swedish
Vad Stillman hade för sig på dessa promenader var en gåta för Quinn .,Vad Stillman hade för sig,Vad Stillman hade på dessa promenader,Vad Stillman hade för sig,Vad Stillman hade på promenader,för sig,på promenad,ha,för sig,på dessa promenader,2,3,för,på,sig,promenad,PRON,NOUN,prepositional,prepositional,Postverbal,Swedish
"Och faktum var att han då och då böjde sig ner och plockade upp något föremål från marken , varefter han noggrant granskade det och vred och vände på det i handen .","Och faktum var att han då och då böjde sig ner och plockade upp något föremål från marken , varefter han noggrant granskade det och vred och vände på det","Och faktum var att han då och då böjde sig ner och plockade upp något föremål från marken , varefter han noggrant granskade det och vred och vände i handen","Och faktum var att han då och då böjde sig ner och plockade upp något föremål från marken , varefter han noggrant granskade det och vred och vände på det","Och faktum var att han då och då böjde sig ner och plockade upp något föremål från marken , varefter han noggrant granskade det och vred och vände i handen",på den,i hand,vända,på det,i handen,2,2,på,i,den,hand,PRON,NOUN,prepositional,prepositional,Postverbal,Swedish
Två gånger när hans lumpsamlarverksamhet gett ovanligt stor skörd gick han tillbaka till hotellet mitt på dagen för att några minuter senare åter dyka upp med tömd väska .,Två gånger när hans lumpsamlarverksamhet gett ovanligt stor skörd gick han tillbaka till hotellet,Två gånger när hans lumpsamlarverksamhet gett ovanligt stor skörd gick han tillbaka mitt på dagen,Två gånger när hans lumpsamlarverksamhet gett ovanligt stor skörd gick han tillbaka till hotellet,Två gånger när hans lumpsamlarverksamhet gett ovanligt stor skörd gick han tillbaka på dagen,till hotell,på dag,gå,till hotellet,mitt på dagen,2,3,till,på,hotell,dag,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Så fort det blev mörkt brukade Stillman äta middag på Apollo Coffee Shop i hörnet av 97:e gatan och Broadway och sedan gå tillbaka till hotellet för natten .,Så fort det blev mörkt brukade Stillman äta middag på Apollo Coffee Shop i hörnet av 97:e gatan och Broadway och sedan gå tillbaka till hotellet,Så fort det blev mörkt brukade Stillman äta middag på Apollo Coffee Shop i hörnet av 97:e gatan och Broadway och sedan gå tillbaka för natten,Så fort det blev mörkt brukade Stillman äta middag på Apollo Coffee Shop i hörnet av 97:e gatan och Broadway och sedan gå tillbaka till hotellet,Så fort det blev mörkt brukade Stillman äta middag på Apollo Coffee Shop i hörnet av 97:e gatan och Broadway och sedan gå tillbaka för natten,till hotell,för natt,gå,till hotellet,för natten,2,2,till,för,hotell,natt,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Och om en sådan tolkning förutsatte att Stillman visste om att han var skuggad så var Quinn beredd att acceptera detta som en trosartikel , åtminstone för ögonblicket .",Och om en sådan tolkning förutsatte att Stillman visste om att han var skuggad så var Quinn beredd att acceptera detta som en trosartikel,"Och om en sådan tolkning förutsatte att Stillman visste om att han var skuggad så var Quinn beredd att acceptera detta , åtminstone för ögonblicket",Och om en sådan tolkning förutsatte att Stillman visste om att han var skuggad så var Quinn beredd att acceptera detta som trosartikel,Och om en sådan tolkning förutsatte att Stillman visste om att han var skuggad så var Quinn beredd att acceptera detta för ögonblicket,som trosartikel,för ögonblick,acceptera,som en trosartikel,", åtminstone för ögonblicket",3,4,som,för,trosartikel,ögonblick,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Quinn gick i tankarna tillbaka till början av fallet .,Quinn gick i tankarna,Quinn gick tillbaka till början av fallet,Quinn gick i tankarna,Quinn gick till början,i tanke,till början,gå,i tankarna,tillbaka till början av fallet,2,5,i,till,tanke,början,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Han letade i katalogens gula sidor efter Austers Detektivbyrå .,Han letade i katalogens gula sidor,Han letade efter Austers Detektivbyrå,Han letade i sidor,Han letade efter Detektivbyrå,i sida,efter detektivbyrå,leta,i katalogens gula sidor,efter Austers Detektivbyrå,4,3,i,efter,sida,detektivbyrå,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Det fanns en Paul Auster i Manhattan . Han bodde på Riverside Drive , inte långt ifrån det hus där Quinn själv bodde .",Det fanns en Paul Auster i Manhattan . Han bodde på Riverside Drive,"Det fanns en Paul Auster i Manhattan . Han bodde , inte långt ifrån det hus där Quinn själv bodde .",Det fanns en Paul Auster i Manhattan . Han bodde på Riverside,Det fanns en Paul Auster i Manhattan . Han bodde ifrån hus,på Riverside,ifrån hus,bo,på Riverside Drive,", inte långt ifrån det hus där Quinn själv bodde .",3,11,på,ifrån,Riverside,hus,PROPN,NOUN,prepositional,prepositional,Postverbal,Swedish
Han kom tillbaka med två flaskor som han ställde på en trälåda som tjänade som soffbord och slog sig sedan själv ner i soffan mitt emot Quinn .,Han kom tillbaka med två flaskor som han ställde på en trälåda som tjänade som soffbord och slog sig sedan själv ner i soffan,Han kom tillbaka med två flaskor som han ställde på en trälåda som tjänade som soffbord och slog sig sedan själv ner mitt emot Quinn,Han kom tillbaka med två flaskor som han ställde på en trälåda som tjänade som soffbord och slog sig sedan själv ner i soffan,Han kom tillbaka med två flaskor som han ställde på en trälåda som tjänade som soffbord och slog sig sedan själv ner emot Quinn,i soffa,emot Quinn,slå,i soffan,mitt emot Quinn,2,3,i,emot,soffa,Quinn,NOUN,PROPN,prepositional,prepositional,Postverbal,Swedish
"Jojon rann nerför snöret med ett pipande , visslande ljud samtidigt som den sköt gnistor .",Jojon rann nerför snöret,"Jojon rann med ett pipande , visslande ljud",Jojon rann nerför snöret,Jojon rann med ljud,nedför snöre,med ljud,rinna,nerför snöret,"med ett pipande , visslande ljud",2,6,nedför,med,snöre,ljud,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Och Daniel , sa han till Quinn med samma ironiska leende som tidigare . Daniel , det här är Daniel .","Och Daniel , sa han till Quinn","Och Daniel , sa han med samma ironiska leende som tidigare","Och Daniel , sa han till Quinn","Och Daniel , sa han med leende",till Quinn,med leende,säga,till Quinn,med samma ironiska leende som tidigare,2,6,till,med,Quinn,leende,PROPN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Och så går det runt runt , ropade pojken och slog plötsligt ut med armarna och började springa runt i rummet som ett gyroskop .","Och så går det runt runt , ropade pojken och slog plötsligt ut med armarna och började springa runt i rummet","Och så går det runt runt , ropade pojken och slog plötsligt ut med armarna och började springa runt som ett gyroskop","Och så går det runt runt , ropade pojken och slog plötsligt ut med armarna och började springa runt i rummet","Och så går det runt runt , ropade pojken och slog plötsligt ut med armarna och började springa runt som gyroskop",i rum,som gyroskop,springa,i rummet,som ett gyroskop,2,3,i,som,rum,gyroskop,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Mets svarade på detta i en inneperiod med en dubbelrunda av Wilson och en singel av Youngblood .,Mets svarade på detta i en inneperiod med en dubbelrunda av Wilson och en singel av Youngblood,Mets svarade i en inneperiod,Mets svarade på detta,Mets svarade i inneperiod,på denna,i inneperiod,svara,på detta i en inneperiod med en dubbelrunda av Wilson och en singel av Youngblood,i en inneperiod,15,3,på,i,denna,inneperiod,PRON,NOUN,prepositional,prepositional,Postverbal,Swedish
"I drömmen , som han sedan glömde , vandrade han nerför Broadway med Austers son vid handen .","I drömmen , som han sedan glömde , vandrade han nerför Broadway","I drömmen , som han sedan glömde , vandrade han med Austers son vid handen","I drömmen , som han sedan glömde , vandrade han nerför Broadway","I drömmen , som han sedan glömde , vandrade han med son",nedför Broadway,med son,vandra,nerför Broadway,med Austers son vid handen,2,5,nedför,med,Broadway,son,PROPN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Och fastän han inte får sitta bredvid kvinnor som inte tillhör hans släkt eller se på dem eller meddela sig med dem på något sätt ( alltsammans saker som utan tvivel besparar honom en-mängd bekymmer ) verkar han vara en godhjärtad ung man , och han ser ut att trivas gott .",Och fastän han inte får sitta bredvid kvinnor som inte tillhör hans släkt eller se på dem eller meddela sig med dem,Och fastän han inte får sitta bredvid kvinnor som inte tillhör hans släkt eller se på dem eller meddela sig på något sätt,Och fastän han inte får sitta bredvid kvinnor som inte tillhör hans släkt eller se på dem eller meddela sig med dem,Och fastän han inte får sitta bredvid kvinnor som inte tillhör hans släkt eller se på dem eller meddela sig på sätt,med de,på sätt,meddela,med dem,på något sätt,2,3,med,på,de,sätt,PRON,NOUN,prepositional,prepositional,Postverbal,Swedish
"Alla chassiderna roar sig med liv och lust , kilar fram genom gångarna , hälsar på varann och småpratar och står med glad otålighet i de långa toalettköerna , livliga som gäss .","Alla chassiderna roar sig med liv och lust , kilar fram genom gångarna , hälsar på varann och småpratar och står med glad otålighet","Alla chassiderna roar sig med liv och lust , kilar fram genom gångarna , hälsar på varann och småpratar och står i de långa toalettköerna","Alla chassiderna roar sig med liv och lust , kilar fram genom gångarna , hälsar på varann och småpratar och står med otålighet","Alla chassiderna roar sig med liv och lust , kilar fram genom gångarna , hälsar på varann och småpratar och står i toalettköerna",med otålighet,i toalettkö,stå,med glad otålighet,i de långa toalettköerna,3,4,med,i,otålighet,toalettkö,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Men jag kan inte utsätta honom för alltför många chocker på en enda gång , så jag säger : "" Hon har inte fått en judisk uppfostran . """,Men jag kan inte utsätta honom för alltför många chocker,Men jag kan inte utsätta honom på en enda gång,Men jag kan inte utsätta honom för chocker,Men jag kan inte utsätta honom på gång,för chock,på gång,utsätta,för alltför många chocker,på en enda gång,4,4,för,på,chock,gång,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
Jag kom från Israel för fem år sen för att gifta mig i New Jersey .,Jag kom från Israel,Jag kom för fem år sen,Jag kom från Israel,Jag kom för år,från Israel,för år,komma,från Israel,för fem år sen,2,4,från,för,Israel,år,PROPN,NOUN,prepositional,prepositional,Postverbal,Swedish
"När chassiden återvänder till sin plats efter bönen berättar jag för honom att min hustru , en lärd kvinna , skall föreläsa på Hebreiska universitetet i Jerusalem .",När chassiden återvänder till sin plats,När chassiden återvänder efter bönen,När chassiden återvänder till plats,När chassiden återvänder efter bönen,till plats,efter bön,återvända,till sin plats,efter bönen,3,2,till,efter,plats,bön,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"När chassiden återvänder till sin plats efter bönen berättar jag för honom att min hustru , en lärd kvinna , skall föreläsa på Hebreiska universitetet i Jerusalem .","När chassiden återvänder till sin plats efter bönen berättar jag för honom att min hustru , en lärd kvinna , skall föreläsa på Hebreiska universitetet","När chassiden återvänder till sin plats efter bönen berättar jag för honom att min hustru , en lärd kvinna , skall föreläsa i Jerusalem","När chassiden återvänder till sin plats efter bönen berättar jag för honom att min hustru , en lärd kvinna , skall föreläsa på universitetet","När chassiden återvänder till sin plats efter bönen berättar jag för honom att min hustru , en lärd kvinna , skall föreläsa i Jerusalem",på universitet,i Jerusalem,föreläsa,på Hebreiska universitetet,i Jerusalem,3,2,på,i,universitet,Jerusalem,NOUN,PROPN,prepositional,prepositional,Postverbal,Swedish
"Rhodesierna och sydafrikanerna skålade för israelerna i champagne , sa Le Monde .",Rhodesierna och sydafrikanerna skålade för israelerna,Rhodesierna och sydafrikanerna skålade i champagne,Rhodesierna och sydafrikanerna skålade för israelerna,Rhodesierna och sydafrikanerna skålade i champagne,för israel,i champagne,skåla,för israelerna,i champagne,2,2,för,i,israel,champagne,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"En av dessa rapporter , som Eichelberger själv hade skrivit , översattes till arabiska , "" kommenterades av medlemmar av Nassers stab och översattes tillbaka till engelska för Eichelbergers räkning "" .","En av dessa rapporter , som Eichelberger själv hade skrivit , översattes till arabiska , "" kommenterades av medlemmar av Nassers stab och översattes tillbaka till engelska","En av dessa rapporter , som Eichelberger själv hade skrivit , översattes till arabiska , "" kommenterades av medlemmar av Nassers stab och översattes tillbaka för Eichelbergers räkning","En av dessa rapporter , som Eichelberger själv hade skrivit , översattes till arabiska , "" kommenterades av medlemmar av Nassers stab och översattes tillbaka till engelska","En av dessa rapporter , som Eichelberger själv hade skrivit , översattes till arabiska , "" kommenterades av medlemmar av Nassers stab och översattes tillbaka för räkning",till engelska,för räkning,översätta,till engelska,för Eichelbergers räkning,2,3,till,för,engelska,räkning,NOUN,NOUN,prepositional,prepositional,Postverbal,Swedish
"Detta dokument , betitlat "" Maktproblem för en revolutionär regering "" , passerade enligt mr Copeland "" fram och tillbaka mellan engelska och arabiska tills en slutlig version hade åstadkommits .","Detta dokument , betitlat "" Maktproblem för en revolutionär regering "" , passerade enligt mr Copeland","Detta dokument , betitlat "" Maktproblem för en revolutionär regering "" , passerade mellan engelska och arabiska","Detta dokument , betitlat "" Maktproblem för en revolutionär regering "" , passerade enligt Copeland","Detta dokument , betitlat "" Maktproblem för en revolutionär regering "" , passerade mellan engelska",enligt Copeland,mellan engelska,passera,enligt mr Copeland,mellan engelska och arabiska,3,4,enligt,mellan,Copeland,engelska,PROPN,NOUN,prepositional,prepositional,Postverbal,Swedish
