Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Američki predsjednik George W. Bush ( lijevo ) razgovara s makedonskim predsjednikom Brankom Crvenkovskim ( u sredini ) i premijerom Nikolom Gruevskim na prošlotjednom samitu NATO-a u Bukureštu .,Američki predsjednik George W. Bush ( lijevo ) razgovara s makedonskim predsjednikom Brankom Crvenkovskim ( u sredini ) i premijerom Nikolom Gruevskim,Američki predsjednik George W. Bush ( lijevo ) razgovara na prošlotjednom samitu NATO-a u Bukureštu,Američki predsjednik George W. Bush ( lijevo ) razgovara s predsjednikom,Američki predsjednik George W. Bush ( lijevo ) razgovara na samitu,sa predsjednik,na samit,razgovarati,s makedonskim predsjednikom Brankom Crvenkovskim ( u sredini ) i premijerom Nikolom Gruevskim,na prošlotjednom samitu NATO-a u Bukureštu,13,6,sa,na,predsjednik,samit,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Predsjednik Branko Crvenkovski razgovarao je u ponedjeljak s glavnim tajnikom NATO-a Jaapom de Hoopom Schefferom , koji je ponovio da je spor blokirao pozivnicu Makedoniji .",Predsjednik Branko Crvenkovski razgovarao je u ponedjeljak,"Predsjednik Branko Crvenkovski razgovarao je s glavnim tajnikom NATO-a Jaapom de Hoopom Schefferom , koji je ponovio da je spor blokirao pozivnicu Makedoniji",Predsjednik Branko Crvenkovski razgovarao je u ponedjeljak,Predsjednik Branko Crvenkovski razgovarao je s tajnikom,u ponedjeljak,sa tajnik,razgovarati,u ponedjeljak,"s glavnim tajnikom NATO-a Jaapom de Hoopom Schefferom , koji je ponovio da je spor blokirao pozivnicu Makedoniji",2,18,u,sa,ponedjeljak,tajnik,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
Gruevski se u ponedjeljak sastao s čelnicima glavnih političkih stranaka radi razgovora o tom pitanju .,Gruevski se u ponedjeljak sastao s čelnicima glavnih političkih stranaka,Gruevski se u ponedjeljak sastao radi razgovora o tom pitanju,Gruevski se u ponedjeljak sastao s čelnicima,Gruevski se u ponedjeljak sastao radi razgovora,sa čelnik,radi razgovor,sastati,s čelnicima glavnih političkih stranaka,radi razgovora o tom pitanju,5,5,sa,radi,čelnik,razgovor,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Američki predsjednik George W. Bush , koji se tijekom vikenda sastao s Crvenkovskim i Gruevskim u Hrvatskoj , ponovio je potporu kandidaturi Makedonije za članstvo u NATO-u .","Američki predsjednik George W. Bush , koji se tijekom vikenda sastao s Crvenkovskim i Gruevskim","Američki predsjednik George W. Bush , koji se tijekom vikenda sastao u Hrvatskoj","Američki predsjednik George W. Bush , koji se tijekom vikenda sastao s Crvenkovskim","Američki predsjednik George W. Bush , koji se tijekom vikenda sastao u Hrvatskoj",sa Crvenkovski,u Hrvatska,sastati,s Crvenkovskim i Gruevskim,u Hrvatskoj,4,2,sa,u,Crvenkovski,Hrvatska,PROPN,PROPN,prepositional,prepositional,Postverbal,Croatian
Vlasti BiH hvataju se u koštac s terorističkim prijetnjama,Vlasti BiH hvataju se u koštac,Vlasti BiH hvataju se s terorističkim prijetnjama,Vlasti BiH hvataju se u koštac,Vlasti BiH hvataju se s prijetnjama,u koštac,sa prijetnja,hvatati,u koštac,s terorističkim prijetnjama,2,3,u,sa,koštac,prijetnja,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Ravnatelj Kosovske carinske službe Naim Huruglica govorio je za SETimes o problemu između dviju vlada , potvrđujući kako je rješenje na dohvat ruke , te kako statistika pokazuje povećanje bilateralne trgovine .",Ravnatelj Kosovske carinske službe Naim Huruglica govorio je za SETimes,Ravnatelj Kosovske carinske službe Naim Huruglica govorio je o problemu između dviju vlada,Ravnatelj Kosovske carinske službe Naim Huruglica govorio je za SETimes,Ravnatelj Kosovske carinske službe Naim Huruglica govorio je o problemu,za SETimes,o problem,govoriti,za SETimes,o problemu između dviju vlada,2,5,za,o,SETimes,problem,PROPN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Tijekom 2010. godine , Kosovo je iz Albanije uvezlo robu u vrijednosti 61 milijuna eura , ili 52,33 posto više nego u 2009. godini , a izvezlo robu u vrijednosti 23 milijuna eura , ili 33,19 posto više nego u 2009. godini .","Tijekom 2010. godine ,",iz Albanije,Tijekom godine,iz Albanije,tijekom godina,iz Albanija,uvesti,"Tijekom 2010. godine ,",iz Albanije,4,2,tijekom,iz,godina,Albanija,NOUN,PROPN,prepositional,prepositional,Preverbal,Croatian
"Misija aktivista koji su planirali prevesti pomoć u Pojas Gaze suočila se u subotu ( 2. srpnja ) s velikom zaprekom , nakon što su grčke vlasti zaustavile njihov konvoj i uhitile kapetana jednog od brodova koji je plovio pod američkom zastavom , što je izazvalo nove prijepore .",Misija aktivista koji su planirali prevesti pomoć u Pojas Gaze suočila se u subotu ( 2. srpnja ),Misija aktivista koji su planirali prevesti pomoć u Pojas Gaze suočila se s velikom zaprekom,Misija aktivista koji su planirali prevesti pomoć u Pojas Gaze suočila se u subotu,Misija aktivista koji su planirali prevesti pomoć u Pojas Gaze suočila se s zaprekom,u subota,sa zapreka,suočiti,u subotu ( 2. srpnja ),s velikom zaprekom,6,3,u,sa,subota,zapreka,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
Ostat će u pritvoru do ročišta u četvrtak .,Ostat će u pritvoru,Ostat će do ročišta u četvrtak,Ostat će u pritvoru,Ostat će do ročišta,u pritvor,do ročište,ostati,u pritvoru,do ročišta u četvrtak,2,4,u,do,pritvor,ročište,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Sudionici kampanje stupili su u štrajk glađu ispred američkog veleposlanstva u Ateni , optužujući grčke vlasti za pokušaj osujećivanja misije .",Sudionici kampanje stupili su u štrajk glađu,Sudionici kampanje stupili su ispred američkog veleposlanstva u Ateni,Sudionici kampanje stupili su u štrajk,Sudionici kampanje stupili su ispred veleposlanstva,u štrajk,ispred veleposlanstvo,stupiti,u štrajk glađu,ispred američkog veleposlanstva u Ateni,3,5,u,ispred,štrajk,veleposlanstvo,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
""" Aktivisti pokušavaju okriviti nekoga za svoj neuspjeh -- nesumnjivo su gledali previše filmova s Jamesom Bondom "" , izjavio je izraelski ministar vanjskih poslova Avigdor Lieberman u intervjuu Vojnom radiju u nedjelju .",""" Aktivisti pokušavaju okriviti nekoga za svoj neuspjeh -- nesumnjivo su gledali previše filmova s Jamesom Bondom "" , izjavio je izraelski ministar vanjskih poslova Avigdor Lieberman u intervjuu Vojnom radiju",""" Aktivisti pokušavaju okriviti nekoga za svoj neuspjeh -- nesumnjivo su gledali previše filmova s Jamesom Bondom "" , izjavio je izraelski ministar vanjskih poslova Avigdor Lieberman u nedjelju",""" Aktivisti pokušavaju okriviti nekoga za svoj neuspjeh -- nesumnjivo su gledali previše filmova s Jamesom Bondom "" , izjavio je izraelski ministar vanjskih poslova Avigdor Lieberman u intervjuu",""" Aktivisti pokušavaju okriviti nekoga za svoj neuspjeh -- nesumnjivo su gledali previše filmova s Jamesom Bondom "" , izjavio je izraelski ministar vanjskih poslova Avigdor Lieberman u nedjelju",u intervju,u nedjelja,izjaviti,u intervjuu Vojnom radiju,u nedjelju,4,2,u,u,intervju,nedjelja,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
""" Hrvatska bi trebala nastaviti svoje reformske napore s istom energijom , posebice glede pravosuđa i temeljnih prava , i biti u stanju u cijelosti preuzeti obveze članstva od dana pridruživanja "" , navodi se u završnom priopćenju sa samita .",""" Hrvatska bi trebala nastaviti svoje reformske napore s istom energijom",""" Hrvatska bi trebala nastaviti svoje reformske napore , posebice glede pravosuđa i temeljnih prava ,",""" Hrvatska bi trebala nastaviti svoje reformske napore s energijom",""" Hrvatska bi trebala nastaviti svoje reformske napore glede pravosuđa",sa energija,glede pravosuđe,nastaviti,s istom energijom,", posebice glede pravosuđa i temeljnih prava ,",3,8,sa,glede,energija,pravosuđe,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
SETimesu je izjavio da se držao podalje od predavačkih pozicija na grčkim sveučilištima od kada se vratio iz Londona prije više od 40 godina .,SETimesu je izjavio da se držao podalje od predavačkih pozicija na grčkim sveučilištima od kada se vratio iz Londona,SETimesu je izjavio da se držao podalje od predavačkih pozicija na grčkim sveučilištima od kada se vratio prije više od 40 godina,SETimesu je izjavio da se držao podalje od predavačkih pozicija na grčkim sveučilištima od kada se vratio iz Londona,SETimesu je izjavio da se držao podalje od predavačkih pozicija na grčkim sveučilištima od kada se vratio prije godina,iz London,prije godina,vratiti,iz Londona,prije više od 40 godina,2,5,iz,prije,London,godina,PROPN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Rusija želi ući u partnerstvo s četiri balkanske zemlje -- Albanijom , Makedonijom , Crnom Gorom i Srbijom - u pokušaju da presiječe krijumčarenje narkotika .",Rusija želi ući u partnerstvo,"Rusija želi ući s četiri balkanske zemlje -- Albanijom , Makedonijom , Crnom Gorom i Srbijom -",Rusija želi ući u partnerstvo,Rusija želi ući s zemlje,u partnerstvo,sa zemlja,ući,u partnerstvo,"s četiri balkanske zemlje -- Albanijom , Makedonijom , Crnom Gorom i Srbijom -",2,14,u,sa,partnerstvo,zemlja,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Najstariji antički termalni grad na svijetu , Allianoi , bit će potopljen kada brana Yortanli započne s radom u studenom ove godine .","Najstariji antički termalni grad na svijetu , Allianoi , bit će potopljen kada brana Yortanli započne s radom","Najstariji antički termalni grad na svijetu , Allianoi , bit će potopljen kada brana Yortanli započne u studenom ove godine","Najstariji antički termalni grad na svijetu , Allianoi , bit će potopljen kada brana Yortanli započne s radom","Najstariji antički termalni grad na svijetu , Allianoi , bit će potopljen kada brana Yortanli započne u studenom",sa rad,u studeni,započeti,s radom,u studenom ove godine,2,4,sa,u,rad,studeni,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Mještani s tog područja , od kojih velik broj zarađuje za život od poljoprivrede , dvojako reagiraju na sve to .","Mještani s tog područja , od kojih velik broj zarađuje za život","Mještani s tog područja , od kojih velik broj zarađuje od poljoprivrede","Mještani s tog područja , od kojih velik broj zarađuje za život","Mještani s tog područja , od kojih velik broj zarađuje od poljoprivrede",za život,od poljoprivreda,zarađivati,za život,od poljoprivrede,2,2,za,od,život,poljoprivreda,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Utemeljen u helenskom razdoblju , grad je stekao ugled u 2. stoljeću pod vladavinom rimskog imperatora Hadrianusa .","Utemeljen u helenskom razdoblju , grad je stekao ugled u 2. stoljeću","Utemeljen u helenskom razdoblju , grad je stekao ugled pod vladavinom rimskog imperatora Hadrianusa","Utemeljen u helenskom razdoblju , grad je stekao ugled u stoljeću","Utemeljen u helenskom razdoblju , grad je stekao ugled pod vladavinom",u stoljeće,pod vladavina,steći,u 2. stoljeću,pod vladavinom rimskog imperatora Hadrianusa,3,5,u,pod,stoljeće,vladavina,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Traktor s izbjeglicama prolazi ispred položaja gruzijske vojske , 45 km od Tbilisija , u srijedu ( 13. kolovoza ) .",Traktor s izbjeglicama prolazi ispred položaja gruzijske vojske,"Traktor s izbjeglicama prolazi , u srijedu ( 13. kolovoza )",Traktor s izbjeglicama prolazi ispred položaja,Traktor s izbjeglicama prolazi u srijedu,ispred položaj,u srijeda,prolaziti,ispred položaja gruzijske vojske,", u srijedu ( 13. kolovoza )",4,7,ispred,u,položaj,srijeda,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"EU je u srijedu ( 13. kolovoza ) priopćila kako je spremna uputiti promatrače u pobunjenu gruzijsku regiju Južnu Osetiju , u cilju nadzora provedbe sporazuma o prekidu vatre koji su Moskva i Tbilisi potpisali ni 24 sata ranije .",EU je u srijedu ( 13. kolovoza ) priopćila kako je spremna uputiti promatrače u pobunjenu gruzijsku regiju Južnu Osetiju,"EU je u srijedu ( 13. kolovoza ) priopćila kako je spremna uputiti promatrače , u cilju nadzora provedbe sporazuma o prekidu vatre koji su Moskva i Tbilisi potpisali ni 24 sata ranije",EU je u srijedu ( 13. kolovoza ) priopćila kako je spremna uputiti promatrače u regiju,EU je u srijedu ( 13. kolovoza ) priopćila kako je spremna uputiti promatrače u cilju,u regija,u cilj,uputiti,u pobunjenu gruzijsku regiju Južnu Osetiju,", u cilju nadzora provedbe sporazuma o prekidu vatre koji su Moskva i Tbilisi potpisali ni 24 sata ranije",6,19,u,u,regija,cilj,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
Nekoliko istočnoeuropskih zemalja članica pozvalo je na zamrzavanje odnosa s Moskvom zbog njezinih postupaka u Gruziji .,Nekoliko istočnoeuropskih zemalja članica pozvalo je na zamrzavanje odnosa s Moskvom,Nekoliko istočnoeuropskih zemalja članica pozvalo je zbog njezinih postupaka u Gruziji,Nekoliko istočnoeuropskih zemalja članica pozvalo je na zamrzavanje,Nekoliko istočnoeuropskih zemalja članica pozvalo je zbog postupaka,na zamrzavanje,zbog postupak,pozvati,na zamrzavanje odnosa s Moskvom,zbog njezinih postupaka u Gruziji,5,5,na,zbog,zamrzavanje,postupak,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
Plinovod će transportirati ruski plin preko Crnog mora do središnje Europe .,Plinovod će transportirati ruski plin preko Crnog mora,Plinovod će transportirati ruski plin do središnje Europe,Plinovod će transportirati ruski plin preko mora,Plinovod će transportirati ruski plin do Europe,preko more,do Europa,transportirati,preko Crnog mora,do središnje Europe,3,3,preko,do,more,Europa,NOUN,PROPN,prepositional,prepositional,Postverbal,Croatian
"Makedonski predsjednik Đorđe Ivanov i njegov kolega Vaclav Klaus nazočili su u utorak , 22. lipnja , u Skopju makedonsko-češkom poslovnom forumu .","Makedonski predsjednik Đorđe Ivanov i njegov kolega Vaclav Klaus nazočili su u utorak , 22. lipnja ,",Makedonski predsjednik Đorđe Ivanov i njegov kolega Vaclav Klaus nazočili su u Skopju,Makedonski predsjednik Đorđe Ivanov i njegov kolega Vaclav Klaus nazočili su u utorak,Makedonski predsjednik Đorđe Ivanov i njegov kolega Vaclav Klaus nazočili su u Skopju,u utorak,u Skopje,nazočiti,"u utorak , 22. lipnja ,",u Skopju,6,2,u,u,utorak,Skopje,NOUN,PROPN,prepositional,prepositional,Postverbal,Croatian
"Hrvatska naftna tvrtka INA i mađarski MOL otkrili su znatne zalihe prirodnog plina na polju Zalata-Dravica na hrvatskoj strani ugovornog područja Podravska Slatina-Zalata , objavila je INA u srijedu , 23. lipnja .",Hrvatska naftna tvrtka INA i mađarski MOL otkrili su znatne zalihe prirodnog plina na polju Zalata-Dravica,Hrvatska naftna tvrtka INA i mađarski MOL otkrili su znatne zalihe prirodnog plina na hrvatskoj strani ugovornog područja Podravska Slatina-Zalata,Hrvatska naftna tvrtka INA i mađarski MOL otkrili su znatne zalihe prirodnog plina na polju,Hrvatska naftna tvrtka INA i mađarski MOL otkrili su znatne zalihe prirodnog plina na strani,na polje,na strana,otkriti,na polju Zalata-Dravica,na hrvatskoj strani ugovornog područja Podravska Slatina-Zalata,3,7,na,na,polje,strana,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Projekt će se provoditi u 111 centara u 81 pokrajini Turske , a usmjeren je na povećanje učinkovitosti usmjerenog obrazovanja za zaposlenike u industriji , čime se jača tržište rada .",Projekt će se provoditi u 111 centara,Projekt će se provoditi u 81 pokrajini Turske,Projekt će se provoditi u centara,Projekt će se provoditi u pokrajini,u centar,u pokrajina,provoditi,u 111 centara,u 81 pokrajini Turske,3,4,u,u,centar,pokrajina,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
Bugarski hrvač grčko-rimskim stilom Nikolaj Gergov pobijedio je u kategoriji do 66 kg svog suparnika iz Turske Serefa Eroglua s rezultatom 3-1 .,Bugarski hrvač grčko-rimskim stilom Nikolaj Gergov pobijedio je u kategoriji do 66 kg,Bugarski hrvač grčko-rimskim stilom Nikolaj Gergov pobijedio je s rezultatom 3-1,Bugarski hrvač grčko-rimskim stilom Nikolaj Gergov pobijedio je u kategoriji,Bugarski hrvač grčko-rimskim stilom Nikolaj Gergov pobijedio je s rezultatom,u kategorija,sa rezultat,pobijediti,u kategoriji do 66 kg,s rezultatom 3-1,5,3,u,sa,kategorija,rezultat,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
Hrvatski vaterpolisti pobijedili su u susretu s Njemačkom s rezultatom 13-5 .,Hrvatski vaterpolisti pobijedili su u susretu s Njemačkom,Hrvatski vaterpolisti pobijedili su s rezultatom 13-5,Hrvatski vaterpolisti pobijedili su u susretu,Hrvatski vaterpolisti pobijedili su s rezultatom,u susret,sa rezultat,pobijediti,u susretu s Njemačkom,s rezultatom 13-5,4,3,u,sa,susret,rezultat,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
"U hrvanju grčko-rimskim stilom , Theodoros Tounousides izgubio je od Gruzijca Ramaza Nozadzea u kategoriji do 96 kg .","U hrvanju grčko-rimskim stilom , Theodoros Tounousides izgubio je od Gruzijca Ramaza Nozadzea","U hrvanju grčko-rimskim stilom , Theodoros Tounousides izgubio je u kategoriji do 96 kg","U hrvanju grčko-rimskim stilom , Theodoros Tounousides izgubio je od Gruzijca","U hrvanju grčko-rimskim stilom , Theodoros Tounousides izgubio je u kategoriji",od Gruzijac,u kategorija,izgubiti,od Gruzijca Ramaza Nozadzea,u kategoriji do 96 kg,4,5,od,u,Gruzijac,kategorija,PROPN,NOUN,prepositional,prepositional,Postverbal,Croatian
"Turska je doživjela novo razočaranje nakon što je dizač utega Taner Sagir u srijedu ispao iz natjecanja u kategoriji do 77 kg , ne uspjevši iz tri pokušaja trzaja podići 165 kg .",Turska je doživjela novo razočaranje nakon što je dizač utega Taner Sagir u srijedu ispao iz natjecanja,Turska je doživjela novo razočaranje nakon što je dizač utega Taner Sagir u srijedu ispao u kategoriji do 77 kg,Turska je doživjela novo razočaranje nakon što je dizač utega Taner Sagir u srijedu ispao iz natjecanja,Turska je doživjela novo razočaranje nakon što je dizač utega Taner Sagir u srijedu ispao u kategoriji,iz natjecanje,u kategorija,ispasti,iz natjecanja,u kategoriji do 77 kg,2,5,iz,u,natjecanje,kategorija,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
Dijete razgovara s Djedom Božićnjakom i vilenjakom u radionici Djeda Božićnjaka postavljenoj za djecu u središtu Atene u četvrtak ( 21. prosinac ) .,Dijete razgovara s Djedom Božićnjakom i vilenjakom,Dijete razgovara u radionici Djeda Božićnjaka postavljenoj za djecu u središtu Atene u četvrtak ( 21. prosinac ),Dijete razgovara s Djedom,Dijete razgovara u radionici,sa djed,u radionica,razgovarati,s Djedom Božićnjakom i vilenjakom,u radionici Djeda Božićnjaka postavljenoj za djecu u središtu Atene u četvrtak ( 21. prosinac ),5,16,sa,u,djed,radionica,NOUN,NOUN,prepositional,prepositional,Postverbal,Croatian
