Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"ב כפר בלעא ב נפת טול כרם תקפו שלושה רעולי פנים ב סכינים רופא מקומי ד""ר עפיף ברברח , בן 03 , ש אושפז ב מצב קשה ב בית ה חולים אל איתיחאד ב שכם .","ב כפר בלעא ב נפת טול כרם תקפו שלושה רעולי פנים ב סכינים רופא מקומי ד""ר עפיף ברברח , בן 03 , ש אושפז ב מצב קשה","ב כפר בלעא ב נפת טול כרם תקפו שלושה רעולי פנים ב סכינים רופא מקומי ד""ר עפיף ברברח , בן 03 , ש אושפז ב בית ה חולים אל איתיחאד ב שכם","ב כפר בלעא ב נפת טול כרם תקפו שלושה רעולי פנים ב סכינים רופא מקומי ד""ר עפיף ברברח , בן 03 , ש אושפז ב מצב","ב כפר בלעא ב נפת טול כרם תקפו שלושה רעולי פנים ב סכינים רופא מקומי ד""ר עפיף ברברח , בן 03 , ש אושפז ב בית",ב מצב,ב בית,אושפז,ב מצב קשה,ב בית ה חולים אל איתיחאד ב שכם,3,8,ב,ב,מצב,בית,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"מקורות צבאיים מסרו כי ב יום שישי הושלך בקבוק תבערה לעבר כוח משמר ה גבול ב רחבת כנסיית ה מולד ב בית לחם , אך הוא התנפץ מבלי להתלקח ו מבלי לגרום ל נזק או ל נפגעים .",מקורות צבאיים מסרו כי ב יום שישי הושלך בקבוק תבערה לעבר כוח משמר ה גבול,מקורות צבאיים מסרו כי ב יום שישי הושלך בקבוק תבערה ב רחבת כנסיית ה מולד ב בית לחם,מקורות צבאיים מסרו כי ב יום שישי הושלך בקבוק תבערה לעבר כוח,מקורות צבאיים מסרו כי ב יום שישי הושלך בקבוק תבערה ב רחבת,לעבר כוח,ב רחבה,הושלך,לעבר כוח משמר ה גבול,ב רחבת כנסיית ה מולד ב בית לחם,5,8,לעבר,ב,כוח,רחבה,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"כ תוצאה מ זריקת אבנים לעבר אוטובוס ישראלי ב חלחול , נפצעה ב יום שישי קל תיירת ב ראש_ _של_ _היא , ו היא טופלה ב ה_ מקום .","כ תוצאה מ זריקת אבנים לעבר אוטובוס ישראלי ב חלחול , נפצעה ב יום שישי","כ תוצאה מ זריקת אבנים לעבר אוטובוס ישראלי ב חלחול , נפצעה ב ראש_ _של_ _היא","כ תוצאה מ זריקת אבנים לעבר אוטובוס ישראלי ב חלחול , נפצעה ב יום","כ תוצאה מ זריקת אבנים לעבר אוטובוס ישראלי ב חלחול , נפצעה ב ראש_",ב יום,ב ראש,נפצע,ב יום שישי,ב ראש_ _של_ _היא,3,4,ב,ב,יום,ראש,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"ארנס הודיע ל מפקדי צה""ל ב ה_ אזור על בוא_ _של_ _הוא רק כ שעה - שעתיים לפני הגיעו .","ארנס הודיע ל מפקדי צה""ל ב ה_ אזור",ארנס הודיע על בוא_ _של_ _הוא,ארנס הודיע ל מפקדי,ארנס הודיע על בוא_,ל מפקד,על בוא,הודיע,"ל מפקדי צה""ל ב ה_ אזור",על בוא_ _של_ _הוא,6,4,ל,על,מפקד,בוא,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"מקורות פלשתיניים דיווחו על 511 פצועים , בעיקר ב רפיח .",מקורות פלשתיניים דיווחו על 511 פצועים,מקורות פלשתיניים דיווחו בעיקר ב רפיח,מקורות פלשתיניים דיווחו על פצועים,מקורות פלשתיניים דיווחו ב רפיח,על פצוע,ב רפיח,דיווח,על 511 פצועים,בעיקר ב רפיח,3,3,על,ב,פצוע,רפיח,NOUN,PROPN,prepositional,prepositional,Postverbal,Hebrew
קצין בכיר הגדיר את ה מתרחש ב ה_ רצועה ב ה_ יומיים ה אחרונים כ מלחמה .,קצין בכיר הגדיר את ה מתרחש ב ה_ רצועה,קצין בכיר הגדיר את ה מתרחש ב ה_ יומיים ה אחרונים,קצין בכיר הגדיר את ה מתרחש ב רצועה,קצין בכיר הגדיר את ה מתרחש ב יומיים,ב רצועה,ב יום,התרחש,ב ה_ רצועה,ב ה_ יומיים ה אחרונים,3,5,ב,ב,רצועה,יום,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"אתמול הושלכו ארבעה בקבוקי תבערה על כוחות של צה""ל ב רפיח .","אתמול הושלכו ארבעה בקבוקי תבערה על כוחות של צה""ל",אתמול הושלכו ארבעה בקבוקי תבערה ב רפיח,אתמול הושלכו ארבעה בקבוקי תבערה על כוחות,אתמול הושלכו ארבעה בקבוקי תבערה ב רפיח,על כוח,ב רפיח,הושלך,"על כוחות של צה""ל",ב רפיח,4,2,על,ב,כוח,רפיח,NOUN,PROPN,prepositional,prepositional,Postverbal,Hebrew
"מקורות פלשתיניים מסרו כי חיילים , ש ירדו מ מיניבוס לבן ב שכונת ראפידיה ב שכם , ניפצו ב עזרת אבנים זגוגיות של מכוניות חונות של תושבים מקומיים , בין_ _הן גם את חלונות מכונית_ _של_ _הוא של דר מוסטפא מקבול .","מקורות פלשתיניים מסרו כי חיילים , ש ירדו מ מיניבוס לבן","מקורות פלשתיניים מסרו כי חיילים , ש ירדו ב שכונת ראפידיה ב שכם","מקורות פלשתיניים מסרו כי חיילים , ש ירדו מ מיניבוס","מקורות פלשתיניים מסרו כי חיילים , ש ירדו ב שכונת",מ מיניבוס,ב שכונה,ירד,מ מיניבוס לבן,ב שכונת ראפידיה ב שכם,3,5,מ,ב,מיניבוס,שכונה,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"זו ה פעם שלישית ב ה_ חודש ה אחרון , ש סיורים של צה""ל מותקפים ב אש חיה ב ה_ רצועה .","זו ה פעם שלישית ב ה_ חודש ה אחרון , ש סיורים של צה""ל מותקפים ב אש חיה","זו ה פעם שלישית ב ה_ חודש ה אחרון , ש סיורים של צה""ל מותקפים ב ה_ רצועה","זו ה פעם שלישית ב ה_ חודש ה אחרון , ש סיורים של צה""ל מותקפים ב אש","זו ה פעם שלישית ב ה_ חודש ה אחרון , ש סיורים של צה""ל מותקפים ב רצועה",ב אש,ב רצועה,הותקף,ב אש חיה,ב ה_ רצועה,3,3,ב,ב,אש,רצועה,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
שניים מן_ _הם אושפזו ל קבלת טיפול ב בית ה חולים ה ממשלתי ב רמאללה .,שניים מן_ _הם אושפזו ל קבלת טיפול,שניים מן_ _הם אושפזו ב בית ה חולים ה ממשלתי ב רמאללה,שניים מן_ _הם אושפזו ל קבלת,שניים מן_ _הם אושפזו ב בית,ל קבלה,ב בית,אושפז,ל קבלת טיפול,ב בית ה חולים ה ממשלתי ב רמאללה,3,8,ל,ב,קבלה,בית,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"תושבים טענו כי ה אבן נזרקה בידי חיילים מ תצפית צבאית , ה נמצאת על גג בניין אגודת ה צדקה ב ה_ שכונה .",תושבים טענו כי ה אבן נזרקה בידי חיילים,"תושבים טענו כי ה אבן נזרקה מ תצפית צבאית , ה נמצאת על גג בניין אגודת ה צדקה ב ה_ שכונה",תושבים טענו כי ה אבן נזרקה בידי חיילים,תושבים טענו כי ה אבן נזרקה מ תצפית,בידי חייל,מ תצפית,נזרק,בידי חיילים,"מ תצפית צבאית , ה נמצאת על גג בניין אגודת ה צדקה ב ה_ שכונה",2,15,בידי,מ,חייל,תצפית,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"ב בית ה משפט ב עזה נידונו אתמול שלושה צעירים ל מאסר עולם , לאחר ש הורשעו ב חטיפת תושב מקומי ו רציחה_ _של_ _הוא על ידי הטבעה_ _של_ _הוא ב בור ביוב .",ב בית ה משפט ב עזה נידונו אתמול שלושה צעירים ל מאסר עולם,ב בית ה משפט ב עזה נידונו אתמול שלושה צעירים לאחר ש הורשעו ב חטיפת תושב מקומי ו רציחה_ _של_ _הוא על ידי הטבעה_ _של_ _הוא ב בור ביוב,ב בית ה משפט ב עזה נידונו אתמול שלושה צעירים ל מאסר,ב בית ה משפט ב עזה נידונו אתמול שלושה צעירים לאחר הורשעו,ל מאסר,לאחר הורשע,נידון,ל מאסר עולם,לאחר ש הורשעו ב חטיפת תושב מקומי ו רציחה_ _של_ _הוא על ידי הטבעה_ _של_ _הוא ב בור ביוב,3,19,ל,לאחר,מאסר,הורשע,NOUN,VERB,prepositional,prepositional,Postverbal,Hebrew
""" קיטש ו מוות "" , מכנה שגב את מה ש ראה , תוך ש הוא מצטרף ב כך ל רשימה ארוכה ו צפופה של כותבים .",""" קיטש ו מוות "" , מכנה שגב את מה ש ראה , תוך ש הוא מצטרף ב כך",""" קיטש ו מוות "" , מכנה שגב את מה ש ראה , תוך ש הוא מצטרף ל רשימה ארוכה ו צפופה של כותבים",""" קיטש ו מוות "" , מכנה שגב את מה ש ראה , תוך ש הוא מצטרף ב כך",""" קיטש ו מוות "" , מכנה שגב את מה ש ראה , תוך ש הוא מצטרף ל רשימה",ב כך,ל רשימה,הצטרף,ב כך,ל רשימה ארוכה ו צפופה של כותבים,2,7,ב,ל,כך,רשימה,PRON,NOUN,prepositional,prepositional,Postverbal,Hebrew
"נראה ש כל טקס , כל מחווה סמלית כלפי ה רצח ה קולקטיווי ה זה , נתפסת ב עין_ _של_ _הוא כ קיטש .","נראה ש כל טקס , כל מחווה סמלית כלפי ה רצח ה קולקטיווי ה זה , נתפסת ב עין_ _של_ _הוא","נראה ש כל טקס , כל מחווה סמלית כלפי ה רצח ה קולקטיווי ה זה , נתפסת כ קיטש","נראה ש כל טקס , כל מחווה סמלית כלפי ה רצח ה קולקטיווי ה זה , נתפסת ב עין_","נראה ש כל טקס , כל מחווה סמלית כלפי ה רצח ה קולקטיווי ה זה , נתפסת כ קיטש",ב עין,כ קיטש,נתפס,ב עין_ _של_ _הוא,כ קיטש,4,2,ב,כ,עין,קיטש,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"אלא ש ב עניין ה שואה , כמו ב כל ה נוגע ל ה_ מוות על רקע לאומי ב הקשרים אחרים , יש ל ה_ סמלים משמעות לאומית , ו לא רק אישית .",אלא ש ב עניין ה שואה,אלא ש כמו ב כל ה נוגע ל ה_ מוות על רקע לאומי ב הקשרים אחרים,אלא ש ב עניין,אלא ש כמו ב נוגע,ב עניין,כמו ב נגע,יש,ב עניין ה שואה,כמו ב כל ה נוגע ל ה_ מוות על רקע לאומי ב הקשרים אחרים,4,14,ב,כמו ב,עניין,נגע,NOUN,VERB,prepositional,prepositional,Preverbal,Hebrew
"מ צד שני , שגב , מ בחינה_ _של_ _הוא , צודק .",מ צד שני,מ בחינה_ _של_ _הוא,מ צד,מ בחינה_,מ צד,מ בחינה,צדק,מ צד שני,מ בחינה_ _של_ _הוא,3,4,מ,מ,צד,בחינה,NOUN,NOUN,prepositional,prepositional,Preverbal,Hebrew
"אולי , אם כן , הם רצים ל פולין דווקא משום ש יש ב לב_ _של_ _הם רגש לאומי טבעי , ו הם מחפשים ל_ _הוא חיזוקים ו סמלים , ו מפני ש בעלי השקפה כמו שגב השתדלו מאוד לעקור את ה רגש ה זה ב יחס ל כל מה ש היה "" סמל תשתית "" כ ה_ זה כאן ב ה_ ארץ .","אולי , אם כן , הם רצים ל פולין דווקא משום ש יש ב לב_ _של_ _הם רגש לאומי טבעי , ו הם מחפשים ל_ _הוא חיזוקים ו סמלים , ו מפני ש בעלי השקפה כמו שגב השתדלו מאוד לעקור את ה רגש ה זה ב יחס ל כל מה ש היה "" סמל תשתית "" כ ה_ זה","אולי , אם כן , הם רצים ל פולין דווקא משום ש יש ב לב_ _של_ _הם רגש לאומי טבעי , ו הם מחפשים ל_ _הוא חיזוקים ו סמלים , ו מפני ש בעלי השקפה כמו שגב השתדלו מאוד לעקור את ה רגש ה זה כאן ב ה_ ארץ","אולי , אם כן , הם רצים ל פולין דווקא משום ש יש ב לב_ _של_ _הם רגש לאומי טבעי , ו הם מחפשים ל_ _הוא חיזוקים ו סמלים , ו מפני ש בעלי השקפה כמו שגב השתדלו מאוד לעקור את ה רגש ה זה ב מה","אולי , אם כן , הם רצים ל פולין דווקא משום ש יש ב לב_ _של_ _הם רגש לאומי טבעי , ו הם מחפשים ל_ _הוא חיזוקים ו סמלים , ו מפני ש בעלי השקפה כמו שגב השתדלו מאוד לעקור את ה רגש ה זה ב ארץ",ב מה,ב ארץ,עקר,"ב יחס ל כל מה ש היה "" סמל תשתית "" כ ה_ זה",כאן ב ה_ ארץ,14,4,ב,ב,מה,ארץ,ADV,NOUN,prepositional,prepositional,Postverbal,Hebrew
"עכשיו מסתבר ש זרוע_ _של_ _הם ה ארוכה של ה מתנכרים ב ה_ עם , באמצעות שליחים כמו שגב , מחפשת אחרי_ _הם גם ל שם .","עכשיו מסתבר ש זרוע_ _של_ _הם ה ארוכה של ה מתנכרים ב ה_ עם , באמצעות שליחים כמו שגב , מחפשת אחרי_ _הם","עכשיו מסתבר ש זרוע_ _של_ _הם ה ארוכה של ה מתנכרים ב ה_ עם , באמצעות שליחים כמו שגב , מחפשת גם ל שם","עכשיו מסתבר ש זרוע_ _של_ _הם ה ארוכה של ה מתנכרים ב ה_ עם , באמצעות שליחים כמו שגב , מחפשת אחרי_ _הם","עכשיו מסתבר ש זרוע_ _של_ _הם ה ארוכה של ה מתנכרים ב ה_ עם , באמצעות שליחים כמו שגב , מחפשת ל שם",אחרי הוא,ל שם,חיפש,אחרי_ _הם,גם ל שם,2,3,אחרי,ל,הוא,שם,PRON,ADV,prepositional,prepositional,Postverbal,Hebrew
"אלא ש בעלי השקפה כמו שגב טועים טעות מרה כש הם מסיטים את תשומת - ה לב מ אותו חלק של תוצאות ה רגש ה לאומי ש הוא שלילי , לעבר ניסיון לעקר את ה רגש ה לאומי עצמו , את טקס_ _של_ _הוא ו את סמל_ _של_ _הוא , ו לפגוע ב_ _הם .",אלא ש בעלי השקפה כמו שגב טועים טעות מרה כש הם מסיטים את תשומת - ה לב מ אותו חלק של תוצאות ה רגש ה לאומי ש הוא שלילי,"אלא ש בעלי השקפה כמו שגב טועים טעות מרה כש הם מסיטים את תשומת - ה לב לעבר ניסיון לעקר את ה רגש ה לאומי עצמו , את טקס_ _של_ _הוא ו את סמל_ _של_ _הוא , ו לפגוע ב_ _הם",אלא ש בעלי השקפה כמו שגב טועים טעות מרה כש הם מסיטים את תשומת - ה לב מ חלק,אלא ש בעלי השקפה כמו שגב טועים טעות מרה כש הם מסיטים את תשומת - ה לב לעבר ניסיון,מ חלק,לעבר ניסיון,הסיט,מ אותו חלק של תוצאות ה רגש ה לאומי ש הוא שלילי,"לעבר ניסיון לעקר את ה רגש ה לאומי עצמו , את טקס_ _של_ _הוא ו את סמל_ _של_ _הוא , ו לפגוע ב_ _הם",12,24,מ,לעבר,חלק,ניסיון,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"לא שיננו ב __ _של_ _הם ש היא מחייבת את_ _הם לבצר את ה דמוקרטיה ( עוד דוגמה ל תגובה סטריאוטיפית : מה עניין ה משטר ה דמוקרטי ל כאן , כאשר היטלר עצמו עלה ל ה_ שלטון ב מסגרת משטר כ ה_ זה י""ש ) , להילחם ב גזענות , להגן על מיעוטים ו על זכויות ה אדם , להימנע מ ביצוע פקודות בלתי חוקיות "" .","לא שיננו ב __ _של_ _הם ש היא מחייבת את_ _הם לבצר את ה דמוקרטיה ( עוד דוגמה ל תגובה סטריאוטיפית : מה עניין ה משטר ה דמוקרטי ל כאן , כאשר היטלר עצמו עלה ל ה_ שלטון","לא שיננו ב __ _של_ _הם ש היא מחייבת את_ _הם לבצר את ה דמוקרטיה ( עוד דוגמה ל תגובה סטריאוטיפית : מה עניין ה משטר ה דמוקרטי ל כאן , כאשר היטלר עצמו עלה ב מסגרת משטר כ ה_ זה","לא שיננו ב __ _של_ _הם ש היא מחייבת את_ _הם לבצר את ה דמוקרטיה ( עוד דוגמה ל תגובה סטריאוטיפית : מה עניין ה משטר ה דמוקרטי ל כאן , כאשר היטלר עצמו עלה ל שלטון","לא שיננו ב __ _של_ _הם ש היא מחייבת את_ _הם לבצר את ה דמוקרטיה ( עוד דוגמה ל תגובה סטריאוטיפית : מה עניין ה משטר ה דמוקרטי ל כאן , כאשר היטלר עצמו עלה ב משטר",ל שלטון,ב משטר,עלה,ל ה_ שלטון,ב מסגרת משטר כ ה_ זה,3,6,ל,ב,שלטון,משטר,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"אבל כל מה ש מובן כלפי אדם פרטי הופך ב ה_ שנים ה אחרונות , ב אגפים מסוימים של ה חברה , להיות בלתי מובן כש מדובר ב ה_ שואה .",אבל כל מה ש מובן כלפי אדם פרטי הופך ב ה_ שנים ה אחרונות,אבל כל מה ש מובן כלפי אדם פרטי הופך ב אגפים מסוימים של ה חברה,אבל כל מה ש מובן כלפי אדם פרטי הופך ב שנים,אבל כל מה ש מובן כלפי אדם פרטי הופך ב אגפים,ב שנה,ב אגף,הפך,ב ה_ שנים ה אחרונות,ב אגפים מסוימים של ה חברה,5,6,ב,ב,שנה,אגף,NOUN,NOUN,prepositional,prepositional,Postverbal,Hebrew
"איש לא הצליח לרפא את_ _הוא , עד ש בא אותו אדם ש הסתובב אתו _הוא מתחת ל ה_ שולחן , ליקט גרגרים , ו ב תהליך הדרגתי ו ממושך שיכנע את_ _הוא ש גם תרנגול - הודו יכול לשבת ליד ה שולחן , להתלבש ו לאכול "" כמו בן - אדם "" .","איש לא הצליח לרפא את_ _הוא , עד ש בא אותו אדם ש הסתובב אתו _הוא","איש לא הצליח לרפא את_ _הוא , עד ש בא אותו אדם ש הסתובב מתחת ל ה_ שולחן","איש לא הצליח לרפא את_ _הוא , עד ש בא אותו אדם ש הסתובב אתו _הוא","איש לא הצליח לרפא את_ _הוא , עד ש בא אותו אדם ש הסתובב מתחת שולחן",את הוא,מתחת שולחן,הסתובב,אתו _הוא,מתחת ל ה_ שולחן,2,4,את,מתחת,הוא,שולחן,PRON,NOUN,prepositional,prepositional,Postverbal,Hebrew
"ל הזמנה של ארגון ב ניו - יורק לבוא ל הרצאה של מאיר כהנא לא נענו יותר מ ששים איש , אבל אלפי יהודים נכחו ב ה_ לוויה ה סמלית ש תומך_ _של_ _הוא ערכו ל_ _הוא לפני העברת ה ארון ל ה_ ארץ .","ל הזמנה של ארגון ב ניו - יורק לבוא ל הרצאה של מאיר כהנא לא נענו יותר מ ששים איש , אבל אלפי יהודים נכחו ב ה_ לוויה ה סמלית ש תומך_ _של_ _הוא ערכו ל_ _הוא","ל הזמנה של ארגון ב ניו - יורק לבוא ל הרצאה של מאיר כהנא לא נענו יותר מ ששים איש , אבל אלפי יהודים נכחו ב ה_ לוויה ה סמלית ש תומך_ _של_ _הוא ערכו לפני העברת ה ארון ל ה_ ארץ","ל הזמנה של ארגון ב ניו - יורק לבוא ל הרצאה של מאיר כהנא לא נענו יותר מ ששים איש , אבל אלפי יהודים נכחו ב ה_ לוויה ה סמלית ש תומך_ _של_ _הוא ערכו ל_ _הוא","ל הזמנה של ארגון ב ניו - יורק לבוא ל הרצאה של מאיר כהנא לא נענו יותר מ ששים איש , אבל אלפי יהודים נכחו ב ה_ לוויה ה סמלית ש תומך_ _של_ _הוא ערכו לפני העברת",ל הוא,לפני העברה,ערך,ל_ _הוא,לפני העברת ה ארון ל ה_ ארץ,2,7,ל,לפני,הוא,העברה,PRON,NOUN,prepositional,prepositional,Postverbal,Hebrew
"מעולם לא עלה בידי כהנא להזעיק רבבות בני אדם ל אסיפה או הפגנה כלשהי , אבל אחרי ארון_ _של_ _הוא ב ירושלים הלכו המונים .","מעולם לא עלה בידי כהנא להזעיק רבבות בני אדם ל אסיפה או הפגנה כלשהי , אבל אחרי ארון_ _של_ _הוא","מעולם לא עלה בידי כהנא להזעיק רבבות בני אדם ל אסיפה או הפגנה כלשהי , אבל ב ירושלים","מעולם לא עלה בידי כהנא להזעיק רבבות בני אדם ל אסיפה או הפגנה כלשהי , אבל אחרי ארון_","מעולם לא עלה בידי כהנא להזעיק רבבות בני אדם ל אסיפה או הפגנה כלשהי , אבל ב ירושלים",אחרי ארון,ב ירושלים,הלך,אחרי ארון_ _של_ _הוא,ב ירושלים,4,2,אחרי,ב,ארון,ירושלים,NOUN,PROPN,prepositional,prepositional,Preverbal,Hebrew
