Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
""" Surplus tersebut didukung oleh surplus pada neraca transaksi berjalan sebesar 8,9 miliar dolar AS dan surplus neraca modal dan finansial sebesar 4,9 miliar dolar AS , "" kata Gubernur Bank Indonesia Burhanudin Abdullah pada rapat kerja dengan DPR RI Komisi XI di Jakarta , Jumat dini hari .",""" Surplus tersebut didukung oleh surplus pada neraca transaksi berjalan sebesar 8,9 miliar dolar AS dan surplus neraca modal dan finansial sebesar 4,9 miliar dolar AS , "" kata Gubernur Bank Indonesia Burhanudin Abdullah pada rapat kerja dengan DPR RI Komisi XI",""" Surplus tersebut didukung oleh surplus pada neraca transaksi berjalan sebesar 8,9 miliar dolar AS dan surplus neraca modal dan finansial sebesar 4,9 miliar dolar AS , "" kata Gubernur Bank Indonesia Burhanudin Abdullah di Jakarta",""" Surplus tersebut didukung oleh surplus pada neraca transaksi berjalan sebesar 8,9 miliar dolar AS dan surplus neraca modal dan finansial sebesar 4,9 miliar dolar AS , "" kata Gubernur Bank Indonesia Burhanudin Abdullah pada rapat",""" Surplus tersebut didukung oleh surplus pada neraca transaksi berjalan sebesar 8,9 miliar dolar AS dan surplus neraca modal dan finansial sebesar 4,9 miliar dolar AS , "" kata Gubernur Bank Indonesia Burhanudin Abdullah di Jakarta",pada rapat,di Jakarta,kata,pada rapat kerja dengan DPR RI Komisi XI,di Jakarta,8,2,pada,di,rapat,Jakarta,NOUN,PROPN,prepositional,prepositional,Postverbal,Indonesian
Kedua finalis kemudian berpelukan sebelum Ware mengucapkan terima kasih kepada para pendukung nya dan berjalan di atas catwalk untuk terakhir kali .,Kedua finalis kemudian berpelukan sebelum Ware mengucapkan terima kasih kepada para pendukung nya dan berjalan di atas catwalk,Kedua finalis kemudian berpelukan sebelum Ware mengucapkan terima kasih kepada para pendukung nya dan berjalan untuk terakhir kali,Kedua finalis kemudian berpelukan sebelum Ware mengucapkan terima kasih kepada para pendukung nya dan berjalan di catwalk,Kedua finalis kemudian berpelukan sebelum Ware mengucapkan terima kasih kepada para pendukung nya dan berjalan untuk kali,di catwalk,untuk kali,jalan,di atas catwalk,untuk terakhir kali,3,3,di,untuk,catwalk,kali,X,NOUN,prepositional,prepositional,Postverbal,Indonesian
"Menurut nya , transaksi pembelian saham tersebut berlangsung pada 5 September hingga 14 September 2007 dengan harga pembelian rata-rata sebesar Rp 289 per saham dengan tujuan untuk kepemilikan strategis .","Menurut nya , transaksi pembelian saham tersebut berlangsung pada 5 September hingga 14 September 2007 dengan harga pembelian rata-rata sebesar Rp 289 per saham","Menurut nya , transaksi pembelian saham tersebut berlangsung pada 5 September hingga 14 September 2007 dengan tujuan untuk kepemilikan strategis","Menurut nya , transaksi pembelian saham tersebut berlangsung pada 5 September hingga 14 September 2007 dengan harga","Menurut nya , transaksi pembelian saham tersebut berlangsung pada 5 September hingga 14 September 2007 dengan tujuan",dengan harga,dengan tuju,langsung,dengan harga pembelian rata-rata sebesar Rp 289 per saham,dengan tujuan untuk kepemilikan strategis,9,5,dengan,dengan,harga,tuju,NOUN,NOUN,prepositional,prepositional,Postverbal,Indonesian
"Salah satu dari pihak yang berselisih , adalah Anthony Thomas ahli konstruksi dari Kalifornia yang mengatakan dia telah membayar kepada dua orang agen permata Brasil senilai US $ 60.000 untuk jamrud tersebut tak lama setelah ditemukan sembilan tahun lalu .","Salah satu dari pihak yang berselisih , adalah Anthony Thomas ahli konstruksi dari Kalifornia yang mengatakan dia telah membayar kepada dua orang agen permata Brasil","Salah satu dari pihak yang berselisih , adalah Anthony Thomas ahli konstruksi dari Kalifornia yang mengatakan dia telah membayar untuk jamrud tersebut","Salah satu dari pihak yang berselisih , adalah Anthony Thomas ahli konstruksi dari Kalifornia yang mengatakan dia telah membayar kepada orang","Salah satu dari pihak yang berselisih , adalah Anthony Thomas ahli konstruksi dari Kalifornia yang mengatakan dia telah membayar untuk jamrud",kepada orang,untuk jamrud,bayar,kepada dua orang agen permata Brasil,untuk jamrud tersebut,6,3,kepada,untuk,orang,jamrud,NOUN,NOUN,prepositional,prepositional,Postverbal,Indonesian
"Pemberitahuan Badan Pengawas Pasar Modal dan Lembaga Keuangan ( Bapepam - LK ) melalui situs resmi nya di Jakarta , Jumat , menyebutkan pencabutan izin usaha itu dikarenakan ada nya pengembalian izin usaha .",Pemberitahuan Badan Pengawas Pasar Modal dan Lembaga Keuangan ( Bapepam - LK ) melalui situs resmi nya,Pemberitahuan Badan Pengawas Pasar Modal dan Lembaga Keuangan ( Bapepam - LK ) di Jakarta,Pemberitahuan Badan Pengawas Pasar Modal dan Lembaga Keuangan ( Bapepam - LK ) melalui situs,Pemberitahuan Badan Pengawas Pasar Modal dan Lembaga Keuangan ( Bapepam - LK ) di Jakarta,lalu situs,di Jakarta,sebut,melalui situs resmi nya,di Jakarta,4,2,lalu,di,situs,Jakarta,NOUN,PROPN,prepositional,prepositional,Preverbal,Indonesian
Menurut nya untuk akuisisi ini perseroan akan melakukan rights issue .,Menurut nya,untuk akuisisi ini,Menurut nya,untuk akuisisi,turut nya,untuk akuisisi,laku,Menurut nya,untuk akuisisi ini,2,3,turut,untuk,nya,akuisisi,PRON,NOUN,prepositional,prepositional,Preverbal,Indonesian
""" Perusahaan pelayaran PT Arpeni Pratama Ocean Line Tbk ( APOL ) akan membeli dua unit tanker dengan nilai sekitar 100 juta dolar AS yang akan dikirim pada tahun 2008 , "" kata Direktur / Sekretaris Perusahaan APOL Ronald Nangoi , dalam laporan nya kepada Bursa Efek Jakarta ( BEJ ) di Jakarta , akhir pekan ini .",""" Perusahaan pelayaran PT Arpeni Pratama Ocean Line Tbk ( APOL ) akan membeli dua unit tanker dengan nilai sekitar 100 juta dolar AS yang akan dikirim pada tahun 2008 , "" kata Direktur / Sekretaris Perusahaan APOL Ronald Nangoi , dalam laporan nya kepada Bursa Efek Jakarta ( BEJ )",""" Perusahaan pelayaran PT Arpeni Pratama Ocean Line Tbk ( APOL ) akan membeli dua unit tanker dengan nilai sekitar 100 juta dolar AS yang akan dikirim pada tahun 2008 , "" kata Direktur / Sekretaris Perusahaan APOL Ronald Nangoi , di Jakarta",""" Perusahaan pelayaran PT Arpeni Pratama Ocean Line Tbk ( APOL ) akan membeli dua unit tanker dengan nilai sekitar 100 juta dolar AS yang akan dikirim pada tahun 2008 , "" kata Direktur / Sekretaris Perusahaan APOL Ronald Nangoi , dalam laporan",""" Perusahaan pelayaran PT Arpeni Pratama Ocean Line Tbk ( APOL ) akan membeli dua unit tanker dengan nilai sekitar 100 juta dolar AS yang akan dikirim pada tahun 2008 , "" kata Direktur / Sekretaris Perusahaan APOL Ronald Nangoi , di Jakarta",dalam lapor,di Jakarta,kata,dalam laporan nya kepada Bursa Efek Jakarta ( BEJ ),di Jakarta,10,2,dalam,di,lapor,Jakarta,NOUN,PROPN,prepositional,prepositional,Postverbal,Indonesian
"Menurut Fitri , dalam perjanjian ini perseroan melaksanakan jasa manajemen dan teknik untuk mengelola lahan kebun dan pabrik kelapa sawit milik GIN seluas 10.815,82 hektar yang berlokasi di Kecamatan Pelangsiran , Kabupaten Indragirihilir , Riau .",Menurut Fitri,dalam perjanjian ini,Menurut Fitri,dalam perjanjian,turut Fitri,dalam janji,laksana,Menurut Fitri,dalam perjanjian ini,2,3,turut,dalam,Fitri,janji,PROPN,NOUN,prepositional,prepositional,Preverbal,Indonesian
"Menurut dia , dengan pertumbuhan sektor riil tersebut diprediksi dapat mendorong pertumbuhan Pendapatan Domestik Bruto ( PDB ) selama kuartal II , naik dibanding kuartal I .",Menurut dia,dengan pertumbuhan sektor riil tersebut,Menurut dia,dengan pertumbuhan,turut dia,dengan tumbuh,diprediksi,Menurut dia,dengan pertumbuhan sektor riil tersebut,2,5,turut,dengan,dia,tumbuh,PRON,NOUN,prepositional,prepositional,Preverbal,Indonesian
""" Apresiasi nilai tukar juga telah membantu mengurangi rasio utang pemerintah dari posisi tertinggi 100 persen dari PDB pada 2000 menjadi diharapkan 34 persen pada 2008 , "" kata Aninda Mitra , analis Moody 's untuk Indonesia .",""" Apresiasi nilai tukar juga telah membantu mengurangi rasio utang pemerintah dari posisi tertinggi 100 persen dari PDB",""" Apresiasi nilai tukar juga telah membantu mengurangi rasio utang pemerintah pada 2000",""" Apresiasi nilai tukar juga telah membantu mengurangi rasio utang pemerintah dari posisi",""" Apresiasi nilai tukar juga telah membantu mengurangi rasio utang pemerintah pada 2000",dari posisi,pada 2000,kurang,dari posisi tertinggi 100 persen dari PDB,pada 2000,7,2,dari,pada,posisi,2000,NOUN,NUM,prepositional,prepositional,Postverbal,Indonesian
""" Tapi ke depan , dengan tindakan yang dilakukan ' The Fed ' dan semua mengekspektasikan ' The Fed ' akan melakukan pemotongan suku bunga dan itu mudah-mudahan dapat mengurangi dampak ' subprime mortgage ' , akan memberikan dampak positif terhadap nilai tukar rupiah , "" kata nya .",""" Tapi ke depan",""" Tapi dengan tindakan yang dilakukan ' The Fed ' dan semua mengekspektasikan ' The Fed ' akan melakukan pemotongan suku bunga dan itu mudah-mudahan dapat mengurangi dampak ' subprime mortgage '",""" Tapi ke depan",""" Tapi dengan tindakan",ke depan,dengan tindak,beri,ke depan,dengan tindakan yang dilakukan ' The Fed ' dan semua mengekspektasikan ' The Fed ' akan melakukan pemotongan suku bunga dan itu mudah-mudahan dapat mengurangi dampak ' subprime mortgage ',2,30,ke,dengan,depan,tindak,NOUN,NOUN,prepositional,prepositional,Preverbal,Indonesian
RUPSLB juga akan meminta persetujuan penyelesaian piutang perseroan pada PT Barito Pacific Lumber dan PT Tunggal Setia Pratama dengan cara mengalihkan piutang tersebut kepada PT Inter Petrindo Inti Citra ( IPIC ) sebagai bagian pembayaran harga pembelian saham IPIC pada Chandra Asri oleh perseroan .,RUPSLB juga akan meminta persetujuan penyelesaian piutang perseroan pada PT Barito Pacific Lumber dan PT Tunggal Setia Pratama dengan cara mengalihkan piutang tersebut kepada PT Inter Petrindo Inti Citra ( IPIC ),RUPSLB juga akan meminta persetujuan penyelesaian piutang perseroan pada PT Barito Pacific Lumber dan PT Tunggal Setia Pratama dengan cara mengalihkan piutang tersebut sebagai bagian pembayaran harga pembelian saham IPIC pada Chandra Asri oleh perseroan,RUPSLB juga akan meminta persetujuan penyelesaian piutang perseroan pada PT Barito Pacific Lumber dan PT Tunggal Setia Pratama dengan cara mengalihkan piutang tersebut kepada PT,RUPSLB juga akan meminta persetujuan penyelesaian piutang perseroan pada PT Barito Pacific Lumber dan PT Tunggal Setia Pratama dengan cara mengalihkan piutang tersebut sebagai bagian,kepada PT,bagai bagi,alih,kepada PT Inter Petrindo Inti Citra ( IPIC ),sebagai bagian pembayaran harga pembelian saham IPIC pada Chandra Asri oleh perseroan,9,12,kepada,bagai,PT,bagi,PROPN,NOUN,prepositional,prepositional,Postverbal,Indonesian
Pemenang kejuaraan karaoke dunia ini berasal dari Finlandia untuk kategori penyanyi pria dan wanita terbaik .,Pemenang kejuaraan karaoke dunia ini berasal dari Finlandia,Pemenang kejuaraan karaoke dunia ini berasal untuk kategori penyanyi pria dan wanita terbaik,Pemenang kejuaraan karaoke dunia ini berasal dari Finlandia,Pemenang kejuaraan karaoke dunia ini berasal untuk kategori,dari Finlandia,untuk kategori,asal,dari Finlandia,untuk kategori penyanyi pria dan wanita terbaik,2,7,dari,untuk,Finlandia,kategori,PROPN,NOUN,prepositional,prepositional,Postverbal,Indonesian
"Menurut Menkeu , dalam rapat kerja dengan Panitia Ad Hoc ( PAH ) DPD di Jakarta , Selasa , surplus anggaran ini berasal dari penerimaan negara periode Januari - Oktober mencapai Rp 524,3 triliun 75,5 persen dari target Anggaran Penerimaan dan Belanja Negara - Perubahan / APBN-P dikurangi belanja negara Rp 506,6 triliun 67,3 persen dari APBN-P .",Menurut Menkeu,"dalam rapat kerja dengan Panitia Ad Hoc ( PAH ) DPD di Jakarta , Selasa",Menurut Menkeu,dalam rapat,turut Menkeu,dalam rapat,asal,Menurut Menkeu,"dalam rapat kerja dengan Panitia Ad Hoc ( PAH ) DPD di Jakarta , Selasa",2,15,turut,dalam,Menkeu,rapat,NOUN,NOUN,prepositional,prepositional,Preverbal,Indonesian
