Order,Len,Len_c,Semantic_closeness,Semantic_closeness_c,Lexical_frequency,Lexical_frequency_c,Predictability,Predictability_c,Pronominality,Verb,Position
1,-6,-1,0.29386996587823905,1,1.5290476e-05,1,0.0010020279752637196,1,0,kata,Postverbal
1,0,0,-0.18227707859638004,-1,1.2239998e-05,1,-6.994804973636803e-05,-1,0,jalan,Postverbal
1,-4,-1,0.035921095347713594,1,-1.253019e-06,-1,0.0005702044738226109,1,0,langsung,Postverbal
1,-3,-1,-0.0034397699266882076,-1,-4.774216e-06,-1,0.0021185573596879115,1,0,bayar,Postverbal
1,-8,-1,0.3288957946636138,1,1.542641e-05,1,0.0004197232618599056,1,0,kata,Postverbal
1,-5,-1,0.17440699678016552,1,7.37721e-06,1,0.002258646786883589,1,0,kurang,Postverbal
1,3,1,-0.29031184844980795,-1,-1.9799039999999998e-07,-1,-0.0011568544665057079,-1,0,alih,Postverbal
1,5,1,0.1889387318660326,1,1.042137e-07,1,0.00975889247300954,1,0,asal,Postverbal
1,3,1,-0.4453594103762196,-1,1.0056e-06,1,-0.0010773451344655571,-1,0,bermula,Postverbal
1,-2,-1,0.3596982433460603,1,-3.4500000000000004e-06,-1,-0.0005415480010402263,-1,0,didirikan,Postverbal
1,3,1,-0.03347206054090679,-1,-1.6177200000000003e-06,-1,0.011303597699863666,1,0,dibuat,Postverbal
1,-2,-1,0.27765052404400314,1,7.266200000000001e-06,1,-0.003667655344220644,-1,0,dikepalai,Postverbal
1,-2,-1,-0.2472053161014494,-1,6.148000000000001e-06,1,-0.0022467730856361445,-1,0,menlanjutkan,Postverbal
1,20,1,-0.19290583310808818,-1,-1.1751999999999998e-07,-1,0.021516224450539467,1,0,dibantu,Postverbal
1,1,1,0.06294338780343317,1,7.439999898000001e-06,1,0.006701688402554806,1,0,dibubarkan,Postverbal
1,2,1,-0.029938299711604832,-1,7.328424e-06,1,0.001845215366810704,1,0,dipindah,Postverbal
1,-2,-1,0.09625120546315818,1,7.171200000000001e-06,1,-0.00026319869114110883,-1,0,dibuka,Postverbal
1,4,1,-0.11361214935618524,-1,4.898510000000001e-07,1,0.001610407812141501,1,0,berrubah,Postverbal
1,0,0,0.007775479418883374,1,-1.28212e-07,-1,0.008815340112693026,1,0,naik,Postverbal
1,4,1,0.19751820700262065,1,3.3155039999999995e-06,1,-0.0012423515474456748,-1,0,diiringi,Postverbal
1,0,0,-0.38061922952433,-1,2.596e-06,1,-0.0014277808299975048,-1,0,menjadi,Postverbal
1,0,0,-0.33834668278660435,-1,6.586000000000001e-06,1,-0.010089609281675016,-1,0,menrekam,Postverbal
1,10,1,0.10968993566655916,1,4.127000000000005e-08,1,-0.00196176642467083,-1,0,menjadi,Postverbal
1,1,1,0.011197015739270288,1,1.7979999999999997e-05,1,-0.003010355451512181,-1,0,menyeruak,Postverbal
1,-2,-1,-0.0822417422823194,-1,1.0670961900000001e-05,1,-0.009271311492209722,-1,0,diawali,Postverbal
1,2,1,-0.25147877710877486,-1,-2.064348e-06,-1,-0.003909490247338776,-1,0,ada,Postverbal
1,9,1,0.10218640155397396,1,1.1501906700000001e-07,1,-0.0053567581590755475,-1,0,berinteraksi,Postverbal
1,3,1,-0.3043100906989663,-1,2.81208e-06,1,-0.032529476652762734,-1,0,tiba,Postverbal
1,-3,-1,0.04337498487852659,1,1.8110410000000004e-06,1,0.011888438903840615,1,0,terganggu,Postverbal
1,-1,-1,0.053620821790145434,1,1.9045989e-07,1,-0.003524216913021405,-1,0,dinobatkan,Postverbal
1,2,1,0.3755793620762202,1,-9.890099999999998e-07,-1,0.010060622807307795,1,0,terdapat,Postverbal
1,-2,-1,0.4495993823312804,1,2.325000000000001e-07,1,0.0005154611035455003,1,0,mencetak,Postverbal
1,1,1,-0.2861616501159918,-1,-5.199999999999993e-07,-1,0.0008672699546178331,1,0,menamatkan,Postverbal
1,0,0,0.18374070541137683,1,4.650495e-06,1,0.001234377777686757,1,0,dirayakan,Postverbal
1,2,1,-0.071850485269315,-1,1.1670300000000001e-07,1,-0.022159808155587046,-1,0,disutradarai,Postverbal
1,0,0,0.3340905844003006,1,2.32482e-05,1,-0.0070737239173328526,-1,0,digunakan,Postverbal
1,-1,-1,-0.19726373410679687,-1,-7.278936e-06,-1,0.020534988047617442,1,0,dimulai,Postverbal
1,3,1,-0.32770672059174166,-1,-3.88713e-08,-1,0.0018064207570048785,1,0,dikenal,Postverbal
1,0,0,0.02009539943404566,1,-1.7826e-07,-1,0.003457076150280347,1,0,bermain,Postverbal
1,-6,-1,0.059230760824196704,1,6.037100000000002e-09,1,-0.0006257836048229048,-1,0,terhubung,Postverbal
1,0,0,0.009577883669721093,1,-1.5519998000000002e-05,-1,0.009069837044300644,1,0,manggung,Postverbal
1,-8,-1,-0.01579307889981263,-1,-2.3435999999999994e-07,-1,0.0056454127220743056,1,0,dimulai,Postverbal
1,-1,-1,0.3812772653660468,1,1.2764876e-06,1,0.0095437184975109,1,0,lulus,Postverbal
1,1,1,0.0938673487860453,1,2.0371070000000003e-06,1,-0.0015317386900762786,-1,0,diteruskan,Postverbal
1,14,1,-0.051365285401517025,-1,1.479658e-06,1,-0.001892871699452292,-1,0,muncul,Postverbal
1,-1,-1,-0.369523221396698,-1,-5.329159999999999e-07,-1,0.0093787598940821,1,0,menadakan,Postverbal
1,0,0,-0.13959261830894232,-1,-2.833152e-06,-1,-0.0013897310387529505,-1,0,diserialkan,Postverbal
1,5,1,0.013132664150958873,1,-5.6164399999999994e-08,-1,-0.004025233483801127,-1,0,ditempatkan,Postverbal
1,1,1,0.00016189686621320698,1,-6.45209397e-07,-1,0.0015990548388281622,1,0,pergi,Postverbal
1,0,0,-0.15043363280743066,-1,1.2085029e-05,1,-0.0058640801547082955,-1,0,masuk,Postverbal
1,1,1,-0.05273464688973134,-1,-1.859435e-06,-1,0.0007949340134404403,1,0,didasarkan,Postverbal
1,-1,-1,0.1491056737831959,1,4.155895e-06,1,-0.0031816380251251664,-1,1,dicintai,Postverbal
1,1,1,0.1081822106226909,1,-1.246936e-06,-1,0.006764190925195757,1,0,dilihat,Postverbal
1,2,1,-0.023896039518940815,-1,-1.4804196e-07,-1,-0.005561019127068079,-1,0,dianut,Postverbal
1,4,1,0.07676714673631574,1,-7.292549999999999e-07,-1,-0.005890705852006239,-1,0,dikaitkan,Postverbal
1,-2,-1,-0.08362065395625298,-1,7.281411e-06,1,-0.003075369623896207,-1,0,hijrah,Postverbal
1,31,1,0.040403635245176095,1,-1.9463900000000003e-06,-1,0.012497445248827788,1,0,dilaksanakan,Postverbal
1,1,1,-0.06857967155292494,-1,6.903525000000001e-06,1,0.0009249439146342686,1,0,berakhir,Postverbal
1,3,1,-0.4182572754974596,-1,4.272e-06,1,-0.006076996633522791,-1,0,bermain,Postverbal
1,14,1,0.05715415475663904,1,-2.4413463e-05,-1,-0.0021733397689733813,-1,0,bermunculan,Postverbal
1,5,1,0.05602922639786101,1,5.358000000000001e-08,1,-0.001780979214063949,-1,0,dibunuh,Postverbal
1,1,1,-0.0330339543969026,-1,7.433950000000001e-06,1,-0.002243454994896865,-1,0,dilakukan,Postverbal
1,0,0,0.034873491247817516,1,1.7787897e-08,1,-0.002465881710892792,-1,0,runtuh,Postverbal
1,4,1,-0.1769646768162912,-1,-2.1391853200000002e-05,-1,-0.002266685050258066,-1,0,bermusik,Postverbal
1,0,0,-0.35614137109213606,-1,-9.128803500000001e-07,-1,0.000287043463746417,1,0,menmiliki,Postverbal
1,2,1,-0.3736083900202887,-1,1.32568e-06,1,-0.007983269848021779,-1,1,dirilis,Postverbal
1,-10,-1,-0.09765711006022765,-1,-2.87426e-05,-1,0.0136554021893589,1,0,ditempatkan,Postverbal
1,0,0,-0.026414577014716084,-1,-2.1697599999999997e-06,-1,0.00027816738775565675,1,0,singgah,Postverbal
1,1,1,-0.27527396512642305,-1,-8.9396e-07,-1,-0.012418869107800545,-1,0,mendaftar,Postverbal
1,0,0,0.3056694121560209,1,-6.526000000000001e-06,-1,0.0039042893206230334,1,0,lulus,Postverbal
1,5,1,-0.03637255172696119,-1,-1.6637300000000002e-06,-1,0.0006316905035064213,1,0,kembali,Postverbal
1,-1,-1,0.1435363917804678,1,-1.5095989300000003e-07,-1,-1.7721618944088746e-05,-1,0,bermain,Postverbal
1,3,1,0.14402680024299744,1,1.7600060000000002e-05,1,-0.004557722921413099,-1,0,pergi,Postverbal
1,13,1,-0.03153563926236547,-1,8.614e-09,1,-0.0055966190979380714,-1,0,ditafsirkan,Postverbal
1,-1,-1,0.09378617847792353,1,-7.433279999999999e-06,-1,0.012192804047906902,1,0,berbicara,Postverbal
1,5,1,-0.22259229451077941,-1,7.378200000000001e-06,1,-0.004374923323095858,-1,0,mendirikan,Postverbal
1,0,0,0.25616114144262253,1,-7.520000000000002e-07,-1,-0.002260804020815854,-1,0,terputus,Postverbal
1,-3,-1,-0.05301359106159148,-1,1.3679999999999974e-08,1,-0.016304043659107648,-1,0,menraih,Postverbal
1,1,1,0.11343024682969177,1,5.8474999999999986e-08,1,-0.0007572030788893791,-1,0,terpilih,Postverbal
1,0,0,0.14413255757273136,1,-1.75372e-06,-1,0.0037279489508108554,1,0,masuk,Postverbal
1,0,0,-0.0876014363006174,-1,1.0669e-07,1,-0.00271257081957732,-1,0,disebutkan,Postverbal
1,2,1,-0.3159142817669154,-1,3.6742000000000003e-06,1,-0.009147311157326476,-1,0,terbit,Postverbal
1,1,1,0.12403830335227756,1,-6.0332e-08,-1,-0.0047851211245091285,-1,0,dibuat,Postverbal
1,-6,-1,0.3099266641738555,1,3.1980000000001005e-08,1,9.646990865430638e-05,1,0,disebut,Postverbal
1,-2,-1,0.31105669076553377,1,1.225999999999999e-07,1,-0.0063992391773768365,-1,0,dirilis,Postverbal
1,0,0,0.06934212583678911,1,9.7177e-07,1,-0.002427653090531945,-1,0,dikenal,Postverbal
1,-10,-1,0.25713294198000497,1,1.3864e-06,1,-0.008503331069647846,-1,0,ditambahkan,Postverbal
1,0,0,0.285005752112231,1,-3.24162e-06,-1,-0.0054853987284164685,-1,0,dikenal,Postverbal
1,0,0,-0.21365331545060096,-1,-2.9238299999999995e-07,-1,-0.00629545159907674,-1,0,menterbitkan,Postverbal
1,18,1,-0.2712588087617322,-1,2.2989939700000002e-07,1,-0.042826669362104997,-1,0,kembali,Postverbal
1,6,1,-0.04468566493503656,-1,2.393564e-06,1,-0.002807755395034528,-1,0,dipilih,Postverbal
1,10,1,0.2517513456284939,1,5.3731e-07,1,0.007189124595669338,1,0,berasal,Postverbal
1,2,1,-0.1034871172234823,-1,-9.751859999999998e-06,-1,0.004085630440923804,1,0,bunuh,Postverbal
1,20,1,0.05516834791149444,1,-2.1686999999999998e-07,-1,0.0006795760011579777,1,0,menjadi,Postverbal
1,2,1,-0.0563820448044931,-1,-1.0058999999999998e-07,-1,-0.0047513997644211825,-1,0,bergabung,Postverbal
1,-7,-1,0.08993733442056762,1,-6.174759999999999e-06,-1,0.007456460563100897,1,0,terkunci,Postverbal
1,0,0,0.37379531097709323,1,-7.240000000000001e-06,-1,0.0024050643830085816,1,0,diterbitkan,Postverbal
1,4,1,0.10232117805893476,1,2.75405e-09,1,0.0023272404400133118,1,0,dikeluarkan,Postverbal
1,15,1,0.32884266356130376,1,6.076199999999992e-08,1,-0.004651710613390536,-1,0,terbuat,Postverbal
1,-1,-1,0.4356927879530363,1,8.08e-06,1,0.0013157855402716745,1,0,didirikan,Postverbal
1,3,1,0.13753860461008893,1,-4.45974e-06,-1,-0.0020115391124898574,-1,0,mendirikan,Postverbal
1,14,1,-0.01779606215370838,-1,-2.26278e-06,-1,0.00634607765976225,1,0,diadakan,Postverbal
1,13,1,-0.34266671999370324,-1,-1.2628200000000001e-06,-1,-0.01087172701221295,-1,0,mendirikan,Postverbal
1,-11,-1,0.09502623657120057,1,5.994500000000001e-06,1,0.003812769771843527,1,0,menrekam,Postverbal
1,0,0,-0.025441163457437188,-1,7.439999510000001e-06,1,-0.002641221589730458,-1,0,dipulihkan,Postverbal
1,-2,-1,0.08094822022709414,1,-1.0315332000000002e-05,-1,0.003959812980501187,1,0,diadakan,Postverbal
1,3,1,-0.24463796971358417,-1,1.1867999999999999e-05,1,-0.0040448735963435345,-1,0,dikenal,Postverbal
1,3,1,0.0772170049000126,1,2.032079e-06,1,-0.000662892897911882,-1,0,imbang,Postverbal
1,3,1,-0.09890646917729107,-1,1.7578799999999998e-06,1,0.0037165739969645673,1,-1,menlindungi,Postverbal
1,-3,-1,0.11909859603554424,1,-1.245377e-07,-1,0.003512581077657395,1,0,dikenal,Postverbal
1,0,0,0.20119734470533657,1,-1.5104130000000001e-06,-1,0.0008574415434411398,1,0,mulai,Postverbal
1,13,1,-0.10319293703636612,-1,4.2375e-07,1,-0.002804442123099604,-1,0,dipertunjukkan,Postverbal
1,14,1,0.09247146529024308,1,-1.95299067e-07,-1,0.01772233844477944,1,0,ditemukan,Postverbal
1,0,0,0.009971371034176668,1,-3.184000000000005e-08,-1,-0.0015164272887323582,-1,0,diberikan,Postverbal
1,-2,-1,-0.08223293843297455,-1,2.506857e-06,1,-0.0006172433699155322,-1,0,berlayar,Postverbal
1,1,1,-0.03140552932001173,-1,5.5634588000000005e-05,1,0.008821560264651973,1,0,hidup,Postverbal
1,0,0,0.003155402294993226,1,1.6139999999999998e-05,1,-0.0004287662783737378,-1,0,menjadi,Postverbal
1,1,1,0.028169860069122976,1,-3.42473e-06,-1,0.006650082532487334,1,0,mengali,Postverbal
1,1,1,0.24186168682095488,1,8.37825e-07,1,0.011747596504142921,1,0,tewas,Postverbal
1,0,0,-0.22194997673788155,-1,9.171999999999999e-07,1,-0.0023479707161657704,-1,0,bermain,Postverbal
1,1,1,-0.297349096627059,-1,-6.457398000000001e-08,-1,0.0014171266503463231,1,0,mencari,Postverbal
1,0,0,-0.1071284899194187,-1,-3.909360000000001e-06,-1,-0.0004401409746190854,-1,0,mulai,Postverbal
1,-1,-1,0.4257537769740207,1,-5.574e-06,-1,0.005909242404249837,1,0,didirikan,Postverbal
1,4,1,0.3645458846627714,1,-7.250400000000001e-08,-1,0.005194601781303154,1,0,diadakan,Postverbal
1,2,1,0.09333941813995994,1,3.5989479999999996e-06,1,-1.359384744459291e-05,-1,0,datang,Postverbal
1,-1,-1,0.16330435920233566,1,2.5300300000000003e-06,1,0.00010339438519380018,1,0,tidur,Postverbal
1,5,1,-0.09806244007085807,-1,1.4470789e-07,1,-0.007804775276226139,-1,0,diterbitkan,Postverbal
1,-1,-1,0.30108430243390083,1,-4.680000000000001e-06,-1,0.0010601806106875777,1,0,dibangun,Postverbal
1,9,1,0.11481583660785677,1,3.3047989000000006e-07,1,-0.0080603707588639,-1,0,dibentuk,Postverbal
1,4,1,0.06144549153646356,1,2.5210600000000005e-07,1,-0.005033599368607811,-1,0,dikalahkan,Postverbal
1,2,1,0.13705067299210094,1,2.8841726000000005e-07,1,0.008742613593059279,1,0,dituturkan,Postverbal
1,2,1,0.0874836815193405,1,-2.1677799999999996e-07,-1,0.0011084562543014487,1,0,tampil,Postverbal
1,0,0,-0.15386857168713397,-1,-2.2374e-05,-1,0.010463646319731956,1,0,berkarier,Postverbal
1,-4,-1,-0.20270375810148789,-1,4.461305e-06,1,-0.004902064928982375,-1,0,kembali,Postverbal
1,-3,-1,-0.24319332938582305,-1,1.1673627000000001e-07,1,-0.002632497145754087,-1,0,menhabiskan,Postverbal
1,1,1,-0.08466776996000225,-1,-4.38796e-07,-1,-0.014933046701907093,-1,0,berada,Postverbal
1,-3,-1,0.11688265698727124,1,3.4846000000000005e-06,1,-0.004402119363680401,-1,0,dioperasikan,Postverbal
1,-10,-1,-0.19143806421943915,-1,5.4491e-09,1,0.0006639170417072071,1,-1,mengambarkan,Postverbal
1,2,1,0.028716697117327245,1,2.0418e-08,1,-0.004475876148059221,-1,0,disembuhkan,Postverbal
1,0,0,-0.0787859754570591,-1,1.9924000000000003e-07,1,-0.0022912852827822183,-1,0,bermain,Postverbal
1,6,1,-0.04983398452809046,-1,-2.791122e-08,-1,-0.009354531571465152,-1,0,menperoleh,Postverbal
1,0,0,0.18711153447285145,1,7.638304e-06,1,0.002482130992946807,1,0,naik,Postverbal
1,0,0,-0.29377857959235915,-1,6.0133893e-08,1,-0.0004490799449330396,-1,0,menangkat,Postverbal
1,1,1,-0.04148574906979302,-1,7.3953120000000005e-06,1,-0.00017060567078286404,-1,0,menperoleh,Postverbal
0,-3,-1,0.2227167722605387,1,1.256632e-05,1,0.000949298503381879,1,0,ditanda,Postverbal
0,0,0,0.12879690630561252,1,1.318524e-06,1,-0.00660288539832099,-1,0,dititipkan,Postverbal
0,2,1,-0.47466141670805223,-1,-6.529599999999999e-08,-1,-0.00699906467849154,-1,0,menadakan,Postverbal
0,-2,-1,0.11625209173465903,1,4.3278e-07,1,-0.00016528662571879682,-1,0,dibocorkan,Postverbal
0,-4,-1,-0.016347156064786927,-1,-2.52438e-07,-1,0.000655664675619283,1,1,bertugas,Postverbal
0,18,1,-0.26335493253675846,-1,-1.5855000000000003e-06,-1,-0.004979247044487267,-1,0,berkolaborasi,Postverbal
0,-1,-1,0.3962931196098563,1,7.33277e-07,1,-0.0006629443618623165,-1,0,menrasakan,Postverbal
0,-12,-1,-0.03680082362663191,-1,-2.0373999999999998e-06,-1,-0.00044070056122991197,-1,0,berkembangbiak,Postverbal
0,3,1,0.08322450122175307,1,-1.39586e-06,-1,0.016375406467507125,1,0,dibawakan,Postverbal
0,-5,-1,-0.15984728706550105,-1,3.025999999999998e-08,1,-0.002987121980777996,-1,0,bersaing,Postverbal
0,0,0,0.030627657289734267,1,-2.768e-06,-1,0.00045209963547554466,1,0,terdapat,Postverbal
0,-3,-1,0.08042416862021687,1,-7.429026000000001e-06,-1,0.011279278205443388,1,0,dipugar,Postverbal
0,-2,-1,0.2996800176664834,1,3.434283e-05,1,-0.0016740619903490295,-1,0,digoreng,Postverbal
0,-28,-1,-0.2482604506149688,-1,1.9495042e-06,1,-0.0010072071217706036,-1,0,diambil,Postverbal
0,-6,-1,0.01666978166337832,1,8.258e-07,1,0.0012501360560663866,1,0,ditemukan,Postverbal
0,-12,-1,0.33835909638082007,1,-1.0560300000000001e-06,-1,0.0031577405571777684,1,0,datang,Postverbal
0,-10,-1,0.0013349959822712698,1,4.405794e-06,1,-0.0004134467335937808,-1,0,dilakukan,Postverbal
0,-1,-1,0.05360949795692038,1,-1.223766e-06,-1,0.013475262354999296,1,0,menluncurkan,Postverbal
0,-3,-1,0.22724768782502186,1,4.89673e-06,1,-0.0016816958739773735,-1,0,dipakaikan,Postverbal
0,-1,-1,-0.10988486435534339,-1,2.33814e-06,1,0.005198029306403229,1,0,kembali,Postverbal
0,-13,-1,-0.004475110210272193,-1,2.26176e-06,1,-0.005178087322775582,-1,0,menguncang,Postverbal
0,1,1,-0.056898311063058704,-1,-8.76e-09,-1,0.005224914838361849,1,0,ditempati,Postverbal
0,-53,-1,0.10338216688899127,1,3.594333e-07,1,0.005228083393917338,1,0,dinubuatkan,Postverbal
0,-2,-1,-0.1794434352379676,-1,-1.48199989e-06,-1,0.003822132833732006,1,0,dipopulerkan,Postverbal
0,-14,-1,0.02066314600496877,1,7.4136894e-06,1,0.007903121437907501,1,0,mendapat,Postverbal
0,-1,-1,0.3570672886369245,1,2.8999999628e-05,1,0.000773349812452695,1,0,diperluas,Postverbal
0,-10,-1,0.2679860536388797,1,-8.57314e-07,-1,0.002326231468754769,1,0,bergabung,Postverbal
0,-1,-1,0.02565393054918308,1,-7.157796000000001e-06,-1,0.002459191031603969,1,0,pindah,Postverbal
0,3,1,0.14869178085132928,1,-1.1851900000000002e-07,-1,-0.0048902792102897275,-1,0,ditujukan,Postverbal
0,2,1,-0.027101597504489816,-1,-7.70100000000005e-10,-1,0.0033530078428456456,1,0,menbedakan,Postverbal
0,-2,-1,-0.17586476934304046,-1,6.613881e-08,1,-0.004221282191031128,-1,0,tertera,Postverbal
0,0,0,0.031457276220806574,1,-1.015535e-06,-1,0.000637592344110649,1,0,mentobatkan,Postverbal
0,-7,-1,0.3940835184434912,1,2.975999999999999e-07,1,0.011444446267946273,1,0,lahir,Postverbal
0,-1,-1,-0.21324337006271527,-1,-6.4736939600000005e-06,-1,0.01438168933593964,1,0,kalah,Postverbal
0,-17,-1,-0.09597275912145442,-1,-2.93196e-06,-1,0.007198994918589108,1,0,disiapkan,Postverbal
0,-11,-1,0.20965995437626017,1,7.089299999999997e-08,1,0.0014376737484218527,1,0,dibawa,Postverbal
0,6,1,0.023568185021599908,1,-7.4175600000000005e-06,-1,0.004865972221427817,1,0,digambar,Postverbal
0,-4,-1,0.009468576845298227,1,-1.149469e-08,-1,0.005365400984841062,1,0,dilanjutkan,Postverbal
0,-10,-1,-0.04879222485028534,-1,-1.2545998900000003e-06,-1,0.005046359057024441,1,0,didatangi,Postverbal
0,-1,-1,0.0122617714628529,1,3.689727e-06,1,0.0019358493189765014,1,0,menjadi,Postverbal
0,2,1,-0.3755727770175784,-1,-1.51972e-06,-1,0.00816396696441879,1,0,dimulai,Postverbal
0,0,0,0.15085205192690176,1,-4.07720999583e-06,-1,0.0061845582372646035,1,0,tercatat,Postverbal
0,-14,-1,-0.015215317466300837,-1,-3.0162659999999997e-06,-1,0.0014097095840939211,1,0,diikat,Postverbal
0,-5,-1,-0.03660824498566506,-1,-2.913999999999999e-07,-1,0.008728093708592288,1,0,dibayar,Postverbal
0,0,0,0.02009539943404566,1,-1.7826e-07,-1,0.01221077499604728,1,0,bermain,Postverbal
0,-5,-1,-0.02673752430435372,-1,-3.6570801e-06,-1,0.0031327573345973914,1,0,datang,Postverbal
0,7,1,-0.08531457544741411,-1,9.983090669999998e-07,1,0.002184268625216257,1,0,persekutuan,Postverbal
0,-10,-1,0.05559554926900506,1,1.0771200000000002e-07,1,0.00831753980364025,1,0,mendapat,Postverbal
0,-3,-1,-0.03990825513257518,-1,6.639360000000001e-06,1,-0.0003397827976937551,-1,0,bekerja,Postverbal
0,-2,-1,-0.06406421589737082,-1,5.6118999999999975e-08,1,0.0044257601893503695,1,0,ditunjuk,Postverbal
0,0,0,0.052189352605040484,1,4.5550531e-06,1,0.0014347078324279394,1,0,berlangsung,Postverbal
