Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Taas muistin sen päivän kuin eilisen , silloin kun kävelin Nikon kanssa metsäpolkuja pitkin kouluun .","Taas muistin sen päivän kuin eilisen , silloin kun kävelin Nikon kanssa","Taas muistin sen päivän kuin eilisen , silloin kun kävelin metsäpolkuja pitkin","Taas muistin sen päivän kuin eilisen , silloin kun kävelin Nikon kanssa","Taas muistin sen päivän kuin eilisen , silloin kun kävelin metsäpolkuja pitkin",Niko kanssa,metsä#polku pitkin,kävellä,Nikon kanssa,metsäpolkuja pitkin,2,2,kanssa,pitkin,Niko,metsä#polku,PROPN,NOUN,postpositional,postpositional,Postverbal,Finnish
"Oli yössä hänen kotinsa , ei auringon alla muiden kanssa halunnut onnen perässä juosta , ei kyyneliään vierittää .","Oli yössä hänen kotinsa , ei auringon alla","Oli yössä hänen kotinsa , ei muiden kanssa","Oli yössä hänen kotinsa , ei auringon alla","Oli yössä hänen kotinsa , ei muiden kanssa",aurinko alla,muu kanssa,haluta,auringon alla,muiden kanssa,2,2,alla,kanssa,aurinko,muu,NOUN,PRON,postpositional,postpositional,Preverbal,Finnish
Omaleimaisuutensa vuoksi tuloksia ei tutkijan mukaan voitu yleistää .,Omaleimaisuutensa vuoksi,tutkijan mukaan,Omaleimaisuutensa vuoksi,tutkijan mukaan,omaleimaisuus vuoksi,tutkija mukaan,yleistää,Omaleimaisuutensa vuoksi,tutkijan mukaan,2,2,vuoksi,mukaan,omaleimaisuus,tutkija,NOUN,NOUN,postpositional,postpositional,Preverbal,Finnish
"( 9 ) komission olisi näin ollen saatava valtuudet korvata asiaa koskeva voimassa oleva lainsäädäntö yksinkertaistamalla , joustavammalla ja paremmin kohdennetulla lainsäädännöllä , jota voidaan soveltaa kaikentyyppisiin vertikaalisiin sopimuksiin ; kyseisiä sopimuksia koskevan poikkeusasetuksen soveltamisalan mahdolliselle laajentamiselle on määriteltävä perusteet , kuten markkinaosuusrajat , joilla täsmennetään ne olosuhteet , joissa kyseistä asetusta ei kyseessä olevien sopimusten mahdollisten taloudellisten vaikutusten vuoksi sovelleta ; markkinaosuusrajojen määrittelyssä olisi otettava huomioon kyseisen yrityksen markkinavoima ; tietyt ankarat kilpailun vastaiset vertikaaliset rajoitukset , kuten vähimmäis- ja kiinteät jälleenmyyntihinnat ja tietyn tyyppinen alueellinen taloudellisten etujen suojaaminen , olisi jätettävä asetuksen soveltamisalan ulkopuolelle kyseisen yrityksen markkinaosuudesta riippumatta ,","( 9 ) komission olisi näin ollen saatava valtuudet korvata asiaa koskeva voimassa oleva lainsäädäntö yksinkertaistamalla , joustavammalla ja paremmin kohdennetulla lainsäädännöllä , jota voidaan soveltaa kaikentyyppisiin vertikaalisiin sopimuksiin ; kyseisiä sopimuksia koskevan poikkeusasetuksen soveltamisalan mahdolliselle laajentamiselle on määriteltävä perusteet , kuten markkinaosuusrajat , joilla täsmennetään ne olosuhteet , joissa kyseistä asetusta ei kyseessä olevien sopimusten mahdollisten taloudellisten vaikutusten vuoksi sovelleta ; markkinaosuusrajojen määrittelyssä olisi otettava huomioon kyseisen yrityksen markkinavoima ; tietyt ankarat kilpailun vastaiset vertikaaliset rajoitukset , kuten vähimmäis- ja kiinteät jälleenmyyntihinnat ja tietyn tyyppinen alueellinen taloudellisten etujen suojaaminen , olisi jätettävä asetuksen soveltamisalan ulkopuolelle","( 9 ) komission olisi näin ollen saatava valtuudet korvata asiaa koskeva voimassa oleva lainsäädäntö yksinkertaistamalla , joustavammalla ja paremmin kohdennetulla lainsäädännöllä , jota voidaan soveltaa kaikentyyppisiin vertikaalisiin sopimuksiin ; kyseisiä sopimuksia koskevan poikkeusasetuksen soveltamisalan mahdolliselle laajentamiselle on määriteltävä perusteet , kuten markkinaosuusrajat , joilla täsmennetään ne olosuhteet , joissa kyseistä asetusta ei kyseessä olevien sopimusten mahdollisten taloudellisten vaikutusten vuoksi sovelleta ; markkinaosuusrajojen määrittelyssä olisi otettava huomioon kyseisen yrityksen markkinavoima ; tietyt ankarat kilpailun vastaiset vertikaaliset rajoitukset , kuten vähimmäis- ja kiinteät jälleenmyyntihinnat ja tietyn tyyppinen alueellinen taloudellisten etujen suojaaminen , olisi jätettävä kyseisen yrityksen markkinaosuudesta riippumatta","( 9 ) komission olisi näin ollen saatava valtuudet korvata asiaa koskeva voimassa oleva lainsäädäntö yksinkertaistamalla , joustavammalla ja paremmin kohdennetulla lainsäädännöllä , jota voidaan soveltaa kaikentyyppisiin vertikaalisiin sopimuksiin ; kyseisiä sopimuksia koskevan poikkeusasetuksen soveltamisalan mahdolliselle laajentamiselle on määriteltävä perusteet , kuten markkinaosuusrajat , joilla täsmennetään ne olosuhteet , joissa kyseistä asetusta ei kyseessä olevien sopimusten mahdollisten taloudellisten vaikutusten vuoksi sovelleta ; markkinaosuusrajojen määrittelyssä olisi otettava huomioon kyseisen yrityksen markkinavoima ; tietyt ankarat kilpailun vastaiset vertikaaliset rajoitukset , kuten vähimmäis- ja kiinteät jälleenmyyntihinnat ja tietyn tyyppinen alueellinen taloudellisten etujen suojaaminen , olisi jätettävä soveltamisalan ulkopuolelle","( 9 ) komission olisi näin ollen saatava valtuudet korvata asiaa koskeva voimassa oleva lainsäädäntö yksinkertaistamalla , joustavammalla ja paremmin kohdennetulla lainsäädännöllä , jota voidaan soveltaa kaikentyyppisiin vertikaalisiin sopimuksiin ; kyseisiä sopimuksia koskevan poikkeusasetuksen soveltamisalan mahdolliselle laajentamiselle on määriteltävä perusteet , kuten markkinaosuusrajat , joilla täsmennetään ne olosuhteet , joissa kyseistä asetusta ei kyseessä olevien sopimusten mahdollisten taloudellisten vaikutusten vuoksi sovelleta ; markkinaosuusrajojen määrittelyssä olisi otettava huomioon kyseisen yrityksen markkinavoima ; tietyt ankarat kilpailun vastaiset vertikaaliset rajoitukset , kuten vähimmäis- ja kiinteät jälleenmyyntihinnat ja tietyn tyyppinen alueellinen taloudellisten etujen suojaaminen , olisi jätettävä markkinaosuudesta riippumatta",soveltamis#ala ulkopuolelle,markkina#osuus riippumatta,jättää,asetuksen soveltamisalan ulkopuolelle,kyseisen yrityksen markkinaosuudesta riippumatta,3,4,ulkopuolelle,riippumatta,soveltamis#ala,markkina#osuus,NOUN,NOUN,postpositional,postpositional,Postverbal,Finnish
"( 12 ) samanlaisten sopimusten muodostamien rinnakkaisverkostojen olemassaolosta aiheutuvien seurausten tehokkaan valvonnan varmistamiseksi tietyillä markkinoilla , ryhmäpoikkeusasetuksessa voidaan määrittää edellytykset , joiden vallitessa tällaiset sopimusverkostot voidaan jättää sen asetuksen mukaisen soveltamisen ulkopuolelle , edellytykset voivat perustua esimerkiksi tällaisten sopimusverkostojen kattavuuteen markkinoilla ; komissio oikeutetaan vahvistamaan asetuksella , että tietyillä markkinoilla kyseiset sopimukset täyttävät edellä mainitut ehdot ; tällöin komission on asetettava vähintään kuuden kuukauden pituinen siirtymäaika , jonka päätyttyä ryhmäpoikkeuksen soveltaminen kyseisiin sopimuksiin näillä markkinoilla lakkaa , tällä asetuksella , jolla säädetään ryhmäpoikkeusasetuksen soveltamatta jättämisestä tiettyjä markkinoita koskevien sopimusten osalta , on vaikutuksena perustamissopimuksen 81 artiklan soveltaminen tapauskohtaisesti ; komissio neuvottelee neuvoa-antavan komitean kanssa ennen tällaisen asetuksen antamista ja jäsenvaltion pyynnöstä myös ennen asetusehdotuksen julkaisemista ,","( 12 ) samanlaisten sopimusten muodostamien rinnakkaisverkostojen olemassaolosta aiheutuvien seurausten tehokkaan valvonnan varmistamiseksi tietyillä markkinoilla , ryhmäpoikkeusasetuksessa voidaan määrittää edellytykset , joiden vallitessa tällaiset sopimusverkostot voidaan jättää sen asetuksen mukaisen soveltamisen ulkopuolelle , edellytykset voivat perustua esimerkiksi tällaisten sopimusverkostojen kattavuuteen markkinoilla ; komissio oikeutetaan vahvistamaan asetuksella , että tietyillä markkinoilla kyseiset sopimukset täyttävät edellä mainitut ehdot ; tällöin komission on asetettava vähintään kuuden kuukauden pituinen siirtymäaika , jonka päätyttyä ryhmäpoikkeuksen soveltaminen kyseisiin sopimuksiin näillä markkinoilla lakkaa , tällä asetuksella , jolla säädetään ryhmäpoikkeusasetuksen soveltamatta jättämisestä tiettyjä markkinoita koskevien sopimusten osalta , on vaikutuksena perustamissopimuksen 81 artiklan soveltaminen tapauskohtaisesti ; komissio neuvottelee neuvoa-antavan komitean kanssa","( 12 ) samanlaisten sopimusten muodostamien rinnakkaisverkostojen olemassaolosta aiheutuvien seurausten tehokkaan valvonnan varmistamiseksi tietyillä markkinoilla , ryhmäpoikkeusasetuksessa voidaan määrittää edellytykset , joiden vallitessa tällaiset sopimusverkostot voidaan jättää sen asetuksen mukaisen soveltamisen ulkopuolelle , edellytykset voivat perustua esimerkiksi tällaisten sopimusverkostojen kattavuuteen markkinoilla ; komissio oikeutetaan vahvistamaan asetuksella , että tietyillä markkinoilla kyseiset sopimukset täyttävät edellä mainitut ehdot ; tällöin komission on asetettava vähintään kuuden kuukauden pituinen siirtymäaika , jonka päätyttyä ryhmäpoikkeuksen soveltaminen kyseisiin sopimuksiin näillä markkinoilla lakkaa , tällä asetuksella , jolla säädetään ryhmäpoikkeusasetuksen soveltamatta jättämisestä tiettyjä markkinoita koskevien sopimusten osalta , on vaikutuksena perustamissopimuksen 81 artiklan soveltaminen tapauskohtaisesti ; komissio neuvottelee ennen tällaisen asetuksen antamista ja jäsenvaltion pyynnöstä myös ennen asetusehdotuksen julkaisemista","( 12 ) samanlaisten sopimusten muodostamien rinnakkaisverkostojen olemassaolosta aiheutuvien seurausten tehokkaan valvonnan varmistamiseksi tietyillä markkinoilla , ryhmäpoikkeusasetuksessa voidaan määrittää edellytykset , joiden vallitessa tällaiset sopimusverkostot voidaan jättää sen asetuksen mukaisen soveltamisen ulkopuolelle , edellytykset voivat perustua esimerkiksi tällaisten sopimusverkostojen kattavuuteen markkinoilla ; komissio oikeutetaan vahvistamaan asetuksella , että tietyillä markkinoilla kyseiset sopimukset täyttävät edellä mainitut ehdot ; tällöin komission on asetettava vähintään kuuden kuukauden pituinen siirtymäaika , jonka päätyttyä ryhmäpoikkeuksen soveltaminen kyseisiin sopimuksiin näillä markkinoilla lakkaa , tällä asetuksella , jolla säädetään ryhmäpoikkeusasetuksen soveltamatta jättämisestä tiettyjä markkinoita koskevien sopimusten osalta , on vaikutuksena perustamissopimuksen 81 artiklan soveltaminen tapauskohtaisesti ; komissio neuvottelee komitean kanssa","( 12 ) samanlaisten sopimusten muodostamien rinnakkaisverkostojen olemassaolosta aiheutuvien seurausten tehokkaan valvonnan varmistamiseksi tietyillä markkinoilla , ryhmäpoikkeusasetuksessa voidaan määrittää edellytykset , joiden vallitessa tällaiset sopimusverkostot voidaan jättää sen asetuksen mukaisen soveltamisen ulkopuolelle , edellytykset voivat perustua esimerkiksi tällaisten sopimusverkostojen kattavuuteen markkinoilla ; komissio oikeutetaan vahvistamaan asetuksella , että tietyillä markkinoilla kyseiset sopimukset täyttävät edellä mainitut ehdot ; tällöin komission on asetettava vähintään kuuden kuukauden pituinen siirtymäaika , jonka päätyttyä ryhmäpoikkeuksen soveltaminen kyseisiin sopimuksiin näillä markkinoilla lakkaa , tällä asetuksella , jolla säädetään ryhmäpoikkeusasetuksen soveltamatta jättämisestä tiettyjä markkinoita koskevien sopimusten osalta , on vaikutuksena perustamissopimuksen 81 artiklan soveltaminen tapauskohtaisesti ; komissio neuvottelee ennen antamista",komitea kanssa,ennen antaminen,neuvotella,neuvoa-antavan komitean kanssa,ennen tällaisen asetuksen antamista ja jäsenvaltion pyynnöstä myös ennen asetusehdotuksen julkaisemista,3,11,kanssa,ennen,komitea,antaminen,NOUN,NOUN,postpositional,prepositional,Postverbal,Finnish
"( 34 ) Selvyyden , avoimuuden ja oikeusvarmuuden vuoksi kyseinen asetus olisi sen vuoksi kumottava ja korvattava , sanotun kuitenkaan rajoittamatta kyseisen asetuksen tai asetuksen ( ETY ) N:o 2423/88 nojalla jo aloitettujen polkumyyntimenettelyjen jatkamista ;","( 34 ) Selvyyden , avoimuuden ja oikeusvarmuuden vuoksi",( 34 ) sen vuoksi,( 34 ) Selvyyden vuoksi,( 34 ) sen vuoksi,selvyys vuoksi,se vuoksi,kumota,"Selvyyden , avoimuuden ja oikeusvarmuuden vuoksi",sen vuoksi,6,2,vuoksi,vuoksi,selvyys,se,NOUN,PRON,postpositional,postpositional,Preverbal,Finnish
"Ihmismassan seassa kohti Elielinaukiota suuntaa kaksi Filen toimittajaa , jotka suuntaavat välillä karttaa vilkuillen , mutta silti päämäärätietoisen oloisesti kohti Ruoholahtea .",Ihmismassan seassa,kohti Elielinaukiota,Ihmismassan seassa,kohti Elielinaukiota,ihmis#massa seassa,kohti Elielinaukio,suunnata,Ihmismassan seassa,kohti Elielinaukiota,2,2,seassa,kohti,ihmis#massa,Elielinaukio,NOUN,PROPN,postpositional,prepositional,Preverbal,Finnish
Näiden esimerkkien lisäksi tiedekuntamme sisältä löytyy kyllä myös monia välimalleja opintopisteisiin vaadittavista työmääristä .,Näiden esimerkkien lisäksi,tiedekuntamme sisältä,esimerkkien lisäksi,tiedekuntamme sisältä,esimerkki lisäksi,tiede#kunta sisältä,löytyä,Näiden esimerkkien lisäksi,tiedekuntamme sisältä,3,2,lisäksi,sisältä,esimerkki,tiede#kunta,NOUN,NOUN,postpositional,postpositional,Preverbal,Finnish
Itse painiskelin samojen kysymysten äärellä jokunen vuosi sitten .,Itse painiskelin samojen kysymysten äärellä,Itse painiskelin jokunen vuosi sitten,Itse painiskelin kysymysten äärellä,Itse painiskelin vuosi sitten,kysymys äärellä,vuosi sitten,painiskella,samojen kysymysten äärellä,jokunen vuosi sitten,3,3,äärellä,sitten,kysymys,vuosi,NOUN,NOUN,postpositional,postpositional,Postverbal,Finnish
Turun Yliopistosäätiön hallituksen jäsenenä Eero Vuorio toimi vuodesta 2003 lähtien aina kuluvaan kevääseen saakka .,Turun Yliopistosäätiön hallituksen jäsenenä Eero Vuorio toimi vuodesta 2003 lähtien,Turun Yliopistosäätiön hallituksen jäsenenä Eero Vuorio toimi aina kuluvaan kevääseen saakka,Turun Yliopistosäätiön hallituksen jäsenenä Eero Vuorio toimi vuodesta lähtien,Turun Yliopistosäätiön hallituksen jäsenenä Eero Vuorio toimi kevääseen saakka,vuosi lähtien,kevät saakka,toimia,vuodesta 2003 lähtien,aina kuluvaan kevääseen saakka,3,4,lähtien,saakka,vuosi,kevät,NOUN,NOUN,postpositional,postpositional,Postverbal,Finnish
"Hännisen mukaan yliluonnollisten kokemusten poikkeavasta luonteesta huolimatta , niiden kokeminen voidaan esittää tavalla , jolla henkilö kokee itsensä osaksi yhteiskuntaa ja normeja noudattavaksi yksilöksi .",Hännisen mukaan,"yliluonnollisten kokemusten poikkeavasta luonteesta huolimatta ,",Hännisen mukaan,luonteesta huolimatta,Hänninen mukaan,luonne huolimatta,esittää,Hännisen mukaan,"yliluonnollisten kokemusten poikkeavasta luonteesta huolimatta ,",2,6,mukaan,huolimatta,Hänninen,luonne,PROPN,NOUN,postpositional,postpositional,Preverbal,Finnish
Ryhmä on työskennellyt projektin parissa viime syksystä lähtien .,Ryhmä on työskennellyt projektin parissa,Ryhmä on työskennellyt viime syksystä lähtien,Ryhmä on työskennellyt projektin parissa,Ryhmä on työskennellyt syksystä lähtien,projekti parissa,syksy lähtien,työskennellä,projektin parissa,viime syksystä lähtien,2,3,parissa,lähtien,projekti,syksy,NOUN,NOUN,postpositional,postpositional,Postverbal,Finnish
"* Keski-Aasian türki , jota käytettiin 1500-luvun puolivälistä 1900-luvun alkuun saakka persian kielen rinnalla Keski-Aasiassa , Itä-Turkestanissa sekä osittain myös Koillis-Iranissa , Pohjois-Afganistanissa ja Pohjois-Intiassa .","* Keski-Aasian türki , jota käytettiin 1500-luvun puolivälistä 1900-luvun alkuun saakka","* Keski-Aasian türki , jota käytettiin 1500-luvun puolivälistä persian kielen rinnalla","* Keski-Aasian türki , jota käytettiin 1500-luvun puolivälistä alkuun saakka","* Keski-Aasian türki , jota käytettiin 1500-luvun puolivälistä kielen rinnalla",alku saakka,kieli rinnalla,käyttää,1900-luvun alkuun saakka,persian kielen rinnalla,3,3,saakka,rinnalla,alku,kieli,NOUN,NOUN,postpositional,postpositional,Postverbal,Finnish
"* Volgan türki , jota käytettiin Kazanin kaanikunnan kukistumisen jälkeen 1600-luvulta 1900-luvun alkuun saakka Volgan ja Uralin alueella .","* Volgan türki , jota käytettiin Kazanin kaanikunnan kukistumisen jälkeen","* Volgan türki , jota käytettiin 1900-luvun alkuun saakka","* Volgan türki , jota käytettiin kukistumisen jälkeen","* Volgan türki , jota käytettiin alkuun saakka",kukistuminen jälkeen,alku saakka,käyttää,Kazanin kaanikunnan kukistumisen jälkeen,1900-luvun alkuun saakka,4,3,jälkeen,saakka,kukistuminen,alku,NOUN,NOUN,postpositional,postpositional,Postverbal,Finnish
Lopullinen rauha galaksiin saatiin vasta Yuussa Vongh-invaasion jälkeen 32 vuotta Yavin taistelun jälkeen .,Lopullinen rauha galaksiin saatiin vasta Yuussa Vongh-invaasion jälkeen,Lopullinen rauha galaksiin saatiin 32 vuotta Yavin taistelun jälkeen,Lopullinen rauha galaksiin saatiin Yuussa jälkeen,Lopullinen rauha galaksiin saatiin taistelun jälkeen,Yuussa jälkeen,taistelu jälkeen,saada,vasta Yuussa Vongh-invaasion jälkeen,32 vuotta Yavin taistelun jälkeen,4,5,jälkeen,jälkeen,Yuussa,taistelu,PROPN,NOUN,postpositional,postpositional,Postverbal,Finnish
Kuulusteluissa Patrizia D’Addario on kertonut harrastaneensa seksiä Silvio Berlusconin kanssa korvausta vastaan pääministerin virka-asunnossa Roomassa .,Kuulusteluissa Patrizia D’Addario on kertonut harrastaneensa seksiä Silvio Berlusconin kanssa,Kuulusteluissa Patrizia D’Addario on kertonut harrastaneensa seksiä korvausta vastaan,Kuulusteluissa Patrizia D’Addario on kertonut harrastaneensa seksiä Silvio kanssa,Kuulusteluissa Patrizia D’Addario on kertonut harrastaneensa seksiä korvausta vastaan,Silvio kanssa,korvaus vastaan,harrastaa,Silvio Berlusconin kanssa,korvausta vastaan,3,2,kanssa,vastaan,Silvio,korvaus,PROPN,NOUN,postpositional,postpositional,Postverbal,Finnish
The Pirate Baytä vastaan on 20 kuukauden esitutkinnan jälkeen nostettu syytteet .,The Pirate Baytä vastaan,20 kuukauden esitutkinnan jälkeen,The vastaan,esitutkinnan jälkeen,The vastaan,esi#tutkinta jälkeen,nostaa,The Pirate Baytä vastaan,20 kuukauden esitutkinnan jälkeen,4,4,vastaan,jälkeen,The,esi#tutkinta,PROPN,NOUN,postpositional,postpositional,Preverbal,Finnish
Ruotsissa äärivasemmistolaiset ovat suojelupoliisi Säpon mukaan käyttäneet väkivaltaa demokratiaa vastaan Europarlamenttivaalien alla .,Ruotsissa äärivasemmistolaiset ovat suojelupoliisi Säpon mukaan käyttäneet väkivaltaa demokratiaa vastaan,Ruotsissa äärivasemmistolaiset ovat suojelupoliisi Säpon mukaan käyttäneet väkivaltaa Europarlamenttivaalien alla,Ruotsissa äärivasemmistolaiset ovat suojelupoliisi Säpon mukaan käyttäneet väkivaltaa demokratiaa vastaan,Ruotsissa äärivasemmistolaiset ovat suojelupoliisi Säpon mukaan käyttäneet väkivaltaa Europarlamenttivaalien alla,demokratia vastaan,euro#parlamentti#vaalit alla,käyttää,demokratiaa vastaan,Europarlamenttivaalien alla,2,2,vastaan,alla,demokratia,euro#parlamentti#vaalit,NOUN,NOUN,postpositional,postpositional,Postverbal,Finnish
