Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
此路 于 1958 年 在 原 彩凤 坊 、 黄沙 路 、 法院 街 、 学前 滩 四 条 狭小 道路 的 基础 上 拆除 南侧 旧屋 拓建 而 成 。,此路 于 1958 年,此路 在 原 彩凤 坊 、 黄沙 路 、 法院 街 、 学前 滩 四 条 狭小 道路 的 基础 上,此路 于 年,此路 在 基础,于 年,在 基础,成,于 1958 年,在 原 彩凤 坊 、 黄沙 路 、 法院 街 、 学前 滩 四 条 狭小 道路 的 基础 上,3,20,于,在,年,基础,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
圣神 教堂 也 位 于 圣 伯多禄 教堂 附近 ， 在 1724 年 从 哥特 式 改变 为 巴洛克 式 教堂 ， 俯瞰 着 慕尼黑 最受 欢迎 的 谷物 市场 。,圣神 教堂 也 位 于 圣 伯多禄 教堂 附近 ， 在 1724 年,圣神 教堂 也 位 于 圣 伯多禄 教堂 附近 ， 从 哥特 式,圣神 教堂 也 位 于 圣 伯多禄 教堂 附近 ， 在 年,圣神 教堂 也 位 于 圣 伯多禄 教堂 附近 ， 从 式,在 年,从 式,改变,在 1724 年,从 哥特 式,3,3,在,从,年,式,NOUN,PART,prepositional,prepositional,Preverbal,Chinese
"1923 年 白鹿 径 扩建 至 可 容纳 50,000 名 球迷 ， 高高在上 的 是 球队 的 标志 -- 铜 制 斗鸡 ， 直到 现在 仍然 在 东 看台 盖顶 ， 参与 热刺 每 一 场 的 主场 比赛 。","1923 年 白鹿 径 扩建 至 可 容纳 50,000 名 球迷 ， 高高在上 的 是 球队 的 标志 -- 铜 制 斗鸡 ， 直到 现在","1923 年 白鹿 径 扩建 至 可 容纳 50,000 名 球迷 ， 高高在上 的 是 球队 的 标志 -- 铜 制 斗鸡 ， 在 东 看台 盖顶","1923 年 白鹿 径 扩建 至 可 容纳 50,000 名 球迷 ， 高高在上 的 是 球队 的 标志 -- 铜 制 斗鸡 ， 直到 现在","1923 年 白鹿 径 扩建 至 可 容纳 50,000 名 球迷 ， 高高在上 的 是 球队 的 标志 -- 铜 制 斗鸡 ， 在 盖顶",直到 现在,在 盖顶,参与,直到 现在,在 东 看台 盖顶,2,4,直到,在,现在,盖顶,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
在 2008 年 ， 冈恩 为 动物 权利 组织 善待 动物 组织 录制 了 一 段 视频 ， 就 中国 兔毛 产业 提出 批评 。,在 2008 年,就 中国 兔毛 产业,在 年,就 产业,在 年,就 产业,提出,在 2008 年,就 中国 兔毛 产业,3,4,在,就,年,产业,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
当 纯一 在 梦中 不断 与 她们 相识 、 交往 、 离别 后 ， 他 会 寻回 失落 在 记忆 深处 的 碎片 ， 然后 从 梦境 苏醒 ……,当 纯一 在 梦中,当 纯一 与 她们,当 纯一 在 梦中,当 纯一 与 她们,在 梦中,与 她,离别,在 梦中,与 她们,2,2,在,与,梦中,她,NOUN,PRON,prepositional,prepositional,Preverbal,Chinese
节目 会 以 不同 环节 ， 透过 访问 和 即场 表演 方式 ， 介绍 适合 目标 观众 群 的 文化 艺术 活动 ， 增加 他们 对 有关 项目 的 兴趣 。,节目 会 以 不同 环节,节目 会 透过 访问 和 即场 表演 方式,节目 会 以 环节,节目 会 透过 方式,以 环节,透过 方式,介绍,以 不同 环节,透过 访问 和 即场 表演 方式,3,6,以,透过,环节,方式,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
如果 以 现在 路线 要 绕 文武 町 一 圈 大约 是 由 中山 南路 台大 医院 附近 向 北 开始 走 ， 至 “ 常德 街 ” 左转 至 “ 二二八 公园 ” 门口 沿着 公园 旁边 。,如果 以 现在 路线 要 绕 文武 町 一 圈 大约 是 由 中山 南路 台大 医院 附近,如果 以 现在 路线 要 绕 文武 町 一 圈 大约 是 向 北,如果 以 现在 路线 要 绕 文武 町 一 圈 大约 是 由 附近,如果 以 现在 路线 要 绕 文武 町 一 圈 大约 是 向 北,由 附近,向 北,走,由 中山 南路 台大 医院 附近,向 北,6,2,由,向,附近,北,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
正 由于 涉及 题材 的 敏感 性 ， 斯坦利 的 电影 在 当时 往往 会 引起 社会 巨大 的 争议 ， 评价 渐趋 两 极 化 ， 但 在 他 近 四十余 年 的 职业 生涯 中 ， 其 作品 也 得到 了 同 行业 者 的 尊重 和 肯定 。,正 由于 涉及 题材 的 敏感 性,在 当时,由于 性,在 当时,由于 性,在 当时,引起,正 由于 涉及 题材 的 敏感 性,在 当时,7,2,由于,在,性,当时,PART,NOUN,prepositional,prepositional,Preverbal,Chinese
但 到 了 2005 年 双 方 再度 开战 ， 而且 冲突 开始 升级 ， 迫使 斯里兰卡 政府 从 2006 年 7 月 向 猛虎 组织 发起 了 一 系列 的 重大 军事 进攻 ， 猛虎 组织 则 攻入 了 东部 省 。,但 到 了 2005 年 双 方 再度 开战 ， 而且 冲突 开始 升级 ， 迫使 斯里兰卡 政府 从 2006 年 7 月,但 到 了 2005 年 双 方 再度 开战 ， 而且 冲突 开始 升级 ， 迫使 斯里兰卡 政府 向 猛虎 组织,但 到 了 2005 年 双 方 再度 开战 ， 而且 冲突 开始 升级 ， 迫使 斯里兰卡 政府 从 月,但 到 了 2005 年 双 方 再度 开战 ， 而且 冲突 开始 升级 ， 迫使 斯里兰卡 政府 向 组织,从 月,向 组织,发起,从 2006 年 7 月,向 猛虎 组织,5,3,从,向,月,组织,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
之后 在 白 素贞 与 小青 讨伐 法海 之时 ， 自己 逃出 了 金山 寺 来到 了 西湖 ， 最终 在 命运 的 指引 下 与 白 素贞 再度 相见 。,之后 在 白 素贞 与 小青 讨伐 法海 之时 ， 自己 逃出 了 金山 寺 来到 了 西湖 ， 最终 在 命运 的 指引 下,之后 在 白 素贞 与 小青 讨伐 法海 之时 ， 自己 逃出 了 金山 寺 来到 了 西湖 ， 最终 与 白 素贞,之后 在 白 素贞 与 小青 讨伐 法海 之时 ， 自己 逃出 了 金山 寺 来到 了 西湖 ， 最终 在 指引,之后 在 白 素贞 与 小青 讨伐 法海 之时 ， 自己 逃出 了 金山 寺 来到 了 西湖 ， 最终 与 白,在 指引,与 白,相见,在 命运 的 指引 下,与 白 素贞,5,3,在,与,指引,白,NOUN,PROPN,prepositional,prepositional,Preverbal,Chinese
日航 拟 于 2012 年 9 月 10 日 定价 ， 并 于 19 日 在 东京 证券 交易 所 上市 。,日航 拟 于 2012 年 9 月 10 日 定价 ， 并 于 19 日,日航 拟 于 2012 年 9 月 10 日 定价 ， 并 在 东京 证券 交易 所,日航 拟 于 2012 年 9 月 10 日 定价 ， 并 于 日,日航 拟 于 2012 年 9 月 10 日 定价 ， 并 在 所,于 日,在 所,上市,于 19 日,在 东京 证券 交易 所,3,5,于,在,日,所,NOUN,PART,prepositional,prepositional,Preverbal,Chinese
由于 明正 天皇 是 当时 将军 德川 家光 的 外甥女 ， 和 德川 家 有 血缘 关系 ， 所以 在 她 任内 与 幕府 保持 良好 的 关系 。,由于 明正 天皇 是 当时 将军 德川 家光 的 外甥女 ， 和 德川 家 有 血缘 关系 ， 所以 在 她 任内,由于 明正 天皇 是 当时 将军 德川 家光 的 外甥女 ， 和 德川 家 有 血缘 关系 ， 所以 与 幕府,由于 明正 天皇 是 当时 将军 德川 家光 的 外甥女 ， 和 德川 家 有 血缘 关系 ， 所以 在 任内,由于 明正 天皇 是 当时 将军 德川 家光 的 外甥女 ， 和 德川 家 有 血缘 关系 ， 所以 与 幕府,在 任内,与 幕府,保持,在 她 任内,与 幕府,3,2,在,与,任内,幕府,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
为了 将来 大学 发展 的 需要 ， 大学 于 2006 年 5 月 接受 晨兴 基金 及 晨兴 教育 基金 捐助 港 币 一亿 元 成立 晨兴 书院 。,为了 将来 大学 发展 的 需要,于 2006 年 5 月,为了 需要,于 月,为了 需要,于 月,成立,为了 将来 大学 发展 的 需要,于 2006 年 5 月,6,5,为了,于,需要,月,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
在 1958 年 初 ， 富特 表态 未能 与 希腊 社群 就 设立 责任 政府 一 事 达成 共识 ， 促使 英 政府 自行 研究 塞普勒斯 的 前途 问题 。,在 1958 年 初 ， 富特 表态 未能 与 希腊 社群,在 1958 年 初 ， 富特 表态 未能 就 设立 责任 政府 一 事,在 1958 年 初 ， 富特 表态 未能 与 社群,在 1958 年 初 ， 富特 表态 未能 就 事,与 社群,就 事,达成,与 希腊 社群,就 设立 责任 政府 一 事,3,6,与,就,社群,事,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
为 此 ， 曾 荫权 在 2006 年 年中 的 时候 推出 一 项 名 叫 蓝 天 行动 的 计划 ， 冀望 能够 减少 香港 的 污染 排放 ， 又 能 与 粤 港 两 地 合作 。,为 此,在 2006 年 年中 的 时候,为 此,在 时候,为 此,在 时候,推出,为 此,在 2006 年 年中 的 时候,2,6,为,在,此,时候,PRON,NOUN,prepositional,prepositional,Preverbal,Chinese
小说 讲述 了 老 画家 费曼 为了 使 患 肺炎 的 年轻 女 画家 莲安 获得 生 的 希望 ， 在 一 个 夜晚 冒 着 风雨 在 墙上 画上 了 最后 一 片 常春藤叶 ， 因而 不幸 罹患 肺炎 去世 的 故事 。,小说 讲述 了 老 画家 费曼 为了 使 患 肺炎 的 年轻 女 画家 莲安 获得 生 的 希望 ， 在 一 个 夜晚,小说 讲述 了 老 画家 费曼 为了 使 患 肺炎 的 年轻 女 画家 莲安 获得 生 的 希望 ， 在 墙上,小说 讲述 了 老 画家 费曼 为了 使 患 肺炎 的 年轻 女 画家 莲安 获得 生 的 希望 ， 在 夜晚,小说 讲述 了 老 画家 费曼 为了 使 患 肺炎 的 年轻 女 画家 莲安 获得 生 的 希望 ， 在 墙上,在 夜晚,在 墙上,画上,在 一 个 夜晚,在 墙上,4,2,在,在,夜晚,墙上,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
木斯塘 古代 曾 是 独立 王国 ， 和 西藏 在 语言 文化 上 都 很 接近 。,木斯塘 古代 曾 是 独立 王国 ， 和 西藏,木斯塘 古代 曾 是 独立 王国 ， 在 语言 文化 上,木斯塘 古代 曾 是 独立 王国 ， 和 西藏,木斯塘 古代 曾 是 独立 王国 ， 在 语言,和 西藏,在 语言,接近,和 西藏,在 语言 文化 上,2,4,和,在,西藏,语言,PROPN,NOUN,prepositional,prepositional,Preverbal,Chinese
该 公司 股份 在 2011 年 7 月 15 日 于 港交 所 创业 板 上市 ， 当时 代码 为 8160 。,该 公司 股份 在 2011 年 7 月 15 日,该 公司 股份 于 港交 所 创业 板,该 公司 股份 在 日,该 公司 股份 于 板,在 日,于 板,上市,在 2011 年 7 月 15 日,于 港交 所 创业 板,7,5,在,于,日,板,NOUN,PART,prepositional,prepositional,Preverbal,Chinese
及后 她 于 1998 年 - 2001 年 间 与 何 家劲 相恋 。,及后 她 于 1998 年 - 2001 年 间,及后 她 与 何 家劲,及后 她 于 年,及后 她 与 何,于 年,与 何,相恋,于 1998 年 - 2001 年 间,与 何 家劲,7,3,于,与,年,何,NOUN,PROPN,prepositional,prepositional,Preverbal,Chinese
周 吉 与 两 位 旧友 相约 酒店 ， 各自 诉说 着 对 儿女 的 失望 ， 直到 酩酊大醉 才 回到 长女 家 ， 并 导致 长女 生气 的 说 ， 自己 从 孩提 时代 就 对 喝醉 的 父亲 伤透 了 心 。,周 吉 与 两 位 旧友 相约 酒店 ， 各自 诉说 着 对 儿女 的 失望 ， 直到 酩酊大醉 才 回到 长女 家 ， 并 导致 长女 生气 的 说 ， 自己 从 孩提 时代,周 吉 与 两 位 旧友 相约 酒店 ， 各自 诉说 着 对 儿女 的 失望 ， 直到 酩酊大醉 才 回到 长女 家 ， 并 导致 长女 生气 的 说 ， 自己 对 喝醉 的 父亲,周 吉 与 两 位 旧友 相约 酒店 ， 各自 诉说 着 对 儿女 的 失望 ， 直到 酩酊大醉 才 回到 长女 家 ， 并 导致 长女 生气 的 说 ， 自己 从 时代,周 吉 与 两 位 旧友 相约 酒店 ， 各自 诉说 着 对 儿女 的 失望 ， 直到 酩酊大醉 才 回到 长女 家 ， 并 导致 长女 生气 的 说 ， 自己 对 父亲,从 时代,对 父亲,伤透,从 孩提 时代,对 喝醉 的 父亲,3,4,从,对,时代,父亲,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
在 “ 文字 艺术 ” （ Language Arts ） 中 ， 各队 要 选择 一 段 谚言 ， 上面 有 八 句 加粗 的 短语 ， 对应 着 八 个 特别 符号 ， 队伍 要 按 顺序 在 装饰 布 上 的 大堆 符号 中 找回 那 组 对应 符号 ， 将 它们 圈 起来 ， 正确 的话 就 可以 取得 下 一 个 线索 。,在 “ 文字 艺术 ” （ Language Arts ） 中 ， 各队 要 选择 一 段 谚言 ， 上面 有 八 句 加粗 的 短语 ， 对应 着 八 个 特别 符号 ， 队伍 要 按 顺序,在 “ 文字 艺术 ” （ Language Arts ） 中 ， 各队 要 选择 一 段 谚言 ， 上面 有 八 句 加粗 的 短语 ， 对应 着 八 个 特别 符号 ， 队伍 要 在 装饰 布 上 的 大堆 符号 中,在 “ 文字 艺术 ” （ Language Arts ） 中 ， 各队 要 选择 一 段 谚言 ， 上面 有 八 句 加粗 的 短语 ， 对应 着 八 个 特别 符号 ， 队伍 要 按 顺序,在 “ 文字 艺术 ” （ Language Arts ） 中 ， 各队 要 选择 一 段 谚言 ， 上面 有 八 句 加粗 的 短语 ， 对应 着 八 个 特别 符号 ， 队伍 要 在 符号,按 顺序,在 符号,找回,按 顺序,在 装饰 布 上 的 大堆 符号 中,2,8,按,在,顺序,符号,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
"查尔斯 王子 山脉 是 南极 洲 的 山脉 ， 位 于 南极 大陆 东部 的 麦克罗伯特森 地 ， 全长 500 公里 ， 最高 点 海拔 高度 3,228 米 ， 该 山脉 在 1959 年 以 查尔斯 王子 命名 。","查尔斯 王子 山脉 是 南极 洲 的 山脉 ， 位 于 南极 大陆 东部 的 麦克罗伯特森 地 ， 全长 500 公里 ， 最高 点 海拔 高度 3,228 米 ， 该 山脉 在 1959 年","查尔斯 王子 山脉 是 南极 洲 的 山脉 ， 位 于 南极 大陆 东部 的 麦克罗伯特森 地 ， 全长 500 公里 ， 最高 点 海拔 高度 3,228 米 ， 该 山脉 以 查尔斯 王子","查尔斯 王子 山脉 是 南极 洲 的 山脉 ， 位 于 南极 大陆 东部 的 麦克罗伯特森 地 ， 全长 500 公里 ， 最高 点 海拔 高度 3,228 米 ， 该 山脉 在 年","查尔斯 王子 山脉 是 南极 洲 的 山脉 ， 位 于 南极 大陆 东部 的 麦克罗伯特森 地 ， 全长 500 公里 ， 最高 点 海拔 高度 3,228 米 ， 该 山脉 以 王子",在 年,以 王子,命名,在 1959 年,以 查尔斯 王子,3,3,在,以,年,王子,NOUN,NOUN,prepositional,prepositional,Preverbal,Chinese
而 民柬 国民 军 这 一 期间 的 袭击 战斗 从 泰 柬 国界 山区 逐步 向 内地 平原 区 扩散 ， 发展 到 了 金边 及 其 周围 地区 。,而 民柬 国民 军 这 一 期间 的 袭击 战斗 从 泰 柬 国界 山区,而 民柬 国民 军 这 一 期间 的 袭击 战斗 向 内地 平原 区,而 民柬 国民 军 这 一 期间 的 袭击 战斗 从 山区,而 民柬 国民 军 这 一 期间 的 袭击 战斗 向 区,从 山区,向 区,扩散,从 泰 柬 国界 山区,向 内地 平原 区,5,4,从,向,山区,区,NOUN,PART,prepositional,prepositional,Preverbal,Chinese
不管 如何 ， 君主 立宪 体制 在 1893 年 1 月 结束 ， 而 与 夏威夷 王国 有 外交 关系 的 国家 亦 在 王国 倒台 48 小时 内 相继 承认 临时 政府 为 合法 政府 。,不管 如何,在 1893 年 1 月,不管 如何,在 月,不管 如何,在 月,结束,不管 如何,在 1893 年 1 月,2,5,不管,在,如何,月,PRON,NOUN,prepositional,prepositional,Preverbal,Chinese
梁 离开 广州 后 ， 经 香港 ， 于 6 月 4 日 到 上海 。,梁 离开 广州 后 ， 经 香港,梁 离开 广州 后 ， 于 6 月 4 日,梁 离开 广州 后 ， 经 香港,梁 离开 广州 后 ， 于 日,经 香港,于 日,到,经 香港,于 6 月 4 日,2,5,经,于,香港,日,PROPN,NOUN,prepositional,prepositional,Preverbal,Chinese
上诉 庭 强调 ， 此案 汲及 男 同性 恋 者 对 彼此 表达 爱 和 亲密 关系 的 方法 ， 因 此 该 案件 与 男 同性 恋 者 作 为 社会 一 部分 的 地位 ， 公民 价值 和 自我 价值 有 密切 关系 。,上诉 庭 强调 ， 此案 汲及 男 同性 恋 者 对 彼此 表达 爱 和 亲密 关系 的 方法 ， 因 此,上诉 庭 强调 ， 此案 汲及 男 同性 恋 者 对 彼此 表达 爱 和 亲密 关系 的 方法 ， 与 男 同性 恋 者 作 为 社会 一 部分 的 地位 ， 公民 价值 和 自我 价值,上诉 庭 强调 ， 此案 汲及 男 同性 恋 者 对 彼此 表达 爱 和 亲密 关系 的 方法 ， 因 此,上诉 庭 强调 ， 此案 汲及 男 同性 恋 者 对 彼此 表达 爱 和 亲密 关系 的 方法 ， 与 地位,因 此,与 地位,有,因 此,与 男 同性 恋 者 作 为 社会 一 部分 的 地位 ， 公民 价值 和 自我 价值,2,18,因,与,此,地位,PRON,NOUN,prepositional,prepositional,Preverbal,Chinese
