Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia in humiliation after that soldier was dragged in Mogadishu for the whole world to see "" , and that "" the day will come when the dead bodies of Americans and Jews would be dragged , defiled , and stepped on in the Arabian peninsula together with their agents and supporters "" .","He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia","He added that "" America does not understand anything except the language of force and retaliation , they were kicked in humiliation","He added that "" America does not understand anything except the language of force and retaliation , they were kicked out of Somalia","He added that "" America does not understand anything except the language of force and retaliation , they were kicked in humiliation",out of Somalia,in humiliation,kick,out of Somalia,in humiliation,3,2,out of,in,Somalia,humiliation,PROPN,NOUN,prepositional,prepositional,Postverbal,English
This was heavily promoted by the Australasian Radiation Protection Society in a press release titled THE MYTHS OF CHERNOBYL which contained the following :,This was heavily promoted by the Australasian Radiation Protection Society,This was heavily promoted in a press release titled THE MYTHS OF CHERNOBYL which contained the following,This was heavily promoted by Society,This was heavily promoted in release,by Society,in release,promote,by the Australasian Radiation Protection Society,in a press release titled THE MYTHS OF CHERNOBYL which contained the following,6,13,by,in,Society,release,PROPN,NOUN,prepositional,prepositional,Postverbal,English
"These are 1 ) Assassinate or overthrow Gen. Pervez Musharraf , the Pakistani military "" president "" who had made a coup in 1999 and has thrown in his lot with the United States against the Taliban and al - Qaeda .","These are 1 ) Assassinate or overthrow Gen. Pervez Musharraf , the Pakistani military "" president "" who had made a coup in 1999 and has thrown in his lot with the United States","These are 1 ) Assassinate or overthrow Gen. Pervez Musharraf , the Pakistani military "" president "" who had made a coup in 1999 and has thrown in his lot against the Taliban and al - Qaeda","These are 1 ) Assassinate or overthrow Gen. Pervez Musharraf , the Pakistani military "" president "" who had made a coup in 1999 and has thrown in his lot with States","These are 1 ) Assassinate or overthrow Gen. Pervez Musharraf , the Pakistani military "" president "" who had made a coup in 1999 and has thrown in his lot against Taliban",with States,against Taliban,throw,with the United States,against the Taliban and al - Qaeda,4,7,with,against,States,Taliban,PROPN,PROPN,prepositional,prepositional,Postverbal,English
"If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior officers , they can hope to catapult the MMA to power as political allies and hosts .","If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior officers , they can hope to catapult the MMA to power","If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior officers , they can hope to catapult the MMA as political allies and hosts","If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior officers , they can hope to catapult the MMA to power","If al - Qaeda can kill Musharraf or instigate a military coup against him by Islamist junior officers , they can hope to catapult the MMA as allies",to power,as ally,catapult,to power,as political allies and hosts,2,5,to,as,power,ally,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"On the one hand , it should pressure Musharraf to take off his uniform and run for president in a fair election , and to repeal the contentious "" Legal Framework Order "" that essentially perpetuates his dictatorship .","On the one hand , it should pressure Musharraf to take off his uniform and run for president","On the one hand , it should pressure Musharraf to take off his uniform and run in a fair election","On the one hand , it should pressure Musharraf to take off his uniform and run for president","On the one hand , it should pressure Musharraf to take off his uniform and run in election",for president,in election,run,for president,in a fair election,2,4,for,in,president,election,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Bush was only able to give a partial response to the query on the leader of Taiwan , referring to Taiwanese President Lee Teng - hui simply as "" Lee . ""","Bush was only able to give a partial response to the query on the leader of Taiwan , referring to Taiwanese President Lee Teng - hui","Bush was only able to give a partial response to the query on the leader of Taiwan , referring simply as "" Lee","Bush was only able to give a partial response to the query on the leader of Taiwan , referring to President","Bush was only able to give a partial response to the query on the leader of Taiwan , referring as Lee",to President,as Lee,refer,to Taiwanese President Lee Teng - hui,"simply as "" Lee",7,4,to,as,President,Lee,PROPN,PROPN,prepositional,prepositional,Postverbal,English
Gore released a statement Friday taking Bush to task for his comments on Pakistan 's recent coup .,Gore released a statement Friday taking Bush to task,Gore released a statement Friday taking Bush for his comments on Pakistan 's recent coup,Gore released a statement Friday taking Bush to task,Gore released a statement Friday taking Bush for comments,to task,for comment,take,to task,for his comments on Pakistan 's recent coup,2,8,to,for,task,comment,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Musharraf made his coup in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came to power as a warmonger .",Musharraf made his coup in part,Musharraf made his coup because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir,Musharraf made his coup in part,Musharraf made his coup because anger,in part,because anger,make,in part,because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir,2,21,in,because,part,anger,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Musharraf made his coup in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came to power as a warmonger .","Musharraf made his coup in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came to power","Musharraf made his coup in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came as a warmonger","Musharraf made his coup in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came to power","Musharraf made his coup in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came as warmonger",to power,as warmonger,come,to power,as a warmonger,2,3,to,as,power,warmonger,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Musharraf went on to play nuclear brinkmanship with India in 2002 , risking war twice that year .",Musharraf went on to play nuclear brinkmanship with India,Musharraf went on to play nuclear brinkmanship in 2002,Musharraf went on to play nuclear brinkmanship with India,Musharraf went on to play nuclear brinkmanship in 2002,with India,in 2002,play,with India,in 2002,2,2,with,in,India,2002,PROPN,NUM,prepositional,prepositional,Postverbal,English
"This was the body that Bush proclaimed was bringing "" stability "" to the region in fall of 1999 .","This was the body that Bush proclaimed was bringing "" stability "" to the region","This was the body that Bush proclaimed was bringing "" stability "" in fall of 1999","This was the body that Bush proclaimed was bringing "" stability "" to region","This was the body that Bush proclaimed was bringing "" stability "" in fall",to region,in fall,bring,to the region,in fall of 1999,3,4,to,in,region,fall,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Although Israel withdrew from Lebanese territory in May 2000 , the radical Lebanese Shiite party , Hizbullah , has not been mollified .",Although Israel withdrew from Lebanese territory,Although Israel withdrew in May 2000,Although Israel withdrew from territory,Although Israel withdrew in May,from territory,in May,withdraw,from Lebanese territory,in May 2000,3,3,from,in,territory,May,NOUN,PROPN,prepositional,prepositional,Postverbal,English
"At some points , as in the late 1980s , he reportedly made behind - the - scenes overtures to the Israelis to arrive at some sort of a deal .",At some points,as in the late 1980s,At points,as in 1980s,at point,as in 1980,make,At some points,as in the late 1980s,3,5,at,as in,point,1980,NOUN,NOUN,prepositional,prepositional,Preverbal,English
"It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel , and it seems likely that Iraqi Shiites will get rich enough from Iraqi petroleum sales in the future that they will be in a good position to bankroll Lebanese Shiite radicals .",It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists,It is inevitable that most Iraqi Shiites will side against Israel,It is inevitable that most Iraqi Shiites will side with coreligionists,It is inevitable that most Iraqi Shiites will side against Israel,with coreligionist,against Israel,side,with their Hizbullah coreligionists,against Israel,4,2,with,against,coreligionist,Israel,NOUN,PROPN,prepositional,prepositional,Postverbal,English
"It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel , and it seems likely that Iraqi Shiites will get rich enough from Iraqi petroleum sales in the future that they will be in a good position to bankroll Lebanese Shiite radicals .","It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel , and it seems likely that Iraqi Shiites will get rich enough from Iraqi petroleum sales","It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel , and it seems likely that Iraqi Shiites will get rich enough in the future","It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel , and it seems likely that Iraqi Shiites will get rich enough from sales","It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel , and it seems likely that Iraqi Shiites will get rich enough in future",from sale,in future,get,from Iraqi petroleum sales,in the future,4,3,from,in,sale,future,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Israel 's security interests are best served by peace with its neighbors , which can only be achieved by trading land for peace with the Palestinians .","Israel 's security interests are best served by peace with its neighbors , which can only be achieved by trading land for peace","Israel 's security interests are best served by peace with its neighbors , which can only be achieved by trading land with the Palestinians","Israel 's security interests are best served by peace with its neighbors , which can only be achieved by trading land for peace","Israel 's security interests are best served by peace with its neighbors , which can only be achieved by trading land with Palestinians",for peace,with Palestinians,trade,for peace,with the Palestinians,2,3,for,with,peace,Palestinians,NOUN,PROPN,prepositional,prepositional,Postverbal,English
And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by the LTTE in the April general elections held in Sri Lanka .,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by the LTTE,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed in the April general elections held in Sri Lanka,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by LTTE,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed in elections,by LTTE,in election,back,by the LTTE,in the April general elections held in Sri Lanka,3,9,by,in,LTTE,election,PROPN,NOUN,prepositional,prepositional,Postverbal,English
"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .",Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi,Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran without success,Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in stronghold,Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran without success,in stronghold,without success,hold,in the rebel stronghold of Kilinochchi,without success,6,2,in,without,stronghold,success,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport late Saturday in an effort to keep the salvage effort on track , diplomatic sources said .","Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at the international airport","Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks in an effort to keep the salvage effort on track","Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks at airport","Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success , and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed - door talks in effort",at airport,in effort,hold,at the international airport,in an effort to keep the salvage effort on track,4,10,at,in,airport,effort,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Under the accord , a new northeastern provincial council was formed and the Indian army was deployed as peacekeepers in the north and east .","Under the accord , a new northeastern provincial council was formed and the Indian army was deployed as peacekeepers","Under the accord , a new northeastern provincial council was formed and the Indian army was deployed in the north and east","Under the accord , a new northeastern provincial council was formed and the Indian army was deployed as peacekeepers","Under the accord , a new northeastern provincial council was formed and the Indian army was deployed in north",as peacekeeper,in north,deploy,as peacekeepers,in the north and east,2,5,as,in,peacekeeper,north,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"India had to pull back its forces from Sri Lanka in 1989 following the election of Ranasinghe Premadasa , a strong critic of Indian mediation .",India had to pull back its forces from Sri Lanka,India had to pull back its forces in 1989,India had to pull back its forces from Lanka,India had to pull back its forces in 1989,from Lanka,in 1989,pull,from Sri Lanka,in 1989,3,2,from,in,Lanka,1989,PROPN,NUM,prepositional,prepositional,Postverbal,English
"The Tigers ' chief ideologue , Balasingham , sniffed at the proposal saying that "" a solution to the ethnic conflict can not be predetermined by the resolutions or declarations of donor conferences , but has to be negotiated by the parties in conflict without the constraints of external forces . ""","The Tigers ' chief ideologue , Balasingham , sniffed at the proposal saying that "" a solution to the ethnic conflict can not be predetermined by the resolutions or declarations of donor conferences , but has to be negotiated by the parties in conflict","The Tigers ' chief ideologue , Balasingham , sniffed at the proposal saying that "" a solution to the ethnic conflict can not be predetermined by the resolutions or declarations of donor conferences , but has to be negotiated without the constraints of external forces","The Tigers ' chief ideologue , Balasingham , sniffed at the proposal saying that "" a solution to the ethnic conflict can not be predetermined by the resolutions or declarations of donor conferences , but has to be negotiated by parties","The Tigers ' chief ideologue , Balasingham , sniffed at the proposal saying that "" a solution to the ethnic conflict can not be predetermined by the resolutions or declarations of donor conferences , but has to be negotiated without constraints",by party,without constraint,negotiate,by the parties in conflict,without the constraints of external forces,5,6,by,without,party,constraint,NOUN,NOUN,prepositional,prepositional,Postverbal,English
And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by the LTTE in the April general elections held in Sri Lanka .,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by the LTTE,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed in the April general elections held in Sri Lanka,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed by LTTE,And this has already drawn protests from the Tamil National Alliance ( TNA ) which was backed in elections,by LTTE,in election,back,by the LTTE,in the April general elections held in Sri Lanka,3,9,by,in,LTTE,election,PROPN,NOUN,prepositional,prepositional,Postverbal,English
"But Kalkat pointed out that India would be ill - advised to be involved again , militarily , with Sri Lanka if only because it still had to consider the sentiments of 45 million ethnic Tamils in the Indian state of Tamil Nadu - separated from Sri Lanka 's Jaffna peninsula by the narrow Palk Straits .","But Kalkat pointed out that India would be ill - advised to be involved again , militarily , with Sri Lanka if only because it still had to consider the sentiments of 45 million ethnic Tamils in the Indian state of Tamil Nadu - separated from Sri Lanka 's Jaffna peninsula","But Kalkat pointed out that India would be ill - advised to be involved again , militarily , with Sri Lanka if only because it still had to consider the sentiments of 45 million ethnic Tamils in the Indian state of Tamil Nadu - separated by the narrow Palk Straits","But Kalkat pointed out that India would be ill - advised to be involved again , militarily , with Sri Lanka if only because it still had to consider the sentiments of 45 million ethnic Tamils in the Indian state of Tamil Nadu - separated from peninsula","But Kalkat pointed out that India would be ill - advised to be involved again , militarily , with Sri Lanka if only because it still had to consider the sentiments of 45 million ethnic Tamils in the Indian state of Tamil Nadu - separated by Straits",from peninsula,by Straits,separate,from Sri Lanka 's Jaffna peninsula,by the narrow Palk Straits,6,5,from,by,peninsula,Straits,NOUN,PROPN,prepositional,prepositional,Postverbal,English
"The overwhelming majority of Muslims in Kashmir would be happy with such an outcome , except for the tiny jihadi segment patronized by the U.S. State Department and the Pakistan Army , which would like to even the score with India for their catastrophic defeat in Bangladesh in 1971 .","The overwhelming majority of Muslims in Kashmir would be happy with such an outcome , except for the tiny jihadi segment patronized by the U.S. State Department and the Pakistan Army , which would like to even the score with India","The overwhelming majority of Muslims in Kashmir would be happy with such an outcome , except for the tiny jihadi segment patronized by the U.S. State Department and the Pakistan Army , which would like to even the score for their catastrophic defeat in Bangladesh in 1971","The overwhelming majority of Muslims in Kashmir would be happy with such an outcome , except for the tiny jihadi segment patronized by the U.S. State Department and the Pakistan Army , which would like to even the score with India","The overwhelming majority of Muslims in Kashmir would be happy with such an outcome , except for the tiny jihadi segment patronized by the U.S. State Department and the Pakistan Army , which would like to even the score for defeat",with India,for defeat,even,with India,for their catastrophic defeat in Bangladesh in 1971,2,8,with,for,India,defeat,PROPN,NOUN,prepositional,prepositional,Postverbal,English
"It was the business community in India that stepped in after Vajpayee indulged in an empty bout of saber rattling in 2002 , pointing out that the only beneficiary of the mythical perception that war -- especially nuclear war -- was around the corner in the subcontinent was China .",It was the business community in India that stepped in after Vajpayee indulged in an empty bout of saber rattling,It was the business community in India that stepped in after Vajpayee indulged in 2002,It was the business community in India that stepped in after Vajpayee indulged in bout,It was the business community in India that stepped in after Vajpayee indulged in 2002,in bout,in 2002,indulge,in an empty bout of saber rattling,in 2002,7,2,in,in,bout,2002,NOUN,NUM,prepositional,prepositional,Postverbal,English
"We also know how Dan Rather libeled George Bush and impugned his service in the Texas Air National Guard on a "" 60 Minutes II "" report based largely on forged documents .","We also know how Dan Rather libeled George Bush and impugned his service in the Texas Air National Guard on a "" 60 Minutes II "" report",We also know how Dan Rather libeled George Bush and impugned his service in the Texas Air National Guard based largely on forged documents,We also know how Dan Rather libeled George Bush and impugned his service in the Texas Air National Guard on report,We also know how Dan Rather libeled George Bush and impugned his service in the Texas Air National Guard on documents,on report,on document,impugn,"on a "" 60 Minutes II "" report",based largely on forged documents,8,5,on,on,report,document,NOUN,NOUN,prepositional,prepositional,Postverbal,English
The F - 102 saw service in the Vietnam theater between March 1962 and December 1969 .,The F - 102 saw service in the Vietnam theater,The F - 102 saw service between March 1962 and December 1969,The F - 102 saw service in theater,The F - 102 saw service between March,in theater,between March,see,in the Vietnam theater,between March 1962 and December 1969,4,6,in,between,theater,March,NOUN,PROPN,prepositional,prepositional,Postverbal,English
What follows is the text of an e-mail sent to me by a friend of mine ( thanks to Dave Manzano ) .,What follows is the text of an e-mail sent to me,What follows is the text of an e-mail sent by a friend of mine,What follows is the text of an e-mail sent to me,What follows is the text of an e-mail sent by friend,to I,by friend,send,to me,by a friend of mine,2,5,to,by,I,friend,PRON,NOUN,prepositional,prepositional,Postverbal,English
That he did n’t show up for duty in Alabama ?,That he did n’t show up for duty,That he did n’t show up in Alabama,That he did n’t show up for duty,That he did n’t show up in Alabama,for duty,in Alabama,show,for duty,in Alabama,2,2,for,in,duty,Alabama,NOUN,PROPN,prepositional,prepositional,Postverbal,English
News coverage of the president ’s years in the Guard has tended to focus on one brief portion of that time — to the exclusion of virtually everything else .,News coverage of the president ’s years in the Guard has tended to focus on one brief portion of that time,News coverage of the president ’s years in the Guard has tended to focus to the exclusion of virtually everything else,News coverage of the president ’s years in the Guard has tended to focus on portion,News coverage of the president ’s years in the Guard has tended to focus to exclusion,on portion,to exclusion,focus,on one brief portion of that time,to the exclusion of virtually everything else,7,7,on,to,portion,exclusion,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"Requests like that were n’t unusual , says retired Col. William Campenni , who flew with Bush in 1970 and 1971 .","Requests like that were n’t unusual , says retired Col. William Campenni , who flew with Bush","Requests like that were n’t unusual , says retired Col. William Campenni , who flew in 1970 and 1971","Requests like that were n’t unusual , says retired Col. William Campenni , who flew with Bush","Requests like that were n’t unusual , says retired Col. William Campenni , who flew in 1970",with Bush,in 1970,fly,with Bush,in 1970 and 1971,2,4,with,in,Bush,1970,PROPN,NUM,prepositional,prepositional,Postverbal,English
Ahmed Al - Chalabi and defense minister Hazim Al - Sha'lan have been engaging in shrill public attacks over the media .,Ahmed Al - Chalabi and defense minister Hazim Al - Sha'lan have been engaging in shrill public attacks,Ahmed Al - Chalabi and defense minister Hazim Al - Sha'lan have been engaging over the media,Ahmed Al - Chalabi and defense minister Hazim Al - Sha'lan have been engaging in attacks,Ahmed Al - Chalabi and defense minister Hazim Al - Sha'lan have been engaging over media,in attack,over media,engage,in shrill public attacks,over the media,4,3,in,over,attack,media,NOUN,NOUN,prepositional,prepositional,Postverbal,English
"One remark made by Sha'lan on Al - Arabiya TV , that he could n't say more about Chalabi because he would embarrass himself and the viewers almost made me roll on the floor .",One remark made by Sha'lan,One remark made on Al - Arabiya TV,One remark made by Sha'lan,One remark made on TV,by Sha'lan,on TV,make,by Sha'lan,on Al - Arabiya TV,2,5,by,on,Sha'lan,TV,PROPN,PROPN,prepositional,prepositional,Postverbal,English
"Many Iraqis , including conservative and religious Iraqis , are surprisingly rooting for the Iraqi Communist party , probably in an attempt to counter the influence of Islamists in the forthcoming National Assembly .","Many Iraqis , including conservative and religious Iraqis , are surprisingly rooting for the Iraqi Communist party","Many Iraqis , including conservative and religious Iraqis , are surprisingly rooting probably in an attempt to counter the influence of Islamists in the forthcoming National Assembly","Many Iraqis , including conservative and religious Iraqis , are surprisingly rooting for party","Many Iraqis , including conservative and religious Iraqis , are surprisingly rooting in attempt",for party,in attempt,root,for the Iraqi Communist party,probably in an attempt to counter the influence of Islamists in the forthcoming National Assembly,5,15,for,in,party,attempt,PROPN,NOUN,prepositional,prepositional,Postverbal,English
I had another conversation some months ago with a retired Ba'athist old - timer who claimed that Ba'athists have the means to stage a third coup d'etat and return to power within 10 hours of an American withdrawal .,I had another conversation some months ago with a retired Ba'athist old - timer who claimed that Ba'athists have the means to stage a third coup d'etat and return to power,I had another conversation some months ago with a retired Ba'athist old - timer who claimed that Ba'athists have the means to stage a third coup d'etat and return within 10 hours of an American withdrawal,I had another conversation some months ago with a retired Ba'athist old - timer who claimed that Ba'athists have the means to stage a third coup d'etat and return to power,I had another conversation some months ago with a retired Ba'athist old - timer who claimed that Ba'athists have the means to stage a third coup d'etat and return within hours,to power,within hour,return,to power,within 10 hours of an American withdrawal,2,7,to,within,power,hour,NOUN,NOUN,prepositional,prepositional,Postverbal,English
