Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Θα εργαστούμε , και δεσμεύομαι γι' αυτό σήμερα σ την Ομάδα μου , για να εκπληρωθούν αυτοί οι στόχοι σ το μέλλον και θα το κάνουμε μαζί με την Επιτροπή και το Συμβούλιο .","Θα εργαστούμε , και δεσμεύομαι γι' αυτό","Θα εργαστούμε , και δεσμεύομαι σ την Ομάδα μου","Θα εργαστούμε , και δεσμεύομαι γι' αυτό","Θα εργαστούμε , και δεσμεύομαι σ Ομάδα",για αυτός,σε ομάδα,δεσμεύω,γι' αυτό,σ την Ομάδα μου,2,4,για,σε,αυτός,ομάδα,PRON,NOUN,prepositional,prepositional,Postverbal,Greek
"Σε τελική ανάλυση , σ το παράδειγμα του Λουξεμβούργου είναι και οι δύο χαμένοι , κάτι που επισημάναμε ακόμα μια φορά σ την Επιτροπή με την περιβόητη έκθεση van Dam .","Σε τελική ανάλυση ,",σ το παράδειγμα του Λουξεμβούργου,Σε ανάλυση,σ παράδειγμα,σε ανάλυση,σε παράδειγμα,χάνω,"Σε τελική ανάλυση ,",σ το παράδειγμα του Λουξεμβούργου,4,5,σε,σε,ανάλυση,παράδειγμα,NOUN,NOUN,prepositional,prepositional,Preverbal,Greek
"Σε τελική ανάλυση , σ το παράδειγμα του Λουξεμβούργου είναι και οι δύο χαμένοι , κάτι που επισημάναμε ακόμα μια φορά σ την Επιτροπή με την περιβόητη έκθεση van Dam .","Σε τελική ανάλυση , σ το παράδειγμα του Λουξεμβούργου είναι και οι δύο χαμένοι , κάτι που επισημάναμε ακόμα μια φορά σ την Επιτροπή","Σε τελική ανάλυση , σ το παράδειγμα του Λουξεμβούργου είναι και οι δύο χαμένοι , κάτι που επισημάναμε ακόμα μια φορά με την περιβόητη έκθεση van Dam","Σε τελική ανάλυση , σ το παράδειγμα του Λουξεμβούργου είναι και οι δύο χαμένοι , κάτι που επισημάναμε ακόμα μια φορά σ Επιτροπή","Σε τελική ανάλυση , σ το παράδειγμα του Λουξεμβούργου είναι και οι δύο χαμένοι , κάτι που επισημάναμε ακόμα μια φορά με έκθεση",σε επιτροπή,με έκθεση,επισημαίνω,σ την Επιτροπή,με την περιβόητη έκθεση van Dam,3,6,σε,με,επιτροπή,έκθεση,NOUN,NOUN,prepositional,prepositional,Postverbal,Greek
"Ο Αντιπρόεδρος των ΗΠΑ , Τζο Μπάιντεν , συναντήθηκε σ το Καπιτώλιο με τους Δημοκρατικούς της Γερουσίας αργά τη Δευτέρα το βράδυ καθώς άρχισαν να διαρρέουν πληροφορίες για επικείμενη συμφωνία .","Ο Αντιπρόεδρος των ΗΠΑ , Τζο Μπάιντεν , συναντήθηκε σ το Καπιτώλιο","Ο Αντιπρόεδρος των ΗΠΑ , Τζο Μπάιντεν , συναντήθηκε με τους Δημοκρατικούς της Γερουσίας","Ο Αντιπρόεδρος των ΗΠΑ , Τζο Μπάιντεν , συναντήθηκε σ Καπιτώλιο","Ο Αντιπρόεδρος των ΗΠΑ , Τζο Μπάιντεν , συναντήθηκε με Δημοκρατικούς",σε Καπιτώλιο,με δημοκρατικός,συναντώ,σ το Καπιτώλιο,με τους Δημοκρατικούς της Γερουσίας,3,5,σε,με,Καπιτώλιο,δημοκρατικός,PROPN,ADJ,prepositional,prepositional,Postverbal,Greek
"Έτσι έχει τεθεί επιτέλους σε κίνηση μια μεταρρυθμιστική διαδικασία σ την Τουρκία , η οποία διαδραματίζει όλο και μεγαλύτερο ρόλο σ τις συζητήσεις που διεξάγονται σ το πλαίσιο της κοινής γνώμης .",Έτσι έχει τεθεί επιτέλους σε κίνηση,Έτσι έχει τεθεί επιτέλους σ την Τουρκία,Έτσι έχει τεθεί επιτέλους σε κίνηση,Έτσι έχει τεθεί επιτέλους σ Τουρκία,σε κίνηση,σε Τουρκία,θέτω,σε κίνηση,σ την Τουρκία,2,3,σε,σε,κίνηση,Τουρκία,NOUN,PROPN,prepositional,prepositional,Postverbal,Greek
"Παράλληλα με τις νομικής υφής αλλαγές , είναι αναγκαίο να γίνουν εκεί , μέσω της ερμηνείας της νομοθεσίας , και πραγματικές αλλαγές σ την πράξη .","Παράλληλα με τις νομικής υφής αλλαγές , είναι αναγκαίο να γίνουν εκεί , μέσω της ερμηνείας της νομοθεσίας ,","Παράλληλα με τις νομικής υφής αλλαγές , είναι αναγκαίο να γίνουν εκεί σ την πράξη","Παράλληλα με τις νομικής υφής αλλαγές , είναι αναγκαίο να γίνουν εκεί μέσω ερμηνείας","Παράλληλα με τις νομικής υφής αλλαγές , είναι αναγκαίο να γίνουν εκεί σ πράξη",μέσω ερμηνεία,σε πράξη,γίνομαι,", μέσω της ερμηνείας της νομοθεσίας ,",σ την πράξη,7,3,μέσω,σε,ερμηνεία,πράξη,NOUN,NOUN,prepositional,prepositional,Postverbal,Greek
Παράλληλα με το Ευρωπαϊκό Κοινοβούλιο παρακολουθεί και η Επιτροπή τις εξελίξεις σε σχέση με τη δίκη που διεξάγεται κατά του κόμματος HADEP ενώπιον του τουρκικού συνταγματικού δικαστηρίου .,Παράλληλα με το Ευρωπαϊκό Κοινοβούλιο παρακολουθεί και η Επιτροπή τις εξελίξεις σε σχέση με τη δίκη που διεξάγεται κατά του κόμματος HADEP,Παράλληλα με το Ευρωπαϊκό Κοινοβούλιο παρακολουθεί και η Επιτροπή τις εξελίξεις σε σχέση με τη δίκη που διεξάγεται ενώπιον του τουρκικού συνταγματικού δικαστηρίου,Παράλληλα με το Ευρωπαϊκό Κοινοβούλιο παρακολουθεί και η Επιτροπή τις εξελίξεις σε σχέση με τη δίκη που διεξάγεται κατά κόμματος,Παράλληλα με το Ευρωπαϊκό Κοινοβούλιο παρακολουθεί και η Επιτροπή τις εξελίξεις σε σχέση με τη δίκη που διεξάγεται ενώπιον δικαστηρίου,κατά κόμμα,ενώπιον δικαστήριο,διεξάγω,κατά του κόμματος HADEP,ενώπιον του τουρκικού συνταγματικού δικαστηρίου,4,5,κατά,ενώπιον,κόμμα,δικαστήριο,NOUN,NOUN,prepositional,prepositional,Postverbal,Greek
"Έρευνα για την απασχόληση , του ομίλου παροχής υπηρεσιών ανθρώπινου δυναμικού "" Adecco "" , έδειξε ότι "" το 49% των ερωτηθέντων ανέφερε ότι τη συγκεκριμένη χρονική περίοδο αναζητά εργασία σ το εξωτερικό , με ένα 3% να δηλώνει ότι του έχει ήδη προταθεί εργασία σε άλλη χώρα .","Έρευνα για την απασχόληση , του ομίλου παροχής υπηρεσιών ανθρώπινου δυναμικού "" Adecco "" , έδειξε ότι "" το 49% των ερωτηθέντων ανέφερε ότι τη συγκεκριμένη χρονική περίοδο αναζητά εργασία σ το εξωτερικό","Έρευνα για την απασχόληση , του ομίλου παροχής υπηρεσιών ανθρώπινου δυναμικού "" Adecco "" , έδειξε ότι "" το 49% των ερωτηθέντων ανέφερε ότι τη συγκεκριμένη χρονική περίοδο αναζητά εργασία , με ένα 3% να δηλώνει ότι του έχει ήδη προταθεί εργασία σε άλλη χώρα","Έρευνα για την απασχόληση , του ομίλου παροχής υπηρεσιών ανθρώπινου δυναμικού "" Adecco "" , έδειξε ότι "" το 49% των ερωτηθέντων ανέφερε ότι τη συγκεκριμένη χρονική περίοδο αναζητά εργασία σ εξωτερικό","Έρευνα για την απασχόληση , του ομίλου παροχής υπηρεσιών ανθρώπινου δυναμικού "" Adecco "" , έδειξε ότι "" το 49% των ερωτηθέντων ανέφερε ότι τη συγκεκριμένη χρονική περίοδο αναζητά εργασία με 3%",σε εξωτερικό,με 3%,αναζητώ,σ το εξωτερικό,", με ένα 3% να δηλώνει ότι του έχει ήδη προταθεί εργασία σε άλλη χώρα",3,15,σε,με,εξωτερικό,3%,NOUN,NUM,prepositional,prepositional,Postverbal,Greek
Οι ΗΠΑ και οι ΝΑΤΟϊκοί σύμμαχοί τους αναμένεται να αποσύρουν τα στρατεύματά τους από το Αφγανιστάν μέχρι τα τέλη του 2014 .,Οι ΗΠΑ και οι ΝΑΤΟϊκοί σύμμαχοί τους αναμένεται να αποσύρουν τα στρατεύματά τους από το Αφγανιστάν,Οι ΗΠΑ και οι ΝΑΤΟϊκοί σύμμαχοί τους αναμένεται να αποσύρουν τα στρατεύματά τους μέχρι τα τέλη του 2014,Οι ΗΠΑ και οι ΝΑΤΟϊκοί σύμμαχοί τους αναμένεται να αποσύρουν τα στρατεύματά τους από Αφγανιστάν,Οι ΗΠΑ και οι ΝΑΤΟϊκοί σύμμαχοί τους αναμένεται να αποσύρουν τα στρατεύματά τους μέχρι τέλη,από Αφγανιστάν,μέχρι τέλος,αποσύρω,από το Αφγανιστάν,μέχρι τα τέλη του 2014,3,5,από,μέχρι,Αφγανιστάν,τέλος,X,NOUN,prepositional,prepositional,Postverbal,Greek
"Αν και οι εισαγωγές σκόνης τσίλι με Sudan - 1 έχουν απαγορευθεί σε όλη την Ευρωπαϊκή Ένωση από τον Ιούλιο_του_2003 , πιστεύεται πως η παρτίδα που δημιούργησε το πρόβλημα εισήχθη πριν από αυτήν την ημερομηνία .",Αν και οι εισαγωγές σκόνης τσίλι με Sudan - 1 έχουν απαγορευθεί σε όλη την Ευρωπαϊκή Ένωση,Αν και οι εισαγωγές σκόνης τσίλι με Sudan - 1 έχουν απαγορευθεί από τον Ιούλιο_του_2003,Αν και οι εισαγωγές σκόνης τσίλι με Sudan - 1 έχουν απαγορευθεί σε Ένωση,Αν και οι εισαγωγές σκόνης τσίλι με Sudan - 1 έχουν απαγορευθεί από Ιούλιο_του_2003,σε ένωση,από Ιούλιο_του_2003,απαγορεύω,σε όλη την Ευρωπαϊκή Ένωση,από τον Ιούλιο_του_2003,5,3,σε,από,ένωση,Ιούλιο_του_2003,NOUN,NOUN,prepositional,prepositional,Postverbal,Greek
"Σ τη Λιθουανία , η χορήγηση τροφίμων από 30000 άτομα που ήταν το 2006 έφτασε τα 100000 άτομα το 2012 .","Σ τη Λιθουανία ,",από 30000 άτομα που ήταν το 2006,Σ Λιθουανία,από άτομα,σε Λιθουανία,από άτομο,φτάνω,"Σ τη Λιθουανία ,",από 30000 άτομα που ήταν το 2006,4,7,σε,από,Λιθουανία,άτομο,PROPN,NOUN,prepositional,prepositional,Preverbal,Greek
"Για παράδειγμα οι τοπικές αρχές θα πρέπει σ το μέλλον να σκέφτονται εγωιστικά , δηλαδή να σκέφτονται μόνο το άμεσο συμφέρον τους .",Για παράδειγμα,σ το μέλλον,Για παράδειγμα,σ μέλλον,για παράδειγμα,σε μέλλον,σκέφτομαι,Για παράδειγμα,σ το μέλλον,2,3,για,σε,παράδειγμα,μέλλον,NOUN,NOUN,prepositional,prepositional,Preverbal,Greek
"Έτσι απαγορεύουμε με κοινοτικό νόμο σε ένα δημοκρατικά εκλεγμένο όργανο , σε έναν δήμο ή μια κοινότητα , να αποφασίσει τη συνέχιση ή την καθιέρωση μιας πολιτικής προμηθειών φιλικής προς το περιβάλλον .",Έτσι απαγορεύουμε με κοινοτικό νόμο,"Έτσι απαγορεύουμε σε ένα δημοκρατικά εκλεγμένο όργανο , σε έναν δήμο ή μια κοινότητα",Έτσι απαγορεύουμε με νόμο,Έτσι απαγορεύουμε σε όργανο,με νόμος,σε όργανο,απαγορεύω,με κοινοτικό νόμο,"σε ένα δημοκρατικά εκλεγμένο όργανο , σε έναν δήμο ή μια κοινότητα",3,12,με,σε,νόμος,όργανο,NOUN,NOUN,prepositional,prepositional,Postverbal,Greek
"Η Ρωσία κατηγόρησε την Ευρωπαϊκή Ένωση για "" παντελή έλλειψη κατανόησης "" των εσωτερικών πολιτικών συσχετισμών σ την Ουκρανία , μετά την ανακοίνωση , από πλευράς Ευρώπης , των ονομάτων 15 νέων στόχων για επιβολή κυρώσεων λόγω του ρόλου τους σ την κρίση σ την Ουκρανία .","Η Ρωσία κατηγόρησε την Ευρωπαϊκή Ένωση για "" παντελή έλλειψη κατανόησης "" των εσωτερικών πολιτικών συσχετισμών σ την Ουκρανία","Η Ρωσία κατηγόρησε την Ευρωπαϊκή Ένωση , μετά την ανακοίνωση , από πλευράς Ευρώπης , των ονομάτων 15 νέων στόχων για επιβολή κυρώσεων λόγω του ρόλου τους σ την κρίση σ την Ουκρανία",Η Ρωσία κατηγόρησε την Ευρωπαϊκή Ένωση για έλλειψη,Η Ρωσία κατηγόρησε την Ευρωπαϊκή Ένωση μετά ανακοίνωση,για έλλειψη,μετά ανακοίνωση,κατηγορώ,"για "" παντελή έλλειψη κατανόησης "" των εσωτερικών πολιτικών συσχετισμών σ την Ουκρανία",", μετά την ανακοίνωση , από πλευράς Ευρώπης , των ονομάτων 15 νέων στόχων για επιβολή κυρώσεων λόγω του ρόλου τους σ την κρίση σ την Ουκρανία",13,27,για,μετά,έλλειψη,ανακοίνωση,NOUN,NOUN,prepositional,prepositional,Postverbal,Greek
"Επίσης την Τρίτη , η Ιαπωνία δήλωσε ότι θα αρνηθεί βίζα σε 23 ρώσους σ τα πλαίσια κυρώσεών της σε βάρος της Μόσχας λόγω της κατάστασης σ την Ουκρανία .","Επίσης την Τρίτη , η Ιαπωνία δήλωσε ότι θα αρνηθεί βίζα σε 23 ρώσους","Επίσης την Τρίτη , η Ιαπωνία δήλωσε ότι θα αρνηθεί βίζα σ τα πλαίσια κυρώσεών της σε βάρος της Μόσχας λόγω της κατάστασης σ την Ουκρανία","Επίσης την Τρίτη , η Ιαπωνία δήλωσε ότι θα αρνηθεί βίζα σε ρώσους","Επίσης την Τρίτη , η Ιαπωνία δήλωσε ότι θα αρνηθεί βίζα σ πλαίσια",σε Ρώσος,σε πλαίσιο,αρνιέμαι,σε 23 ρώσους,σ τα πλαίσια κυρώσεών της σε βάρος της Μόσχας λόγω της κατάστασης σ την Ουκρανία,3,15,σε,σε,Ρώσος,πλαίσιο,PROPN,NOUN,prepositional,prepositional,Postverbal,Greek
Η Βεατρίκη της Ολλανδίας ανακοίνωσε πρόσφατα ότι θα παραιτηθεί από το θρόνο της χώρας σ τις 30 Απριλίου και πως διάδοχός της θα είναι ο πρίγκηπας Γουλιέλμος - Αλέξανδρος .,Η Βεατρίκη της Ολλανδίας ανακοίνωσε πρόσφατα ότι θα παραιτηθεί από το θρόνο της χώρας,Η Βεατρίκη της Ολλανδίας ανακοίνωσε πρόσφατα ότι θα παραιτηθεί σ τις 30 Απριλίου,Η Βεατρίκη της Ολλανδίας ανακοίνωσε πρόσφατα ότι θα παραιτηθεί από θρόνο,Η Βεατρίκη της Ολλανδίας ανακοίνωσε πρόσφατα ότι θα παραιτηθεί σ 30,από θρόνος,σε 30,παραιτώ,από το θρόνο της χώρας,σ τις 30 Απριλίου,5,4,από,σε,θρόνος,30,NOUN,NUM,prepositional,prepositional,Postverbal,Greek
"Η Βεατρίκη ανήλθε σ το θρόνο της Ολλανδίας σ τις 30 Απριλίου 1980 και οι Ολλανδοί δηλώνουν πως "" είναι εργατική και κατάφερε να επαναφέρει τη δημοτικότητα της βασιλικής οικογένειας μετά από μια σειρά σκανδάλων "" .",Η Βεατρίκη ανήλθε σ το θρόνο της Ολλανδίας,Η Βεατρίκη ανήλθε σ τις 30 Απριλίου 1980,Η Βεατρίκη ανήλθε σ θρόνο,Η Βεατρίκη ανήλθε σ 30,σε θρόνος,σε 30,ανέρχομαι,σ το θρόνο της Ολλανδίας,σ τις 30 Απριλίου 1980,5,5,σε,σε,θρόνος,30,NOUN,NUM,prepositional,prepositional,Postverbal,Greek
