Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Predsednik Ahmet Nedždet Sezer potpisao je u petak ( 21. maja ) ključni paket ustavnih izmena , sa ciljem da se domaće zakonodavstvo približi standardima EU .",Predsednik Ahmet Nedždet Sezer potpisao je u petak ( 21. maja ),"Predsednik Ahmet Nedždet Sezer potpisao je , sa ciljem da se domaće zakonodavstvo približi standardima EU",Predsednik Ahmet Nedždet Sezer potpisao je u petak,Predsednik Ahmet Nedždet Sezer potpisao je sa ciljem,u petak,sa cilj,potpisati,u petak ( 21. maja ),", sa ciljem da se domaće zakonodavstvo približi standardima EU",6,10,u,sa,petak,cilj,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
On je u intervjuu u utorak međutim priznao da to neće biti lako i da će zahtevati velike napore .,On je u intervjuu,On je u utorak,On je u intervjuu,On je u utorak,u intervju,u utorak,priznati,u intervjuu,u utorak,2,2,u,u,intervju,utorak,NOUN,NOUN,prepositional,prepositional,Preverbal,Serbian
Američki predsednik Džordž V. Buš ( levo ) govori sa makedonskim predsednikom Brankom Crvenkovskim ( u sredini ) i premijerom Nikolom Gruevskim na samitu NATO u Bukureštu prošlog meseca .,Američki predsednik Džordž V. Buš ( levo ) govori sa makedonskim predsednikom Brankom Crvenkovskim ( u sredini ) i premijerom Nikolom Gruevskim,Američki predsednik Džordž V. Buš ( levo ) govori na samitu NATO u Bukureštu,Američki predsednik Džordž V. Buš ( levo ) govori sa predsednikom,Američki predsednik Džordž V. Buš ( levo ) govori na samitu,sa predsednik,na samit,govoriti,sa makedonskim predsednikom Brankom Crvenkovskim ( u sredini ) i premijerom Nikolom Gruevskim,na samitu NATO u Bukureštu,13,5,sa,na,predsednik,samit,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Pomoćnik američkog državnog sekretara Danijel Frid kontaktirao je šeficu grčke diplomatije Doru Bakojanis u ponedeljak , radi razgovora o tome da li bi se Atina složila sa nastavkom pregovora .",Pomoćnik američkog državnog sekretara Danijel Frid kontaktirao je šeficu grčke diplomatije Doru Bakojanis u ponedeljak,"Pomoćnik američkog državnog sekretara Danijel Frid kontaktirao je šeficu grčke diplomatije Doru Bakojanis , radi razgovora o tome da li bi se Atina složila sa nastavkom pregovora",Pomoćnik američkog državnog sekretara Danijel Frid kontaktirao je šeficu grčke diplomatije Doru Bakojanis u ponedeljak,Pomoćnik američkog državnog sekretara Danijel Frid kontaktirao je šeficu grčke diplomatije Doru Bakojanis radi razgovora,u ponedeljak,radi razgovor,kontaktirati,u ponedeljak,", radi razgovora o tome da li bi se Atina složila sa nastavkom pregovora",2,14,u,radi,ponedeljak,razgovor,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Direktor Carinske službe Kosova Naim Huruglica govorio je za SETimes o problemu između dve vlade , potvrđujući da je rešenje na dohvat ruke i da statistika pokazuje povećanje bilateralne trgovine .",Direktor Carinske službe Kosova Naim Huruglica govorio je za SETimes,Direktor Carinske službe Kosova Naim Huruglica govorio je o problemu između dve vlade,Direktor Carinske službe Kosova Naim Huruglica govorio je za SETimes,Direktor Carinske službe Kosova Naim Huruglica govorio je o problemu,za SETimes,o problem,govoriti,za SETimes,o problemu između dve vlade,2,5,za,o,SETimes,problem,X,NOUN,prepositional,prepositional,Postverbal,Serbian
"Tokom 2010. godine Kosovo je iz Albanije uvezlo robu u vrednosti 61 miliona evra , ili 52,33 odsto više nego u 2009. godini , a izvezlo je robu u vrednosti 23 miliona evra ili 33,19 odsto više nego 2009. godine .",Tokom 2010. godine,iz Albanije,Tokom godine,iz Albanije,tokom godina,iz Albanija,uvesti,Tokom 2010. godine,iz Albanije,3,2,tokom,iz,godina,Albanija,NOUN,PROPN,prepositional,prepositional,Preverbal,Serbian
"Misija aktivista koji su planirali da prevezu pomoć u Pojas Gaze suočila se u subotu ( 2. jula ) sa velikim korakom nazad , jer su grčke vlasti zaustavile njihov konvoj i uhapsile kapetana jednog od brodova koji je plovio pod američkom zastavom , što je izazvalo novu kontroverzu .",Misija aktivista koji su planirali da prevezu pomoć u Pojas Gaze suočila se u subotu ( 2. jula ),Misija aktivista koji su planirali da prevezu pomoć u Pojas Gaze suočila se sa velikim korakom nazad,Misija aktivista koji su planirali da prevezu pomoć u Pojas Gaze suočila se u subotu,Misija aktivista koji su planirali da prevezu pomoć u Pojas Gaze suočila se sa korakom,u subota,sa korak,suočiti,u subotu ( 2. jula ),sa velikim korakom nazad,6,4,u,sa,subota,korak,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
On će ostati u pritvoru do ročišta u četvrtak .,On će ostati u pritvoru,On će ostati do ročišta u četvrtak,On će ostati u pritvoru,On će ostati do ročišta,u pritvor,do ročište,ostati,u pritvoru,do ročišta u četvrtak,2,4,u,do,pritvor,ročište,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
""" Aktivisti pokušavaju da okrive nekoga za svoj neuspeh -- nesumnjivo su gledali previše filmova sa Džejmsom Bondom "" , rekao je izraelski ministar inostranih poslova Avigdor Liberman u intervjuu Vojnom radiju u nedelju .",""" Aktivisti pokušavaju da okrive nekoga za svoj neuspeh -- nesumnjivo su gledali previše filmova sa Džejmsom Bondom "" , rekao je izraelski ministar inostranih poslova Avigdor Liberman u intervjuu Vojnom radiju",""" Aktivisti pokušavaju da okrive nekoga za svoj neuspeh -- nesumnjivo su gledali previše filmova sa Džejmsom Bondom "" , rekao je izraelski ministar inostranih poslova Avigdor Liberman u nedelju",""" Aktivisti pokušavaju da okrive nekoga za svoj neuspeh -- nesumnjivo su gledali previše filmova sa Džejmsom Bondom "" , rekao je izraelski ministar inostranih poslova Avigdor Liberman u intervjuu",""" Aktivisti pokušavaju da okrive nekoga za svoj neuspeh -- nesumnjivo su gledali previše filmova sa Džejmsom Bondom "" , rekao je izraelski ministar inostranih poslova Avigdor Liberman u nedelju",u intervju,u nedelja,reći,u intervjuu Vojnom radiju,u nedelju,4,2,u,u,intervju,nedelja,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
On je izjavio SETimesu da se držao podalje od predavačkih pozicija na grčkim univerzitetima od kada se vratio iz Londona pre više od 40 godina .,On je izjavio SETimesu da se držao podalje od predavačkih pozicija na grčkim univerzitetima od kada se vratio iz Londona,On je izjavio SETimesu da se držao podalje od predavačkih pozicija na grčkim univerzitetima od kada se vratio pre više od 40 godina,On je izjavio SETimesu da se držao podalje od predavačkih pozicija na grčkim univerzitetima od kada se vratio iz Londona,On je izjavio SETimesu da se držao podalje od predavačkih pozicija na grčkim univerzitetima od kada se vratio pre od godina,iz London,pre od godina,vratiti,iz Londona,pre više od 40 godina,2,5,iz,pre od,London,godina,PROPN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Rusija želi da uđe u partnerstvo sa četiri balkanske zemlje -- Albanijom , Makedonijom , Crnom Gorom i Srbijom -- u pokušaju da se preseče krijumčarenje narkotika .",Rusija želi da uđe u partnerstvo,"Rusija želi da uđe sa četiri balkanske zemlje -- Albanijom , Makedonijom , Crnom Gorom i Srbijom --",Rusija želi da uđe u partnerstvo,Rusija želi da uđe sa zemlje,u partnerstvo,sa zemlja,ući,u partnerstvo,"sa četiri balkanske zemlje -- Albanijom , Makedonijom , Crnom Gorom i Srbijom --",2,14,u,sa,partnerstvo,zemlja,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Najstariji drevni termalni grad na svetu , Aliani , biće potopljen kada brana Jortanli počne sa radom u novembru ove godine .","Najstariji drevni termalni grad na svetu , Aliani , biće potopljen kada brana Jortanli počne sa radom","Najstariji drevni termalni grad na svetu , Aliani , biće potopljen kada brana Jortanli počne u novembru ove godine","Najstariji drevni termalni grad na svetu , Aliani , biće potopljen kada brana Jortanli počne sa radom","Najstariji drevni termalni grad na svetu , Aliani , biće potopljen kada brana Jortanli počne u novembru",sa rad,u novembar,početi,sa radom,u novembru ove godine,2,4,sa,u,rad,novembar,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Seljani iz te oblasti , od kojih mnogi zarađuju za život od poljoprivrede , pomešano reaguju na sve to .","Seljani iz te oblasti , od kojih mnogi zarađuju za život","Seljani iz te oblasti , od kojih mnogi zarađuju od poljoprivrede","Seljani iz te oblasti , od kojih mnogi zarađuju za život","Seljani iz te oblasti , od kojih mnogi zarađuju od poljoprivrede",za život,od poljoprivreda,zarađivati,za život,od poljoprivrede,2,2,za,od,život,poljoprivreda,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Osnovan u helensko doba , grad je stekao ugled u 2. veku pod vladavinom rimskog imperatora Hadrijana .","Osnovan u helensko doba , grad je stekao ugled u 2. veku","Osnovan u helensko doba , grad je stekao ugled pod vladavinom rimskog imperatora Hadrijana","Osnovan u helensko doba , grad je stekao ugled u veku","Osnovan u helensko doba , grad je stekao ugled pod vladavinom",u vek,pod vladavina,steći,u 2. veku,pod vladavinom rimskog imperatora Hadrijana,3,5,u,pod,vek,vladavina,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Mnoge žrtve se teško odlučuju na podnošenje tužbe iz straha za sebe ili svoju porodicu , ili zbog pretnji maltretiranjem .",Mnoge žrtve se teško odlučuju na podnošenje tužbe,"Mnoge žrtve se teško odlučuju iz straha za sebe ili svoju porodicu , ili zbog pretnji maltretiranjem",Mnoge žrtve se teško odlučuju na podnošenje,Mnoge žrtve se teško odlučuju iz straha,na podnošenje,iz strah,odlučivati,na podnošenje tužbe,"iz straha za sebe ili svoju porodicu , ili zbog pretnji maltretiranjem",3,12,na,iz,podnošenje,strah,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
Traktor sa izbeglicama prolazi ispred položaja gruzijske vojske 45 km od Tbilisija u sredu ( 13. avgusta ) .,Traktor sa izbeglicama prolazi ispred položaja gruzijske vojske,Traktor sa izbeglicama prolazi u sredu ( 13. avgusta ),Traktor sa izbeglicama prolazi ispred položaja,Traktor sa izbeglicama prolazi u sredu,ispred položaj,u sreda,prolaziti,ispred položaja gruzijske vojske,u sredu ( 13. avgusta ),4,6,ispred,u,položaj,sreda,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
Evropska Unija saopštila je u sredu ( 13. avgusta ) da je spremna da pošalje posmatrače u odmetnutu oblast Gruzije Južnu Osetiju za nadgledanje prekida vatre koji su Moskva i Tbilisi potpisali manje od 24 časa ranije .,Evropska Unija saopštila je u sredu ( 13. avgusta ) da je spremna da pošalje posmatrače u odmetnutu oblast Gruzije Južnu Osetiju,Evropska Unija saopštila je u sredu ( 13. avgusta ) da je spremna da pošalje posmatrače za nadgledanje prekida vatre koji su Moskva i Tbilisi potpisali manje od 24 časa ranije,Evropska Unija saopštila je u sredu ( 13. avgusta ) da je spremna da pošalje posmatrače u oblast,Evropska Unija saopštila je u sredu ( 13. avgusta ) da je spremna da pošalje posmatrače za nadgledanje,u oblast,za nadgledanje,poslati,u odmetnutu oblast Gruzije Južnu Osetiju,za nadgledanje prekida vatre koji su Moskva i Tbilisi potpisali manje od 24 časa ranije,6,15,u,za,oblast,nadgledanje,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
Nekoliko istočnoevropskih zemalja pozivaju na zamrzavanje odnosa sa Moskvom kao odmazdu zbog njenih akcija u Gruziji .,Nekoliko istočnoevropskih zemalja pozivaju na zamrzavanje odnosa sa Moskvom kao odmazdu,Nekoliko istočnoevropskih zemalja pozivaju zbog njenih akcija u Gruziji,Nekoliko istočnoevropskih zemalja pozivaju na zamrzavanje,Nekoliko istočnoevropskih zemalja pozivaju zbog akcija,na zamrzavanje,zbog akcija,pozivati,na zamrzavanje odnosa sa Moskvom kao odmazdu,zbog njenih akcija u Gruziji,7,5,na,zbog,zamrzavanje,akcija,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
Niskobudžetna kompanija Easy Jet počela je sa radom na Kosovu 19. juna .,Niskobudžetna kompanija Easy Jet počela je sa radom,Niskobudžetna kompanija Easy Jet počela je na Kosovu,Niskobudžetna kompanija Easy Jet počela je sa radom,Niskobudžetna kompanija Easy Jet počela je na Kosovu,sa rad,na Kosovo,početi,sa radom,na Kosovu,2,2,sa,na,rad,Kosovo,NOUN,PROPN,prepositional,prepositional,Postverbal,Serbian
"Hrvatska naftna kompanija INA i mađarski MOL otkrili su znatne količine prirodnog gasa na polju Zalata-Dravica na hrvatskoj strani ugovorne oblasti Podravska Slatina-Zalata , saopštila je INA u sredu ( 23. juna ) .",Hrvatska naftna kompanija INA i mađarski MOL otkrili su znatne količine prirodnog gasa na polju Zalata-Dravica,Hrvatska naftna kompanija INA i mađarski MOL otkrili su znatne količine prirodnog gasa na hrvatskoj strani ugovorne oblasti Podravska Slatina-Zalata,Hrvatska naftna kompanija INA i mađarski MOL otkrili su znatne količine prirodnog gasa na polju,Hrvatska naftna kompanija INA i mađarski MOL otkrili su znatne količine prirodnog gasa na strani,na polje,na strana,otkriti,na polju Zalata-Dravica,na hrvatskoj strani ugovorne oblasti Podravska Slatina-Zalata,3,7,na,na,polje,strana,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Taj projekat , koji će se odvijati u 111 centara u 81 turskoj provinciji , ima za cilj povećanje efikasnosti stručne obuke za zaposlene u industrijskim sektorima , uz jačanje tržišta rada .","Taj projekat , koji će se odvijati u 111 centara","Taj projekat , koji će se odvijati u 81 turskoj provinciji","Taj projekat , koji će se odvijati u centara","Taj projekat , koji će se odvijati u provinciji",u centar,u provincija,odvijati,u 111 centara,u 81 turskoj provinciji,3,4,u,u,centar,provincija,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Prema novim pravilima , državne firme moraju da daju do 90 odsto svog profita za budžet , u poređenju sa trenutnih 50 procenata .","Prema novim pravilima , državne firme moraju da daju do 90 odsto svog profita za budžet","Prema novim pravilima , državne firme moraju da daju do 90 odsto svog profita , u poređenju sa trenutnih 50 procenata","Prema novim pravilima , državne firme moraju da daju do 90 odsto svog profita za budžet","Prema novim pravilima , državne firme moraju da daju do 90 odsto svog profita u poređenju",za budžet,u poređenje,dati,za budžet,", u poređenju sa trenutnih 50 procenata",2,7,za,u,budžet,poređenje,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"U grčko-rimskom rvanju , Teodoros Tunusides izgubio je od Gruzijca Ramaza Nozadzea u kategoriji do 96 kg .","U grčko-rimskom rvanju , Teodoros Tunusides izgubio je od Gruzijca Ramaza Nozadzea","U grčko-rimskom rvanju , Teodoros Tunusides izgubio je u kategoriji do 96 kg","U grčko-rimskom rvanju , Teodoros Tunusides izgubio je od Gruzijca","U grčko-rimskom rvanju , Teodoros Tunusides izgubio je u kategoriji",od Gruzijac,u kategorija,izgubiti,od Gruzijca Ramaza Nozadzea,u kategoriji do 96 kg,4,5,od,u,Gruzijac,kategorija,PROPN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Rumunski plivač Razvan Jonut Florea osvojio je drugo mesto u trci na 200 metara leđno , sa vremenom 1:565.45 .",Rumunski plivač Razvan Jonut Florea osvojio je drugo mesto u trci na 200 metara leđno,"Rumunski plivač Razvan Jonut Florea osvojio je drugo mesto , sa vremenom 1:565.45",Rumunski plivač Razvan Jonut Florea osvojio je drugo mesto u trci,Rumunski plivač Razvan Jonut Florea osvojio je drugo mesto sa vremenom,u trka,sa vreme,osvojiti,u trci na 200 metara leđno,", sa vremenom 1:565.45",6,4,u,sa,trka,vreme,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
Srpski muški vaterpolo tim pobedio je Sjedinjene Države 4-2 u četvrtak u tvrdoj utakmici sa malo golova .,Srpski muški vaterpolo tim pobedio je Sjedinjene Države 4-2 u četvrtak,Srpski muški vaterpolo tim pobedio je Sjedinjene Države 4-2 u tvrdoj utakmici sa malo golova,Srpski muški vaterpolo tim pobedio je Sjedinjene Države 4-2 u četvrtak,Srpski muški vaterpolo tim pobedio je Sjedinjene Države 4-2 u utakmici,u četvrtak,u utakmica,pobediti,u četvrtak,u tvrdoj utakmici sa malo golova,2,6,u,u,četvrtak,utakmica,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Treći poraz zabeležili su rvači u grčko-rimskom stilu Šeref Eroglu i Šeref Tufenk , koji su izgubili u kategoriji do 66 , odnosno 74 kg , a bokser Bahram Muzafer nije uspeo u meču u kategoriji do 81 kg .","Treći poraz zabeležili su rvači u grčko-rimskom stilu Šeref Eroglu i Šeref Tufenk , koji su izgubili u kategoriji do 66 , odnosno 74 kg , a bokser Bahram Muzafer nije uspeo u meču","Treći poraz zabeležili su rvači u grčko-rimskom stilu Šeref Eroglu i Šeref Tufenk , koji su izgubili u kategoriji do 66 , odnosno 74 kg , a bokser Bahram Muzafer nije uspeo u kategoriji do 81 kg","Treći poraz zabeležili su rvači u grčko-rimskom stilu Šeref Eroglu i Šeref Tufenk , koji su izgubili u kategoriji do 66 , odnosno 74 kg , a bokser Bahram Muzafer nije uspeo u meču","Treći poraz zabeležili su rvači u grčko-rimskom stilu Šeref Eroglu i Šeref Tufenk , koji su izgubili u kategoriji do 66 , odnosno 74 kg , a bokser Bahram Muzafer nije uspeo u kategoriji",u meč,u kategorija,uspeti,u meču,u kategoriji do 81 kg,2,5,u,u,meč,kategorija,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Dete razgovara sa Deda Mrazom i vilenjakom u radionici Deda Mraza priređenoj za decu u centru Atine , u četvrtak ( 21. decembra ) .",Dete razgovara sa Deda Mrazom i vilenjakom,"Dete razgovara u radionici Deda Mraza priređenoj za decu u centru Atine , u četvrtak ( 21. decembra )",Dete razgovara sa Deda,Dete razgovara u radionici,sa deda,u radionica,razgovarati,sa Deda Mrazom i vilenjakom,"u radionici Deda Mraza priređenoj za decu u centru Atine , u četvrtak ( 21. decembra )",5,17,sa,u,deda,radionica,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Atina je svoja tri glavna trga pretvorila u praznične lokacije za Božić , postavivši dva karusela i selo slatkiša .",Atina je svoja tri glavna trga pretvorila u praznične lokacije,Atina je svoja tri glavna trga pretvorila za Božić,Atina je svoja tri glavna trga pretvorila u lokacije,Atina je svoja tri glavna trga pretvorila za Božić,u lokacija,za Božić,pretvoriti,u praznične lokacije,za Božić,3,2,u,za,lokacija,Božić,NOUN,PROPN,prepositional,prepositional,Postverbal,Serbian
"Umetnik Pašk Pervati , trener fudbalskog kluba Tirana Šićiri Reli i novinar Filip Čakuli bili su među osam albanskih ličnosti koje je predsednik Alfred Mojsiju odlikovao za ostvarenja na polju umetnosti , sporta , kulture , medicine , pravosuđa i diplomatije u 2006. godini .","Umetnik Pašk Pervati , trener fudbalskog kluba Tirana Šićiri Reli i novinar Filip Čakuli bili su među osam albanskih ličnosti koje je predsednik Alfred Mojsiju odlikovao za ostvarenja na polju umetnosti , sporta , kulture , medicine , pravosuđa i diplomatije","Umetnik Pašk Pervati , trener fudbalskog kluba Tirana Šićiri Reli i novinar Filip Čakuli bili su među osam albanskih ličnosti koje je predsednik Alfred Mojsiju odlikovao u 2006. godini","Umetnik Pašk Pervati , trener fudbalskog kluba Tirana Šićiri Reli i novinar Filip Čakuli bili su među osam albanskih ličnosti koje je predsednik Alfred Mojsiju odlikovao za ostvarenja","Umetnik Pašk Pervati , trener fudbalskog kluba Tirana Šićiri Reli i novinar Filip Čakuli bili su među osam albanskih ličnosti koje je predsednik Alfred Mojsiju odlikovao u godini",za ostvarenje,u godina,odlikovati,"za ostvarenja na polju umetnosti , sporta , kulture , medicine , pravosuđa i diplomatije",u 2006. godini,15,3,za,u,ostvarenje,godina,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
"Administracija UN na Kosovu povukla je u ponedeljak ( 17. marta ) svoje policijske snage iz delova etnički podeljenog grada Mitrovice naseljenih Srbima , nakon što su izbili sukobi sa srpskim demonstrantima .",Administracija UN na Kosovu povukla je u ponedeljak ( 17. marta ),Administracija UN na Kosovu povukla je iz delova etnički podeljenog grada Mitrovice naseljenih Srbima,Administracija UN na Kosovu povukla je u ponedeljak,Administracija UN na Kosovu povukla je iz delova,u ponedeljak,iz deo,povući,u ponedeljak ( 17. marta ),iz delova etnički podeljenog grada Mitrovice naseljenih Srbima,6,8,u,iz,ponedeljak,deo,NOUN,NOUN,prepositional,prepositional,Postverbal,Serbian
