Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Skal man tro på italienerne - men det ska' man ikke - ja så er det lige før , de får os overbevist om , at de er lykkelige for at slippe fra besøget i Danmark med et beskedent nederlag .","Skal man tro på italienerne - men det ska' man ikke - ja så er det lige før , de får os overbevist om , at de er lykkelige for at slippe fra besøget i Danmark","Skal man tro på italienerne - men det ska' man ikke - ja så er det lige før , de får os overbevist om , at de er lykkelige for at slippe med et beskedent nederlag","Skal man tro på italienerne - men det ska' man ikke - ja så er det lige før , de får os overbevist om , at de er lykkelige for at slippe fra besøget","Skal man tro på italienerne - men det ska' man ikke - ja så er det lige før , de får os overbevist om , at de er lykkelige for at slippe med nederlag",fra besøg,med nederlag,slippe,fra besøget i Danmark,med et beskedent nederlag,4,4,fra,med,besøg,nederlag,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
Skipper og styrmænd på Isafold mødtes i går i Hirtshals med rederiets advokat og forsikringsrepræsentanter .,Skipper og styrmænd på Isafold mødtes i går i Hirtshals,Skipper og styrmænd på Isafold mødtes i går med rederiets advokat og forsikringsrepræsentanter,Skipper og styrmænd på Isafold mødtes i går i Hirtshals,Skipper og styrmænd på Isafold mødtes i går med advokat,i Hirtshals,med advokat,mødes,i Hirtshals,med rederiets advokat og forsikringsrepræsentanter,2,5,i,med,Hirtshals,advokat,PROPN,NOUN,prepositional,prepositional,Postverbal,Danish
"Hvert et ledigt hegn bliver brugt som pissoir af de mandlige løbere , mens de stakkels kvinder må lade minutterne passere i køerne foran toiletterne .",Hvert et ledigt hegn bliver brugt som pissoir,Hvert et ledigt hegn bliver brugt af de mandlige løbere,Hvert et ledigt hegn bliver brugt som pissoir,Hvert et ledigt hegn bliver brugt af løbere,som pissoir,af løber,lade,som pissoir,af de mandlige løbere,2,4,som,af,pissoir,løber,NOUN,NOUN,prepositional,prepositional,Preverbal,Danish
""" Målet er en bestemt grotte , hvor Maya-indianerne har malet inskriptioner på væggen , "" fortæller Christian Christensen , som rejser fra Billund til Guatamala på tirsdag .",""" Målet er en bestemt grotte , hvor Maya-indianerne har malet inskriptioner på væggen , "" fortæller Christian Christensen , som rejser fra Billund til Guatamala",""" Målet er en bestemt grotte , hvor Maya-indianerne har malet inskriptioner på væggen , "" fortæller Christian Christensen , som rejser på tirsdag",""" Målet er en bestemt grotte , hvor Maya-indianerne har malet inskriptioner på væggen , "" fortæller Christian Christensen , som rejser fra Billund",""" Målet er en bestemt grotte , hvor Maya-indianerne har malet inskriptioner på væggen , "" fortæller Christian Christensen , som rejser på tirsdag",fra Billund,på tirsdag,rejse,fra Billund til Guatamala,på tirsdag,4,2,fra,på,Billund,tirsdag,PROPN,NOUN,prepositional,prepositional,Postverbal,Danish
"I øjeblikket er man ved at bygge et anlæg i Shanghai , finansieret af spanske lån gennem FLS' søsterfirma i Spanien .","I øjeblikket er man ved at bygge et anlæg i Shanghai , finansieret af spanske lån","I øjeblikket er man ved at bygge et anlæg i Shanghai , finansieret gennem FLS' søsterfirma i Spanien","I øjeblikket er man ved at bygge et anlæg i Shanghai , finansieret af lån","I øjeblikket er man ved at bygge et anlæg i Shanghai , finansieret gennem søsterfirma",af lån,gennem søsterfirma,finansiere,af spanske lån,gennem FLS' søsterfirma i Spanien,3,5,af,gennem,lån,søsterfirma,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Og det handlede en nordisk videnskabelig konference om , som fandt sted i Ingeniørhuset i København i slutningen af november .","Og det handlede en nordisk videnskabelig konference om , som fandt sted i Ingeniørhuset i København","Og det handlede en nordisk videnskabelig konference om , som fandt sted i slutningen af november","Og det handlede en nordisk videnskabelig konference om , som fandt sted i Ingeniørhuset","Og det handlede en nordisk videnskabelig konference om , som fandt sted i slutningen",i ingeniørhus,i slutning,finde,i Ingeniørhuset i København,i slutningen af november,4,4,i,i,ingeniørhus,slutning,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"De kan ikke en gang nå at tage smilet af munden mellem de sjove nyheder og de døde børn i Somalia , så stærkt skal det gå .",De kan ikke en gang nå at tage smilet af munden,De kan ikke en gang nå at tage smilet mellem de sjove nyheder og de døde børn i Somalia,De kan ikke en gang nå at tage smilet af munden,De kan ikke en gang nå at tage smilet mellem nyheder,af mund,mellem nyhed,tage,af munden,mellem de sjove nyheder og de døde børn i Somalia,2,10,af,mellem,mund,nyhed,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Maribo Frø er så langt fremme i jagten på den optimale sukkerroe , at den Danisco-ejede lollandske virksomhed er sikker på , at roen står på dyrkernes marker inden år 2000 .","Maribo Frø er så langt fremme i jagten på den optimale sukkerroe , at den Danisco-ejede lollandske virksomhed er sikker på , at roen står på dyrkernes marker","Maribo Frø er så langt fremme i jagten på den optimale sukkerroe , at den Danisco-ejede lollandske virksomhed er sikker på , at roen står inden år 2000","Maribo Frø er så langt fremme i jagten på den optimale sukkerroe , at den Danisco-ejede lollandske virksomhed er sikker på , at roen står på marker","Maribo Frø er så langt fremme i jagten på den optimale sukkerroe , at den Danisco-ejede lollandske virksomhed er sikker på , at roen står inden år",på mark,inden år,stå,på dyrkernes marker,inden år 2000,3,3,på,inden,mark,år,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Hæren er parat til at svare med våben på enhver aggression mod Jugoslavien , siger general Zivota Panic .",Hæren er parat til at svare med våben,Hæren er parat til at svare på enhver aggression mod Jugoslavien,Hæren er parat til at svare med våben,Hæren er parat til at svare på aggression,med våben,på aggression,svare,med våben,på enhver aggression mod Jugoslavien,2,5,med,på,våben,aggression,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
Ifølge en Observa-undersøgelse foretaget af analyse-instituttet GfK for B.T. er der nu kun halvanden procents forskel på de to borgerlige partier .,Ifølge en Observa-undersøgelse foretaget af analyse-instituttet GfK,Ifølge en Observa-undersøgelse foretaget for B.T.,Ifølge en Observa-undersøgelse foretaget af analyse-instituttet,Ifølge en Observa-undersøgelse foretaget for B.T.,af analyse-institut,for B.T.,foretage,af analyse-instituttet GfK,for B.T.,3,2,af,for,analyse-institut,B.T.,NOUN,PROPN,prepositional,prepositional,Postverbal,Danish
Har du nogen sinde ligget fladt ned på en seng i tre døgn uden at måtte gå andre steder hen end på toilettet og til spisesalen i et totalt aseptisk hospital ?,Har du nogen sinde ligget fladt ned på en seng,Har du nogen sinde ligget fladt ned i tre døgn,Har du nogen sinde ligget fladt ned på seng,Har du nogen sinde ligget fladt ned i døgn,på seng,i døgn,gå,på en seng,i tre døgn,3,3,på,i,seng,døgn,NOUN,NOUN,prepositional,prepositional,Preverbal,Danish
"Det er igangsat ved folketingsbeslutning efter et forslag , som oprindelig blev fremsat i november 1986 af undervisningsminister Bertel Haarder .",Det er igangsat ved folketingsbeslutning,"Det er igangsat efter et forslag , som oprindelig blev fremsat i november 1986 af undervisningsminister Bertel Haarder",Det er igangsat ved folketingsbeslutning,Det er igangsat efter forslag,ved folketingsbeslutning,efter forslag,igangsætte,ved folketingsbeslutning,"efter et forslag , som oprindelig blev fremsat i november 1986 af undervisningsminister Bertel Haarder",2,15,ved,efter,folketingsbeslutning,forslag,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Det er igangsat ved folketingsbeslutning efter et forslag , som oprindelig blev fremsat i november 1986 af undervisningsminister Bertel Haarder .","Det er igangsat ved folketingsbeslutning efter et forslag , som oprindelig blev fremsat i november 1986","Det er igangsat ved folketingsbeslutning efter et forslag , som oprindelig blev fremsat af undervisningsminister Bertel Haarder","Det er igangsat ved folketingsbeslutning efter et forslag , som oprindelig blev fremsat i november","Det er igangsat ved folketingsbeslutning efter et forslag , som oprindelig blev fremsat af Bertel",i november,af Bertel,fremsætte,i november 1986,af undervisningsminister Bertel Haarder,3,4,i,af,november,Bertel,NOUN,PROPN,prepositional,prepositional,Postverbal,Danish
Bland tomatpuré og sennep i en skål med 1 dl piskefløde .,Bland tomatpuré og sennep i en skål,Bland tomatpuré og sennep med 1 dl piskefløde,Bland tomatpuré og sennep i skål,Bland tomatpuré og sennep med dl,i skål,med deciliter,blande,i en skål,med 1 dl piskefløde,3,4,i,med,skål,deciliter,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
Forud for FNs store miljøtopmøde i Brasilien næste år er et halvt hundrede ministre i denne uge i København .,Forud for FNs store miljøtopmøde i Brasilien næste år er et halvt hundrede ministre i denne uge,Forud for FNs store miljøtopmøde i Brasilien næste år er et halvt hundrede ministre i København,Forud for FNs store miljøtopmøde i Brasilien næste år er et halvt hundrede ministre i uge,Forud for FNs store miljøtopmøde i Brasilien næste år er et halvt hundrede ministre i København,i uge,i København,være,i denne uge,i København,3,2,i,i,uge,København,NOUN,PROPN,prepositional,prepositional,Postverbal,Danish
"Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted i London på onsdag .",Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer,"Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted i London på onsdag",Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer,Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet af parter,med morter,af part,bombardere,med morterer,"af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted i London på onsdag",2,27,med,af,morter,part,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted i London på onsdag .","Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted i London","Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted på onsdag","Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted i London","Området omkring Holiday-Inn-hotellet i den bosniske hovedstad er også blevet bombarderet med morterer af de stridende parter , der har øget presset på hinanden op til den internationale fredskonference om Jugoslavien , der skal finde sted på onsdag",i London,på onsdag,finde,i London,på onsdag,2,2,i,på,London,onsdag,PROPN,NOUN,prepositional,prepositional,Postverbal,Danish
Bilen har ABS-bremser og airbag som standard og er med hensyn til udstyr i japansk topklasse .,Bilen har ABS-bremser og airbag som standard og er med hensyn til udstyr,Bilen har ABS-bremser og airbag som standard og er i japansk topklasse,Bilen har ABS-bremser og airbag som standard og er med udstyr,Bilen har ABS-bremser og airbag som standard og er i topklasse,med udstyr,i topklasse,være,med hensyn til udstyr,i japansk topklasse,4,3,med,i,udstyr,topklasse,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Brian Nielsen , olympisk super-sværvægter , blev i Barcelona udfordret til nævekamp af den modige jyde Finn Nørbygaard .","Brian Nielsen , olympisk super-sværvægter , blev i Barcelona udfordret til nævekamp","Brian Nielsen , olympisk super-sværvægter , blev i Barcelona udfordret af den modige jyde Finn Nørbygaard","Brian Nielsen , olympisk super-sværvægter , blev i Barcelona udfordret til nævekamp","Brian Nielsen , olympisk super-sværvægter , blev i Barcelona udfordret af Finn",til nævekamp,af Finn,udfordre,til nævekamp,af den modige jyde Finn Nørbygaard,2,6,til,af,nævekamp,Finn,NOUN,PROPN,prepositional,prepositional,Postverbal,Danish
Udenrigsminister Uffe Ellemann-Jensen overrækker priserne til december på Københavns Universitet .,Udenrigsminister Uffe Ellemann-Jensen overrækker priserne til december,Udenrigsminister Uffe Ellemann-Jensen overrækker priserne på Københavns Universitet,Udenrigsminister Uffe Ellemann-Jensen overrækker priserne til december,Udenrigsminister Uffe Ellemann-Jensen overrækker priserne på Universitet,til december,på universitet,overrække,til december,på Københavns Universitet,2,3,til,på,december,universitet,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Finn Erik Bendixen , som også er ny på Det Kgl. Teater , har skabt scenografien omkring det gale teater på teatret , som lukker op for publikum med premiere den 1. september .","Finn Erik Bendixen , som også er ny på Det Kgl. Teater , har skabt scenografien omkring det gale teater på teatret , som lukker op for publikum","Finn Erik Bendixen , som også er ny på Det Kgl. Teater , har skabt scenografien omkring det gale teater på teatret , som lukker op med premiere","Finn Erik Bendixen , som også er ny på Det Kgl. Teater , har skabt scenografien omkring det gale teater på teatret , som lukker op for publikum","Finn Erik Bendixen , som også er ny på Det Kgl. Teater , har skabt scenografien omkring det gale teater på teatret , som lukker op med premiere",for publikum,med premiere,lukke,for publikum,med premiere,2,2,for,med,publikum,premiere,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Men skal filmen tages alvorligt , må man også beskæftige sig med vigtige emner i film .","Men skal filmen tages alvorligt , må man også beskæftige sig med vigtige emner","Men skal filmen tages alvorligt , må man også beskæftige sig i film","Men skal filmen tages alvorligt , må man også beskæftige sig med emner","Men skal filmen tages alvorligt , må man også beskæftige sig i film",med emne,i film,beskæftige,med vigtige emner,i film,3,2,med,i,emne,film,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Danskerne er et folk , ikke nogen race , så når Den Danske Forening går ind for at forsvare det danske folk mod at blive fortrængt i eget land af bekvemmelighedsindvandrere , kan foreningen da ikke af den grund beskyldes for at være racistisk , som påstået af direktør Jens Sejersen og i en helt forkert dom af Gentofte Civilret , som er ærekrænkende for det danske folk .","Danskerne er et folk , ikke nogen race , så når Den Danske Forening går ind for at forsvare det danske folk mod at blive fortrængt i eget land","Danskerne er et folk , ikke nogen race , så når Den Danske Forening går ind for at forsvare det danske folk mod at blive fortrængt af bekvemmelighedsindvandrere","Danskerne er et folk , ikke nogen race , så når Den Danske Forening går ind for at forsvare det danske folk mod at blive fortrængt i land","Danskerne er et folk , ikke nogen race , så når Den Danske Forening går ind for at forsvare det danske folk mod at blive fortrængt af bekvemmelighedsindvandrere",i land,af bekvemmelighedsindvandrer,fortrænge,i eget land,af bekvemmelighedsindvandrere,3,2,i,af,land,bekvemmelighedsindvandrer,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
Sådan kommer De med ... i Folketeateret søndag den 16. august kl. 19.00 : Ring til Folketeaterets billetkontor på 33 12 18 45 fra mandag den 3. august kl. 12-16 .,Sådan kommer De med ... i Folketeateret søndag den 16. august kl. 19.00 : Ring til Folketeaterets billetkontor,Sådan kommer De med ... i Folketeateret søndag den 16. august kl. 19.00 : Ring fra mandag den 3. august kl. 12-16,Sådan kommer De med ... i Folketeateret søndag den 16. august kl. 19.00 : Ring til billetkontor,Sådan kommer De med ... i Folketeateret søndag den 16. august kl. 19.00 : Ring fra mandag,til billetkontor,fra mandag,ringe,til Folketeaterets billetkontor,fra mandag den 3. august kl. 12-16,3,7,til,fra,billetkontor,mandag,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Mod slutningen af den begivenhedsrige feature-uge mødtes DGO med tre lærere , Hanne Heimann , Merete Faurschou og Nanna Carlsen , omkring det brev , de har sendt til kommunens pædagogiske udvalg .","Mod slutningen af den begivenhedsrige feature-uge mødtes DGO med tre lærere , Hanne Heimann , Merete Faurschou og Nanna Carlsen ,","Mod slutningen af den begivenhedsrige feature-uge mødtes DGO omkring det brev , de har sendt til kommunens pædagogiske udvalg",Mod slutningen af den begivenhedsrige feature-uge mødtes DGO med lærere,Mod slutningen af den begivenhedsrige feature-uge mødtes DGO omkring brev,med lærer,omkring brev,mødes,"med tre lærere , Hanne Heimann , Merete Faurschou og Nanna Carlsen ,","omkring det brev , de har sendt til kommunens pædagogiske udvalg",13,11,med,omkring,lærer,brev,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
Europa vil stå overfor kolossale udfordringer i de kommende år og skal finde nye veje og roller både til sig selv og i sit forhold til de to gamle supermagter .,Europa vil stå overfor kolossale udfordringer,Europa vil stå i de kommende år,Europa vil stå overfor udfordringer,Europa vil stå i år,overfor udfordring,i år,stå,overfor kolossale udfordringer,i de kommende år,3,4,overfor,i,udfordring,år,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Men med mægtig stemme kalder smerten mig til sig , og jeg suges som et vissent blad i blæsten gennem strube og brystkasse ind i ildhvirvlens midte .","Men med mægtig stemme kalder smerten mig til sig , og jeg suges som et vissent blad i blæsten","Men med mægtig stemme kalder smerten mig til sig , og jeg suges gennem strube og brystkasse","Men med mægtig stemme kalder smerten mig til sig , og jeg suges som blad","Men med mægtig stemme kalder smerten mig til sig , og jeg suges gennem strube",som blad,gennem strube,suge,som et vissent blad i blæsten,gennem strube og brystkasse,6,4,som,gennem,blad,strube,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Jeg anser det for dybt bedrøveligt , at det borgerlige Danmark i en principiel sag som den foreliggende med åndløshedens automatik stiller sig an i fronten mod de skabere , udøvere og producenter af musik- og billedprogrammer , hvis ydelser spiller en utrolig stor og vigtig rolle i folks hverdag .","Jeg anser det for dybt bedrøveligt , at det borgerlige Danmark i en principiel sag som den foreliggende","Jeg anser det for dybt bedrøveligt , at det borgerlige Danmark med åndløshedens automatik","Jeg anser det for dybt bedrøveligt , at det borgerlige Danmark i som foreliggende","Jeg anser det for dybt bedrøveligt , at det borgerlige Danmark med automatik",i som foreliggende,med automatik,stille,i en principiel sag som den foreliggende,med åndløshedens automatik,7,3,i som,med,foreliggende,automatik,ADJ,NOUN,prepositional,prepositional,Preverbal,Danish
"Hvorefter grupperne nu i et frigjort , satanisk had , med mord , bombesprængninger , snigskytter og brande gennemfører deres egen gensidige etniske renselse .","Hvorefter grupperne nu i et frigjort , satanisk had ,","Hvorefter grupperne nu med mord , bombesprængninger , snigskytter og brande",Hvorefter grupperne nu i had,Hvorefter grupperne nu med mord,i had,med mord,gennemføre,"i et frigjort , satanisk had ,","med mord , bombesprængninger , snigskytter og brande",7,8,i,med,had,mord,NOUN,NOUN,prepositional,prepositional,Preverbal,Danish
"Firmaet tager i sine tilbud forbehold over for skader på vand- , afløbsgas- og elinstallationer , dog bekostes udbedring af skader på ledninger , hvis de ligger indenfor otte centimeter i forhold til placeringen på de udleverede bygningstegninger - med min erfaring inden for byggebranchen , er det uhyre sjældent , at disse ledninger er placeret så præcist i forhold til tegningerne .","Firmaet tager i sine tilbud forbehold over for skader på vand- , afløbsgas- og elinstallationer , dog bekostes udbedring af skader på ledninger , hvis de ligger indenfor otte centimeter","Firmaet tager i sine tilbud forbehold over for skader på vand- , afløbsgas- og elinstallationer , dog bekostes udbedring af skader på ledninger , hvis de ligger i forhold til placeringen på de udleverede bygningstegninger","Firmaet tager i sine tilbud forbehold over for skader på vand- , afløbsgas- og elinstallationer , dog bekostes udbedring af skader på ledninger , hvis de ligger indenfor centimeter","Firmaet tager i sine tilbud forbehold over for skader på vand- , afløbsgas- og elinstallationer , dog bekostes udbedring af skader på ledninger , hvis de ligger i forhold",indenfor centimeter,i forhold,ligge,indenfor otte centimeter,i forhold til placeringen på de udleverede bygningstegninger,3,8,indenfor,i,centimeter,forhold,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"De skal bruges , når loven træder i kraft efter årsskiftet .","De skal bruges , når loven træder i kraft","De skal bruges , når loven træder efter årsskiftet","De skal bruges , når loven træder i kraft","De skal bruges , når loven træder efter årsskiftet",i kraft,efter årsskifte,træde,i kraft,efter årsskiftet,2,2,i,efter,kraft,årsskifte,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
"Denne engangssum kommer til udbetaling hos enhver dansk SAS-pilot , der mister sit certifikat af medicinske grunde .",Denne engangssum kommer til udbetaling,"Denne engangssum kommer hos enhver dansk SAS-pilot , der mister sit certifikat af medicinske grunde",Denne engangssum kommer til udbetaling,Denne engangssum kommer hos SAS-pilot,til udbetaling,hos SAS-pilot,komme,til udbetaling,"hos enhver dansk SAS-pilot , der mister sit certifikat af medicinske grunde",2,12,til,hos,udbetaling,SAS-pilot,NOUN,NOUN,prepositional,prepositional,Postverbal,Danish
