Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Dat deze plechtigheid in het ruime audiorium ( dat ons tevens een ideaal concertzaaltje lijkt ) met een harpspel werd geopend , was zo verwonderlijk niet .",Dat deze plechtigheid in het ruime audiorium ( dat ons tevens een ideaal concertzaaltje lijkt ),Dat deze plechtigheid met een harpspel,Dat deze plechtigheid in audiorium,Dat deze plechtigheid met harpspel,in audiorium,met harpspel,openen,in het ruime audiorium ( dat ons tevens een ideaal concertzaaltje lijkt ),met een harpspel,13,3,in,met,audiorium,harpspel,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
Het kwam allemaal bij stukjes en brokjes bij de familie Balemans binnen .,Het kwam allemaal bij stukjes en brokjes,Het kwam allemaal bij de familie Balemans,Het kwam allemaal bij stukjes,Het kwam allemaal bij familie,bij stuk,bij familie,komen,bij stukjes en brokjes,bij de familie Balemans,4,4,bij,bij,stuk,familie,NOUN,NOUN,prepositional,prepositional,Postverbal,Dutch
"Het licht ging toen op rood bij Laren , wat een sterk offensief ten gevolge had .",Het licht ging toen op rood,Het licht ging toen bij Laren,Het licht ging toen op rood,Het licht ging toen bij Laren,op rood,bij Laren,gaan,op rood,bij Laren,2,2,op,bij,rood,Laren,ADJ,PROPN,prepositional,prepositional,Postverbal,Dutch
Jiskoot maakte tien minuten voor rust de achterstand iets kleiner na een solo ( 2-1 ) en Boomsma knalde na een overzichtelijke situatie bij een lange corner ook raak ( 2-2 ) .,Jiskoot maakte tien minuten voor rust,Jiskoot maakte na een solo,Jiskoot maakte voor rust,Jiskoot maakte na solo,voor rust,na solo,maken,tien minuten voor rust,na een solo,4,3,voor,na,rust,solo,NOUN,ADV,prepositional,prepositional,Postverbal,Dutch
"Op het ogenblik , zo schrijft het economische dagblad Les Echos is de Eeg in drie zones verdeeld :","Op het ogenblik ,",in drie zones,Op ogenblik,in zones,op ogenblik,in zone,verdelen,"Op het ogenblik ,",in drie zones,4,3,op,in,ogenblik,zone,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
Bij zware straatgevechten in Weert zijn in de afgelopen nacht tenminste zeven politiemannen en een onbekend aantal vechtersbazen gewond geraakt .,Bij zware straatgevechten in Weert,in de afgelopen nacht,Bij straatgevechten,in nacht,bij straatgevecht,in nacht,raken,Bij zware straatgevechten in Weert,in de afgelopen nacht,5,4,bij,in,straatgevecht,nacht,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
Twee agenten van de Weerter politie moesten met een zware hersenschudding in een ziekenhuis worden opgenomen .,Twee agenten van de Weerter politie moesten met een zware hersenschudding,Twee agenten van de Weerter politie moesten in een ziekenhuis,Twee agenten van de Weerter politie moesten met hersenschudding,Twee agenten van de Weerter politie moesten in ziekenhuis,met hersenschudding,in ziekenhuis,opnemen,met een zware hersenschudding,in een ziekenhuis,4,3,met,in,hersenschudding,ziekenhuis,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"Een politieauto werd in brand gestoken en een arrstantenwagen onklaar gemaakt , en voor het politiebureau met stenen en stokken danig beschadigd .","Een politieauto werd in brand gestoken en een arrstantenwagen onklaar gemaakt , en voor het politiebureau","Een politieauto werd in brand gestoken en een arrstantenwagen onklaar gemaakt , en met stenen en stokken","Een politieauto werd in brand gestoken en een arrstantenwagen onklaar gemaakt , en voor politiebureau","Een politieauto werd in brand gestoken en een arrstantenwagen onklaar gemaakt , en met stenen",voor politiebureau,met steen,beschadigen,voor het politiebureau,met stenen en stokken,3,4,voor,met,politiebureau,steen,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"Na zijn premierschap , waarin hij een einde maakte aan het conflict met de Vietminh in het vroegere Indochina , heeft Mendes-France achter de schermen nog een zekere invloed op het politieke leven gehad totdat in 1958 de Gaulle aan het bewind kwam .","Na zijn premierschap , waarin hij een einde maakte aan het conflict met de Vietminh in het vroegere Indochina ,",achter de schermen,Na premierschap,achter schermen,na premierschap,achter scherm,hebben,"Na zijn premierschap , waarin hij een einde maakte aan het conflict met de Vietminh in het vroegere Indochina ,",achter de schermen,20,3,na,achter,premierschap,scherm,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"Een arm land kan wel een industrie opzetten , maar het kan de produkten daarvan niet aan ons kwijt doordat wij ons met tolmuren tegen de concurrentie beschermen .","Een arm land kan wel een industrie opzetten , maar het kan de produkten daarvan niet aan ons kwijt doordat wij ons met tolmuren","Een arm land kan wel een industrie opzetten , maar het kan de produkten daarvan niet aan ons kwijt doordat wij ons tegen de concurrentie","Een arm land kan wel een industrie opzetten , maar het kan de produkten daarvan niet aan ons kwijt doordat wij ons met tolmuren","Een arm land kan wel een industrie opzetten , maar het kan de produkten daarvan niet aan ons kwijt doordat wij ons tegen concurrentie",met tolmuur,tegen concurrentie,beschermen,met tolmuren,tegen de concurrentie,2,3,met,tegen,tolmuur,concurrentie,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"Volgens de commissie Van Dam , die in opdracht van de Utrechtse gemeenteraad een onderzoek heeft ingesteld naar de achtergronden van de moeilijkheden op het gemeentelijk atheneum , is de Utrechtse wethouder H. van der Vlist in deze kwestie ernstig in gebreke gebleven .","Volgens de commissie Van Dam , die in opdracht van de Utrechtse gemeenteraad een onderzoek heeft ingesteld naar de achtergronden van de moeilijkheden op het gemeentelijk atheneum ,",in deze kwestie,Volgens commissie,in kwestie,volgens commissie,in kwestie,blijven,"Volgens de commissie Van Dam , die in opdracht van de Utrechtse gemeenteraad een onderzoek heeft ingesteld naar de achtergronden van de moeilijkheden op het gemeentelijk atheneum ,",in deze kwestie,28,3,volgens,in,commissie,kwestie,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"De wethouder heeft de rector , de heer Hut , volgens de commissie-Van Dam zelfs in het openbaar gedesavoueerd .","De wethouder heeft de rector , de heer Hut , volgens de commissie-Van Dam","De wethouder heeft de rector , de heer Hut , in het openbaar","De wethouder heeft de rector , de heer Hut , volgens commissie-Van","De wethouder heeft de rector , de heer Hut , in openbaar",volgens commissie-Van,in openbaar,desavoueren,volgens de commissie-Van Dam,in het openbaar,4,3,volgens,in,commissie-Van,openbaar,PROPN,NOUN,prepositional,prepositional,Preverbal,Dutch
Op 300 meter van de spoorbaan Meppel-Steenwijk is vanmorgen om kwart voor twaalf een Starfighter van de vliegbasis Volkel ( N.-Br. ) neergestort .,Op 300 meter van de spoorbaan Meppel-Steenwijk,om kwart voor twaalf,Op meter,om kwart,op meter,om kwart,neerstorten,Op 300 meter van de spoorbaan Meppel-Steenwijk,om kwart voor twaalf,7,4,op,om,meter,kwart,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"De piloot , de tweede luitenant H. V. Leenders , ( 24 jr. en gehuwd ) uit Eindhoven , heeft zich met behulp van zijn schietstoel in veiligheid gesteld .","De piloot , de tweede luitenant H. V. Leenders , ( 24 jr. en gehuwd ) uit Eindhoven , heeft zich met behulp van zijn schietstoel","De piloot , de tweede luitenant H. V. Leenders , ( 24 jr. en gehuwd ) uit Eindhoven , heeft zich in veiligheid","De piloot , de tweede luitenant H. V. Leenders , ( 24 jr. en gehuwd ) uit Eindhoven , heeft zich met schietstoel","De piloot , de tweede luitenant H. V. Leenders , ( 24 jr. en gehuwd ) uit Eindhoven , heeft zich in veiligheid",met schietstoel,in veiligheid,stellen,met behulp van zijn schietstoel,in veiligheid,5,2,met,in,schietstoel,veiligheid,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"Het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit Zwolle was vertrokken en die om 11.47 u. in Steenwijk moest aankomen , passeerde .",Het ongeluk gebeurde vlak voordat de trein die om 11.18 u.,Het ongeluk gebeurde vlak voordat de trein die uit Zwolle,Het ongeluk gebeurde vlak voordat de trein die om 11.18,Het ongeluk gebeurde vlak voordat de trein die uit Zwolle,om 11.18,uit Zwolle,vertrekken,om 11.18 u.,uit Zwolle,3,2,om,uit,11.18,Zwolle,NUM,PROPN,prepositional,prepositional,Preverbal,Dutch
"Het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit Zwolle was vertrokken en die om 11.47 u. in Steenwijk moest aankomen , passeerde .",Het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit Zwolle was vertrokken en die om 11.47 u.,Het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit Zwolle was vertrokken en die in Steenwijk,Het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit Zwolle was vertrokken en die om 11.47,Het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit Zwolle was vertrokken en die in Steenwijk,om 11.47,in Steenwijk,aankomen,om 11.47 u.,in Steenwijk,3,2,om,in,11.47,Steenwijk,NUM,PROPN,prepositional,prepositional,Preverbal,Dutch
"De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind uit de bosjes zag terugkomen en in draf naar hun auto zag lopen .","De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind","De veehouder had uitsluitend oog voor de twee mannen , die hij uit de bosjes","De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind","De veehouder had uitsluitend oog voor de twee mannen , die hij uit bosjes",zonder kind,uit bos,terugkomen,zonder kind,uit de bosjes,2,3,zonder,uit,kind,bos,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind uit de bosjes zag terugkomen en in draf naar hun auto zag lopen .","De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind uit de bosjes zag terugkomen en in draf","De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind uit de bosjes zag terugkomen en naar hun auto","De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind uit de bosjes zag terugkomen en in draf","De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind uit de bosjes zag terugkomen en naar auto",in draf,naar auto,lopen,in draf,naar hun auto,2,3,in,naar,draf,auto,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"Je belde niet de prefect of de chef of welke functionaris dan ook , maar je vroeg naar Pierre of Antoine en je dronk een glaasje wijn met ze in een bistro en dan kreeg je meestal wel gedaan , dat er ondanks alle wettelijke voorschriften een uitzondering werd gemaakt "" .","Je belde niet de prefect of de chef of welke functionaris dan ook , maar je vroeg naar Pierre of Antoine en je dronk een glaasje wijn met ze","Je belde niet de prefect of de chef of welke functionaris dan ook , maar je vroeg naar Pierre of Antoine en je dronk een glaasje wijn in een bistro","Je belde niet de prefect of de chef of welke functionaris dan ook , maar je vroeg naar Pierre of Antoine en je dronk een glaasje wijn met ze","Je belde niet de prefect of de chef of welke functionaris dan ook , maar je vroeg naar Pierre of Antoine en je dronk een glaasje wijn in bistro",met ze,in bistro,drinken,met ze,in een bistro,2,3,met,in,ze,bistro,PRON,NOUN,prepositional,prepositional,Postverbal,Dutch
Bij juwelier A. B. Bakema aan de A-straat in Groningen is vannacht om twintig over twee een halve trottoirtegel door de etalageruit gegooid .,Bij juwelier A. B. Bakema aan de A-straat in Groningen,om twintig over twee,Bij juwelier,om twintig,bij juwelier,om twintig,gooien,Bij juwelier A. B. Bakema aan de A-straat in Groningen,om twintig over twee,10,4,bij,om,juwelier,twintig,NOUN,NUM,prepositional,prepositional,Preverbal,Dutch
"Het initiatief is genomen door een Franse kunstenaar en oud-verzetsstrijder , Rober Filliou , die sinds 1967 in West-Duitsland woont en werkt .","Het initiatief is genomen door een Franse kunstenaar en oud-verzetsstrijder , Rober Filliou , die sinds 1967","Het initiatief is genomen door een Franse kunstenaar en oud-verzetsstrijder , Rober Filliou , die in West-Duitsland","Het initiatief is genomen door een Franse kunstenaar en oud-verzetsstrijder , Rober Filliou , die sinds 1967","Het initiatief is genomen door een Franse kunstenaar en oud-verzetsstrijder , Rober Filliou , die in West-Duitsland",sinds 1967,in west-duitsland,wonen,sinds 1967,in West-Duitsland,2,2,sinds,in,1967,west-duitsland,NUM,NOUN,prepositional,prepositional,Preverbal,Dutch
en zij hebben er op vele drukbezochte vergaderingen herrie om geschopt .,en zij hebben er op vele drukbezochte vergaderingen herrie om,en zij hebben op vele drukbezochte vergaderingen,en zij hebben er om,en zij hebben op vergaderingen,er om,op vergadering,schoppen,er op vele drukbezochte vergaderingen herrie om,op vele drukbezochte vergaderingen,7,4,om,op,er,vergadering,ADV,NOUN,postpositional,prepositional,Preverbal,Dutch
"De groep ontstond halverwege de wedstrijd vooral door de inspiratie van Jo de Boer , die de kopgroep ook vaak aanvoerde .",De groep ontstond halverwege de wedstrijd,"De groep ontstond door de inspiratie van Jo de Boer , die de kopgroep ook vaak aanvoerde",De groep ontstond halverwege wedstrijd,De groep ontstond door inspiratie,halverwege wedstrijd,door inspiratie,ontstaan,halverwege de wedstrijd,"door de inspiratie van Jo de Boer , die de kopgroep ook vaak aanvoerde",3,14,halverwege,door,wedstrijd,inspiratie,NOUN,NOUN,prepositional,prepositional,Postverbal,Dutch
"Nek aan nek vocht dit tweetal als leeuwen , totdat pal voor de finish , Ereprijs in een onstuitbare galoppade sprong en een zekere tweede plaats verspeelde .","Nek aan nek vocht dit tweetal als leeuwen , totdat pal voor de finish ,","Nek aan nek vocht dit tweetal als leeuwen , totdat in een onstuitbare galoppade","Nek aan nek vocht dit tweetal als leeuwen , totdat voor finish","Nek aan nek vocht dit tweetal als leeuwen , totdat in galoppade",voor finish,in galoppade,springen,"pal voor de finish ,",in een onstuitbare galoppade,5,4,voor,in,finish,galoppade,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
Het water kwam met daverend geweld naar binnen .,Het water kwam met daverend geweld,Het water kwam naar binnen,Het water kwam met geweld,Het water kwam naar binnen,met geweld,naar binnen,komen,met daverend geweld,naar binnen,3,2,met,naar,geweld,binnen,NOUN,ADP,prepositional,prepositional,Postverbal,Dutch
"De noodkreet van onze kapper herinnerde er ons aan dat ook wij ons weer in geen maanden onder zijn mes hadden begeven , zodat we - door ons geweten gedreven - naar binnen stapten .",De noodkreet van onze kapper herinnerde er ons aan dat ook wij ons weer in geen maanden,De noodkreet van onze kapper herinnerde er ons aan dat ook wij ons weer onder zijn mes,De noodkreet van onze kapper herinnerde er ons aan dat ook wij ons weer in maanden,De noodkreet van onze kapper herinnerde er ons aan dat ook wij ons weer onder mes,in maanden,onder mes,begeven,in geen maanden,onder zijn mes,3,3,in,onder,maanden,mes,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
Vier jonge Rotterdammers willen deze zomer per auto naar Japan .,Vier jonge Rotterdammers willen deze zomer per auto,Vier jonge Rotterdammers willen deze zomer naar Japan,Vier jonge Rotterdammers willen deze zomer per auto,Vier jonge Rotterdammers willen deze zomer naar Japan,per auto,naar Japan,willen,per auto,naar Japan,2,2,per,naar,auto,Japan,NOUN,PROPN,prepositional,prepositional,Postverbal,Dutch
"Regisseur Gunther Hassert , die zich volgens Bild am Sonntag nogal onaardig over Corry had uitgelaten , kwam ook aan de telefoon :","Regisseur Gunther Hassert , die zich volgens Bild am Sonntag","Regisseur Gunther Hassert , die zich over Corry","Regisseur Gunther Hassert , die zich volgens Bild","Regisseur Gunther Hassert , die zich over Corry",volgens Bild,over Corry,uitlaten,volgens Bild am Sonntag,over Corry,4,2,volgens,over,Bild,Corry,PROPN,PROPN,prepositional,prepositional,Preverbal,Dutch
"Het is David van der Graaf , die vorig jaar in het nieuws kwam , toen hij samen met Hans Roduijn op de brommer naar Milaan reed .","Het is David van der Graaf , die vorig jaar in het nieuws kwam , toen hij samen met Hans Roduijn op de brommer","Het is David van der Graaf , die vorig jaar in het nieuws kwam , toen hij samen met Hans Roduijn naar Milaan","Het is David van der Graaf , die vorig jaar in het nieuws kwam , toen hij samen met Hans Roduijn op brommer","Het is David van der Graaf , die vorig jaar in het nieuws kwam , toen hij samen met Hans Roduijn naar Milaan",op brommer,naar Milaan,rijden,op de brommer,naar Milaan,3,2,op,naar,brommer,Milaan,NOUN,PROPN,prepositional,prepositional,Preverbal,Dutch
Tegen tweeen vertrok het gezelschap per bus vanaf de Nieuwe Haven .,Tegen tweeen vertrok het gezelschap per bus,Tegen tweeen vertrok het gezelschap vanaf de Nieuwe Haven,Tegen tweeen vertrok het gezelschap per bus,Tegen tweeen vertrok het gezelschap vanaf Nieuwe,per bus,vanaf Nieuwe,vertrekken,per bus,vanaf de Nieuwe Haven,2,4,per,vanaf,bus,Nieuwe,NOUN,PROPN,prepositional,prepositional,Postverbal,Dutch
"Tien scheidsrechters zijn aangewezen voor deelname aan het nieuwe systeem in het betaalde voetbal , waarbij arbiters met vaste grensrechters op pad gaan .","Tien scheidsrechters zijn aangewezen voor deelname aan het nieuwe systeem in het betaalde voetbal , waarbij arbiters met vaste grensrechters","Tien scheidsrechters zijn aangewezen voor deelname aan het nieuwe systeem in het betaalde voetbal , waarbij arbiters op pad","Tien scheidsrechters zijn aangewezen voor deelname aan het nieuwe systeem in het betaalde voetbal , waarbij arbiters met grensrechters","Tien scheidsrechters zijn aangewezen voor deelname aan het nieuwe systeem in het betaalde voetbal , waarbij arbiters op pad",met grensrechter,op pad,gaan,met vaste grensrechters,op pad,3,2,met,op,grensrechter,pad,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"De heer Vroome beschuldigt de psychiater ervan , de 18-jarige Jo Hollands uit Heerlen zonder toestemming van diens vader aan een psychiatrisch onderzoek te hebben onderworpen .","De heer Vroome beschuldigt de psychiater ervan , de 18-jarige Jo Hollands uit Heerlen zonder toestemming van diens vader","De heer Vroome beschuldigt de psychiater ervan , de 18-jarige Jo Hollands uit Heerlen aan een psychiatrisch onderzoek","De heer Vroome beschuldigt de psychiater ervan , de 18-jarige Jo Hollands uit Heerlen zonder toestemming","De heer Vroome beschuldigt de psychiater ervan , de 18-jarige Jo Hollands uit Heerlen aan onderzoek",zonder toestemming,aan onderzoek,onderwerpen,zonder toestemming van diens vader,aan een psychiatrisch onderzoek,5,4,zonder,aan,toestemming,onderzoek,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
Aardgas geeft veel schonere verbrandingsprodukten dan benzine of dieselolie en de Verenigde Staten vragen op het ogenblik steeds dringender om minder luchtvervuiling .,Aardgas geeft veel schonere verbrandingsprodukten dan benzine of dieselolie en de Verenigde Staten vragen op het ogenblik,Aardgas geeft veel schonere verbrandingsprodukten dan benzine of dieselolie en de Verenigde Staten vragen om minder luchtvervuiling,Aardgas geeft veel schonere verbrandingsprodukten dan benzine of dieselolie en de Verenigde Staten vragen op ogenblik,Aardgas geeft veel schonere verbrandingsprodukten dan benzine of dieselolie en de Verenigde Staten vragen om luchtvervuiling,op ogenblik,om luchtvervuiling,vraag,op het ogenblik,om minder luchtvervuiling,3,3,op,om,ogenblik,luchtvervuiling,NOUN,NOUN,prepositional,prepositional,Postverbal,Dutch
"Jan de Winter , die in vele plaatsen in het land opdrachten kreeg , begon in mei aan dit werkstuk , zijn grootste tot nu toe .","Jan de Winter , die in vele plaatsen in het land opdrachten kreeg , begon in mei","Jan de Winter , die in vele plaatsen in het land opdrachten kreeg , begon aan dit werkstuk , zijn grootste tot nu toe","Jan de Winter , die in vele plaatsen in het land opdrachten kreeg , begon in mei","Jan de Winter , die in vele plaatsen in het land opdrachten kreeg , begon aan werkstuk",in mei,aan werkstuk,beginnen,in mei,"aan dit werkstuk , zijn grootste tot nu toe",2,9,in,aan,mei,werkstuk,PROPN,NOUN,prepositional,prepositional,Postverbal,Dutch
Hij ondervond op dat punt van vele kanten kritiek .,Hij ondervond op dat punt,Hij ondervond van vele kanten,Hij ondervond op punt,Hij ondervond van kanten,op punt,van kant,ondervinden,op dat punt,van vele kanten,3,3,op,van,punt,kant,NOUN,NOUN,prepositional,prepositional,Postverbal,Dutch
Het gaat in hoofdzaak om geometrische vormen en soms zit er een omklapbaar gedeelte in .,Het gaat in hoofdzaak,Het gaat om geometrische vormen,Het gaat in hoofdzaak,Het gaat om vormen,in hoofdzaak,om vorm,gaan,in hoofdzaak,om geometrische vormen,2,3,in,om,hoofdzaak,vorm,NOUN,NOUN,prepositional,prepositional,Postverbal,Dutch
Hij heeft het er al met Joop Middelink over gehad .,Hij heeft het er al met Joop Middelink over,Hij heeft het met Joop Middelink,Hij heeft het er over,Hij heeft het met Joop,er over,met Joop,hebben,er al met Joop Middelink over,met Joop Middelink,6,3,over,met,er,Joop,ADV,PROPN,postpositional,prepositional,Preverbal,Dutch
"In het rapport is niet over 't ontslag van Diepersloot gerept , maar in een mondelinge toelichting heeft de commissie van drie de kwestie wel aangesneden .",In het rapport,over 't ontslag van Diepersloot,In rapport,over ontslag,in rapport,over ontslag,reppen,In het rapport,over 't ontslag van Diepersloot,3,5,in,over,rapport,ontslag,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"In een bespreking gistermiddag is dit aan Diepersloot meegedeeld , evenwel zonder het te motiveren .",In een bespreking gistermiddag,aan Diepersloot,In bespreking,aan Diepersloot,in bespreking,aan Diepersloot,meedelen,In een bespreking gistermiddag,aan Diepersloot,4,2,in,aan,bespreking,Diepersloot,NOUN,PROPN,prepositional,prepositional,Preverbal,Dutch
"De Engelsman die in de toekomst ook kranten en zelfs post per beeld thuis ziet bezorgd zei aan het slot dat de mensheid voortaan rekening zal moeten houden met allerlei technische , economische en sociologische problemen .",De Engelsman die in de toekomst,De Engelsman die per beeld,De Engelsman die in toekomst,De Engelsman die per beeld,in toekomst,per beeld,bezorgd,in de toekomst,per beeld,3,2,in,per,toekomst,beeld,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
"Een rekensom wijst uit , dat er per jaar 230 nieuwe woningen tegen het "" beschermd dorpsgezicht "" geplakt moeten worden , om die 20.000 ingezetenen twintig jaar na nu te herbergen .","Een rekensom wijst uit , dat er per jaar","Een rekensom wijst uit , dat er tegen het "" beschermd dorpsgezicht ""","Een rekensom wijst uit , dat er per jaar","Een rekensom wijst uit , dat er tegen dorpsgezicht",per jaar,tegen dorpsgezicht,plakken,per jaar,"tegen het "" beschermd dorpsgezicht """,2,6,per,tegen,jaar,dorpsgezicht,NOUN,NOUN,prepositional,prepositional,Preverbal,Dutch
