Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"С ноября 1833 года Лорцинг с супругой выступают на сцене Городского театра Лейпцига , в труппе которого ещё с 1832 года играют его родители .","С ноября 1833 года Лорцинг с супругой выступают на сцене Городского театра Лейпцига , в труппе которого","С ноября 1833 года Лорцинг с супругой выступают на сцене Городского театра Лейпцига , с 1832 года","С ноября 1833 года Лорцинг с супругой выступают на сцене Городского театра Лейпцига , в труппе","С ноября 1833 года Лорцинг с супругой выступают на сцене Городского театра Лейпцига , с года",в труппа,с год,играть,в труппе которого,с 1832 года,3,3,в,с,труппа,год,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"Всё это в сочетании с признанием в троцкизме , привело к тому , что начавшееся в 25 ноября в 14:00 судебное заседание завершилось уже в 14.20 смертным приговором .","Всё это в сочетании с признанием в троцкизме , привело к тому , что начавшееся в 25 ноября","Всё это в сочетании с признанием в троцкизме , привело к тому , что начавшееся в 14:00","Всё это в сочетании с признанием в троцкизме , привело к тому , что начавшееся в 25","Всё это в сочетании с признанием в троцкизме , привело к тому , что начавшееся в 14:00",в 25,в 14:00,начаться,в 25 ноября,в 14:00,3,2,в,в,25,14:00,ADJ,NUM,prepositional,prepositional,Postverbal,Russian
В августе 1976-го года был приглашен на работу в азербайджанскую редакцию радио `` Свобода &#39;&#39; .,В августе 1976-го года был приглашен на работу,В августе 1976-го года был приглашен в азербайджанскую редакцию радио `` Свобода &#39;&#39;,В августе 1976-го года был приглашен на работу,В августе 1976-го года был приглашен в редакцию,на работа,в редакция,пригласить,на работу,в азербайджанскую редакцию радио `` Свобода &#39;&#39;,2,7,на,в,работа,редакция,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"Отмечают , что он оставил должность гендиректора СКМ и вошёл в список Партии регионов по решению владельца СКМ Рината Ахметова .","Отмечают , что он оставил должность гендиректора СКМ и вошёл в список Партии регионов","Отмечают , что он оставил должность гендиректора СКМ и вошёл по решению владельца СКМ Рината Ахметова","Отмечают , что он оставил должность гендиректора СКМ и вошёл в список","Отмечают , что он оставил должность гендиректора СКМ и вошёл по решению",в список,по решение,войти,в список Партии регионов,по решению владельца СКМ Рината Ахметова,4,6,в,по,список,решение,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"А к участию в съёмках привлекались непосредственные участники художественных процессов различных лет от самих медгерменевтов и Андрея Ерофеева , до Арсения Жиляева и группы `` Бомбилы &#39;&#39; .",А к участию в съёмках привлекались непосредственные участники художественных процессов различных лет от самих медгерменевтов и Андрея Ерофеева,"А к участию в съёмках привлекались непосредственные участники художественных процессов различных лет , до Арсения Жиляева и группы `` Бомбилы &#39;&#39;",А к участию в съёмках привлекались непосредственные участники художественных процессов различных лет от медгерменевтов,А к участию в съёмках привлекались непосредственные участники художественных процессов различных лет до Арсения,от медгерменевт,до Арсений,привлекаться,от самих медгерменевтов и Андрея Ерофеева,", до Арсения Жиляева и группы `` Бомбилы &#39;&#39;",6,9,от,до,медгерменевт,Арсений,NOUN,PROPN,prepositional,prepositional,Postverbal,Russian
"По смерти своего шурина , в 1955 году стал управляющим бизнеса семьи своей жены -- большой фермы в Тоскане ; до 1980 года занимался разведением скота ( кьянины ) и виноделием .","По смерти своего шурина ,",в 1955 году,По смерти,в году,по смерть,в год,стать,"По смерти своего шурина ,",в 1955 году,5,3,по,в,смерть,год,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"У Южных Оркнейских островов и в море Уэдделла среди главных компонентов пищи были сходные группы бентических организмов -- изоподы , амфиподы и полихеты .",У Южных Оркнейских островов и в море Уэдделла,среди главных компонентов пищи,У островов,среди компонентов,у остров,среди компонент,быть,У Южных Оркнейских островов и в море Уэдделла,среди главных компонентов пищи,8,4,у,среди,остров,компонент,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"В июле на VI съезде РСДРП ( б ) состоялось объединение `` межрайонцев &#39;&#39; с большевиками ; сам Троцкий , в то время находившийся в `` Крестах &#39;&#39; , что не позволило ему выступить на съезде с основным докладом -- `` О текущем моменте &#39;&#39; , -- был избран в состав ЦК .",В июле,на VI съезде РСДРП ( б ),В июле,на съезде,в июль,на съезд,состояться,В июле,на VI съезде РСДРП ( б ),2,7,в,на,июль,съезд,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"В 1932 году переехал в Москву по вызову Коминтерна ; работал в издательстве Профинтерна , занимал должность редактора `` Крестьянской газеты &#39;&#39; .",В 1932 году переехал в Москву,В 1932 году переехал по вызову Коминтерна,В 1932 году переехал в Москву,В 1932 году переехал по вызову,в Москва,по вызов,переехать,в Москву,по вызову Коминтерна,2,3,в,по,Москва,вызов,PROPN,NOUN,prepositional,prepositional,Postverbal,Russian
Отдельные части нынешнего Южного жилого района оказались в черте города по генеральному плану 1781 года .,Отдельные части нынешнего Южного жилого района оказались в черте города,Отдельные части нынешнего Южного жилого района оказались по генеральному плану 1781 года,Отдельные части нынешнего Южного жилого района оказались в черте,Отдельные части нынешнего Южного жилого района оказались по плану,в черта,по план,оказаться,в черте города,по генеральному плану 1781 года,3,5,в,по,черта,план,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"Южнее станции , от локальных путей , отходили соединительные пути к ныне уже не существующей линии , и в период с 1940 по 1958 годы , станция была конечной точкой для поездов этой линии .",Южнее станции,", от локальных путей ,",Южнее станции,от путей,южнее станция,от путь,отходить,Южнее станции,", от локальных путей ,",2,5,южнее,от,станция,путь,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"Команда была основана в 2004 году под названием Saunier Duval - Prodir бывшим велогонщиком Витторио Алджире , Saunier Duval занималась производством вентилирующего и отопительного оборудования .",Команда была основана в 2004 году,Команда была основана под названием Saunier Duval - Prodir,Команда была основана в году,Команда была основана под названием,в год,под название,основать,в 2004 году,под названием Saunier Duval - Prodir,3,6,в,под,год,название,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"По пути он навещает Герберта , который за два месяца на плантации полностью утратил интерес к жизни .","По пути он навещает Герберта , который за два месяца","По пути он навещает Герберта , который на плантации","По пути он навещает Герберта , который за месяца","По пути он навещает Герберта , который на плантации",за месяц,на плантация,утратить,за два месяца,на плантации,3,2,за,на,месяц,плантация,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
С целью отождествления множественных объектов после буквы добавлялась одна цифра .,С целью отождествления множественных объектов,после буквы,С целью,после буквы,с цель,после буква,добавляться,С целью отождествления множественных объектов,после буквы,5,2,с,после,цель,буква,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
Инженеры DEC портировали X6 на дисплей QVSS на MicroVAX .,Инженеры DEC портировали X6 на дисплей QVSS,Инженеры DEC портировали X6 на MicroVAX,Инженеры DEC портировали X6 на дисплей,Инженеры DEC портировали X6 на MicroVAX,на дисплей,на Microvax,портировать,на дисплей QVSS,на MicroVAX,3,2,на,на,дисплей,Microvax,NOUN,X,prepositional,prepositional,Postverbal,Russian
"Появление батарейных палуб стало результатом того , что в 1500 году французский корабел де Шарж изобрел запирающийся пушечный порт , что позволило размещать орудия на закрытых палубах для стрельбы через порты ( амбразуры ) .","Появление батарейных палуб стало результатом того , что в 1500 году французский корабел де Шарж изобрел запирающийся пушечный порт , что позволило размещать орудия на закрытых палубах","Появление батарейных палуб стало результатом того , что в 1500 году французский корабел де Шарж изобрел запирающийся пушечный порт , что позволило размещать орудия для стрельбы через порты ( амбразуры )","Появление батарейных палуб стало результатом того , что в 1500 году французский корабел де Шарж изобрел запирающийся пушечный порт , что позволило размещать орудия на палубах","Появление батарейных палуб стало результатом того , что в 1500 году французский корабел де Шарж изобрел запирающийся пушечный порт , что позволило размещать орудия для стрельбы",на палуба,для стрельба,размещать,на закрытых палубах,для стрельбы через порты ( амбразуры ),3,7,на,для,палуба,стрельба,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"В 2008-м , в финале чемпионата Европы снова сыграла с Эванс , и снова матч закончился не в её пользу -- 3:5 .",В 2008-м,", в финале чемпионата Европы",В 2008-м,в финале,в 2008-й,в финал,сыграть,В 2008-м,", в финале чемпионата Европы",2,5,в,в,2008-й,финал,ADJ,NOUN,prepositional,prepositional,Preverbal,Russian
"В ходе этого противостояния Синдзи и прочие остаются ради Рей в институте , и на его руинах раскрываются все загадки и завершаются все драмы .",В ходе этого противостояния Синдзи и прочие остаются ради Рей,В ходе этого противостояния Синдзи и прочие остаются в институте,В ходе этого противостояния Синдзи и прочие остаются ради Рей,В ходе этого противостояния Синдзи и прочие остаются в институте,ради Рей,в институт,оставаться,ради Рей,в институте,2,2,ради,в,Рей,институт,PROPN,NOUN,prepositional,prepositional,Postverbal,Russian
С ноября 1955 года по июнь 1956 года временно управлял Алма-Атинской епархией .,С ноября 1955 года,по июнь 1956 года,С ноября,по июнь,с ноябрь,по июнь,управлять,С ноября 1955 года,по июнь 1956 года,4,4,с,по,ноябрь,июнь,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"В основном Скотт Каан прославился благодаря роли Тёрка Мэллойя в фильмах `` 11 друзей Оушена &#39;&#39; , `` 12 друзей Оушена &#39;&#39; и `` 13 друзей Оушена &#39;&#39; .",В основном Скотт Каан прославился благодаря роли Тёрка Мэллойя,"В основном Скотт Каан прославился в фильмах `` 11 друзей Оушена &#39;&#39; , `` 12 друзей Оушена &#39;&#39; и `` 13 друзей Оушена &#39;&#39;",В основном Скотт Каан прославился благодаря роли,В основном Скотт Каан прославился в фильмах,благодаря роль,в фильм,прославиться,благодаря роли Тёрка Мэллойя,"в фильмах `` 11 друзей Оушена &#39;&#39; , `` 12 друзей Оушена &#39;&#39; и `` 13 друзей Оушена &#39;&#39;",4,19,благодаря,в,роль,фильм,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
В мае 2008 был приговорен к 2 годам 4 месяцам тюремного заключения за оскорбление религиозных чувств в своём блоге .,В мае 2008 был приговорен к 2 годам 4 месяцам тюремного заключения,В мае 2008 был приговорен за оскорбление религиозных чувств в своём блоге,В мае 2008 был приговорен к годам,В мае 2008 был приговорен за оскорбление,к год,за оскорбление,приговорить,к 2 годам 4 месяцам тюремного заключения,за оскорбление религиозных чувств в своём блоге,7,7,к,за,год,оскорбление,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"Единственные потери в годы войны произошли на `` Севастополе &#39;&#39; , на котором 17 октября 1915 года при погрузке боеприпасов произошло воспламенение одного из 305-мм полузарядов .","Единственные потери в годы войны произошли на `` Севастополе &#39;&#39; , на котором","Единственные потери в годы войны произошли на `` Севастополе &#39;&#39; , при погрузке боеприпасов","Единственные потери в годы войны произошли на `` Севастополе &#39;&#39; , на котором","Единственные потери в годы войны произошли на `` Севастополе &#39;&#39; , при погрузке",на который,при погрузка,произойти,на котором,при погрузке боеприпасов,2,3,на,при,который,погрузка,PRON,NOUN,prepositional,prepositional,Preverbal,Russian
"Также в центральной части парка для туристов построены уютные домики , имеется магазин , вертолетная площадка , смотровая вышка , несколько крытых костровищ .",Также в центральной части парка,Также для туристов,Также в части,Также для туристов,в часть,для турист,построить,в центральной части парка,для туристов,4,2,в,для,часть,турист,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"По заявлениям главнокомандующего ВВС , к 11 августа 2009 года было собрано три самолёта .","По заявлениям главнокомандующего ВВС ,",к 11 августа 2009 года,По заявлениям,к 11,по заявление,к 11,собрать,"По заявлениям главнокомандующего ВВС ,",к 11 августа 2009 года,5,5,по,к,заявление,11,NOUN,ADJ,prepositional,prepositional,Preverbal,Russian
"Напротив Успенской церкви , на другой стороне площади , располагалось двухэтажное здание Славяносербской земской управы .",Напротив Успенской церкви,", на другой стороне площади ,",Напротив церкви,на стороне,напротив церковь,на сторона,располагаться,Напротив Успенской церкви,", на другой стороне площади ,",3,6,напротив,на,церковь,сторона,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"В 1861 году на юге острова был построен маяк , который оснастили изготовленным в Париже оптическим аппаратом системы Френеля .",В 1861 году,на юге острова,В году,на юге,в год,на юг,построить,В 1861 году,на юге острова,3,3,в,на,год,юг,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"В свободное время Амадеи играл в футбол с местными мальчишками , однажды он прочёл в газете , что клуб Рома проводит просмотр молодых игроков в команду в Тестаккио , районе Рима , после этого Амадеи схватил свой велосипед и отправился в другой город .",В свободное время Амадеи играл в футбол,В свободное время Амадеи играл с местными мальчишками,В свободное время Амадеи играл в футбол,В свободное время Амадеи играл с мальчишками,в футбол,с мальчишка,играть,в футбол,с местными мальчишками,2,3,в,с,футбол,мальчишка,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"Было основано в 1854 году на берегу реки Амур и названо в честь поручика Корпуса горных инженеров , чиновника особых поручений Аносова Павла Петровича , возглавлявшего на Дальнем Востоке Амурскую Золотопоисковую партию .",Было основано в 1854 году,Было основано на берегу реки Амур,Было основано в году,Было основано на берегу,в год,на берег,основать,в 1854 году,на берегу реки Амур,3,4,в,на,год,берег,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"В отсутствие средств , она всё-таки держит открытый дом , не без оснований рассчитывая , что общество красивых и музыкальных барышень привлечет холостых мужчин , которые женятся по любви на бесприданницах .","В отсутствие средств , она всё-таки держит открытый дом , не без оснований рассчитывая , что общество красивых и музыкальных барышень привлечет холостых мужчин , которые женятся по любви","В отсутствие средств , она всё-таки держит открытый дом , не без оснований рассчитывая , что общество красивых и музыкальных барышень привлечет холостых мужчин , которые женятся на бесприданницах","В отсутствие средств , она всё-таки держит открытый дом , не без оснований рассчитывая , что общество красивых и музыкальных барышень привлечет холостых мужчин , которые женятся по любви","В отсутствие средств , она всё-таки держит открытый дом , не без оснований рассчитывая , что общество красивых и музыкальных барышень привлечет холостых мужчин , которые женятся на бесприданницах",по любовь,на бесприданница,жениться,по любви,на бесприданницах,2,2,по,на,любовь,бесприданница,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"Богослужения совершаются каждый день , для помощи паломникам при епархиальном управлении работает экскурсионно-паломнический центр .","Богослужения совершаются каждый день , для помощи паломникам","Богослужения совершаются каждый день , при епархиальном управлении","Богослужения совершаются каждый день , для помощи","Богослужения совершаются каждый день , при управлении",для помощь,при управление,работать,для помощи паломникам,при епархиальном управлении,3,3,для,при,помощь,управление,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"В 1919 окончил медицинский факультет Саратовского университета , где после службы в Красной Армии ( с 1922 ) учился в клинической ординатуре .","В 1919 окончил медицинский факультет Саратовского университета , где после службы в Красной Армии","В 1919 окончил медицинский факультет Саратовского университета , где ( с 1922 )","В 1919 окончил медицинский факультет Саратовского университета , где после службы","В 1919 окончил медицинский факультет Саратовского университета , где с 1922",после служба,с 1922,учиться,после службы в Красной Армии,( с 1922 ),5,4,после,с,служба,1922,NOUN,ADJ,prepositional,prepositional,Preverbal,Russian
Курское наместничество существовало без значительных территориальных и административных изменений до 1796 года .,Курское наместничество существовало без значительных территориальных и административных изменений,Курское наместничество существовало до 1796 года,Курское наместничество существовало без изменений,Курское наместничество существовало до года,без изменение,до год,существовать,без значительных территориальных и административных изменений,до 1796 года,6,3,без,до,изменение,год,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"С 1933 года в этом доме находился Ленинградский Комитет по радиофикации и радиовещанию ( сейчас принадлежит ТРК `` Петербург , Пятый канал &#39;&#39; ) .",С 1933 года,в этом доме,С года,в доме,с год,в дом,находиться,С 1933 года,в этом доме,3,3,с,в,год,дом,NOUN,NOUN,prepositional,prepositional,Preverbal,Russian
"Дебют Митреского состоялся 14 августа 2006 года в матче первого тура второй Бундеслиге против клуба `` Аугсбург &#39;&#39; , который завершился со счётом 0:2 в пользу `` Кёльна &#39;&#39; .","Дебют Митреского состоялся 14 августа 2006 года в матче первого тура второй Бундеслиге против клуба `` Аугсбург &#39;&#39; , который завершился со счётом 0:2","Дебют Митреского состоялся 14 августа 2006 года в матче первого тура второй Бундеслиге против клуба `` Аугсбург &#39;&#39; , который завершился в пользу `` Кёльна &#39;&#39;","Дебют Митреского состоялся 14 августа 2006 года в матче первого тура второй Бундеслиге против клуба `` Аугсбург &#39;&#39; , который завершился со счётом","Дебют Митреского состоялся 14 августа 2006 года в матче первого тура второй Бундеслиге против клуба `` Аугсбург &#39;&#39; , который завершился в пользу",со счет,в польза,завершиться,со счётом 0:2,в пользу `` Кёльна &#39;&#39;,3,5,со,в,счет,польза,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"В Кубке мира Ноусиайнен дебютировал в 2003 году , в декабре 2007 года впервые попал в тройку лучших на этапе Кубка мира .","В Кубке мира Ноусиайнен дебютировал в 2003 году , в декабре 2007 года впервые попал в тройку лучших","В Кубке мира Ноусиайнен дебютировал в 2003 году , в декабре 2007 года впервые попал на этапе Кубка мира","В Кубке мира Ноусиайнен дебютировал в 2003 году , в декабре 2007 года впервые попал в тройку","В Кубке мира Ноусиайнен дебютировал в 2003 году , в декабре 2007 года впервые попал на этапе",в тройка,на этап,попадать,в тройку лучших,на этапе Кубка мира,3,4,в,на,тройка,этап,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"В 1957 году отправляется в Бостон , там поступает в школу при Музее изящных искусств и подвергается насмешкам как со стороны сокурсников , так и со стороны преподавателей за свой интерес к искусству Пита Мондриана и Стюарта Дэвиса .","В 1957 году отправляется в Бостон , там поступает в школу при Музее изящных искусств и подвергается насмешкам как со стороны сокурсников , так и со стороны преподавателей","В 1957 году отправляется в Бостон , там поступает в школу при Музее изящных искусств и подвергается насмешкам за свой интерес к искусству Пита Мондриана и Стюарта Дэвиса","В 1957 году отправляется в Бостон , там поступает в школу при Музее изящных искусств и подвергается насмешкам со стороны","В 1957 году отправляется в Бостон , там поступает в школу при Музее изящных искусств и подвергается насмешкам за интерес",со сторона,за интерес,подвергаться,"как со стороны сокурсников , так и со стороны преподавателей",за свой интерес к искусству Пита Мондриана и Стюарта Дэвиса,10,10,со,за,сторона,интерес,NOUN,NOUN,prepositional,prepositional,Postverbal,Russian
"Однако РУМО до сегодняшнего дня должен координироваться с ЦРУ по вопросам сбора разведки человеческим путем ( тайными агентами ) , чтобы не было конфликтов в ходе сбора .",Однако РУМО до сегодняшнего дня должен координироваться с ЦРУ,Однако РУМО до сегодняшнего дня должен координироваться по вопросам сбора разведки человеческим путем ( тайными агентами ),Однако РУМО до сегодняшнего дня должен координироваться с ЦРУ,Однако РУМО до сегодняшнего дня должен координироваться по вопросам,с ЦРУ,по вопрос,координироваться,с ЦРУ,по вопросам сбора разведки человеческим путем ( тайными агентами ),2,10,с,по,ЦРУ,вопрос,PROPN,NOUN,prepositional,prepositional,Postverbal,Russian
