Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Ar le Tormod gu robh iad fada gu leòr an siud , is dh'èigh e gu smachdail , "" Bitheamaid air ar rathad , "" is ann am mionaid bha e fhèin is a chompanach an àird .",Ar le Tormod,Ar air ar rathad,Ar le Tormod,Ar air rathad,le Tormod,air rathad,arsa,le Tormod,air ar rathad,2,3,le,air,Tormod,rathad,PROPN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Rug ise air làimh air e , chrom i sìos is chuir i a bilean air a mhala , rinn i gàire mear is thug i tarraing air an t-srian , is bha i air falbh .",Rug ise air làimh,Rug ise air e,Rug ise air làimh,Rug ise air e,air làimh,air e,beir,air làimh,air e,2,2,air,air,làimh,e,NOUN,PRON,prepositional,prepositional,Postverbal,Scottish_Gaelic
Thàinig am poileasman gu cnag na cùise gun dàil .,Thàinig am poileasman gu cnag na cùise,Thàinig am poileasman gun dàil,Thàinig am poileasman gu cnag,Thàinig am poileasman gun dàil,gu cnag,gun dàil,thig,gu cnag na cùise,gun dàil,4,2,gu,gun,cnag,dàil,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Chaidh iad dhachaigh , is chuir Màiri de i am fàinne , gun fios aig i carson , is stad i a chur cheistean .","Chaidh iad dhachaigh , is chuir Màiri de i","Chaidh iad dhachaigh , is chuir Màiri , gun fios aig i carson","Chaidh iad dhachaigh , is chuir Màiri de i","Chaidh iad dhachaigh , is chuir Màiri gun fios",de i,gun fios,cuir,de i,", gun fios aig i carson",2,6,de,gun,i,fios,PRON,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"an a sheasamh air chùl a chunntair , thog am fear beag reamhar leis an robh an t-àite am botal leanna agus smèid e le e chun an àrd-ùrlair a bha teann ris a’ bhalla mu dhà fhichead troigh air falbh bhuaithe e air a làimh cheàrr .","an a sheasamh air chùl a chunntair , thog am fear beag reamhar leis an robh an t-àite am botal leanna agus smèid e le e","an a sheasamh air chùl a chunntair , thog am fear beag reamhar leis an robh an t-àite am botal leanna agus smèid e chun an àrd-ùrlair a bha teann ris a’ bhalla mu dhà fhichead troigh air falbh bhuaithe e air a làimh cheàrr","an a sheasamh air chùl a chunntair , thog am fear beag reamhar leis an robh an t-àite am botal leanna agus smèid e le e","an a sheasamh air chùl a chunntair , thog am fear beag reamhar leis an robh an t-àite am botal leanna agus smèid e chun àrd-ùrlair",le e,gu àrd-ùrlair,smèid,le e,chun an àrd-ùrlair a bha teann ris a’ bhalla mu dhà fhichead troigh air falbh bhuaithe e air a làimh cheàrr,2,21,le,gu,e,àrd-ùrlair,PRON,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Chuir am fear liath , an a ghurraban air stòl , leth-char , gu 'm faiceadh e na b' fheàrr anns an dorchadas .","Chuir am fear liath , an a ghurraban","Chuir am fear liath , air stòl","Chuir am fear liath , an ghurraban","Chuir am fear liath , air stòl",an gurraban,air stòl,cuir,an a ghurraban,air stòl,3,2,an,air,gurraban,stòl,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
“ Gabh straight a-steach tro an doras ud shuas aig a’ cheann thall .,“ Gabh straight a-steach tro an doras ud,“ Gabh straight a-steach aig a’ cheann thall,“ Gabh straight a-steach tro doras,“ Gabh straight a-steach aig cheann,tro doras,aig ceann,gabh,tro an doras ud,aig a’ cheann thall,4,4,tro,aig,doras,ceann,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Rud eile , bha an clò air a dhol air ais gu mòr mar mheadhan beòshlaint , 's bha Peigi gun fhois an sàs an e airson an obair a leigeil seachad .","Rud eile , bha an clò air a dhol air ais gu mòr mar mheadhan beòshlaint , 's bha Peigi gun fhois","Rud eile , bha an clò air a dhol air ais gu mòr mar mheadhan beòshlaint , 's bha Peigi an e","Rud eile , bha an clò air a dhol air ais gu mòr mar mheadhan beòshlaint , 's bha Peigi gun fhois","Rud eile , bha an clò air a dhol air ais gu mòr mar mheadhan beòshlaint , 's bha Peigi an e",gun fois,an e,bi,gun fhois,an e,2,2,gun,an,fois,e,NOUN,PRON,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Cur is dlùth na fighe , bheil thu tuigsinn - tha mar gum bitheadh colas aig iad ri sreath de shnàithleanan tìm , anns a bheil sinn a' fighe cur ar beatha 's ar bliadhnaichean .","Cur is dlùth na fighe , bheil thu tuigsinn - tha mar gum bitheadh colas aig iad","Cur is dlùth na fighe , bheil thu tuigsinn - tha mar gum bitheadh colas ri sreath de shnàithleanan tìm , anns a bheil sinn a' fighe cur ar beatha 's ar bliadhnaichean","Cur is dlùth na fighe , bheil thu tuigsinn - tha mar gum bitheadh colas aig iad","Cur is dlùth na fighe , bheil thu tuigsinn - tha mar gum bitheadh colas ri sreath",aig iad,ri sreath,bitheadh,aig iad,"ri sreath de shnàithleanan tìm , anns a bheil sinn a' fighe cur ar beatha 's ar bliadhnaichean",2,18,aig,ri,iad,sreath,PRON,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
Eil cuimhn' aig thu an sgeulachd annasach eile bha thu 'g innse do mi mu an phroifeasair a bha a' càradh beairt-fuaigheil na mnà nuair a shiùd i air falbh e an comhair a chinn a-steach do linn eile mìltean bliadhna air falbh ?,Eil cuimhn' aig thu an sgeulachd annasach eile bha thu 'g innse do mi mu an phroifeasair a bha a' càradh beairt-fuaigheil na mnà nuair a shiùd i air falbh e an comhair a chinn,Eil cuimhn' aig thu an sgeulachd annasach eile bha thu 'g innse do mi mu an phroifeasair a bha a' càradh beairt-fuaigheil na mnà nuair a shiùd i air falbh e a-steach do linn eile mìltean bliadhna,Eil cuimhn' aig thu an sgeulachd annasach eile bha thu 'g innse do mi mu an phroifeasair a bha a' càradh beairt-fuaigheil na mnà nuair a shiùd i air falbh e an comhair,Eil cuimhn' aig thu an sgeulachd annasach eile bha thu 'g innse do mi mu an phroifeasair a bha a' càradh beairt-fuaigheil na mnà nuair a shiùd i air falbh e do linn,an comhair,do linn,siùd,an comhair a chinn,a-steach do linn eile mìltean bliadhna,4,6,an,do,comhair,linn,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Thàinig fiamha de ghàire seòlta thairis air aodann , agus stad e , mar nach robh e cinnteach am bu chòir do e crìoch a chur air na bha fa-near do e a ràdha .",Thàinig fiamha de ghàire seòlta,Thàinig fiamha air aodann,Thàinig fiamha de ghàire,Thàinig fiamha air aodann,de gàire,air aodann,thig,de ghàire seòlta,air aodann,3,2,de,air,gàire,aodann,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Is am faca tusa Coinneach riamh gun snaim air a bharr-iall , dìreach air uchd na coise ? """,Is am faca tusa Coinneach riamh gun snaim air a bharr-iall,Is am faca tusa Coinneach riamh dìreach air uchd na coise,Is am faca tusa Coinneach riamh gun snaim,Is am faca tusa Coinneach riamh air uchd,gun snaim,air uchd,faic,gun snaim air a bharr-iall,dìreach air uchd na coise,5,5,gun,air,snaim,uchd,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"“ Tha eabar am pailteas mu 'n àite aig Labhruinn an ceartuair , is cha b' e Coinneach am fear nach stialladh ro e gun fhaireachadh air clàbar ri bròig .","“ Tha eabar am pailteas mu 'n àite aig Labhruinn an ceartuair , is cha b' e Coinneach am fear nach stialladh ro e","“ Tha eabar am pailteas mu 'n àite aig Labhruinn an ceartuair , is cha b' e Coinneach am fear nach stialladh gun fhaireachadh air clàbar ri bròig","“ Tha eabar am pailteas mu 'n àite aig Labhruinn an ceartuair , is cha b' e Coinneach am fear nach stialladh ro e","“ Tha eabar am pailteas mu 'n àite aig Labhruinn an ceartuair , is cha b' e Coinneach am fear nach stialladh gun fhaireachadh",ro e,gun faireachadh,stiall,ro e,gun fhaireachadh air clàbar ri bròig,2,6,ro,gun,e,faireachadh,PRON,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Dh’fhàg e an tigh-còmhnaidh is a’ bhàthaich mar a bha iad gus am faigheadh e cothrom air tìde , ach gun dàil ghabh e an greim anns an t-sabhal .","Dh’fhàg e an tigh-còmhnaidh is a’ bhàthaich mar a bha iad gus am faigheadh e cothrom air tìde , ach gun dàil ghabh e an greim","Dh’fhàg e an tigh-còmhnaidh is a’ bhàthaich mar a bha iad gus am faigheadh e cothrom air tìde , ach gun dàil ghabh e anns an t-sabhal","Dh’fhàg e an tigh-còmhnaidh is a’ bhàthaich mar a bha iad gus am faigheadh e cothrom air tìde , ach gun dàil ghabh e an greim","Dh’fhàg e an tigh-còmhnaidh is a’ bhàthaich mar a bha iad gus am faigheadh e cothrom air tìde , ach gun dàil ghabh e anns t-sabhal",an greim,an sabhal,gabh,an greim,anns an t-sabhal,2,3,an,an,greim,sabhal,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Ann an aon cheann an tighe chuir e àite teine far am biodh brathadair aig e le fiodh a thigeadh air cladach , le mòine a bhuaineadh e fhéin is nam b' fheudar do e le gual .",Ann an aon cheann an tighe chuir e àite teine far am biodh brathadair aig e le fiodh a thigeadh air cladach,Ann an aon cheann an tighe chuir e àite teine far am biodh brathadair aig e le fiodh a thigeadh le mòine a bhuaineadh e fhéin is nam b' fheudar do e le gual,Ann an aon cheann an tighe chuir e àite teine far am biodh brathadair aig e le fiodh a thigeadh air cladach,Ann an aon cheann an tighe chuir e àite teine far am biodh brathadair aig e le fiodh a thigeadh le mòine,air cladach,le mòine,tig,air cladach,le mòine a bhuaineadh e fhéin is nam b' fheudar do e le gual,2,14,air,le,cladach,mòine,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"' “ Fir mhóra a’ bhràighe "" - chan eil móran de iad an e an diugh ; tha fhios aig thusa air sin glé mhath nan leigeadh t' uabhar baoth òg cothrom sam bith le t' eanchainn ... '","' “ Fir mhóra a’ bhràighe "" - chan eil móran de iad an e an diugh ; tha fhios aig thusa","' “ Fir mhóra a’ bhràighe "" - chan eil móran de iad an e an diugh ; tha fhios air sin","' “ Fir mhóra a’ bhràighe "" - chan eil móran de iad an e an diugh ; tha fhios aig thusa","' “ Fir mhóra a’ bhràighe "" - chan eil móran de iad an e an diugh ; tha fhios air sin",aig thu,air sin,bi,aig thusa,air sin,2,2,aig,air,thu,sin,PRON,PRON,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Cha ghabh thu comhairle sam bith gus an toir an saoghal ceann cruaidh a’ bhata do thu mu 'n t-sròin , ach tuigidh tu , tuigidh tu . '",Cha ghabh thu comhairle sam bith gus an toir an saoghal ceann cruaidh a’ bhata do thu,Cha ghabh thu comhairle sam bith gus an toir an saoghal ceann cruaidh a’ bhata mu 'n t-sròin,Cha ghabh thu comhairle sam bith gus an toir an saoghal ceann cruaidh a’ bhata do thu,Cha ghabh thu comhairle sam bith gus an toir an saoghal ceann cruaidh a’ bhata mu t-sròin,do thu,mu sròin,toir,do thu,mu 'n t-sròin,2,3,do,mu,thu,sròin,PRON,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Ach 's esan a chuidicheas , agus bheir thu a chreidsinn air thu fhéin gur an e aig esan a tha a’ choire gu leir ... '","Ach 's esan a chuidicheas , agus bheir thu a chreidsinn air thu fhéin gur an e aig esan a tha a’ choire gu leir ... '","Ach 's esan a chuidicheas , agus bheir thu air thu fhéin","Ach 's esan a chuidicheas , agus bheir thu a chreidsinn","Ach 's esan a chuidicheas , agus bheir thu air thu",a creidsinn,air thu,toir,a chreidsinn air thu fhéin gur an e aig esan a tha a’ choire gu leir ... ',air thu fhéin,18,3,a,air,creidsinn,thu,NOUN,PRON,prepositional,prepositional,Postverbal,Scottish_Gaelic
Tha bhùth aig e dìreach coltach ris na bùithtean eile a chi sibh air feadh na Gàidhealtachd ann am bailtean beaga .,Tha bhùth aig e dìreach coltach ris na bùithtean eile a chi sibh air feadh na Gàidhealtachd,Tha bhùth aig e dìreach coltach ris na bùithtean eile a chi sibh ann am bailtean beaga,Tha bhùth aig e dìreach coltach ris na bùithtean eile a chi sibh air Gàidhealtachd,Tha bhùth aig e dìreach coltach ris na bùithtean eile a chi sibh ann bailtean,air gàidhealtachd,an baile,chi,air feadh na Gàidhealtachd,ann am bailtean beaga,4,4,air,an,gàidhealtachd,baile,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"A bharrachd air a seo , faodaidh sinn a ràdh gun do dh'fhan Gàidheil Èirinn agus Alba nan an aona nàisean , a thaobh cultair , suas gus an t-seachdamh ceud deug , agus eadhon gus an latha an-diugh fhéin ann an iomadach dòigh ; agus tha seo gu h-àraidh fìor a thaobh an cuid sgeulachdan .",A bharrachd,air a seo,A bharrachd,air a,a barrachd,air a,faod,A bharrachd,air a seo,2,3,a,air,barrachd,a,NOUN,PRON,prepositional,prepositional,Preverbal,Scottish_Gaelic
"Gu dearbha , fhad agus a mhair an ceangal dlùth eadar an dà dhùthaich , suas gus an t-seachdamh ceud deug , bha cuid de Ghàidheil Alba a' coimhead air Èirinn mar an ' Dùthaich Mhàthaireil ' , agus bha seo gu h-àraidh fìor a thaobh nan seanchaidhean agus nam filidhean ionnsaichte a bha , nan an cuid sgrìobhaidh , a' cleachdadh an aon seòrsa de Ghàidhlig chlasaigeach agus sheann-fhasanta agus a bha na seanchaidhean Èireannach a' cleachdadh .","Gu dearbha , fhad agus a mhair an ceangal dlùth eadar an dà dhùthaich","Gu dearbha , fhad agus a mhair an ceangal dlùth gus an t-seachdamh ceud deug","Gu dearbha , fhad agus a mhair an ceangal dlùth eadar dhùthaich","Gu dearbha , fhad agus a mhair an ceangal dlùth gus ceud",eadar dùthaich,gus ceud,mair,eadar an dà dhùthaich,gus an t-seachdamh ceud deug,4,5,eadar,gus,dùthaich,ceud,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
An uair a chaidh an seann saoghal Gàidhealach am mutha - anns an t-seachdamh ceud deug an Èirinn agus anns an ochdamh ceud deug an Alba - thànaig sgrios cuideachd air saoghal nam filidhean agus nan seanchaidhean foghlamaichte a bha a' cosnadh am beò-shlàinte ann an cùirtean nan uaislean móra Gàidhealach anns an dà dhùthaich,An uair a chaidh an seann saoghal Gàidhealach am mutha,An uair a chaidh an seann saoghal Gàidhealach anns an t-seachdamh ceud deug an Èirinn agus anns an ochdamh ceud deug an Alba,An uair a chaidh an seann saoghal Gàidhealach am mutha,An uair a chaidh an seann saoghal Gàidhealach anns ceud,an mutha,an ceud,rach,am mutha,anns an t-seachdamh ceud deug an Èirinn agus anns an ochdamh ceud deug an Alba,2,15,an,an,mutha,ceud,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
Tha seo gu math nochdta ann am beul-aithris Ghàidheal Alba agus Èirinn gu ruige an latha an diugh fhéin .,Tha seo gu math nochdta ann am beul-aithris Ghàidheal Alba agus Èirinn,Tha seo gu math nochdta gu ruige an latha,Tha seo gu math nochdta ann beul-aithris,Tha seo gu math nochdta gu latha,an beul-aithris,gu latha,bi,ann am beul-aithris Ghàidheal Alba agus Èirinn,gu ruige an latha,7,4,an,gu,beul-aithris,latha,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
Dh'eug am fear mu dheireadh de na seanchaidhean foghlamaichte seo - gu dearbha am fear mu dheireadh de a sheòrsa an Alba agus an Èirinn - ann an Uibhist a Deas anns an ochdamh ceud deug .,Dh'eug am fear mu dheireadh de na seanchaidhean foghlamaichte seo - gu dearbha am fear mu dheireadh de a sheòrsa an Alba agus an Èirinn - ann an Uibhist a Deas,Dh'eug am fear mu dheireadh de na seanchaidhean foghlamaichte seo - gu dearbha am fear mu dheireadh de a sheòrsa an Alba agus an Èirinn anns an ochdamh ceud deug,Dh'eug am fear mu dheireadh de na seanchaidhean foghlamaichte seo - gu dearbha am fear mu dheireadh de a sheòrsa an Alba agus an Èirinn ann Uibhist,Dh'eug am fear mu dheireadh de na seanchaidhean foghlamaichte seo - gu dearbha am fear mu dheireadh de a sheòrsa an Alba agus an Èirinn anns ceud,an Uibhist,an ceud,eug,- ann an Uibhist a Deas,anns an ochdamh ceud deug,6,5,an,an,Uibhist,ceud,PROPN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
"Ach chan eil ach beagan agus ceud bliadhna on a dh'innis boireannach an Uibhist a Deas , a bha gun sgrìobhadh gun leughadh , cho fada agus is fiosrach sinn , sgeulachd do Eachann MacGilleathain , fear de luchd-cruinneachaidh Iain Òig Ile .","Ach chan eil ach beagan agus ceud bliadhna on a dh'innis boireannach an Uibhist a Deas , a bha gun sgrìobhadh","Ach chan eil ach beagan agus ceud bliadhna on a dh'innis boireannach an Uibhist a Deas , a bha gun leughadh","Ach chan eil ach beagan agus ceud bliadhna on a dh'innis boireannach an Uibhist a Deas , a bha gun sgrìobhadh","Ach chan eil ach beagan agus ceud bliadhna on a dh'innis boireannach an Uibhist a Deas , a bha gun leughadh",gun sgrìobhadh,gun leughadh,bi,gun sgrìobhadh,gun leughadh,2,2,gun,gun,sgrìobhadh,leughadh,NOUN,NOUN,prepositional,prepositional,Postverbal,Scottish_Gaelic
